wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
pomorskie,nowodworski,-,-,2,-,-,0.56,0,0,0,21,2,208,49,3,44,2,t2210
pomorskie,pucki,-,-,46,-,-,5.28,0,0,0,90,35,848,115,48,65,2,t2211
pomorskie,słupski,-,-,9,-,-,0.91,0,0,0,65,39,621,125,18,106,1,t2212
pomorskie,starogardzki,-,-,25,-,-,1.95,1,1,0,73,22,587,109,28,80,1,t2213
pomorskie,tczewski,-,-,40,-,-,3.46,0,0,0,92,59,615,178,49,123,6,t2214
pomorskie,wejherowski,-,-,24,-,-,1.1,0,0,0,212,75,1325,184,28,148,8,t2215
pomorskie,sztumski,-,-,15,-,-,3.65,0,0,0,35,37,291,45,16,28,1,t2216
pomorskie,Gdańsk,-,-,215,-,-,4.56,14,0,14,357,232,3907,826,222,577,27,t2261
pomorskie,Gdynia,-,-,77,-,-,3.13,3,0,3,276,113,1625,434,84,336,14,t2262
pomorskie,Słupsk,-,-,13,-,-,1.44,0,0,0,61,51,655,191,50,139,2,t2263
pomorskie,Sopot,-,-,9,-,-,2.53,0,0,0,18,12,185,43,9,31,3,t2264
śląskie,będziński,-,-,24,-,-,1.62,0,0,0,62,15,555,222,28,194,0,t2401
śląskie,bielski,-,-,11,-,-,0.66,0,0,0,76,18,457,118,13,105,0,t2402
śląskie,cieszyński,-,-,11,-,-,0.62,2,0,2,47,8,430,123,12,109,2,t2403
śląskie,częstochowski,-,-,12,-,-,0.89,1,0,1,44,12,324,148,13,135,0,t2404
śląskie,gliwicki,-,-,21,-,-,1.82,0,0,0,69,17,489,176,26,148,2,t2405
śląskie,kłobucki,-,-,5,-,-,0.59,1,0,1,26,6,231,60,7,52,1,t2406
śląskie,lubliniecki,-,-,5,-,-,0.66,0,0,0,134,8,318,59,8,51,0,t2407
śląskie,mikołowski,-,-,2,-,-,0.2,0,0,0,44,5,274,76,4,71,1,t2408
śląskie,myszkowski,-,-,2,-,-,0.28,3,0,3,22,3,198,65,3,60,2,t2409
śląskie,pszczyński,-,-,10,-,-,0.9,0,0,0,47,11,312,109,11,98,0,t2410
śląskie,raciborski,-,-,41,-,-,3.8,3,0,3,44,3,243,217,46,168,3,t2411
śląskie,rybnicki,-,-,17,-,-,2.17,0,0,0,42,0,178,53,17,34,2,t2412
śląskie,tarnogórski,-,-,14,-,-,0.99,0,0,0,66,6,481,154,14,140,0,t2413
śląskie,bieruńsko-lędziński,-,-,5,-,-,0.84,0,0,0,36,4,164,41,5,35,1,t2414
śląskie,wodzisławski,-,-,11,-,-,0.7,4,0,4,46,5,335,140,18,119,3,t2415
śląskie,zawierciański,-,-,15,-,-,1.28,2,0,2,40,10,302,138,20,117,1,t2416
śląskie,żywiecki,-,-,9,-,-,0.59,0,0,0,52,14,448,112,9,100,3,t2417
śląskie,Bielsko-Biała,-,-,10,-,-,0.59,1,0,1,60,12,640,152,14,135,3,t2461
śląskie,Bytom,-,-,32,-,-,1.95,1,0,1,73,6,464,154,32,121,1,t2462
śląskie,Chorzów,-,-,13,-,-,1.21,0,0,0,57,10,341,126,14,111,1,t2463
śląskie,Częstochowa,-,-,17,-,-,0.78,6,0,6,75,27,634,273,25,243,5,t2464
śląskie,Dąbrowa Górnicza,-,-,9,-,-,0.76,0,0,0,63,16,384,265,11,252,2,t2465
śląskie,Gliwice,-,-,26,-,-,1.46,0,0,0,80,18,652,193,33,160,0,t2466
śląskie,Jastrzębie-Zdrój,-,-,10,-,-,1.13,0,0,0,35,6,166,109,10,98,1,t2467
śląskie,Jaworzno,-,-,6,-,-,0.66,3,1,2,36,15,223,115,6,106,3,t2468
śląskie,Katowice,-,-,62,-,-,2.12,3,1,2,145,54,1097,762,72,687,3,t2469
śląskie,Mysłowice,-,-,15,-,-,2.01,1,0,1,40,6,211,61,15,46,0,t2470
śląskie,Piekary Śląskie,-,-,10,-,-,1.82,3,3,0,21,3,153,55,11,43,1,t2471
śląskie,Ruda Śląska,-,-,9,-,-,0.66,2,0,2,74,18,486,120,9,110,1,t2472
śląskie,Rybnik,-,-,12,-,-,0.87,2,0,2,44,7,334,160,18,139,3,t2473
śląskie,Siemianowice Śląskie,-,-,3,-,-,0.45,0,0,0,40,11,218,64,4,59,1,t2474
śląskie,Sosnowiec,-,-,18,-,-,0.9,1,0,1,106,11,581,256,20,236,0,t2475
śląskie,Świętochłowice,-,-,2,-,-,0.41,0,0,0,33,5,140,42,2,40,0,t2476
śląskie,Tychy,-,-,20,-,-,1.57,2,0,2,62,20,477,140,24,116,0,t2477
śląskie,Zabrze,-,-,31,-,-,1.81,0,0,0,78,21,463,186,32,154,0,t2478
śląskie,Żory,-,-,2,-,-,0.32,0,0,0,23,2,176,44,3,41,0,t2479
świętokrzyskie,buski,-,-,3,-,-,0.42,2,1,1,23,9,115,96,5,91,0,t2601
świętokrzyskie,jędrzejowski,-,-,8,-,-,0.94,0,0,0,8,5,168,90,8,81,1,t2602
świętokrzyskie,kazimierski,-,-,4,-,-,1.19,0,0,0,12,1,65,41,4,36,1,t2603
świętokrzyskie,kielecki,-,-,18,-,-,0.85,0,0,0,58,10,273,227,19,201,7,t2604
świętokrzyskie,konecki,-,-,7,-,-,0.88,0,0,0,15,2,147,105,11,92,2,t2605
świętokrzyskie,opatowski,-,-,5,-,-,0.96,0,0,0,17,4,156,62,9,50,3,t2606
świętokrzyskie,ostrowiecki,-,-,7,-,-,0.65,0,0,0,40,11,238,91,8,79,4,t2607
świętokrzyskie,pińczowski,-,-,1,-,-,0.26,0,0,0,9,6,52,49,2,47,0,t2608
świętokrzyskie,sandomierski,-,-,10,-,-,1.3,0,0,0,27,9,275,97,16,80,1,t2609
świętokrzyskie,skarżyski,-,-,2,-,-,0.27,2,0,2,25,6,151,59,8,50,1,t2610
świętokrzyskie,starachowicki,-,-,5,-,-,0.56,5,0,5,18,3,207,64,7,56,1,t2611
świętokrzyskie,staszowski,-,-,3,-,-,0.42,0,0,0,18,11,202,112,6,106,0,t2612
świętokrzyskie,włoszczowski,-,-,2,-,-,0.45,0,0,0,8,0,79,40,4,33,3,t2613
świętokrzyskie,Kielce,-,-,33,-,-,1.7,2,0,2,71,8,348,256,37,212,7,t2661
warmińsko-mazurskie,bartoszycki,-,-,24,-,-,4.22,0,0,0,49,18,321,157,26,130,1,t2801
warmińsko-mazurskie,braniewski,-,-,8,-,-,1.95,0,0,0,36,8,245,46,8,37,1,t2802
warmińsko-mazurskie,działdowski,-,-,26,-,-,4.0,2,0,2,81,24,494,105,30,74,1,t2803
warmińsko-mazurskie,elbląski,-,-,9,-,-,1.58,1,0,1,53,17,457,55,10,45,0,t2804
warmińsko-mazurskie,ełcki,-,-,14,-,-,1.53,0,0,0,36,11,363,150,18,132,0,t2805
warmińsko-mazurskie,giżycki,-,-,13,-,-,2.3,0,0,0,63,43,470,66,14,52,0,t2806
warmińsko-mazurskie,iławski,-,-,16,-,-,1.72,1,0,1,65,34,590,78,16,60,2,t2807
warmińsko-mazurskie,kętrzyński,-,-,27,-,-,4.35,1,0,1,64,12,497,88,29,59,0,t2808
warmińsko-mazurskie,lidzbarski,-,-,17,-,-,4.14,0,0,0,41,6,212,64,18,46,0,t2809
warmińsko-mazurskie,mrągowski,-,-,8,-,-,1.61,1,1,0,38,16,233,46,8,38,0,t2810
warmińsko-mazurskie,nidzicki,-,-,22,-,-,6.72,2,0,2,51,8,332,68,24,42,2,t2811
warmińsko-mazurskie,nowomiejski,-,-,9,-,-,2.06,3,0,3,36,8,289,49,9,39,1,t2812
warmińsko-mazurskie,olecki,-,-,4,-,-,1.17,1,0,1,17,6,175,23,4,19,0,t2813
warmińsko-mazurskie,olsztyński,-,-,47,-,-,3.69,0,0,0,168,33,1094,757,51,699,7,t2814
warmińsko-mazurskie,ostródzki,-,-,53,-,-,5.1,2,0,2,103,53,897,179,59,117,3,t2815
warmińsko-mazurskie,piski,-,-,25,-,-,4.47,4,4,0,49,14,388,92,27,65,0,t2816
warmińsko-mazurskie,szczycieński,-,-,46,-,-,6.64,1,0,1,91,9,476,147,47,100,0,t2817
warmińsko-mazurskie,gołdapski,-,-,6,-,-,2.25,1,1,0,21,0,127,27,6,21,0,t2818
warmińsko-mazurskie,węgorzewski,-,-,10,-,-,4.43,0,0,0,31,17,181,46,10,36,0,t2819
warmińsko-mazurskie,Elbląg,-,-,41,-,-,3.44,3,0,3,136,69,916,153,45,105,3,t2861
warmińsko-mazurskie,Olsztyn,-,-,58,-,-,3.37,0,0,0,226,63,1240,679,63,604,12,t2862
wielkopolskie,chodzieski,-,-,2,-,-,0.43,0,0,0,23,1,158,21,3,18,0,t3001
wielkopolskie,czarnkowsko-trzcianecki,-,-,23,-,-,2.65,0,0,0,91,16,689,92,25,65,2,t3002
wielkopolskie,gnieźnieński,-,-,10,-,-,0.69,1,1,0,92,49,683,106,13,93,0,t3003
wielkopolskie,gostyński,-,-,8,-,-,1.05,0,0,0,26,4,277,91,8,82,1,t3004
wielkopolskie,grodziski,-,-,4,-,-,0.77,0,0,0,49,7,324,48,5,43,0,t3005
wielkopolskie,jarociński,-,-,15,-,-,2.1,0,0,0,33,2,316,83,16,65,2,t3006
wielkopolskie,kaliski,-,-,3,-,-,0.36,0,0,0,28,3,237,103,6,97,0,t3007
wielkopolskie,kępiński,-,-,0,-,-,0.0,0,0,0,23,2,249,30,0,30,0,t3008
wielkopolskie,kolski,-,-,7,-,-,0.81,0,0,0,22,3,212,109,9,98,2,t3009
wielkopolskie,koniński,-,-,9,-,-,0.69,0,0,0,71,10,493,76,11,65,0,t3010
wielkopolskie,kościański,-,-,5,-,-,0.63,1,1,0,54,45,316,115,15,100,0,t3011
wielkopolskie,krotoszyński,-,-,8,-,-,1.04,0,0,0,59,0,361,106,8,92,6,t3012
wielkopolskie,leszczyński,-,-,0,-,-,0.0,1,0,1,25,3,210,31,0,31,0,t3013
wielkopolskie,międzychodzki,-,-,2,-,-,0.55,0,0,0,22,5,158,117,15,102,0,t3014
wielkopolskie,nowotomyski,-,-,7,-,-,0.93,0,0,0,63,2,431,59,8,50,1,t3015
wielkopolskie,obornicki,-,-,15,-,-,2.51,0,0,0,32,5,329,117,15,100,2,t3016
wielkopolskie,ostrowski,-,-,11,-,-,0.68,0,0,0,88,6,397,108,14,91,3,t3017
wielkopolskie,ostrzeszowski,-,-,6,-,-,1.08,0,0,0,24,10,177,42,6,35,1,t3018
wielkopolskie,pilski,-,-,22,-,-,1.62,2,0,2,106,12,592,142,22,120,0,t3019
wielkopolskie,pleszewski,-,-,2,-,-,0.32,0,0,0,33,5,159,68,4,63,1,t3020
wielkopolskie,poznański,-,-,87,-,-,2.16,3,1,2,475,92,3039,622,107,501,14,t3021
wielkopolskie,rawicki,-,-,1,-,-,0.17,0,0,0,28,9,156,41,1,40,0,t3022
wielkopolskie,słupecki,-,-,12,-,-,2.03,0,0,0,50,6,296,94,12,81,1,t3023
wielkopolskie,szamotulski,-,-,9,-,-,0.98,0,0,0,70,21,606,75,10,65,0,t3024
wielkopolskie,średzki,-,-,16,-,-,2.71,0,0,0,55,10,461,108,16,90,2,t3025
wielkopolskie,śremski,-,-,8,-,-,1.3,0,0,0,22,9,258,71,8,63,0,t3026
wielkopolskie,turecki,-,-,5,-,-,0.6,0,0,0,47,5,290,45,7,37,1,t3027
wielkopolskie,wągrowiecki,-,-,7,-,-,1.0,2,0,2,44,7,289,48,8,40,0,t3028
wielkopolskie,wolsztyński,-,-,5,-,-,0.87,0,0,0,23,3,232,56,5,51,0,t3029
wielkopolskie,wrzesiński,-,-,14,-,-,1.79,0,0,0,77,20,623,71,15,55,1,t3030
wielkopolskie,złotowski,-,-,8,-,-,1.15,0,0,0,67,4,455,114,9,103,2,t3031
wielkopolskie,Kalisz,-,-,5,-,-,0.5,0,0,0,42,8,278,125,15,109,1,t3061
wielkopolskie,Konin,-,-,5,-,-,0.68,0,0,0,64,4,333,41,7,33,1,t3062
wielkopolskie,Leszno,-,-,5,-,-,0.79,1,0,1,29,8,230,47,6,41,0,t3063
wielkopolskie,Poznań,-,-,136,-,-,2.55,5,4,1,605,142,3568,989,171,794,24,t3064
zachodniopomorskie,białogardzki,-,-,4,-,-,0.84,0,0,0,50,48,341,43,7,33,3,t3201
zachodniopomorskie,choszczeński,-,-,25,-,-,5.2,1,0,1,57,21,378,89,29,57,3,t3202
zachodniopomorskie,drawski,-,-,19,-,-,3.34,0,0,0,58,7,454,62,20,40,2,t3203
zachodniopomorskie,goleniowski,-,-,11,-,-,1.34,0,0,0,96,24,673,151,22,126,3,t3204
zachodniopomorskie,gryficki,-,-,6,-,-,1.0,0,0,0,60,40,412,40,6,34,0,t3205
zachodniopomorskie,gryfiński,-,-,28,-,-,3.43,1,0,1,136,29,788,184,40,140,4,t3206
zachodniopomorskie,kamieński,-,-,3,-,-,0.64,0,0,0,39,44,392,31,6,25,0,t3207
zachodniopomorskie,kołobrzeski,-,-,14,-,-,1.76,0,0,0,97,35,626,82,23,55,4,t3208
zachodniopomorskie,koszaliński,-,-,3,-,-,0.45,1,0,1,67,23,484,95,26,68,1,t3209
zachodniopomorskie,myśliborski,-,-,3,-,-,0.46,0,0,0,33,11,267,91,11,80,0,t3210
zachodniopomorskie,policki,-,-,28,-,-,3.45,0,0,0,74,29,724,158,30,125,3,t3211
zachodniopomorskie,pyrzycki,-,-,5,-,-,1.27,1,0,1,49,9,362,70,19,51,0,t3212
zachodniopomorskie,sławieński,-,-,8,-,-,1.43,1,0,1,43,32,359,34,13,20,1,t3213
zachodniopomorskie,stargardzki,-,-,9,-,-,0.75,1,0,1,120,45,761,120,11,104,5,t3214
zachodniopomorskie,szczecinecki,-,-,28,-,-,3.62,0,0,0,88,38,468,96,29,66,1,t3215
zachodniopomorskie,świdwiński,-,-,32,-,-,6.88,0,0,0,68,12,287,77,34,42,1,t3216
zachodniopomorskie,wałecki,-,-,4,-,-,0.76,0,0,0,49,34,350,38,4,34,0,t3217
zachodniopomorskie,łobeski,-,-,20,-,-,5.48,0,0,0,29,17,294,47,22,25,0,t3218
zachodniopomorskie,Koszalin,-,-,19,-,-,1.78,2,0,2,121,47,825,218,59,155,4,t3261
zachodniopomorskie,Szczecin,-,-,127,-,-,3.17,1,1,0,412,104,2787,836,163,652,21,t3262
zachodniopomorskie,Świnoujście,-,-,4,-,-,0.98,0,0,0,46,23,313,39,4,34,1,t3263
