wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,25052,-,-,6.53,453,103,350,41949,6825,327953,84862,27255,56075,1532,t0000,2021-03-16
dolnośląskie,bolesławiecki,-,-,26,-,-,2.89,0,0,0,50,3,250,182,26,154,2,t0201,2021-03-16
dolnośląskie,dzierżoniowski,-,-,34,-,-,3.38,0,0,0,87,3,510,112,35,77,0,t0202,2021-03-16
dolnośląskie,głogowski,-,-,54,-,-,6.08,0,0,0,81,8,650,176,68,106,2,t0203,2021-03-16
dolnośląskie,górowski,-,-,19,-,-,5.48,0,0,0,31,4,145,55,19,35,1,t0204,2021-03-16
dolnośląskie,jaworski,-,-,15,-,-,3.0,0,0,0,32,0,188,65,17,48,0,t0205,2021-03-16
dolnośląskie,jeleniogórski,-,-,11,-,-,1.74,1,0,1,61,10,337,85,13,68,4,t0206,2021-03-16
dolnośląskie,kamiennogórski,-,-,77,-,-,17.88,4,4,0,80,10,726,170,81,82,7,t0207,2021-03-16
dolnośląskie,kłodzki,-,-,92,-,-,5.85,1,0,1,184,42,1978,257,99,158,0,t0208,2021-03-16
dolnośląskie,legnicki,-,-,32,-,-,5.8,0,0,0,34,16,322,91,36,51,4,t0209,2021-03-16
dolnośląskie,lubański,-,-,16,-,-,2.96,0,0,0,33,9,244,61,17,44,0,t0210,2021-03-16
dolnośląskie,lubiński,-,-,86,-,-,8.11,2,0,2,96,7,577,219,90,123,6,t0211,2021-03-16
dolnośląskie,lwówecki,-,-,5,-,-,1.09,0,0,0,34,1,167,68,7,61,0,t0212,2021-03-16
dolnośląskie,milicki,-,-,17,-,-,4.61,0,0,0,52,2,446,43,18,25,0,t0213,2021-03-16
dolnośląskie,oleśnicki,-,-,48,-,-,4.47,0,0,0,102,8,802,174,55,115,4,t0214,2021-03-16
dolnośląskie,oławski,-,-,37,-,-,4.82,0,0,0,90,10,747,157,64,93,0,t0215,2021-03-16
dolnośląskie,polkowicki,-,-,32,-,-,5.07,0,0,0,44,5,350,119,35,83,1,t0216,2021-03-16
dolnośląskie,strzeliński,-,-,17,-,-,3.91,0,0,0,89,8,904,55,18,37,0,t0217,2021-03-16
