wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1664,553,2217,0.43,0.14,0.58,27,17,10,2332,0,0,5569,2287,3277,5,t0000,2023-12-29
dolnośląskie,bolesławiecki,5,0,5,0.56,0.0,0.56,0,0,0,2,0,0,15,5,10,0,t0201,2023-12-29
dolnośląskie,dzierżoniowski,3,2,5,0.3,0.2,0.5,0,0,0,7,0,0,16,5,11,0,t0202,2023-12-29
dolnośląskie,głogowski,0,1,1,0.0,0.11,0.11,0,0,0,0,0,0,6,1,5,0,t0203,2023-12-29
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,3,0,3,0,t0204,2023-12-29
dolnośląskie,jaworski,4,0,4,0.8,0.0,0.8,0,0,0,0,0,0,13,4,9,0,t0205,2023-12-29
dolnośląskie,jeleniogórski,6,1,7,0.95,0.16,1.1,0,0,0,1,0,0,13,7,6,0,t0206,2023-12-29
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0207,2023-12-29
dolnośląskie,kłodzki,2,1,3,0.13,0.06,0.19,0,0,0,0,0,0,4,4,0,0,t0208,2023-12-29
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0209,2023-12-29
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2023-12-29
dolnośląskie,lubiński,9,4,13,0.85,0.38,1.23,0,0,0,9,0,0,14,13,1,0,t0211,2023-12-29
dolnośląskie,lwówecki,1,0,1,0.22,0.0,0.22,0,0,0,0,0,0,2,1,1,0,t0212,2023-12-29
