wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
Cały kraj,Cały kraj,-,-,4622,-,-,1.21,75,10,65,272,6945,150116,26151,5374,20125,652,t0000
dolnośląskie,bolesławiecki,-,-,8,-,-,0.89,0,0,0,0,24,393,53,12,40,1,t0201
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,0,8,151,26,0,24,2,t0202
dolnośląskie,głogowski,-,-,2,-,-,0.23,0,0,0,2,11,250,60,2,58,0,t0203
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,1,116,7,0,7,0,t0204
dolnośląskie,jaworski,-,-,10,-,-,2.0,0,0,0,0,3,113,30,10,19,1,t0205
dolnośląskie,jeleniogórski,-,-,8,-,-,1.26,0,0,0,0,2,123,18,9,9,0,t0206
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,0,53,15,0,15,0,t0207
dolnośląskie,kłodzki,-,-,16,-,-,1.02,0,0,0,0,17,331,85,16,68,1,t0208
dolnośląskie,legnicki,-,-,2,-,-,0.36,0,0,0,0,8,148,14,2,12,0,t0209
dolnośląskie,lubański,-,-,3,-,-,0.55,0,0,0,0,6,246,25,3,21,1,t0210
dolnośląskie,lubiński,-,-,2,-,-,0.19,0,0,0,0,5,198,22,3,19,0,t0211
dolnośląskie,lwówecki,-,-,2,-,-,0.44,0,0,0,0,4,88,6,3,3,0,t0212
dolnośląskie,milicki,-,-,4,-,-,1.08,0,0,0,2,13,161,16,4,12,0,t0213
dolnośląskie,oleśnicki,-,-,8,-,-,0.75,0,0,0,1,21,273,43,9,34,0,t0214
dolnośląskie,oławski,-,-,8,-,-,1.04,0,0,0,0,10,359,51,9,42,0,t0215
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,2,11,154,17,0,17,0,t0216
dolnośląskie,strzeliński,-,-,3,-,-,0.69,0,0,0,0,17,167,17,3,14,0,t0217
dolnośląskie,średzki,-,-,3,-,-,0.54,0,0,0,0,9,163,25,3,22,0,t0218
dolnośląskie,świdnicki,-,-,3,-,-,0.19,0,0,0,0,17,664,29,3,26,0,t0219
dolnośląskie,trzebnicki,-,-,6,-,-,0.7,0,0,0,0,35,258,46,7,37,2,t0220
dolnośląskie,wałbrzyski,-,-,4,-,-,0.72,0,0,0,0,6,134,25,6,19,0,t0221
dolnośląskie,wołowski,-,-,15,-,-,3.21,0,0,0,2,28,168,55,16,38,1,t0222
dolnośląskie,wrocławski,-,-,13,-,-,0.84,0,0,0,1,23,705,81,14,66,1,t0223
dolnośląskie,ząbkowicki,-,-,8,-,-,1.24,0,0,0,1,14,155,41,8,32,1,t0224
dolnośląskie,zgorzelecki,-,-,4,-,-,0.45,0,0,0,0,10,316,21,4,17,0,t0225
dolnośląskie,złotoryjski,-,-,3,-,-,0.69,0,0,0,0,0,138,10,3,7,0,t0226
dolnośląskie,Jelenia Góra,-,-,7,-,-,0.89,0,0,0,0,4,186,33,7,24,2,t0261
dolnośląskie,Legnica,-,-,1,-,-,0.1,0,0,0,1,6,323,28,2,24,2,t0262
dolnośląskie,Wrocław,-,-,67,-,-,1.04,0,0,0,4,94,2550,370,72,289,9,t0264
dolnośląskie,Wałbrzych,-,-,16,-,-,1.45,0,0,0,0,29,288,59,16,43,0,t0265
kujawsko-pomorskie,aleksandrowski,-,-,5,-,-,0.91,0,0,0,1,13,186,34,10,23,1,t0401
kujawsko-pomorskie,brodnicki,-,-,4,-,-,0.51,0,0,0,1,15,369,32,4,28,0,t0402
kujawsko-pomorskie,bydgoski,-,-,30,-,-,2.51,0,0,0,2,40,1022,134,35,95,4,t0403
kujawsko-pomorskie,chełmiński,-,-,2,-,-,0.39,0,0,0,4,19,404,69,23,46,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,-,-,6,-,-,1.33,0,0,0,0,3,192,39,8,30,1,t0405
kujawsko-pomorskie,grudziądzki,-,-,20,-,-,4.97,1,1,0,0,6,347,48,20,27,1,t0406
kujawsko-pomorskie,inowrocławski,-,-,10,-,-,0.63,1,0,1,1,12,774,96,28,66,2,t0407
kujawsko-pomorskie,lipnowski,-,-,6,-,-,0.91,0,0,0,0,0,253,34,7,27,0,t0408
kujawsko-pomorskie,mogileński,-,-,7,-,-,1.54,0,0,0,2,7,167,28,7,20,1,t0409
kujawsko-pomorskie,nakielski,-,-,17,-,-,1.97,0,0,0,0,7,592,55,19,36,0,t0410
kujawsko-pomorskie,radziejowski,-,-,2,-,-,0.5,0,0,0,1,6,185,21,2,19,0,t0411
kujawsko-pomorskie,rypiński,-,-,3,-,-,0.69,0,0,0,0,6,110,12,3,9,0,t0412
kujawsko-pomorskie,sępoleński,-,-,8,-,-,1.95,2,0,2,0,9,266,24,8,16,0,t0413
kujawsko-pomorskie,świecki,-,-,24,-,-,2.43,0,0,0,0,10,675,73,24,45,4,t0414
kujawsko-pomorskie,toruński,-,-,8,-,-,0.73,0,0,0,0,35,728,39,10,29,0,t0415
kujawsko-pomorskie,tucholski,-,-,9,-,-,1.86,0,0,0,0,6,308,36,9,27,0,t0416
kujawsko-pomorskie,wąbrzeski,-,-,11,-,-,3.22,0,0,0,0,11,196,24,12,12,0,t0417
kujawsko-pomorskie,włocławski,-,-,23,-,-,2.68,0,0,0,0,4,369,85,26,59,0,t0418
kujawsko-pomorskie,żniński,-,-,15,-,-,2.14,0,0,0,2,15,522,63,18,44,1,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,121,-,-,3.49,0,0,0,31,126,2335,483,152,317,14,t0461
kujawsko-pomorskie,Grudziądz,-,-,33,-,-,3.51,2,1,1,1,39,665,96,36,55,5,t0462
kujawsko-pomorskie,Toruń,-,-,8,-,-,0.4,0,0,0,0,78,1134,85,13,71,1,t0463
kujawsko-pomorskie,Włocławek,-,-,16,-,-,1.46,0,0,0,0,11,477,89,20,69,0,t0464
lubelskie,bialski,-,-,8,-,-,0.72,0,0,0,0,4,260,54,9,45,0,t0601
lubelskie,biłgorajski,-,-,0,-,-,0.0,0,0,0,0,2,201,24,1,23,0,t0602
lubelskie,chełmski,-,-,5,-,-,0.64,0,0,0,2,4,308,37,5,29,3,t0603
lubelskie,hrubieszowski,-,-,4,-,-,0.64,0,0,0,3,6,189,56,6,48,2,t0604
lubelskie,janowski,-,-,6,-,-,1.32,0,0,0,0,1,75,35,6,27,2,t0605
lubelskie,krasnostawski,-,-,7,-,-,1.11,0,0,0,0,28,363,34,8,26,0,t0606
lubelskie,kraśnicki,-,-,6,-,-,0.63,0,0,0,0,22,199,44,8,35,1,t0607
lubelskie,lubartowski,-,-,8,-,-,0.91,0,0,0,0,3,121,40,8,32,0,t0608
lubelskie,lubelski,-,-,3,-,-,0.19,0,0,0,0,27,513,57,5,50,2,t0609
lubelskie,łęczyński,-,-,4,-,-,0.7,1,0,1,0,7,204,20,4,16,0,t0610
lubelskie,łukowski,-,-,8,-,-,0.75,0,0,0,0,11,182,48,11,37,0,t0611
lubelskie,opolski,-,-,1,-,-,0.17,0,0,0,0,12,190,10,1,9,0,t0612
lubelskie,parczewski,-,-,5,-,-,1.45,0,0,0,0,2,66,18,5,13,0,t0613
lubelskie,puławski,-,-,9,-,-,0.8,0,0,0,0,21,410,57,13,44,0,t0614
lubelskie,radzyński,-,-,4,-,-,0.68,1,0,1,1,6,157,23,5,18,0,t0615
lubelskie,rycki,-,-,1,-,-,0.18,0,0,0,1,12,214,19,1,16,2,t0616
lubelskie,świdnicki,-,-,2,-,-,0.28,2,2,0,0,6,300,19,4,15,0,t0617
lubelskie,tomaszowski,-,-,20,-,-,2.43,0,0,0,0,15,239,66,26,38,2,t0618
lubelskie,włodawski,-,-,3,-,-,0.79,0,0,0,1,5,204,12,4,8,0,t0619
lubelskie,zamojski,-,-,3,-,-,0.28,0,0,0,0,7,190,32,3,28,1,t0620
lubelskie,Biała Podlaska,-,-,3,-,-,0.52,0,0,0,3,5,147,34,3,30,1,t0661
lubelskie,Chełm,-,-,3,-,-,0.49,0,0,0,0,12,194,24,5,18,1,t0662
lubelskie,Lublin,-,-,18,-,-,0.53,1,0,1,5,89,1220,171,27,141,3,t0663
lubelskie,Zamość,-,-,7,-,-,1.11,0,0,0,0,12,126,37,8,27,2,t0664
lubuskie,gorzowski,-,-,19,-,-,2.64,0,0,0,0,11,396,61,19,40,2,t0801
lubuskie,krośnieński,-,-,9,-,-,1.65,0,0,0,0,3,304,27,10,17,0,t0802
lubuskie,międzyrzecki,-,-,17,-,-,2.96,0,0,0,3,2,248,58,17,40,1,t0803
lubuskie,nowosolski,-,-,23,-,-,2.67,0,0,0,2,13,259,92,36,54,2,t0804
lubuskie,słubicki,-,-,10,-,-,2.13,1,0,1,0,9,308,45,10,35,0,t0805
lubuskie,strzelecko-drezdenecki,-,-,12,-,-,2.46,0,0,0,0,8,272,62,13,48,1,t0806
lubuskie,sulęciński,-,-,11,-,-,3.13,2,2,0,4,6,207,41,18,23,0,t0807
lubuskie,świebodziński,-,-,10,-,-,1.8,0,0,0,0,3,299,31,11,20,0,t0808
lubuskie,zielonogórski,-,-,6,-,-,0.79,0,0,0,0,11,345,58,10,47,1,t0809
lubuskie,żagański,-,-,6,-,-,0.76,0,0,0,0,9,173,46,7,37,2,t0810
lubuskie,żarski,-,-,10,-,-,1.04,2,0,2,0,9,322,69,12,56,1,t0811
lubuskie,wschowski,-,-,1,-,-,0.26,0,0,0,0,0,83,17,1,16,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,25,-,-,2.03,0,0,0,0,25,591,127,30,96,1,t0861
lubuskie,Zielona Góra,-,-,31,-,-,2.19,0,0,0,2,15,602,88,33,49,6,t0862
łódzkie,bełchatowski,-,-,4,-,-,0.35,0,0,0,1,15,256,54,4,50,0,t1001
łódzkie,kutnowski,-,-,18,-,-,1.87,0,0,0,3,18,367,48,20,28,0,t1002
łódzkie,łaski,-,-,2,-,-,0.4,0,0,0,2,2,121,28,2,23,3,t1003
łódzkie,łęczycki,-,-,0,-,-,0.0,0,0,0,1,19,250,16,0,16,0,t1004
łódzkie,łowicki,-,-,2,-,-,0.26,0,0,0,0,14,219,36,3,33,0,t1005
łódzkie,łódzki wschodni,-,-,5,-,-,0.69,0,0,0,0,24,429,33,6,26,1,t1006
łódzkie,opoczyński,-,-,7,-,-,0.92,0,0,0,0,4,118,43,8,33,2,t1007
łódzkie,pabianicki,-,-,5,-,-,0.42,0,0,0,2,42,472,84,12,69,3,t1008
łódzkie,pajęczański,-,-,8,-,-,1.57,0,0,0,0,3,127,41,9,31,1,t1009
łódzkie,piotrkowski,-,-,5,-,-,0.55,0,0,0,1,18,269,53,5,48,0,t1010
łódzkie,poddębicki,-,-,2,-,-,0.49,0,0,0,0,4,161,23,4,15,4,t1011
łódzkie,radomszczański,-,-,4,-,-,0.36,0,0,0,0,20,275,51,5,46,0,t1012
łódzkie,rawski,-,-,4,-,-,0.82,0,0,0,0,5,134,19,4,15,0,t1013
łódzkie,sieradzki,-,-,28,-,-,2.39,0,0,0,0,21,377,139,32,97,10,t1014
łódzkie,skierniewicki,-,-,1,-,-,0.26,0,0,0,0,3,191,18,2,16,0,t1015
łódzkie,tomaszowski,-,-,5,-,-,0.43,0,0,0,0,17,322,53,6,47,0,t1016
łódzkie,wieluński,-,-,5,-,-,0.66,0,0,0,1,5,130,42,5,37,0,t1017
łódzkie,wieruszowski,-,-,5,-,-,1.19,2,0,2,0,5,67,17,5,12,0,t1018
łódzkie,zduńskowolski,-,-,6,-,-,0.91,0,0,0,2,3,242,48,10,37,1,t1019
łódzkie,zgierski,-,-,8,-,-,0.48,0,0,0,4,57,818,136,13,119,4,t1020
łódzkie,brzeziński,-,-,3,-,-,0.97,0,0,0,0,2,117,9,3,4,2,t1021
łódzkie,Łódź,-,-,77,-,-,1.14,0,0,0,2,218,3223,530,93,423,14,t1061
łódzkie,Piotrków Trybunalski,-,-,11,-,-,1.51,0,0,0,0,30,232,34,11,22,1,t1062
łódzkie,Skierniewice,-,-,3,-,-,0.63,0,0,0,0,9,186,32,4,28,0,t1063
małopolskie,bocheński,-,-,4,-,-,0.37,0,0,0,0,10,228,70,4,63,3,t1201
małopolskie,brzeski,-,-,3,-,-,0.32,0,0,0,0,11,119,121,3,118,0,t1202
małopolskie,chrzanowski,-,-,6,-,-,0.48,0,0,0,0,5,195,46,6,40,0,t1203
małopolskie,dąbrowski,-,-,3,-,-,0.51,0,0,0,0,2,97,40,3,37,0,t1204
