wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,7179,-,-,1.87,33,10,23,536,15615,167845,50768,8015,42223,530,t0000,2022-01-01
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,0,0,0,0,45,444,39,4,33,2,t0201,2022-01-01
dolnośląskie,dzierżoniowski,-,-,4,-,-,0.4,0,0,0,0,29,417,60,4,54,2,t0202,2022-01-01
dolnośląskie,głogowski,-,-,27,-,-,3.04,0,0,0,0,5,322,119,27,92,0,t0203,2022-01-01
dolnośląskie,górowski,-,-,6,-,-,1.73,0,0,0,0,3,140,42,6,36,0,t0204,2022-01-01
dolnośląskie,jaworski,-,-,3,-,-,0.6,0,0,0,0,20,230,47,3,44,0,t0205,2022-01-01
dolnośląskie,jeleniogórski,-,-,6,-,-,0.95,0,0,0,9,35,287,43,8,34,1,t0206,2022-01-01
dolnośląskie,kamiennogórski,-,-,7,-,-,1.63,0,0,0,2,8,119,28,8,20,0,t0207,2022-01-01
dolnośląskie,kłodzki,-,-,33,-,-,2.1,0,0,0,0,47,568,216,36,175,5,t0208,2022-01-01
dolnośląskie,legnicki,-,-,4,-,-,0.72,0,0,0,0,27,306,22,4,18,0,t0209,2022-01-01
dolnośląskie,lubański,-,-,11,-,-,2.03,0,0,0,0,12,244,42,11,29,2,t0210,2022-01-01
dolnośląskie,lubiński,-,-,7,-,-,0.66,0,0,0,3,44,398,45,7,38,0,t0211,2022-01-01
dolnośląskie,lwówecki,-,-,9,-,-,1.97,0,0,0,0,11,110,80,10,69,1,t0212,2022-01-01
dolnośląskie,milicki,-,-,11,-,-,2.98,0,0,0,0,15,199,44,11,33,0,t0213,2022-01-01
dolnośląskie,oleśnicki,-,-,38,-,-,3.54,0,0,0,3,70,562,139,41,95,3,t0214,2022-01-01
dolnośląskie,oławski,-,-,14,-,-,1.82,0,0,0,0,39,465,82,18,63,1,t0215,2022-01-01
dolnośląskie,polkowicki,-,-,2,-,-,0.32,0,0,0,0,24,354,58,3,54,1,t0216,2022-01-01
dolnośląskie,strzeliński,-,-,3,-,-,0.69,0,0,0,0,13,231,37,3,34,0,t0217,2022-01-01
