wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,841,339,1180,0.22,0.09,0.31,1,0,1,906,0,0,2403,1211,1192,0,t0000,2024-08-20
dolnośląskie,bolesławiecki,2,1,3,0.22,0.11,0.33,0,0,0,2,0,0,3,3,0,0,t0201,2024-08-20
dolnośląskie,dzierżoniowski,5,1,6,0.5,0.1,0.6,0,0,0,4,0,0,10,6,4,0,t0202,2024-08-20
dolnośląskie,głogowski,0,2,2,0.0,0.23,0.23,0,0,0,1,0,0,4,2,2,0,t0203,2024-08-20
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2024-08-20
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2024-08-20
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,1,0,0,1,1,0,0,t0206,2024-08-20
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0207,2024-08-20
dolnośląskie,kłodzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0208,2024-08-20
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0209,2024-08-20
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2024-08-20
dolnośląskie,lubiński,5,1,6,0.47,0.09,0.57,0,0,0,2,0,0,8,8,0,0,t0211,2024-08-20
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0212,2024-08-20
dolnośląskie,milicki,5,1,6,1.35,0.27,1.63,0,0,0,3,0,0,6,6,0,0,t0213,2024-08-20
dolnośląskie,oleśnicki,1,0,1,0.09,0.0,0.09,0,0,0,2,0,0,2,1,1,0,t0214,2024-08-20
dolnośląskie,oławski,1,0,1,0.13,0.0,0.13,0,0,0,0,0,0,1,1,0,0,t0215,2024-08-20
dolnośląskie,polkowicki,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,t0216,2024-08-20
