wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,86,-,-,0.02,6,3,3,1614,114,92902,41643,131,41428,84,t0000,2021-07-13
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,5,2,229,134,0,134,0,t0201,2021-07-13
dolnośląskie,dzierżoniowski,-,-,2,-,-,0.2,0,0,0,2,0,140,123,2,121,0,t0202,2021-07-13
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,2,0,131,64,0,64,0,t0203,2021-07-13
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,2,0,43,17,0,17,0,t0204,2021-07-13
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,71,42,0,42,0,t0205,2021-07-13
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,170,51,0,51,0,t0206,2021-07-13
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,3,0,88,29,0,29,0,t0207,2021-07-13
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,10,0,221,100,0,99,1,t0208,2021-07-13
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,1,0,173,38,0,38,0,t0209,2021-07-13
dolnośląskie,lubański,-,-,0,-,-,0.0,1,1,0,4,0,54,35,0,34,1,t0210,2021-07-13
dolnośląskie,lubiński,-,-,1,-,-,0.09,0,0,0,3,0,99,95,1,94,0,t0211,2021-07-13
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,1,0,51,42,0,42,0,t0212,2021-07-13
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,1,0,62,23,0,22,1,t0213,2021-07-13
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,3,0,221,96,0,95,1,t0214,2021-07-13
dolnośląskie,oławski,-,-,0,-,-,0.0,0,0,0,1,0,293,77,0,77,0,t0215,2021-07-13
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,1,0,87,39,0,39,0,t0216,2021-07-13
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,0,0,69,33,1,32,0,t0217,2021-07-13
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,2,0,143,35,0,35,0,t0218,2021-07-13
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,3,0,524,116,0,116,0,t0219,2021-07-13
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,1,0,249,90,0,90,0,t0220,2021-07-13
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,2,0,81,47,0,47,0,t0221,2021-07-13
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,2,0,83,37,0,37,0,t0222,2021-07-13
dolnośląskie,wrocławski,-,-,0,-,-,0.0,0,0,0,7,0,680,156,0,156,0,t0223,2021-07-13
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,4,0,58,52,1,51,0,t0224,2021-07-13
dolnośląskie,zgorzelecki,-,-,0,-,-,0.0,0,0,0,3,0,159,76,0,76,0,t0225,2021-07-13
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,4,0,43,29,0,29,0,t0226,2021-07-13
dolnośląskie,Jelenia Góra,-,-,0,-,-,0.0,0,0,0,1,0,139,96,0,95,1,t0261,2021-07-13
dolnośląskie,Legnica,-,-,0,-,-,0.0,0,0,0,4,1,261,85,0,85,0,t0262,2021-07-13
dolnośląskie,Wrocław,-,-,2,-,-,0.03,1,1,0,42,2,3206,665,3,659,3,t0264,2021-07-13
dolnośląskie,Wałbrzych,-,-,0,-,-,0.0,0,0,0,1,0,155,112,0,112,0,t0265,2021-07-13
kujawsko-pomorskie,aleksandrowski,-,-,0,-,-,0.0,0,0,0,4,1,44,57,0,57,0,t0401,2021-07-13
kujawsko-pomorskie,brodnicki,-,-,0,-,-,0.0,0,0,0,0,0,56,76,0,76,0,t0402,2021-07-13
kujawsko-pomorskie,bydgoski,-,-,0,-,-,0.0,0,0,0,6,0,227,142,0,140,2,t0403,2021-07-13
kujawsko-pomorskie,chełmiński,-,-,0,-,-,0.0,0,0,0,3,0,76,26,0,26,0,t0404,2021-07-13
kujawsko-pomorskie,golubsko-dobrzyński,-,-,0,-,-,0.0,0,0,0,1,0,30,27,0,27,0,t0405,2021-07-13
kujawsko-pomorskie,grudziądzki,-,-,0,-,-,0.0,0,0,0,0,0,34,52,0,52,0,t0406,2021-07-13
kujawsko-pomorskie,inowrocławski,-,-,0,-,-,0.0,0,0,0,1,0,153,96,0,96,0,t0407,2021-07-13
kujawsko-pomorskie,lipnowski,-,-,0,-,-,0.0,0,0,0,1,0,52,43,0,43,0,t0408,2021-07-13
kujawsko-pomorskie,mogileński,-,-,0,-,-,0.0,0,0,0,5,0,51,30,0,30,0,t0409,2021-07-13
kujawsko-pomorskie,nakielski,-,-,0,-,-,0.0,0,0,0,5,3,80,56,0,56,0,t0410,2021-07-13
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,0,1,31,20,0,20,0,t0411,2021-07-13
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,0,0,0,0,1,17,38,0,38,0,t0412,2021-07-13
kujawsko-pomorskie,sępoleński,-,-,0,-,-,0.0,0,0,0,0,0,21,33,0,33,0,t0413,2021-07-13
kujawsko-pomorskie,świecki,-,-,0,-,-,0.0,0,0,0,4,2,138,133,0,133,0,t0414,2021-07-13
kujawsko-pomorskie,toruński,-,-,0,-,-,0.0,0,0,0,2,0,98,76,0,76,0,t0415,2021-07-13
kujawsko-pomorskie,tucholski,-,-,0,-,-,0.0,0,0,0,0,1,30,26,0,26,0,t0416,2021-07-13
kujawsko-pomorskie,wąbrzeski,-,-,0,-,-,0.0,0,0,0,4,0,19,47,0,47,0,t0417,2021-07-13
kujawsko-pomorskie,włocławski,-,-,0,-,-,0.0,0,0,0,2,0,70,91,0,91,0,t0418,2021-07-13
kujawsko-pomorskie,żniński,-,-,0,-,-,0.0,0,0,0,1,0,55,99,0,99,0,t0419,2021-07-13
kujawsko-pomorskie,Bydgoszcz,-,-,0,-,-,0.0,0,0,0,13,0,822,282,0,280,2,t0461,2021-07-13
kujawsko-pomorskie,Grudziądz,-,-,0,-,-,0.0,1,1,0,3,0,92,137,0,137,0,t0462,2021-07-13
kujawsko-pomorskie,Toruń,-,-,0,-,-,0.0,0,0,0,10,0,279,204,0,204,0,t0463,2021-07-13
kujawsko-pomorskie,Włocławek,-,-,0,-,-,0.0,0,0,0,0,0,135,118,0,118,0,t0464,2021-07-13
lubelskie,bialski,-,-,2,-,-,0.18,0,0,0,2,0,231,93,2,91,0,t0601,2021-07-13
lubelskie,biłgorajski,-,-,0,-,-,0.0,0,0,0,6,0,758,95,0,95,0,t0602,2021-07-13
lubelskie,chełmski,-,-,0,-,-,0.0,0,0,0,1,1,84,59,1,58,0,t0603,2021-07-13
lubelskie,hrubieszowski,-,-,0,-,-,0.0,0,0,0,1,0,88,64,0,64,0,t0604,2021-07-13
lubelskie,janowski,-,-,0,-,-,0.0,0,0,0,2,0,94,44,0,44,0,t0605,2021-07-13
lubelskie,krasnostawski,-,-,0,-,-,0.0,0,0,0,1,0,73,71,0,71,0,t0606,2021-07-13
lubelskie,kraśnicki,-,-,0,-,-,0.0,0,0,0,5,0,2030,66,0,66,0,t0607,2021-07-13
lubelskie,lubartowski,-,-,0,-,-,0.0,0,0,0,0,0,169,54,0,54,0,t0608,2021-07-13
lubelskie,lubelski,-,-,1,-,-,0.06,0,0,0,3,0,557,131,1,130,0,t0609,2021-07-13
lubelskie,łęczyński,-,-,0,-,-,0.0,0,0,0,4,0,97,56,0,56,0,t0610,2021-07-13
lubelskie,łukowski,-,-,0,-,-,0.0,0,0,0,3,0,154,67,0,65,2,t0611,2021-07-13
lubelskie,opolski,-,-,0,-,-,0.0,0,0,0,2,0,1397,30,0,30,0,t0612,2021-07-13
lubelskie,parczewski,-,-,1,-,-,0.29,0,0,0,1,0,58,27,1,26,0,t0613,2021-07-13
lubelskie,puławski,-,-,0,-,-,0.0,0,0,0,10,1,316,77,0,76,1,t0614,2021-07-13
lubelskie,radzyński,-,-,0,-,-,0.0,0,0,0,3,0,41,62,0,62,0,t0615,2021-07-13
lubelskie,rycki,-,-,0,-,-,0.0,0,0,0,2,0,86,33,0,33,0,t0616,2021-07-13
lubelskie,świdnicki,-,-,1,-,-,0.14,0,0,0,7,1,82,64,1,63,0,t0617,2021-07-13
lubelskie,tomaszowski,-,-,0,-,-,0.0,0,0,0,4,0,135,74,0,74,0,t0618,2021-07-13
lubelskie,włodawski,-,-,0,-,-,0.0,0,0,0,0,0,46,51,0,51,0,t0619,2021-07-13
lubelskie,zamojski,-,-,1,-,-,0.09,0,0,0,3,0,88,81,1,80,0,t0620,2021-07-13
lubelskie,Biała Podlaska,-,-,1,-,-,0.17,0,0,0,5,0,100,71,1,70,0,t0661,2021-07-13
lubelskie,Chełm,-,-,0,-,-,0.0,0,0,0,4,0,61,38,0,38,0,t0662,2021-07-13
lubelskie,Lublin,-,-,0,-,-,0.0,0,0,0,24,1,630,407,0,406,1,t0663,2021-07-13
lubelskie,Zamość,-,-,0,-,-,0.0,0,0,0,2,0,91,44,0,43,1,t0664,2021-07-13
lubuskie,gorzowski,-,-,0,-,-,0.0,0,0,0,2,0,158,55,0,55,0,t0801,2021-07-13
lubuskie,krośnieński,-,-,0,-,-,0.0,0,0,0,1,0,106,55,0,55,0,t0802,2021-07-13
lubuskie,międzyrzecki,-,-,0,-,-,0.0,0,0,0,7,0,165,64,0,64,0,t0803,2021-07-13
lubuskie,nowosolski,-,-,0,-,-,0.0,0,0,0,5,0,180,106,0,106,0,t0804,2021-07-13
lubuskie,słubicki,-,-,0,-,-,0.0,0,0,0,1,0,164,36,0,36,0,t0805,2021-07-13
lubuskie,strzelecko-drezdenecki,-,-,0,-,-,0.0,0,0,0,0,0,54,27,0,27,0,t0806,2021-07-13
lubuskie,sulęciński,-,-,0,-,-,0.0,0,0,0,0,0,56,33,0,33,0,t0807,2021-07-13
lubuskie,świebodziński,-,-,0,-,-,0.0,0,0,0,1,0,161,57,0,57,0,t0808,2021-07-13
lubuskie,zielonogórski,-,-,0,-,-,0.0,0,0,0,5,0,207,79,0,79,0,t0809,2021-07-13
lubuskie,żagański,-,-,0,-,-,0.0,0,0,0,5,0,79,84,1,83,0,t0810,2021-07-13
