wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1926,669,2595,0.5,0.17,0.68,8,1,7,2354,0,0,8090,2815,5259,16,t0000,2023-02-24
dolnośląskie,bolesławiecki,5,0,5,0.56,0.0,0.56,0,0,0,4,0,0,18,5,13,0,t0201,2023-02-24
dolnośląskie,dzierżoniowski,5,0,5,0.5,0.0,0.5,0,0,0,2,0,0,11,5,6,0,t0202,2023-02-24
dolnośląskie,głogowski,2,3,5,0.23,0.34,0.56,0,0,0,0,0,0,10,5,5,0,t0203,2023-02-24
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2023-02-24
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,1,0,0,3,1,2,0,t0205,2023-02-24
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,0,0,0,6,2,4,0,t0206,2023-02-24
dolnośląskie,kamiennogórski,0,1,1,0.0,0.23,0.23,0,0,0,0,0,0,3,1,2,0,t0207,2023-02-24
dolnośląskie,kłodzki,2,1,3,0.13,0.06,0.19,0,0,0,4,0,0,21,3,18,0,t0208,2023-02-24
dolnośląskie,legnicki,2,0,2,0.36,0.0,0.36,0,0,0,1,0,0,3,2,1,0,t0209,2023-02-24
dolnośląskie,lubański,2,0,2,0.37,0.0,0.37,0,0,0,1,0,0,2,2,0,0,t0210,2023-02-24
dolnośląskie,lubiński,3,2,5,0.28,0.19,0.47,1,0,1,7,0,0,18,5,13,0,t0211,2023-02-24
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,t0212,2023-02-24
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2023-02-24
dolnośląskie,oleśnicki,0,1,1,0.0,0.09,0.09,0,0,0,1,0,0,3,1,2,0,t0214,2023-02-24
dolnośląskie,oławski,3,3,6,0.39,0.39,0.78,0,0,0,0,0,0,7,7,0,0,t0215,2023-02-24
dolnośląskie,polkowicki,0,1,1,0.0,0.16,0.16,0,0,0,1,0,0,4,1,3,0,t0216,2023-02-24
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0217,2023-02-24
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,4,0,4,0,t0218,2023-02-24
dolnośląskie,świdnicki,4,2,6,0.26,0.13,0.38,0,0,0,13,0,0,28,6,22,0,t0219,2023-02-24
dolnośląskie,trzebnicki,2,0,2,0.23,0.0,0.23,0,0,0,1,0,0,9,3,6,0,t0220,2023-02-24
dolnośląskie,wałbrzyski,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,2,1,1,0,t0221,2023-02-24
dolnośląskie,wołowski,2,1,3,0.43,0.21,0.64,0,0,0,0,0,0,3,3,0,0,t0222,2023-02-24
dolnośląskie,wrocławski,6,3,9,0.39,0.19,0.58,0,0,0,14,0,0,28,9,19,0,t0223,2023-02-24
dolnośląskie,ząbkowicki,0,1,1,0.0,0.16,0.16,0,0,0,1,0,0,7,2,5,0,t0224,2023-02-24
