wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,11106,-,-,2.9,22,7,15,985,13797,151583,71136,12551,57726,859,t0000,2022-01-08
dolnośląskie,bolesławiecki,-,-,48,-,-,5.33,0,0,0,0,39,320,185,49,129,7,t0201,2022-01-08
dolnośląskie,dzierżoniowski,-,-,30,-,-,2.98,0,0,0,0,38,362,142,33,109,0,t0202,2022-01-08
dolnośląskie,głogowski,-,-,16,-,-,1.8,0,0,0,0,19,222,110,20,89,1,t0203,2022-01-08
dolnośląskie,górowski,-,-,2,-,-,0.58,0,0,0,0,6,101,63,2,61,0,t0204,2022-01-08
dolnośląskie,jaworski,-,-,17,-,-,3.4,0,0,0,0,14,144,64,17,47,0,t0205,2022-01-08
dolnośląskie,jeleniogórski,-,-,9,-,-,1.42,0,0,0,0,26,198,50,12,37,1,t0206,2022-01-08
dolnośląskie,kamiennogórski,-,-,6,-,-,1.39,0,0,0,5,9,91,39,11,25,3,t0207,2022-01-08
dolnośląskie,kłodzki,-,-,31,-,-,1.97,0,0,0,1,29,511,208,50,158,0,t0208,2022-01-08
dolnośląskie,legnicki,-,-,17,-,-,3.08,0,0,0,0,21,225,58,18,39,1,t0209,2022-01-08
dolnośląskie,lubański,-,-,2,-,-,0.37,0,0,0,0,26,212,24,4,20,0,t0210,2022-01-08
dolnośląskie,lubiński,-,-,45,-,-,4.24,0,0,0,3,14,393,199,51,142,6,t0211,2022-01-08
dolnośląskie,lwówecki,-,-,1,-,-,0.22,0,0,0,0,4,91,23,1,22,0,t0212,2022-01-08
dolnośląskie,milicki,-,-,8,-,-,2.17,0,0,0,0,22,165,47,10,37,0,t0213,2022-01-08
dolnośląskie,oleśnicki,-,-,37,-,-,3.45,0,0,0,1,49,439,145,41,104,0,t0214,2022-01-08
dolnośląskie,oławski,-,-,21,-,-,2.73,0,0,0,2,44,367,99,24,75,0,t0215,2022-01-08
dolnośląskie,polkowicki,-,-,3,-,-,0.48,0,0,0,0,23,230,48,4,44,0,t0216,2022-01-08
dolnośląskie,strzeliński,-,-,12,-,-,2.76,0,0,0,0,17,154,47,15,32,0,t0217,2022-01-08
dolnośląskie,średzki,-,-,27,-,-,4.88,0,0,0,0,23,346,110,30,78,2,t0218,2022-01-08
dolnośląskie,świdnicki,-,-,35,-,-,2.24,0,0,0,1,38,682,139,40,96,3,t0219,2022-01-08
dolnośląskie,trzebnicki,-,-,34,-,-,3.98,0,0,0,0,40,458,150,35,113,2,t0220,2022-01-08
dolnośląskie,wałbrzyski,-,-,16,-,-,2.89,0,0,0,1,29,171,87,20,66,1,t0221,2022-01-08
dolnośląskie,wołowski,-,-,19,-,-,4.07,0,0,0,0,22,216,65,20,44,1,t0222,2022-01-08
dolnośląskie,wrocławski,-,-,56,-,-,3.64,0,0,0,2,61,761,286,65,221,0,t0223,2022-01-08
dolnośląskie,ząbkowicki,-,-,12,-,-,1.86,0,0,0,0,6,138,89,13,76,0,t0224,2022-01-08
dolnośląskie,zgorzelecki,-,-,14,-,-,1.58,0,0,0,0,17,361,58,16,41,1,t0225,2022-01-08
dolnośląskie,złotoryjski,-,-,14,-,-,3.24,0,0,0,0,17,172,50,14,34,2,t0226,2022-01-08
dolnośląskie,Jelenia Góra,-,-,10,-,-,1.27,0,0,0,3,18,258,66,10,55,1,t0261,2022-01-08
dolnośląskie,Legnica,-,-,41,-,-,4.14,0,0,0,0,40,427,138,44,93,1,t0262,2022-01-08
dolnośląskie,Wrocław,-,-,294,-,-,4.57,0,0,0,14,398,2994,1395,333,1048,14,t0264,2022-01-08
dolnośląskie,Wałbrzych,-,-,47,-,-,4.25,0,0,0,5,40,404,162,49,112,1,t0265,2022-01-08
kujawsko-pomorskie,aleksandrowski,-,-,10,-,-,1.82,0,0,0,0,11,159,88,11,76,1,t0401,2022-01-08
kujawsko-pomorskie,brodnicki,-,-,9,-,-,1.14,0,0,0,2,20,284,90,10,80,0,t0402,2022-01-08
