wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,31986,3974,35960,8.34,1.04,9.38,286,83,203,58112,52526,550851,138531,38504,97598,2429,t0000,2022-02-07
dolnośląskie,bolesławiecki,119,13,132,13.22,1.44,14.66,0,0,0,166,162,1012,401,149,213,39,t0201,2022-02-07
dolnośląskie,dzierżoniowski,36,0,36,3.58,0.0,3.58,0,0,0,88,128,962,244,38,202,4,t0202,2022-02-07
dolnośląskie,głogowski,83,13,96,9.34,1.46,10.8,0,0,0,90,120,1155,276,100,164,12,t0203,2022-02-07
dolnośląskie,górowski,23,4,27,6.63,1.15,7.78,1,1,0,64,13,367,116,28,87,1,t0204,2022-02-07
dolnośląskie,jaworski,17,0,17,3.4,0.0,3.4,0,0,0,85,62,530,71,18,52,1,t0205,2022-02-07
dolnośląskie,jeleniogórski,37,9,46,5.84,1.42,7.26,0,0,0,63,87,585,135,50,76,9,t0206,2022-02-07
dolnośląskie,kamiennogórski,18,1,19,4.18,0.23,4.41,0,0,0,40,59,398,117,22,94,1,t0207,2022-02-07
dolnośląskie,kłodzki,104,12,116,6.62,0.76,7.38,4,0,4,192,202,1814,416,129,279,8,t0208,2022-02-07
dolnośląskie,legnicki,29,0,29,5.25,0.0,5.25,0,0,0,63,90,757,137,30,99,8,t0209,2022-02-07
dolnośląskie,lubański,35,5,40,6.47,0.92,7.4,1,1,0,145,78,677,121,42,63,16,t0210,2022-02-07
dolnośląskie,lubiński,78,11,89,7.35,1.04,8.39,0,0,0,165,183,1390,267,91,163,13,t0211,2022-02-07
dolnośląskie,lwówecki,42,6,48,9.18,1.31,10.49,1,1,0,105,103,581,162,50,98,14,t0212,2022-02-07
dolnośląskie,milicki,37,7,44,10.02,1.9,11.92,0,0,0,83,70,681,82,50,31,1,t0213,2022-02-07
dolnośląskie,oleśnicki,98,8,106,9.13,0.75,9.88,0,0,0,88,184,1233,326,117,204,5,t0214,2022-02-07
dolnośląskie,oławski,56,2,58,7.29,0.26,7.55,0,0,0,111,102,1197,223,67,154,2,t0215,2022-02-07
dolnośląskie,polkowicki,42,11,53,6.66,1.74,8.4,2,2,0,77,60,1001,151,55,91,5,t0216,2022-02-07
dolnośląskie,strzeliński,41,7,48,9.43,1.61,11.05,0,0,0,85,70,539,164,49,115,0,t0217,2022-02-07
dolnośląskie,średzki,18,3,21,3.25,0.54,3.79,4,4,0,99,154,1012,116,24,88,4,t0218,2022-02-07
dolnośląskie,świdnicki,141,10,151,9.01,0.64,9.65,0,0,0,169,291,2233,606,157,442,7,t0219,2022-02-07
dolnośląskie,trzebnicki,86,8,94,10.07,0.94,11.01,2,2,0,96,98,1131,273,98,170,5,t0220,2022-02-07
dolnośląskie,wałbrzyski,61,7,68,11.01,1.26,12.27,0,0,0,99,52,622,285,73,210,2,t0221,2022-02-07
dolnośląskie,wołowski,22,0,22,4.71,0.0,4.71,0,0,0,68,78,704,94,24,67,3,t0222,2022-02-07
dolnośląskie,wrocławski,239,31,270,15.53,2.01,17.55,2,1,1,272,400,2379,767,287,467,13,t0223,2022-02-07
dolnośląskie,ząbkowicki,36,4,40,5.58,0.62,6.2,1,0,1,78,51,679,128,40,88,0,t0224,2022-02-07
dolnośląskie,zgorzelecki,74,8,82,8.34,0.9,9.24,0,0,0,140,111,1006,210,99,95,16,t0225,2022-02-07
dolnośląskie,złotoryjski,36,5,41,8.32,1.16,9.47,1,1,0,102,60,579,92,43,43,6,t0226,2022-02-07
dolnośląskie,Jelenia Góra,30,1,31,3.81,0.13,3.94,0,0,0,109,162,746,188,42,136,10,t0261,2022-02-07
dolnośląskie,Legnica,65,5,70,6.56,0.5,7.07,1,1,0,167,235,1520,286,76,196,14,t0262,2022-02-07
dolnośląskie,Wrocław,929,99,1028,14.43,1.54,15.97,5,5,0,799,1449,7189,2958,1103,1793,62,t0264,2022-02-07
dolnośląskie,Wałbrzych,111,9,120,10.04,0.81,10.85,0,0,0,104,141,1149,526,134,384,8,t0265,2022-02-07
kujawsko-pomorskie,aleksandrowski,55,11,66,10.0,2.0,12.0,1,0,1,130,53,1097,195,67,127,1,t0401,2022-02-07
kujawsko-pomorskie,brodnicki,57,9,66,7.2,1.14,8.34,0,0,0,188,89,1146,244,69,170,5,t0402,2022-02-07
kujawsko-pomorskie,bydgoski,200,19,219,16.74,1.59,18.33,1,0,1,356,237,3394,609,232,364,13,t0403,2022-02-07
kujawsko-pomorskie,chełmiński,24,0,24,4.63,0.0,4.63,0,0,0,116,67,1093,123,26,96,1,t0404,2022-02-07
kujawsko-pomorskie,golubsko-dobrzyński,52,7,59,11.57,1.56,13.13,1,0,1,131,8,640,178,65,113,0,t0405,2022-02-07
kujawsko-pomorskie,grudziądzki,25,4,29,6.22,0.99,7.21,0,0,0,87,51,539,154,30,123,1,t0406,2022-02-07
kujawsko-pomorskie,inowrocławski,193,24,217,12.11,1.51,13.62,0,0,0,497,196,3338,584,224,347,13,t0407,2022-02-07
kujawsko-pomorskie,lipnowski,38,10,48,5.79,1.52,7.32,0,0,0,119,63,993,232,50,181,1,t0408,2022-02-07
kujawsko-pomorskie,mogileński,41,6,47,9.01,1.32,10.33,1,0,1,70,33,757,140,49,81,10,t0409,2022-02-07
kujawsko-pomorskie,nakielski,33,2,35,3.83,0.23,4.06,0,0,0,267,97,1661,164,35,128,1,t0410,2022-02-07
kujawsko-pomorskie,radziejowski,38,9,47,9.45,2.24,11.69,0,0,0,96,36,556,137,49,86,2,t0411,2022-02-07
kujawsko-pomorskie,rypiński,35,4,39,8.06,0.92,8.98,0,0,0,101,70,873,197,40,153,4,t0412,2022-02-07
kujawsko-pomorskie,sępoleński,33,3,36,8.06,0.73,8.8,0,0,0,126,36,671,157,37,117,3,t0413,2022-02-07
kujawsko-pomorskie,świecki,93,13,106,9.4,1.31,10.71,0,0,0,191,49,1974,399,120,271,8,t0414,2022-02-07
kujawsko-pomorskie,toruński,182,23,205,16.71,2.11,18.82,0,0,0,249,164,2254,618,215,397,6,t0415,2022-02-07
kujawsko-pomorskie,tucholski,33,6,39,6.83,1.24,8.07,0,0,0,111,21,543,151,41,106,4,t0416,2022-02-07
kujawsko-pomorskie,wąbrzeski,39,5,44,11.43,1.47,12.9,0,0,0,81,9,478,116,46,70,0,t0417,2022-02-07
kujawsko-pomorskie,włocławski,67,12,79,7.8,1.4,9.2,0,0,0,154,130,1134,259,83,173,3,t0418,2022-02-07
kujawsko-pomorskie,żniński,51,7,58,7.28,1.0,8.28,1,0,1,203,73,1677,250,65,183,2,t0419,2022-02-07
kujawsko-pomorskie,Bydgoszcz,741,152,893,21.37,4.38,25.75,5,0,5,931,638,7737,2212,933,1219,60,t0461,2022-02-07
kujawsko-pomorskie,Grudziądz,67,13,80,7.12,1.38,8.5,3,3,0,233,110,1192,446,85,350,11,t0462,2022-02-07
