wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,9843,-,-,2.57,549,186,363,36441,16795,250422,88433,11380,76200,853,t0000,2021-12-27
dolnośląskie,bolesławiecki,-,-,50,-,-,5.55,3,0,3,110,36,570,299,63,226,10,t0201,2021-12-27
dolnośląskie,dzierżoniowski,-,-,26,-,-,2.59,0,0,0,89,77,567,199,31,167,1,t0202,2021-12-27
dolnośląskie,głogowski,-,-,7,-,-,0.79,0,0,0,55,36,469,162,19,143,0,t0203,2021-12-27
dolnośląskie,górowski,-,-,11,-,-,3.17,1,1,0,43,6,283,69,12,56,1,t0204,2021-12-27
dolnośląskie,jaworski,-,-,7,-,-,1.4,2,2,0,32,5,333,78,9,69,0,t0205,2021-12-27
dolnośląskie,jeleniogórski,-,-,17,-,-,2.68,3,1,2,37,20,367,147,18,127,2,t0206,2021-12-27
dolnośląskie,kamiennogórski,-,-,2,-,-,0.46,0,0,0,18,9,151,86,4,82,0,t0207,2021-12-27
dolnośląskie,kłodzki,-,-,12,-,-,0.76,5,0,5,122,55,929,237,24,212,1,t0208,2021-12-27
dolnośląskie,legnicki,-,-,12,-,-,2.17,2,2,0,33,24,422,102,15,82,5,t0209,2021-12-27
dolnośląskie,lubański,-,-,11,-,-,2.03,0,0,0,48,4,246,57,11,44,2,t0210,2021-12-27
dolnośląskie,lubiński,-,-,23,-,-,2.17,3,1,2,94,61,659,377,27,348,2,t0211,2021-12-27
dolnośląskie,lwówecki,-,-,6,-,-,1.31,0,0,0,42,11,184,103,7,96,0,t0212,2021-12-27
dolnośląskie,milicki,-,-,16,-,-,4.33,2,2,0,35,12,325,39,19,20,0,t0213,2021-12-27
dolnośląskie,oleśnicki,-,-,15,-,-,1.4,0,0,0,107,66,855,138,22,115,1,t0214,2021-12-27
dolnośląskie,oławski,-,-,12,-,-,1.56,0,0,0,63,49,814,148,17,130,1,t0215,2021-12-27
dolnośląskie,polkowicki,-,-,17,-,-,2.69,1,1,0,48,36,469,131,19,111,1,t0216,2021-12-27
dolnośląskie,strzeliński,-,-,16,-,-,3.68,0,0,0,51,21,348,82,18,63,1,t0217,2021-12-27
dolnośląskie,średzki,-,-,16,-,-,2.89,2,2,0,75,69,671,73,17,56,0,t0218,2021-12-27
dolnośląskie,świdnicki,-,-,40,-,-,2.56,1,0,1,91,77,982,313,47,264,2,t0219,2021-12-27
dolnośląskie,trzebnicki,-,-,27,-,-,3.16,3,3,0,64,75,587,123,31,92,0,t0220,2021-12-27
dolnośląskie,wałbrzyski,-,-,14,-,-,2.53,0,0,0,62,20,295,160,19,140,1,t0221,2021-12-27
dolnośląskie,wołowski,-,-,5,-,-,1.07,1,1,0,45,23,320,58,13,44,1,t0222,2021-12-27
dolnośląskie,wrocławski,-,-,44,-,-,2.86,0,0,0,212,94,1365,313,55,255,3,t0223,2021-12-27
dolnośląskie,ząbkowicki,-,-,9,-,-,1.4,1,0,1,35,38,285,75,10,65,0,t0224,2021-12-27
dolnośląskie,zgorzelecki,-,-,32,-,-,3.6,6,6,0,86,28,665,136,47,85,4,t0225,2021-12-27
dolnośląskie,złotoryjski,-,-,8,-,-,1.85,1,1,0,22,38,282,59,9,49,1,t0226,2021-12-27
dolnośląskie,Jelenia Góra,-,-,14,-,-,1.78,4,2,2,90,39,432,203,16,185,2,t0261,2021-12-27
dolnośląskie,Legnica,-,-,46,-,-,4.64,9,9,0,91,68,798,271,54,211,6,t0262,2021-12-27
dolnośląskie,Wrocław,-,-,192,-,-,2.98,9,7,2,666,369,4698,1366,250,1104,12,t0264,2021-12-27
dolnośląskie,Wałbrzych,-,-,17,-,-,1.54,0,0,0,78,61,520,297,20,275,2,t0265,2021-12-27
kujawsko-pomorskie,aleksandrowski,-,-,4,-,-,0.73,1,0,1,42,18,189,64,4,59,1,t0401,2021-12-27
kujawsko-pomorskie,brodnicki,-,-,10,-,-,1.26,0,0,0,61,19,436,107,11,96,0,t0402,2021-12-27
kujawsko-pomorskie,bydgoski,-,-,50,-,-,4.19,4,0,4,145,50,944,322,52,265,5,t0403,2021-12-27
