wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,10900,-,-,2.84,292,77,215,23905,15155,167110,81276,12433,67845,998,t0000,2022-01-07
dolnośląskie,bolesławiecki,-,-,66,-,-,7.33,0,0,0,84,37,378,236,73,160,3,t0201,2022-01-07
dolnośląskie,dzierżoniowski,-,-,39,-,-,3.88,0,0,0,50,61,431,230,41,184,5,t0202,2022-01-07
dolnośląskie,głogowski,-,-,4,-,-,0.45,0,0,0,37,37,273,99,5,94,0,t0203,2022-01-07
dolnośląskie,górowski,-,-,0,-,-,0.0,1,1,0,21,7,117,33,0,33,0,t0204,2022-01-07
dolnośląskie,jaworski,-,-,7,-,-,1.4,0,0,0,25,24,192,61,7,53,1,t0205,2022-01-07
dolnośląskie,jeleniogórski,-,-,12,-,-,1.89,0,0,0,27,15,218,87,13,74,0,t0206,2022-01-07
dolnośląskie,kamiennogórski,-,-,15,-,-,3.48,0,0,0,16,10,109,119,15,103,1,t0207,2022-01-07
dolnośląskie,kłodzki,-,-,43,-,-,2.74,0,0,0,98,56,589,249,47,200,2,t0208,2022-01-07
dolnośląskie,legnicki,-,-,6,-,-,1.09,0,0,0,28,25,224,49,6,42,1,t0209,2022-01-07
dolnośląskie,lubański,-,-,20,-,-,3.7,0,0,0,35,19,245,60,21,39,0,t0210,2022-01-07
