wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2358,845,3203,0.61,0.22,0.84,27,5,22,2849,0,0,10337,3470,6837,30,t0000,2023-03-17
dolnośląskie,bolesławiecki,5,1,6,0.56,0.11,0.67,0,0,0,0,0,0,17,6,11,0,t0201,2023-03-17
dolnośląskie,dzierżoniowski,5,2,7,0.5,0.2,0.7,0,0,0,5,0,0,20,7,13,0,t0202,2023-03-17
dolnośląskie,głogowski,6,2,8,0.68,0.23,0.9,0,0,0,0,0,0,18,8,10,0,t0203,2023-03-17
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,0,0,0,1,1,0,0,t0204,2023-03-17
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0205,2023-03-17
dolnośląskie,jeleniogórski,4,0,4,0.63,0.0,0.63,0,0,0,0,0,0,7,4,3,0,t0206,2023-03-17
dolnośląskie,kamiennogórski,1,1,2,0.23,0.23,0.46,0,0,0,2,0,0,2,2,0,0,t0207,2023-03-17
dolnośląskie,kłodzki,3,0,3,0.19,0.0,0.19,0,0,0,3,0,0,10,3,7,0,t0208,2023-03-17
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,7,1,6,0,t0209,2023-03-17
dolnośląskie,lubański,1,3,4,0.18,0.55,0.74,0,0,0,8,0,0,18,4,14,0,t0210,2023-03-17
dolnośląskie,lubiński,6,1,7,0.57,0.09,0.66,0,0,0,11,0,0,20,9,11,0,t0211,2023-03-17
dolnośląskie,lwówecki,2,0,2,0.44,0.0,0.44,0,0,0,0,0,0,4,2,2,0,t0212,2023-03-17
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,0,0,0,3,3,0,0,t0213,2023-03-17
dolnośląskie,oleśnicki,1,2,3,0.09,0.19,0.28,0,0,0,3,0,0,7,3,4,0,t0214,2023-03-17
dolnośląskie,oławski,3,0,3,0.39,0.0,0.39,0,0,0,0,0,0,4,3,1,0,t0215,2023-03-17
dolnośląskie,polkowicki,1,0,1,0.16,0.0,0.16,0,0,0,2,0,0,4,1,3,0,t0216,2023-03-17
dolnośląskie,strzeliński,2,1,3,0.46,0.23,0.69,0,0,0,1,0,0,9,3,6,0,t0217,2023-03-17
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,14,0,14,0,t0218,2023-03-17
dolnośląskie,świdnicki,11,1,12,0.7,0.06,0.77,0,0,0,1,0,0,18,12,6,0,t0219,2023-03-17
dolnośląskie,trzebnicki,4,1,5,0.47,0.12,0.59,0,0,0,1,0,0,21,5,16,0,t0220,2023-03-17
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,6,0,6,0,t0221,2023-03-17
dolnośląskie,wołowski,2,1,3,0.43,0.21,0.64,0,0,0,0,0,0,5,3,2,0,t0222,2023-03-17
dolnośląskie,wrocławski,4,3,7,0.26,0.19,0.45,0,0,0,2,0,0,37,9,28,0,t0223,2023-03-17
dolnośląskie,ząbkowicki,3,3,6,0.47,0.47,0.93,0,0,0,6,0,0,12,6,6,0,t0224,2023-03-17
dolnośląskie,zgorzelecki,4,0,4,0.45,0.0,0.45,0,0,0,11,0,0,12,4,8,0,t0225,2023-03-17
dolnośląskie,złotoryjski,1,1,2,0.23,0.23,0.46,0,0,0,1,0,0,3,2,1,0,t0226,2023-03-17
dolnośląskie,Jelenia Góra,4,0,4,0.51,0.0,0.51,0,0,0,0,0,0,14,4,10,0,t0261,2023-03-17
dolnośląskie,Legnica,5,3,8,0.5,0.3,0.81,0,0,0,2,0,0,15,8,7,0,t0262,2023-03-17
dolnośląskie,Wrocław,17,11,28,0.26,0.17,0.43,0,0,0,30,0,0,142,35,107,0,t0264,2023-03-17
dolnośląskie,Wałbrzych,6,1,7,0.54,0.09,0.63,0,0,0,4,0,0,14,8,6,0,t0265,2023-03-17
kujawsko-pomorskie,aleksandrowski,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,4,1,3,0,t0401,2023-03-17
kujawsko-pomorskie,brodnicki,6,0,6,0.76,0.0,0.76,0,0,0,2,0,0,14,6,8,0,t0402,2023-03-17
kujawsko-pomorskie,bydgoski,13,4,17,1.09,0.33,1.42,0,0,0,10,0,0,45,17,28,0,t0403,2023-03-17
kujawsko-pomorskie,chełmiński,4,0,4,0.77,0.0,0.77,0,0,0,17,0,0,22,4,18,0,t0404,2023-03-17
kujawsko-pomorskie,golubsko-dobrzyński,4,2,6,0.89,0.44,1.33,0,0,0,9,0,0,20,6,14,0,t0405,2023-03-17
kujawsko-pomorskie,grudziądzki,5,1,6,1.24,0.25,1.49,0,0,0,7,0,0,13,6,7,0,t0406,2023-03-17
kujawsko-pomorskie,inowrocławski,10,4,14,0.63,0.25,0.88,0,0,0,60,0,0,106,15,90,1,t0407,2023-03-17
kujawsko-pomorskie,lipnowski,4,3,7,0.61,0.46,1.07,0,0,0,2,0,0,14,7,7,0,t0408,2023-03-17
kujawsko-pomorskie,mogileński,1,0,1,0.22,0.0,0.22,0,0,0,0,0,0,11,1,10,0,t0409,2023-03-17
kujawsko-pomorskie,nakielski,10,11,21,1.16,1.28,2.44,0,0,0,22,0,0,53,22,31,0,t0410,2023-03-17
kujawsko-pomorskie,radziejowski,1,1,2,0.25,0.25,0.5,0,0,0,11,0,0,20,3,16,1,t0411,2023-03-17
kujawsko-pomorskie,rypiński,2,0,2,0.46,0.0,0.46,0,0,0,2,0,0,5,2,3,0,t0412,2023-03-17
kujawsko-pomorskie,sępoleński,1,0,1,0.24,0.0,0.24,0,0,0,2,0,0,8,1,7,0,t0413,2023-03-17
kujawsko-pomorskie,świecki,6,3,9,0.61,0.3,0.91,0,0,0,5,0,0,21,9,12,0,t0414,2023-03-17
kujawsko-pomorskie,toruński,6,0,6,0.55,0.0,0.55,0,0,0,13,0,0,22,6,16,0,t0415,2023-03-17
kujawsko-pomorskie,tucholski,0,1,1,0.0,0.21,0.21,0,0,0,3,0,0,6,1,5,0,t0416,2023-03-17
kujawsko-pomorskie,wąbrzeski,5,0,5,1.47,0.0,1.47,0,0,0,3,0,0,9,5,4,0,t0417,2023-03-17
kujawsko-pomorskie,włocławski,16,49,65,1.86,5.7,7.57,1,0,1,14,0,0,156,73,75,8,t0418,2023-03-17
kujawsko-pomorskie,żniński,7,4,11,1.0,0.57,1.57,0,0,0,11,0,0,22,12,10,0,t0419,2023-03-17
kujawsko-pomorskie,Bydgoszcz,25,7,32,0.72,0.2,0.92,1,0,1,52,0,0,124,35,89,0,t0461,2023-03-17
kujawsko-pomorskie,Grudziądz,14,9,23,1.49,0.96,2.44,0,0,0,14,0,0,55,24,30,1,t0462,2023-03-17
kujawsko-pomorskie,Toruń,10,4,14,0.5,0.2,0.7,0,0,0,17,0,0,73,15,58,0,t0463,2023-03-17
kujawsko-pomorskie,Włocławek,5,2,7,0.46,0.18,0.64,1,0,1,11,0,0,24,7,17,0,t0464,2023-03-17
lubelskie,bialski,10,4,14,0.91,0.36,1.27,0,0,0,6,0,0,46,15,31,0,t0601,2023-03-17
lubelskie,biłgorajski,15,3,18,1.49,0.3,1.79,0,0,0,18,0,0,33,18,15,0,t0602,2023-03-17
lubelskie,chełmski,2,3,5,0.26,0.39,0.64,0,0,0,5,0,0,14,6,8,0,t0603,2023-03-17
lubelskie,hrubieszowski,9,1,10,1.44,0.16,1.6,0,0,0,5,0,0,24,10,14,0,t0604,2023-03-17
lubelskie,janowski,2,0,2,0.44,0.0,0.44,0,0,0,1,0,0,15,2,13,0,t0605,2023-03-17
lubelskie,krasnostawski,4,0,4,0.64,0.0,0.64,0,0,0,1,0,0,16,5,11,0,t0606,2023-03-17
lubelskie,kraśnicki,9,2,11,0.95,0.21,1.16,0,0,0,7,0,0,31,14,17,0,t0607,2023-03-17
lubelskie,lubartowski,6,2,8,0.68,0.23,0.91,0,0,0,5,0,0,28,9,19,0,t0608,2023-03-17
lubelskie,lubelski,7,4,11,0.45,0.26,0.71,0,0,0,20,0,0,85,12,73,0,t0609,2023-03-17
lubelskie,łęczyński,4,3,7,0.7,0.52,1.22,0,0,0,1,0,0,23,7,16,0,t0610,2023-03-17
lubelskie,łukowski,5,1,6,0.47,0.09,0.56,0,0,0,2,0,0,19,7,12,0,t0611,2023-03-17
lubelskie,opolski,8,3,11,1.36,0.51,1.87,0,0,0,5,0,0,28,12,16,0,t0612,2023-03-17
lubelskie,parczewski,3,0,3,0.87,0.0,0.87,0,0,0,2,0,0,9,3,6,0,t0613,2023-03-17
lubelskie,puławski,8,8,16,0.71,0.71,1.42,0,0,0,16,0,0,45,16,29,0,t0614,2023-03-17
lubelskie,radzyński,3,3,6,0.51,0.51,1.02,0,0,0,2,0,0,16,6,10,0,t0615,2023-03-17
lubelskie,rycki,7,2,9,1.25,0.36,1.61,0,0,0,9,0,0,17,9,8,0,t0616,2023-03-17
lubelskie,świdnicki,2,3,5,0.28,0.42,0.7,0,0,0,11,0,0,29,7,22,0,t0617,2023-03-17
lubelskie,tomaszowski,7,0,7,0.85,0.0,0.85,0,0,0,2,0,0,22,7,14,1,t0618,2023-03-17
lubelskie,włodawski,0,3,3,0.0,0.79,0.79,0,0,0,13,0,0,20,3,17,0,t0619,2023-03-17
lubelskie,zamojski,5,6,11,0.47,0.57,1.04,0,0,0,8,0,0,33,11,22,0,t0620,2023-03-17
lubelskie,Biała Podlaska,2,1,3,0.35,0.17,0.52,0,0,0,7,0,0,25,4,21,0,t0661,2023-03-17
lubelskie,Chełm,1,2,3,0.16,0.32,0.49,0,0,0,2,0,0,15,3,12,0,t0662,2023-03-17
lubelskie,Lublin,28,11,39,0.82,0.32,1.15,0,0,0,17,0,0,199,42,157,0,t0663,2023-03-17
lubelskie,Zamość,7,1,8,1.11,0.16,1.27,0,0,0,5,0,0,29,8,21,0,t0664,2023-03-17
lubuskie,gorzowski,0,1,1,0.0,0.14,0.14,0,0,0,0,0,0,14,1,13,0,t0801,2023-03-17
lubuskie,krośnieński,3,0,3,0.55,0.0,0.55,0,0,0,2,0,0,3,3,0,0,t0802,2023-03-17
lubuskie,międzyrzecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0803,2023-03-17
lubuskie,nowosolski,3,2,5,0.35,0.23,0.58,0,0,0,2,0,0,9,5,4,0,t0804,2023-03-17
lubuskie,słubicki,2,3,5,0.43,0.64,1.07,0,0,0,10,0,0,14,5,9,0,t0805,2023-03-17
lubuskie,strzelecko-drezdenecki,7,2,9,1.43,0.41,1.84,0,0,0,10,0,0,61,9,52,0,t0806,2023-03-17
lubuskie,sulęciński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,4,0,t0807,2023-03-17
lubuskie,świebodziński,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,3,1,2,0,t0808,2023-03-17
lubuskie,zielonogórski,2,0,2,0.26,0.0,0.26,0,0,0,3,0,0,5,2,3,0,t0809,2023-03-17
lubuskie,żagański,1,0,1,0.13,0.0,0.13,0,0,0,1,0,0,4,1,3,0,t0810,2023-03-17
lubuskie,żarski,5,0,5,0.52,0.0,0.52,0,0,0,3,0,0,7,5,2,0,t0811,2023-03-17
lubuskie,wschowski,1,0,1,0.26,0.0,0.26,0,0,0,0,0,0,1,1,0,0,t0812,2023-03-17
lubuskie,Gorzów Wielkopolski,6,1,7,0.49,0.08,0.57,0,0,0,6,0,0,36,7,29,0,t0861,2023-03-17
lubuskie,Zielona Góra,7,0,7,0.5,0.0,0.5,0,0,0,5,0,0,22,7,15,0,t0862,2023-03-17
łódzkie,bełchatowski,8,2,10,0.71,0.18,0.89,0,0,0,7,0,0,18,10,8,0,t1001,2023-03-17
łódzkie,kutnowski,8,3,11,0.83,0.31,1.14,0,0,0,18,0,0,31,12,19,0,t1002,2023-03-17
łódzkie,łaski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,4,0,4,0,t1003,2023-03-17
łódzkie,łęczycki,4,1,5,0.81,0.2,1.01,0,0,0,4,0,0,8,5,3,0,t1004,2023-03-17
łódzkie,łowicki,1,1,2,0.13,0.13,0.26,0,0,0,7,0,0,14,2,12,0,t1005,2023-03-17
łódzkie,łódzki wschodni,2,2,4,0.28,0.28,0.55,0,0,0,3,0,0,9,4,5,0,t1006,2023-03-17
łódzkie,opoczyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t1007,2023-03-17
łódzkie,pabianicki,19,4,23,1.59,0.34,1.93,4,0,4,28,0,0,61,23,38,0,t1008,2023-03-17
łódzkie,pajęczański,1,1,2,0.2,0.2,0.39,0,0,0,6,0,0,17,2,15,0,t1009,2023-03-17
łódzkie,piotrkowski,3,0,3,0.33,0.0,0.33,0,0,0,0,0,0,24,3,21,0,t1010,2023-03-17
łódzkie,poddębicki,3,0,3,0.73,0.0,0.73,0,0,0,1,0,0,6,4,2,0,t1011,2023-03-17
łódzkie,radomszczański,6,1,7,0.53,0.09,0.62,0,0,0,16,0,0,24,7,17,0,t1012,2023-03-17
łódzkie,rawski,3,0,3,0.62,0.0,0.62,0,0,0,8,0,0,11,3,8,0,t1013,2023-03-17
łódzkie,sieradzki,13,1,14,1.11,0.09,1.19,0,0,0,3,0,0,39,15,24,0,t1014,2023-03-17
łódzkie,skierniewicki,5,0,5,1.31,0.0,1.31,0,0,0,4,0,0,8,5,3,0,t1015,2023-03-17
łódzkie,tomaszowski,7,5,12,0.6,0.43,1.03,1,0,1,12,0,0,43,12,31,0,t1016,2023-03-17
łódzkie,wieluński,4,0,4,0.53,0.0,0.53,0,0,0,8,0,0,20,5,14,1,t1017,2023-03-17
łódzkie,wieruszowski,6,1,7,1.43,0.24,1.66,0,0,0,6,0,0,12,7,5,0,t1018,2023-03-17
łódzkie,zduńskowolski,6,0,6,0.91,0.0,0.91,0,0,0,8,0,0,26,7,19,0,t1019,2023-03-17
łódzkie,zgierski,5,0,5,0.3,0.0,0.3,0,0,0,7,0,0,22,7,14,1,t1020,2023-03-17
łódzkie,brzeziński,0,1,1,0.0,0.32,0.32,0,0,0,3,0,0,4,1,3,0,t1021,2023-03-17
łódzkie,Łódź,57,13,70,0.84,0.19,1.03,0,0,0,99,0,0,181,72,108,1,t1061,2023-03-17
łódzkie,Piotrków Trybunalski,3,2,5,0.41,0.27,0.69,0,0,0,0,0,0,24,6,18,0,t1062,2023-03-17
łódzkie,Skierniewice,0,2,2,0.0,0.42,0.42,1,1,0,4,0,0,7,2,5,0,t1063,2023-03-17
małopolskie,bocheński,7,3,10,0.65,0.28,0.93,0,0,0,7,0,0,19,13,6,0,t1201,2023-03-17
małopolskie,brzeski,3,3,6,0.32,0.32,0.64,0,0,0,6,0,0,39,7,32,0,t1202,2023-03-17
małopolskie,chrzanowski,4,2,6,0.32,0.16,0.48,0,0,0,9,0,0,27,6,21,0,t1203,2023-03-17
małopolskie,dąbrowski,9,0,9,1.52,0.0,1.52,0,0,0,8,0,0,16,9,7,0,t1204,2023-03-17
małopolskie,gorlicki,8,3,11,0.74,0.28,1.01,0,0,0,24,0,0,51,11,39,1,t1205,2023-03-17
małopolskie,krakowski,13,7,20,0.46,0.25,0.71,0,0,0,13,0,0,72,24,48,0,t1206,2023-03-17
małopolskie,limanowski,7,2,9,0.53,0.15,0.68,0,0,0,5,0,0,13,9,4,0,t1207,2023-03-17
małopolskie,miechowski,9,0,9,1.85,0.0,1.85,0,0,0,14,0,0,18,9,9,0,t1208,2023-03-17
małopolskie,myślenicki,5,1,6,0.39,0.08,0.47,0,0,0,6,0,0,16,6,10,0,t1209,2023-03-17
małopolskie,nowosądecki,7,1,8,0.32,0.05,0.37,0,0,0,6,0,0,21,9,11,1,t1210,2023-03-17
