wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,11902,-,-,3.1,117,23,94,663,15221,165506,64683,13340,50450,893,t0000,2022-01-06
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,0,0,0,2,53,366,53,4,49,0,t0201,2022-01-06
dolnośląskie,dzierżoniowski,-,-,4,-,-,0.4,0,0,0,0,37,441,55,4,50,1,t0202,2022-01-06
dolnośląskie,głogowski,-,-,23,-,-,2.59,0,0,0,0,10,263,120,23,97,0,t0203,2022-01-06
dolnośląskie,górowski,-,-,3,-,-,0.86,0,0,0,2,9,114,36,3,33,0,t0204,2022-01-06
dolnośląskie,jaworski,-,-,9,-,-,1.8,0,0,0,0,11,194,38,9,28,1,t0205,2022-01-06
dolnośląskie,jeleniogórski,-,-,14,-,-,2.21,0,0,0,2,29,216,68,16,52,0,t0206,2022-01-06
dolnośląskie,kamiennogórski,-,-,3,-,-,0.7,0,0,0,0,1,123,17,3,14,0,t0207,2022-01-06
dolnośląskie,kłodzki,-,-,44,-,-,2.8,0,0,0,0,32,566,214,49,165,0,t0208,2022-01-06
dolnośląskie,legnicki,-,-,13,-,-,2.35,0,0,0,0,2,212,42,13,29,0,t0209,2022-01-06
dolnośląskie,lubański,-,-,29,-,-,5.36,0,0,0,0,22,264,99,29,67,3,t0210,2022-01-06
dolnośląskie,lubiński,-,-,51,-,-,4.81,0,0,0,0,86,464,167,52,111,4,t0211,2022-01-06
dolnośląskie,lwówecki,-,-,4,-,-,0.87,0,0,0,0,9,96,37,4,33,0,t0212,2022-01-06
dolnośląskie,milicki,-,-,13,-,-,3.52,0,0,0,1,21,184,79,13,66,0,t0213,2022-01-06
dolnośląskie,oleśnicki,-,-,68,-,-,6.34,0,0,0,0,81,510,199,74,122,3,t0214,2022-01-06
dolnośląskie,oławski,-,-,17,-,-,2.21,0,0,0,0,37,430,83,21,61,1,t0215,2022-01-06
dolnośląskie,polkowicki,-,-,19,-,-,3.01,0,0,0,0,39,305,73,19,52,2,t0216,2022-01-06
dolnośląskie,strzeliński,-,-,10,-,-,2.3,0,0,0,0,20,190,44,11,33,0,t0217,2022-01-06
dolnośląskie,średzki,-,-,16,-,-,2.89,0,0,0,1,60,363,68,17,50,1,t0218,2022-01-06
dolnośląskie,świdnicki,-,-,59,-,-,3.77,0,0,0,0,58,757,187,63,122,2,t0219,2022-01-06
dolnośląskie,trzebnicki,-,-,18,-,-,2.11,0,0,0,1,30,480,99,18,81,0,t0220,2022-01-06
dolnośląskie,wałbrzyski,-,-,20,-,-,3.61,0,0,0,1,13,200,84,22,62,0,t0221,2022-01-06
dolnośląskie,wołowski,-,-,31,-,-,6.63,0,0,0,0,16,252,88,32,56,0,t0222,2022-01-06
dolnośląskie,wrocławski,-,-,67,-,-,4.35,0,0,0,1,101,873,272,78,192,2,t0223,2022-01-06
dolnośląskie,ząbkowicki,-,-,6,-,-,0.93,0,0,0,0,13,177,33,9,24,0,t0224,2022-01-06
dolnośląskie,zgorzelecki,-,-,40,-,-,4.51,0,0,0,2,15,422,112,41,67,4,t0225,2022-01-06
dolnośląskie,złotoryjski,-,-,13,-,-,3.0,0,0,0,0,10,188,64,17,44,3,t0226,2022-01-06
dolnośląskie,Jelenia Góra,-,-,13,-,-,1.65,0,0,0,0,48,293,62,16,46,0,t0261,2022-01-06
dolnośląskie,Legnica,-,-,27,-,-,2.73,0,0,0,0,20,488,124,31,90,3,t0262,2022-01-06
dolnośląskie,Wrocław,-,-,340,-,-,5.28,0,0,0,6,495,3368,1415,382,1010,23,t0264,2022-01-06
dolnośląskie,Wałbrzych,-,-,39,-,-,3.53,0,0,0,0,18,358,145,42,102,1,t0265,2022-01-06
kujawsko-pomorskie,aleksandrowski,-,-,12,-,-,2.18,0,0,0,0,8,183,82,15,66,1,t0401,2022-01-06
kujawsko-pomorskie,brodnicki,-,-,15,-,-,1.9,0,0,0,2,15,337,97,16,81,0,t0402,2022-01-06
kujawsko-pomorskie,bydgoski,-,-,23,-,-,1.93,0,0,0,5,59,518,192,25,163,4,t0403,2022-01-06
kujawsko-pomorskie,chełmiński,-,-,18,-,-,3.47,0,0,0,2,14,202,91,18,72,1,t0404,2022-01-06
kujawsko-pomorskie,golubsko-dobrzyński,-,-,5,-,-,1.11,0,0,0,0,10,147,52,6,46,0,t0405,2022-01-06
kujawsko-pomorskie,grudziądzki,-,-,16,-,-,3.98,0,0,0,4,14,205,54,17,37,0,t0406,2022-01-06
kujawsko-pomorskie,inowrocławski,-,-,46,-,-,2.89,0,0,0,2,64,661,255,49,198,8,t0407,2022-01-06
kujawsko-pomorskie,lipnowski,-,-,16,-,-,2.44,0,0,0,10,10,172,71,17,54,0,t0408,2022-01-06
kujawsko-pomorskie,mogileński,-,-,19,-,-,4.17,0,0,0,0,18,268,77,21,51,5,t0409,2022-01-06
kujawsko-pomorskie,nakielski,-,-,16,-,-,1.86,1,0,1,0,43,383,83,16,64,3,t0410,2022-01-06
kujawsko-pomorskie,radziejowski,-,-,15,-,-,3.73,0,0,0,5,19,162,62,17,45,0,t0411,2022-01-06
kujawsko-pomorskie,rypiński,-,-,4,-,-,0.92,0,0,0,0,4,94,30,4,26,0,t0412,2022-01-06
kujawsko-pomorskie,sępoleński,-,-,1,-,-,0.24,0,0,0,0,20,158,37,1,36,0,t0413,2022-01-06
kujawsko-pomorskie,świecki,-,-,25,-,-,2.53,0,0,0,2,42,393,119,30,89,0,t0414,2022-01-06
kujawsko-pomorskie,toruński,-,-,24,-,-,2.2,0,0,0,4,38,366,109,26,83,0,t0415,2022-01-06
kujawsko-pomorskie,tucholski,-,-,4,-,-,0.83,0,0,0,0,16,234,43,4,37,2,t0416,2022-01-06
