wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,16351,1931,18282,4.26,0.5,4.77,341,90,251,17799,38112,170079,92480,19836,71270,1374,t0000,2022-02-23
dolnośląskie,bolesławiecki,22,1,23,2.44,0.11,2.55,1,0,1,37,108,396,238,28,203,7,t0201,2022-02-23
dolnośląskie,dzierżoniowski,23,4,27,2.29,0.4,2.69,0,0,0,29,33,203,144,29,115,0,t0202,2022-02-23
dolnośląskie,głogowski,46,4,50,5.18,0.45,5.63,0,0,0,48,52,322,240,54,186,0,t0203,2022-02-23
dolnośląskie,górowski,16,1,17,4.61,0.29,4.9,0,0,0,20,35,172,64,17,47,0,t0204,2022-02-23
dolnośląskie,jaworski,32,4,36,6.41,0.8,7.21,1,1,0,11,42,211,97,38,57,2,t0205,2022-02-23
dolnośląskie,jeleniogórski,8,3,11,1.26,0.47,1.74,1,0,1,19,35,200,98,11,87,0,t0206,2022-02-23
dolnośląskie,kamiennogórski,18,2,20,4.18,0.46,4.65,0,0,0,13,20,120,100,23,77,0,t0207,2022-02-23
dolnośląskie,kłodzki,50,2,52,3.18,0.13,3.31,6,1,5,44,87,466,317,60,255,2,t0208,2022-02-23
dolnośląskie,legnicki,14,6,20,2.54,1.09,3.62,1,1,0,18,51,289,102,22,77,3,t0209,2022-02-23
dolnośląskie,lubański,16,1,17,2.96,0.18,3.14,1,0,1,33,51,237,104,23,80,1,t0210,2022-02-23
dolnośląskie,lubiński,37,3,40,3.49,0.28,3.77,0,0,0,46,106,466,233,44,185,4,t0211,2022-02-23
dolnośląskie,lwówecki,23,1,24,5.03,0.22,5.24,0,0,0,25,63,177,101,25,76,0,t0212,2022-02-23
dolnośląskie,milicki,20,1,21,5.42,0.27,5.69,0,0,0,15,34,169,64,22,41,1,t0213,2022-02-23
dolnośląskie,oleśnicki,36,5,41,3.35,0.47,3.82,0,0,0,29,77,307,204,45,158,1,t0214,2022-02-23
dolnośląskie,oławski,43,1,44,5.6,0.13,5.73,0,0,0,27,86,417,196,47,141,8,t0215,2022-02-23
dolnośląskie,polkowicki,21,1,22,3.33,0.16,3.49,0,0,0,19,73,305,142,22,118,2,t0216,2022-02-23
dolnośląskie,strzeliński,18,2,20,4.14,0.46,4.6,0,0,0,16,47,166,68,21,46,1,t0217,2022-02-23
dolnośląskie,średzki,12,1,13,2.17,0.18,2.35,0,0,0,28,39,273,94,14,74,6,t0218,2022-02-23
dolnośląskie,świdnicki,42,4,46,2.68,0.26,2.94,2,0,2,46,100,604,248,46,199,3,t0219,2022-02-23
dolnośląskie,trzebnicki,18,3,21,2.11,0.35,2.46,0,0,0,20,81,344,164,26,136,2,t0220,2022-02-23
dolnośląskie,wałbrzyski,16,2,18,2.89,0.36,3.25,1,0,1,13,47,175,93,20,71,2,t0221,2022-02-23
dolnośląskie,wołowski,25,5,30,5.35,1.07,6.42,0,0,0,14,22,186,137,31,105,1,t0222,2022-02-23
dolnośląskie,wrocławski,112,9,121,7.28,0.58,7.86,0,0,0,88,191,832,401,127,271,3,t0223,2022-02-23
dolnośląskie,ząbkowicki,20,1,21,3.1,0.16,3.26,3,0,3,26,19,220,115,22,91,2,t0224,2022-02-23
dolnośląskie,zgorzelecki,67,6,73,7.55,0.68,8.22,0,0,0,33,85,644,199,77,117,5,t0225,2022-02-23
dolnośląskie,złotoryjski,12,2,14,2.77,0.46,3.24,0,0,0,15,22,195,98,26,71,1,t0226,2022-02-23
dolnośląskie,Jelenia Góra,17,4,21,2.16,0.51,2.67,2,0,2,27,49,194,141,22,119,0,t0261,2022-02-23
dolnośląskie,Legnica,51,4,55,5.15,0.4,5.55,4,4,0,57,122,605,263,58,200,5,t0262,2022-02-23
dolnośląskie,Wrocław,465,53,518,7.22,0.82,8.05,0,0,0,318,825,2914,1888,573,1298,17,t0264,2022-02-23
dolnośląskie,Wałbrzych,40,3,43,3.62,0.27,3.89,3,0,3,31,76,304,262,47,213,2,t0265,2022-02-23
kujawsko-pomorskie,aleksandrowski,39,3,42,7.09,0.55,7.64,1,0,1,32,82,353,163,44,115,4,t0401,2022-02-23
kujawsko-pomorskie,brodnicki,30,4,34,3.79,0.51,4.3,0,0,0,47,77,419,137,38,98,1,t0402,2022-02-23
kujawsko-pomorskie,bydgoski,164,28,192,13.73,2.34,16.07,0,0,0,116,307,1221,525,203,314,8,t0403,2022-02-23
kujawsko-pomorskie,chełmiński,32,2,34,6.18,0.39,6.56,0,0,0,36,79,385,146,34,109,3,t0404,2022-02-23
kujawsko-pomorskie,golubsko-dobrzyński,25,6,31,5.56,1.33,6.9,0,0,0,54,66,283,126,31,95,0,t0405,2022-02-23
kujawsko-pomorskie,grudziądzki,16,4,20,3.98,0.99,4.97,1,1,0,24,46,233,128,25,99,4,t0406,2022-02-23
kujawsko-pomorskie,inowrocławski,211,32,243,13.24,2.01,15.25,0,0,0,174,371,1399,674,257,393,24,t0407,2022-02-23
kujawsko-pomorskie,lipnowski,27,5,32,4.12,0.76,4.88,0,0,0,32,83,346,159,34,123,2,t0408,2022-02-23
kujawsko-pomorskie,mogileński,25,3,28,5.49,0.66,6.15,0,0,0,21,60,347,107,29,75,3,t0409,2022-02-23
kujawsko-pomorskie,nakielski,60,10,70,6.96,1.16,8.12,1,0,1,81,144,811,265,74,184,7,t0410,2022-02-23
kujawsko-pomorskie,radziejowski,48,6,54,11.94,1.49,13.43,0,0,0,35,89,281,136,58,75,3,t0411,2022-02-23
kujawsko-pomorskie,rypiński,9,1,10,2.07,0.23,2.3,2,0,2,33,61,240,113,12,99,2,t0412,2022-02-23
kujawsko-pomorskie,sępoleński,23,3,26,5.62,0.73,6.35,0,0,0,33,86,312,119,28,90,1,t0413,2022-02-23
kujawsko-pomorskie,świecki,49,1,50,4.95,0.1,5.05,2,0,2,84,185,821,257,58,193,6,t0414,2022-02-23
kujawsko-pomorskie,toruński,69,24,93,6.33,2.2,8.54,1,0,1,98,186,788,371,96,271,4,t0415,2022-02-23
kujawsko-pomorskie,tucholski,34,8,42,7.03,1.66,8.69,1,0,1,38,62,392,149,44,102,3,t0416,2022-02-23
kujawsko-pomorskie,wąbrzeski,21,2,23,6.16,0.59,6.74,1,0,1,32,62,336,87,23,63,1,t0417,2022-02-23
kujawsko-pomorskie,włocławski,37,5,42,4.31,0.58,4.89,0,0,0,39,167,525,186,47,137,2,t0418,2022-02-23
kujawsko-pomorskie,żniński,60,16,76,8.56,2.28,10.85,1,0,1,70,133,606,250,78,164,8,t0419,2022-02-23
kujawsko-pomorskie,Bydgoszcz,325,51,376,9.37,1.47,10.84,4,0,4,305,1114,2634,1294,427,839,28,t0461,2022-02-23
kujawsko-pomorskie,Grudziądz,62,9,71,6.59,0.96,7.55,2,2,0,93,174,700,313,81,221,11,t0462,2022-02-23
kujawsko-pomorskie,Toruń,152,29,181,7.56,1.44,9.0,0,0,0,154,346,1108,662,189,471,2,t0463,2022-02-23
kujawsko-pomorskie,Włocławek,62,7,69,5.67,0.64,6.31,3,0,3,36,149,535,310,77,227,6,t0464,2022-02-23
lubelskie,bialski,36,8,44,3.26,0.72,3.98,0,0,0,31,73,464,255,51,203,1,t0601,2022-02-23
lubelskie,biłgorajski,15,1,16,1.49,0.1,1.59,0,0,0,38,63,350,158,17,141,0,t0602,2022-02-23
lubelskie,chełmski,26,5,31,3.34,0.64,3.99,0,0,0,33,60,352,395,35,359,1,t0603,2022-02-23
lubelskie,hrubieszowski,7,0,7,1.12,0.0,1.12,0,0,0,16,28,121,94,8,86,0,t0604,2022-02-23
lubelskie,janowski,6,0,6,1.32,0.0,1.32,0,0,0,10,14,99,78,6,72,0,t0605,2022-02-23
lubelskie,krasnostawski,24,3,27,3.81,0.48,4.29,1,0,1,23,52,212,133,29,101,3,t0606,2022-02-23
lubelskie,kraśnicki,14,0,14,1.47,0.0,1.47,1,0,1,27,90,250,172,15,155,2,t0607,2022-02-23
lubelskie,lubartowski,37,5,42,4.2,0.57,4.76,0,0,0,23,60,375,203,42,160,1,t0608,2022-02-23
lubelskie,lubelski,58,7,65,3.72,0.45,4.17,3,0,3,103,170,828,370,73,296,1,t0609,2022-02-23
lubelskie,łęczyński,16,2,18,2.79,0.35,3.14,0,0,0,26,36,267,128,21,107,0,t0610,2022-02-23
