wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
dolnośląskie,wałbrzyski,-,-,3,-,-,0.54,0,0,0,1,3,130,51,3,48,0,t0221
dolnośląskie,wołowski,-,-,4,-,-,0.86,0,0,0,0,12,201,39,5,34,0,t0222
dolnośląskie,wrocławski,-,-,21,-,-,1.36,0,0,0,4,34,1205,120,23,96,1,t0223
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,0,19,255,28,1,27,0,t0224
dolnośląskie,zgorzelecki,-,-,7,-,-,0.79,0,0,0,0,13,335,43,7,35,1,t0225
dolnośląskie,złotoryjski,-,-,1,-,-,0.23,0,0,0,0,7,135,15,1,13,1,t0226
dolnośląskie,Jelenia Góra,-,-,10,-,-,1.27,0,0,0,0,7,263,58,11,47,0,t0261
dolnośląskie,Legnica,-,-,18,-,-,1.82,0,0,0,0,8,565,75,19,53,3,t0262
dolnośląskie,Wrocław,-,-,51,-,-,0.79,0,0,0,1,139,3723,513,54,441,18,t0264
dolnośląskie,Wałbrzych,-,-,13,-,-,1.18,0,0,0,0,12,304,65,13,51,1,t0265
kujawsko-pomorskie,aleksandrowski,-,-,10,-,-,1.82,2,0,2,1,14,185,47,17,28,2,t0401
kujawsko-pomorskie,brodnicki,-,-,12,-,-,1.52,0,0,0,0,14,350,47,13,33,1,t0402
kujawsko-pomorskie,bydgoski,-,-,25,-,-,2.09,0,0,0,12,59,1009,138,29,105,4,t0403
kujawsko-pomorskie,chełmiński,-,-,33,-,-,6.37,0,0,0,3,25,568,144,57,86,1,t0404
kujawsko-pomorskie,golubsko-dobrzyński,-,-,13,-,-,2.89,2,0,2,0,15,237,45,13,30,2,t0405
kujawsko-pomorskie,grudziądzki,-,-,9,-,-,2.24,0,0,0,0,13,322,39,10,28,1,t0406
kujawsko-pomorskie,inowrocławski,-,-,18,-,-,1.13,1,0,1,2,42,746,119,30,88,1,t0407
kujawsko-pomorskie,lipnowski,-,-,1,-,-,0.15,0,0,0,0,14,214,36,1,35,0,t0408
kujawsko-pomorskie,mogileński,-,-,6,-,-,1.32,1,0,1,0,7,197,29,8,21,0,t0409
kujawsko-pomorskie,nakielski,-,-,27,-,-,3.13,2,0,2,1,41,613,84,27,53,4,t0410
kujawsko-pomorskie,radziejowski,-,-,2,-,-,0.5,0,0,0,1,10,145,23,2,21,0,t0411
kujawsko-pomorskie,rypiński,-,-,7,-,-,1.61,0,0,0,2,6,144,28,7,19,2,t0412
kujawsko-pomorskie,sępoleński,-,-,12,-,-,2.93,0,0,0,0,18,277,41,12,27,2,t0413
kujawsko-pomorskie,świecki,-,-,28,-,-,2.83,0,0,0,0,41,665,109,32,73,4,t0414
kujawsko-pomorskie,toruński,-,-,15,-,-,1.38,1,0,1,0,34,695,82,15,64,3,t0415
kujawsko-pomorskie,tucholski,-,-,5,-,-,1.03,0,0,0,1,12,293,48,5,43,0,t0416
kujawsko-pomorskie,wąbrzeski,-,-,7,-,-,2.05,0,0,0,1,20,207,21,9,12,0,t0417
kujawsko-pomorskie,włocławski,-,-,8,-,-,0.93,0,0,0,1,20,323,71,8,62,1,t0418
kujawsko-pomorskie,żniński,-,-,21,-,-,3.0,1,0,1,1,29,427,89,22,64,3,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,117,-,-,3.37,0,0,0,39,156,2627,544,135,397,12,t0461
kujawsko-pomorskie,Grudziądz,-,-,23,-,-,2.44,0,0,0,0,51,526,88,23,63,2,t0462
kujawsko-pomorskie,Toruń,-,-,39,-,-,1.94,0,0,0,7,73,1011,160,42,113,5,t0463
kujawsko-pomorskie,Włocławek,-,-,9,-,-,0.82,1,0,1,2,40,429,90,12,77,1,t0464
lubelskie,bialski,-,-,13,-,-,1.18,1,1,0,1,12,383,110,16,93,1,t0601
lubelskie,biłgorajski,-,-,10,-,-,0.99,0,0,0,1,7,273,68,10,53,5,t0602
lubelskie,chełmski,-,-,2,-,-,0.26,0,0,0,0,11,280,21,2,18,1,t0603
lubelskie,hrubieszowski,-,-,1,-,-,0.16,0,0,0,0,12,208,58,4,54,0,t0604
lubelskie,janowski,-,-,2,-,-,0.44,0,0,0,0,2,80,16,2,14,0,t0605
lubelskie,krasnostawski,-,-,3,-,-,0.48,1,0,1,2,16,340,52,5,44,3,t0606
lubelskie,kraśnicki,-,-,13,-,-,1.37,1,0,1,0,21,206,69,14,55,0,t0607
lubelskie,lubartowski,-,-,1,-,-,0.11,0,0,0,0,7,262,35,1,33,1,t0608
lubelskie,lubelski,-,-,23,-,-,1.47,2,0,2,0,34,609,112,24,87,1,t0609
lubelskie,łęczyński,-,-,11,-,-,1.92,1,0,1,0,20,287,44,11,32,1,t0610
lubelskie,łukowski,-,-,5,-,-,0.47,0,0,0,0,6,251,49,11,36,2,t0611
lubelskie,opolski,-,-,5,-,-,0.85,0,0,0,0,10,234,39,5,34,0,t0612
lubelskie,parczewski,-,-,2,-,-,0.58,0,0,0,0,4,69,23,2,21,0,t0613
lubelskie,puławski,-,-,12,-,-,1.06,2,0,2,0,37,471,75,13,62,0,t0614
lubelskie,radzyński,-,-,8,-,-,1.37,0,0,0,0,3,129,46,9,37,0,t0615
lubelskie,rycki,-,-,4,-,-,0.72,0,0,0,0,12,246,41,4,37,0,t0616
lubelskie,świdnicki,-,-,14,-,-,1.95,0,0,0,0,6,275,55,15,39,1,t0617
lubelskie,tomaszowski,-,-,14,-,-,1.7,1,0,1,2,10,282,55,16,38,1,t0618
lubelskie,włodawski,-,-,13,-,-,3.4,0,0,0,4,19,290,38,13,25,0,t0619
lubelskie,zamojski,-,-,8,-,-,0.76,0,0,0,0,2,187,63,8,53,2,t0620
lubelskie,Biała Podlaska,-,-,11,-,-,1.92,1,0,1,0,8,216,89,12,75,2,t0661
lubelskie,Chełm,-,-,6,-,-,0.97,1,0,1,0,13,237,35,6,29,0,t0662
lubelskie,Lublin,-,-,45,-,-,1.33,4,0,4,7,81,1528,266,48,216,2,t0663
lubelskie,Zamość,-,-,7,-,-,1.11,0,0,0,0,7,137,56,8,47,1,t0664
lubuskie,gorzowski,-,-,16,-,-,2.22,0,0,0,0,22,443,75,16,58,1,t0801
lubuskie,krośnieński,-,-,10,-,-,1.83,0,0,0,0,6,288,46,12,34,0,t0802
lubuskie,międzyrzecki,-,-,9,-,-,1.57,0,0,0,0,19,300,53,10,43,0,t0803
lubuskie,nowosolski,-,-,11,-,-,1.28,0,0,0,0,11,339,48,15,32,1,t0804
lubuskie,słubicki,-,-,5,-,-,1.07,3,2,1,0,8,195,26,5,21,0,t0805
lubuskie,strzelecko-drezdenecki,-,-,8,-,-,1.64,0,0,0,1,16,297,51,10,41,0,t0806
lubuskie,sulęciński,-,-,8,-,-,2.28,1,1,0,0,15,193,48,9,39,0,t0807
lubuskie,świebodziński,-,-,6,-,-,1.08,0,0,0,0,13,415,35,6,29,0,t0808
lubuskie,zielonogórski,-,-,5,-,-,0.66,0,0,0,1,13,319,42,5,36,1,t0809
lubuskie,żagański,-,-,5,-,-,0.64,0,0,0,0,9,233,43,6,36,1,t0810
lubuskie,żarski,-,-,14,-,-,1.46,0,0,0,0,17,416,69,16,51,2,t0811
lubuskie,wschowski,-,-,2,-,-,0.52,0,0,0,0,2,87,31,3,28,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,19,-,-,1.54,0,0,0,0,51,580,120,26,93,1,t0861
lubuskie,Zielona Góra,-,-,27,-,-,1.91,0,0,0,2,33,804,118,31,85,2,t0862
łódzkie,bełchatowski,-,-,7,-,-,0.62,0,0,0,3,9,339,58,8,50,0,t1001
łódzkie,kutnowski,-,-,11,-,-,1.14,0,0,0,1,27,374,53,11,41,1,t1002
łódzkie,łaski,-,-,6,-,-,1.2,0,0,0,0,10,152,24,6,18,0,t1003
łódzkie,łęczycki,-,-,2,-,-,0.4,0,0,0,0,11,242,24,2,19,3,t1004
łódzkie,łowicki,-,-,6,-,-,0.77,0,0,0,0,0,371,58,6,51,1,t1005
łódzkie,łódzki wschodni,-,-,10,-,-,1.38,0,0,0,0,19,385,53,10,41,2,t1006
łódzkie,opoczyński,-,-,6,-,-,0.79,0,0,0,0,6,133,64,8,56,0,t1007
łódzkie,pabianicki,-,-,20,-,-,1.68,1,1,0,0,25,544,104,21,80,3,t1008
łódzkie,pajęczański,-,-,6,-,-,1.17,0,0,0,0,5,191,40,6,33,1,t1009
łódzkie,piotrkowski,-,-,10,-,-,1.09,1,1,0,0,10,291,53,10,43,0,t1010
łódzkie,poddębicki,-,-,7,-,-,1.71,0,0,0,0,9,166,38,8,29,1,t1011
łódzkie,radomszczański,-,-,24,-,-,2.14,0,0,0,1,9,351,107,25,81,1,t1012
łódzkie,rawski,-,-,7,-,-,1.44,0,0,0,0,6,303,41,7,33,1,t1013
łódzkie,sieradzki,-,-,3,-,-,0.26,0,0,0,0,21,457,74,3,68,3,t1014
łódzkie,skierniewicki,-,-,7,-,-,1.83,0,0,0,2,7,232,23,7,16,0,t1015
łódzkie,tomaszowski,-,-,15,-,-,1.29,2,0,2,0,19,461,85,16,66,3,t1016
łódzkie,wieluński,-,-,3,-,-,0.39,0,0,0,0,7,256,42,3,37,2,t1017
łódzkie,wieruszowski,-,-,2,-,-,0.48,0,0,0,0,0,133,23,3,20,0,t1018
łódzkie,zduńskowolski,-,-,6,-,-,0.91,0,0,0,0,6,170,41,6,34,1,t1019
łódzkie,zgierski,-,-,13,-,-,0.78,0,0,0,0,33,817,148,15,129,4,t1020
łódzkie,brzeziński,-,-,1,-,-,0.32,0,0,0,0,13,122,19,1,15,3,t1021
łódzkie,Łódź,-,-,101,-,-,1.49,0,0,0,9,160,3874,745,112,604,29,t1061
łódzkie,Piotrków Trybunalski,-,-,9,-,-,1.24,0,0,0,2,19,366,48,9,38,1,t1062
łódzkie,Skierniewice,-,-,1,-,-,0.21,0,0,0,0,6,231,16,1,14,1,t1063
małopolskie,bocheński,-,-,10,-,-,0.93,1,0,1,0,7,279,70,11,59,0,t1201
małopolskie,brzeski,-,-,3,-,-,0.32,0,0,0,0,6,208,72,4,68,0,t1202
małopolskie,chrzanowski,-,-,13,-,-,1.05,0,0,0,0,9,307,69,13,54,2,t1203
małopolskie,dąbrowski,-,-,1,-,-,0.17,0,0,0,0,2,74,22,1,21,0,t1204
małopolskie,gorlicki,-,-,2,-,-,0.18,0,0,0,1,11,205,47,2,43,2,t1205
małopolskie,krakowski,-,-,16,-,-,0.57,1,1,0,1,32,851,116,16,97,3,t1206
małopolskie,limanowski,-,-,11,-,-,0.83,0,0,0,0,8,167,86,13,69,4,t1207
małopolskie,miechowski,-,-,0,-,-,0.0,0,0,0,0,7,100,17,0,17,0,t1208
małopolskie,myślenicki,-,-,6,-,-,0.47,0,0,0,0,15,326,47,8,37,2,t1209
małopolskie,nowosądecki,-,-,4,-,-,0.18,0,0,0,0,6,277,107,6,98,3,t1210
małopolskie,nowotarski,-,-,2,-,-,0.1,0,0,0,0,8,239,80,2,77,1,t1211
małopolskie,olkuski,-,-,7,-,-,0.63,0,0,0,0,7,249,125,9,115,1,t1212
małopolskie,oświęcimski,-,-,11,-,-,0.72,1,0,1,0,18,422,66,14,52,0,t1213
małopolskie,proszowicki,-,-,0,-,-,0.0,0,0,0,0,1,76,36,0,36,0,t1214
małopolskie,suski,-,-,7,-,-,0.83,0,0,0,0,28,195,57,7,49,1,t1215
małopolskie,tarnowski,-,-,9,-,-,0.45,0,0,0,1,16,300,99,9,84,6,t1216
małopolskie,tatrzański,-,-,4,-,-,0.59,0,0,0,0,3,160,42,4,37,1,t1217
małopolskie,wadowicki,-,-,14,-,-,0.88,0,0,0,0,16,324,67,14,53,0,t1218
małopolskie,wielicki,-,-,18,-,-,1.38,0,0,0,0,6,446,74,18,55,1,t1219
małopolskie,Kraków,-,-,71,-,-,0.91,3,2,1,3,110,3228,485,79,394,12,t1261
małopolskie,Nowy Sącz,-,-,3,-,-,0.36,0,0,0,0,3,174,48,3,45,0,t1262
małopolskie,Tarnów,-,-,7,-,-,0.65,0,0,0,0,14,201,60,10,50,0,t1263
mazowieckie,białobrzeski,-,-,13,-,-,3.9,0,0,0,1,6,250,46,14,32,0,t1401
mazowieckie,ciechanowski,-,-,7,-,-,0.78,0,0,0,0,5,395,57,7,50,0,t1402
mazowieckie,garwoliński,-,-,5,-,-,0.46,0,0,0,0,9,295,71,6,64,1,t1403
mazowieckie,gostyniński,-,-,1,-,-,0.22,0,0,0,0,3,116,13,1,12,0,t1404
mazowieckie,grodziski,-,-,9,-,-,0.93,0,0,0,0,28,774,68,12,56,0,t1405
mazowieckie,grójecki,-,-,13,-,-,1.32,0,0,0,2,36,1861,80,14,65,1,t1406
mazowieckie,kozienicki,-,-,11,-,-,1.84,0,0,0,1,18,417,54,13,41,0,t1407
mazowieckie,legionowski,-,-,10,-,-,0.84,0,0,0,0,28,691,75,11,62,2,t1408
mazowieckie,lipski,-,-,8,-,-,2.37,0,0,0,0,8,127,40,8,31,1,t1409
mazowieckie,łosicki,-,-,1,-,-,0.33,0,0,0,1,4,142,19,1,18,0,t1410
mazowieckie,makowski,-,-,3,-,-,0.67,0,0,0,2,1,167,25,3,20,2,t1411
mazowieckie,miński,-,-,11,-,-,0.71,1,1,0,0,28,654,106,16,88,2,t1412
mazowieckie,mławski,-,-,5,-,-,0.69,0,0,0,0,17,422,24,6,17,1,t1413
mazowieckie,nowodworski,-,-,5,-,-,0.63,0,0,0,1,15,470,80,5,75,0,t1414
mazowieckie,ostrołęcki,-,-,2,-,-,0.23,0,0,0,0,7,224,17,2,14,1,t1415
mazowieckie,ostrowski,-,-,14,-,-,1.94,0,0,0,0,8,239,45,15,30,0,t1416
mazowieckie,otwocki,-,-,7,-,-,0.56,1,1,0,0,14,858,81,7,71,3,t1417
mazowieckie,piaseczyński,-,-,30,-,-,1.58,0,0,0,2,51,1943,189,31,148,10,t1418
mazowieckie,płocki,-,-,1,-,-,0.09,0,0,0,3,21,448,42,2,39,1,t1419
mazowieckie,płoński,-,-,4,-,-,0.46,0,0,0,0,10,519,45,5,39,1,t1420
mazowieckie,pruszkowski,-,-,62,-,-,3.73,5,5,0,0,37,1575,234,67,163,4,t1421
mazowieckie,przasnyski,-,-,9,-,-,1.72,0,0,0,0,2,238,37,9,28,0,t1422
mazowieckie,przysuski,-,-,2,-,-,0.48,0,0,0,0,3,155,23,2,21,0,t1423
mazowieckie,pułtuski,-,-,5,-,-,0.96,3,0,3,0,18,282,29,6,23,0,t1424
mazowieckie,radomski,-,-,8,-,-,0.53,0,0,0,0,19,519,108,8,96,4,t1425
mazowieckie,siedlecki,-,-,1,-,-,0.12,0,0,0,0,9,361,23,2,21,0,t1426
mazowieckie,sierpecki,-,-,2,-,-,0.39,0,0,0,0,12,237,8,2,6,0,t1427
mazowieckie,sochaczewski,-,-,14,-,-,1.65,0,0,0,0,19,809,79,15,62,2,t1428
mazowieckie,sokołowski,-,-,4,-,-,0.75,0,0,0,0,4,158,30,4,24,2,t1429
mazowieckie,szydłowiecki,-,-,1,-,-,0.25,0,0,0,0,1,85,21,1,20,0,t1430
mazowieckie,warszawski zachodni,-,-,17,-,-,1.42,0,0,0,9,29,1143,114,18,94,2,t1432
mazowieckie,węgrowski,-,-,4,-,-,0.61,0,0,0,0,6,167,25,6,18,1,t1433
mazowieckie,wołomiński,-,-,52,-,-,2.07,0,0,0,1,59,1543,256,54,188,14,t1434
mazowieckie,wyszkowski,-,-,8,-,-,1.08,0,0,0,0,11,228,39,8,29,2,t1435
mazowieckie,zwoleński,-,-,6,-,-,1.67,0,0,0,0,2,149,28,6,22,0,t1436
mazowieckie,żuromiński,-,-,0,-,-,0.0,0,0,0,1,4,66,4,0,3,1,t1437
mazowieckie,żyrardowski,-,-,6,-,-,0.79,0,0,0,5,17,556,62,7,54,1,t1438
mazowieckie,Ostrołęka,-,-,0,-,-,0.0,0,0,0,0,11,152,17,0,17,0,t1461
mazowieckie,Płock,-,-,8,-,-,0.67,0,0,0,0,35,451,57,11,45,1,t1462
mazowieckie,Radom,-,-,17,-,-,0.81,1,0,1,0,32,643,244,21,221,2,t1463
mazowieckie,Siedlce,-,-,5,-,-,0.64,0,0,0,0,11,318,30,5,25,0,t1464
mazowieckie,Warszawa,-,-,296,-,-,1.65,3,0,3,16,417,14367,2077,323,1711,43,t1465
opolskie,brzeski,-,-,5,-,-,0.56,0,0,0,1,19,392,65,8,53,4,t1601
opolskie,głubczycki,-,-,9,-,-,1.99,0,0,0,3,26,187,36,9,27,0,t1602
opolskie,kędzierzyńsko-kozielski,-,-,10,-,-,1.07,0,0,0,0,16,359,87,10,75,2,t1603
opolskie,kluczborski,-,-,8,-,-,1.23,0,0,0,0,9,195,52,8,44,0,t1604
opolskie,krapkowicki,-,-,6,-,-,0.94,0,0,0,0,8,250,34,7,27,0,t1605
opolskie,namysłowski,-,-,4,-,-,0.94,0,0,0,0,6,116,38,5,33,0,t1606
opolskie,nyski,-,-,17,-,-,1.25,0,0,0,1,49,409,99,20,75,4,t1607
opolskie,oleski,-,-,1,-,-,0.16,0,0,0,0,7,187,46,1,44,1,t1608
opolskie,opolski,-,-,12,-,-,0.97,0,0,0,1,21,576,93,13,80,0,t1609
opolskie,prudnicki,-,-,3,-,-,0.54,0,0,0,0,28,117,49,4,45,0,t1610
opolskie,strzelecki,-,-,11,-,-,1.48,0,0,0,0,7,290,59,12,47,0,t1611
opolskie,Opole,-,-,18,-,-,1.41,0,0,0,0,31,944,219,20,197,2,t1661
podkarpackie,bieszczadzki,-,-,2,-,-,0.93,0,0,0,0,4,63,18,2,16,0,t1801
podkarpackie,brzozowski,-,-,7,-,-,1.07,0,0,0,0,5,148,36,7,29,0,t1802
podkarpackie,dębicki,-,-,2,-,-,0.15,0,0,0,0,9,252,73,2,70,1,t1803
podkarpackie,jarosławski,-,-,14,-,-,1.17,1,1,0,0,9,433,141,15,125,1,t1804
podkarpackie,jasielski,-,-,4,-,-,0.35,0,0,0,1,4,180,42,4,37,1,t1805
podkarpackie,kolbuszowski,-,-,5,-,-,0.8,0,0,0,0,4,90,37,6,31,0,t1806
podkarpackie,krośnieński,-,-,6,-,-,0.53,0,0,0,0,5,96,37,6,31,0,t1807
podkarpackie,leżajski,-,-,3,-,-,0.43,1,0,1,1,11,196,42,4,38,0,t1808
podkarpackie,lubaczowski,-,-,5,-,-,0.91,0,0,0,0,10,330,32,7,25,0,t1809
podkarpackie,łańcucki,-,-,11,-,-,1.36,0,0,0,0,15,254,59,11,46,2,t1810
podkarpackie,mielecki,-,-,9,-,-,0.66,0,0,0,0,16,232,107,10,96,1,t1811
podkarpackie,niżański,-,-,2,-,-,0.3,0,0,0,0,6,208,27,3,24,0,t1812
podkarpackie,przemyski,-,-,15,-,-,2.03,0,0,0,1,16,227,88,16,71,1,t1813
podkarpackie,przeworski,-,-,6,-,-,0.77,0,0,0,0,11,139,32,6,25,1,t1814
podkarpackie,ropczycko-sędziszowski,-,-,4,-,-,0.54,0,0,0,0,8,141,33,4,28,1,t1815
podkarpackie,rzeszowski,-,-,19,-,-,1.12,0,0,0,0,29,529,95,19,72,4,t1816
podkarpackie,sanocki,-,-,9,-,-,0.96,0,0,0,0,9,192,51,10,41,0,t1817
podkarpackie,stalowowolski,-,-,5,-,-,0.47,0,0,0,0,13,301,63,9,53,1,t1818
podkarpackie,strzyżowski,-,-,2,-,-,0.33,0,0,0,0,3,102,37,3,33,1,t1819
podkarpackie,tarnobrzeski,-,-,6,-,-,1.13,0,0,0,0,4,153,41,8,33,0,t1820
podkarpackie,leski,-,-,3,-,-,1.14,0,0,0,0,5,86,21,3,17,1,t1821
podkarpackie,Krosno,-,-,3,-,-,0.65,0,0,0,0,3,58,13,3,10,0,t1861
podkarpackie,Przemyśl,-,-,10,-,-,1.65,0,0,0,0,10,180,66,11,52,3,t1862
podkarpackie,Rzeszów,-,-,36,-,-,1.83,0,0,0,0,21,662,199,36,158,5,t1863
podkarpackie,Tarnobrzeg,-,-,3,-,-,0.64,1,0,1,0,5,95,60,6,54,0,t1864
podlaskie,augustowski,-,-,4,-,-,0.69,0,0,0,0,12,174,21,4,15,2,t2001
podlaskie,białostocki,-,-,21,-,-,1.4,0,0,0,1,39,687,97,23,68,6,t2002
podlaskie,bielski,-,-,7,-,-,1.29,1,0,1,0,10,203,22,8,14,0,t2003
podlaskie,grajewski,-,-,0,-,-,0.0,0,0,0,0,3,124,16,0,16,0,t2004
podlaskie,hajnowski,-,-,17,-,-,4.02,2,0,2,0,8,386,32,17,14,1,t2005
podlaskie,kolneński,-,-,4,-,-,1.05,0,0,0,0,1,87,16,4,12,0,t2006
podlaskie,łomżyński,-,-,3,-,-,0.59,1,0,1,0,9,205,24,4,20,0,t2007
podlaskie,moniecki,-,-,4,-,-,0.99,0,0,0,0,9,124,18,4,14,0,t2008
podlaskie,sejneński,-,-,4,-,-,2.02,2,0,2,0,0,61,7,4,3,0,t2009
podlaskie,siemiatycki,-,-,2,-,-,0.46,0,0,0,4,5,119,23,6,15,2,t2010
podlaskie,sokólski,-,-,6,-,-,0.91,1,0,1,0,16,331,17,7,9,1,t2011
podlaskie,suwalski,-,-,4,-,-,1.12,1,0,1,0,5,140,15,4,10,1,t2012
podlaskie,wysokomazowiecki,-,-,3,-,-,0.53,1,0,1,0,7,165,25,5,20,0,t2013
podlaskie,zambrowski,-,-,4,-,-,0.92,0,0,0,0,7,226,21,4,16,1,t2014
podlaskie,Białystok,-,-,59,-,-,1.98,0,0,0,1,88,1362,192,66,121,5,t2061
podlaskie,Łomża,-,-,7,-,-,1.11,0,0,0,0,27,273,25,8,16,1,t2062
podlaskie,Suwałki,-,-,12,-,-,1.72,0,0,0,0,13,332,30,12,18,0,t2063
pomorskie,bytowski,-,-,13,-,-,1.64,0,0,0,0,26,311,88,13,73,2,t2201
pomorskie,chojnicki,-,-,10,-,-,1.02,0,0,0,0,16,412,65,15,48,2,t2202
pomorskie,człuchowski,-,-,10,-,-,1.79,0,0,0,0,39,258,50,12,36,2,t2203
pomorskie,gdański,-,-,37,-,-,3.1,0,0,0,2,38,1208,142,41,99,2,t2204
pomorskie,kartuski,-,-,27,-,-,1.92,0,0,0,3,42,1022,106,29,75,2,t2205
pomorskie,kościerski,-,-,1,-,-,0.14,0,0,0,0,11,283,54,1,52,1,t2206
pomorskie,kwidzyński,-,-,15,-,-,1.81,0,0,0,0,28,506,66,16,49,1,t2207
pomorskie,lęborski,-,-,6,-,-,0.91,0,0,0,0,15,285,62,7,55,0,t2208
pomorskie,malborski,-,-,7,-,-,1.1,0,0,0,0,24,549,33,9,24,0,t2209
pomorskie,nowodworski,-,-,7,-,-,1.97,0,0,0,0,8,238,33,7,26,0,t2210
pomorskie,pucki,-,-,31,-,-,3.56,0,0,0,1,42,729,105,32,69,4,t2211
pomorskie,słupski,-,-,26,-,-,2.63,0,0,0,0,49,725,126,29,95,2,t2212
pomorskie,starogardzki,-,-,20,-,-,1.56,1,0,1,2,33,723,70,21,49,0,t2213
pomorskie,tczewski,-,-,26,-,-,2.25,0,0,0,0,29,623,81,26,53,2,t2214
pomorskie,wejherowski,-,-,35,-,-,1.6,0,0,0,0,80,1222,224,41,171,12,t2215
pomorskie,sztumski,-,-,18,-,-,4.38,0,0,0,0,19,309,41,18,23,0,t2216
pomorskie,Gdańsk,-,-,87,-,-,1.85,2,0,2,3,142,3917,475,88,382,5,t2261
pomorskie,Gdynia,-,-,47,-,-,1.91,1,0,1,2,94,1519,245,51,190,4,t2262
pomorskie,Słupsk,-,-,27,-,-,2.99,0,0,0,0,41,627,150,31,117,2,t2263
pomorskie,Sopot,-,-,7,-,-,1.97,0,0,0,0,5,158,35,7,28,0,t2264
śląskie,będziński,-,-,17,-,-,1.15,1,0,1,1,19,579,93,18,75,0,t2401
śląskie,bielski,-,-,13,-,-,0.78,0,0,0,0,16,474,94,14,78,2,t2402
śląskie,cieszyński,-,-,8,-,-,0.45,0,0,0,0,17,482,52,8,44,0,t2403
śląskie,częstochowski,-,-,11,-,-,0.82,0,0,0,0,25,354,68,15,52,1,t2404
śląskie,gliwicki,-,-,8,-,-,0.69,1,0,1,0,17,380,56,10,46,0,t2405
śląskie,kłobucki,-,-,5,-,-,0.59,0,0,0,1,8,203,52,7,42,3,t2406
śląskie,lubliniecki,-,-,13,-,-,1.7,0,0,0,1,13,310,51,14,37,0,t2407
śląskie,mikołowski,-,-,7,-,-,0.71,0,0,0,0,14,304,37,7,30,0,t2408
