wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,590,244,834,0.15,0.06,0.22,2,1,1,629,0,0,1828,853,974,1,t0000,2024-08-13
dolnośląskie,bolesławiecki,2,0,2,0.22,0.0,0.22,0,0,0,1,0,0,8,2,6,0,t0201,2024-08-13
dolnośląskie,dzierżoniowski,2,1,3,0.2,0.1,0.3,0,0,0,2,0,0,4,3,1,0,t0202,2024-08-13
dolnośląskie,głogowski,2,1,3,0.23,0.11,0.34,0,0,0,0,0,0,10,3,7,0,t0203,2024-08-13
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0204,2024-08-13
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0205,2024-08-13
dolnośląskie,jeleniogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0206,2024-08-13
dolnośląskie,kamiennogórski,0,1,1,0.0,0.23,0.23,0,0,0,1,0,0,1,1,0,0,t0207,2024-08-13
dolnośląskie,kłodzki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0208,2024-08-13
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0209,2024-08-13
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2024-08-13
dolnośląskie,lubiński,5,1,6,0.47,0.09,0.57,0,0,0,1,0,0,6,6,0,0,t0211,2024-08-13
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0212,2024-08-13
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,0,0,0,1,1,0,0,t0213,2024-08-13
dolnośląskie,oleśnicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0214,2024-08-13
dolnośląskie,oławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0215,2024-08-13
dolnośląskie,polkowicki,0,2,2,0.0,0.32,0.32,0,0,0,1,0,0,2,2,0,0,t0216,2024-08-13
dolnośląskie,strzeliński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0217,2024-08-13
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0218,2024-08-13
dolnośląskie,świdnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0219,2024-08-13
dolnośląskie,trzebnicki,2,0,2,0.23,0.0,0.23,0,0,0,0,0,0,2,2,0,0,t0220,2024-08-13
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0221,2024-08-13
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0222,2024-08-13
dolnośląskie,wrocławski,4,1,5,0.26,0.06,0.32,0,0,0,0,0,0,13,5,8,0,t0223,2024-08-13
dolnośląskie,ząbkowicki,1,1,2,0.16,0.16,0.31,0,0,0,0,0,0,2,2,0,0,t0224,2024-08-13
dolnośląskie,zgorzelecki,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,2,0,2,0,t0225,2024-08-13
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0226,2024-08-13
dolnośląskie,Jelenia Góra,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0261,2024-08-13
dolnośląskie,Legnica,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0262,2024-08-13
dolnośląskie,Wrocław,8,4,12,0.12,0.06,0.19,0,0,0,5,0,0,23,12,11,0,t0264,2024-08-13
dolnośląskie,Wałbrzych,1,0,1,0.09,0.0,0.09,0,0,0,0,0,0,1,1,0,0,t0265,2024-08-13
kujawsko-pomorskie,aleksandrowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0401,2024-08-13
kujawsko-pomorskie,brodnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0402,2024-08-13
kujawsko-pomorskie,bydgoski,1,0,1,0.08,0.0,0.08,0,0,0,0,0,0,5,1,4,0,t0403,2024-08-13
kujawsko-pomorskie,chełmiński,1,0,1,0.19,0.0,0.19,0,0,0,8,0,0,10,1,9,0,t0404,2024-08-13
kujawsko-pomorskie,golubsko-dobrzyński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0405,2024-08-13
kujawsko-pomorskie,grudziądzki,0,2,2,0.0,0.5,0.5,0,0,0,1,0,0,3,2,1,0,t0406,2024-08-13
kujawsko-pomorskie,inowrocławski,10,5,15,0.63,0.31,0.94,0,0,0,15,0,0,24,15,9,0,t0407,2024-08-13
kujawsko-pomorskie,lipnowski,1,0,1,0.15,0.0,0.15,0,0,0,0,0,0,2,1,1,0,t0408,2024-08-13
kujawsko-pomorskie,mogileński,2,0,2,0.44,0.0,0.44,0,0,0,1,0,0,3,2,1,0,t0409,2024-08-13
