wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2115,839,2954,0.55,0.22,0.77,8,2,6,2625,0,0,5922,3039,2875,8,t0000,2023-12-07
dolnośląskie,bolesławiecki,8,3,11,0.89,0.33,1.22,0,0,0,4,0,0,15,11,4,0,t0201,2023-12-07
dolnośląskie,dzierżoniowski,9,3,12,0.9,0.3,1.19,0,0,0,2,0,0,19,12,7,0,t0202,2023-12-07
dolnośląskie,głogowski,10,3,13,1.13,0.34,1.46,0,0,0,0,0,0,25,13,12,0,t0203,2023-12-07
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0204,2023-12-07
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0205,2023-12-07
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,2,0,0,5,2,3,0,t0206,2023-12-07
dolnośląskie,kamiennogórski,2,0,2,0.46,0.0,0.46,0,0,0,1,0,0,4,2,2,0,t0207,2023-12-07
dolnośląskie,kłodzki,3,0,3,0.19,0.0,0.19,0,0,0,1,0,0,3,3,0,0,t0208,2023-12-07
dolnośląskie,legnicki,1,1,2,0.18,0.18,0.36,0,0,0,1,0,0,2,2,0,0,t0209,2023-12-07
dolnośląskie,lubański,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0210,2023-12-07
dolnośląskie,lubiński,5,4,9,0.47,0.38,0.85,0,0,0,7,0,0,9,9,0,0,t0211,2023-12-07
dolnośląskie,lwówecki,2,0,2,0.44,0.0,0.44,0,0,0,0,0,0,4,2,2,0,t0212,2023-12-07
dolnośląskie,milicki,3,1,4,0.81,0.27,1.08,0,0,0,2,0,0,4,4,0,0,t0213,2023-12-07
dolnośląskie,oleśnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,t0214,2023-12-07
dolnośląskie,oławski,3,1,4,0.39,0.13,0.52,0,0,0,1,0,0,5,4,1,0,t0215,2023-12-07
dolnośląskie,polkowicki,3,0,3,0.48,0.0,0.48,0,0,0,5,0,0,4,3,1,0,t0216,2023-12-07
dolnośląskie,strzeliński,0,1,1,0.0,0.23,0.23,0,0,0,1,0,0,3,1,2,0,t0217,2023-12-07
dolnośląskie,średzki,1,1,2,0.18,0.18,0.36,0,0,0,2,0,0,2,2,0,0,t0218,2023-12-07
dolnośląskie,świdnicki,4,7,11,0.26,0.45,0.7,0,0,0,9,0,0,13,11,2,0,t0219,2023-12-07
dolnośląskie,trzebnicki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0220,2023-12-07
dolnośląskie,wałbrzyski,2,0,2,0.36,0.0,0.36,0,0,0,2,0,0,2,2,0,0,t0221,2023-12-07
