wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
kujawsko-pomorskie,żniński,-,-,11,-,-,1.57,2,0,2,62,19,607,85,14,70,1,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,205,-,-,5.91,10,0,10,443,114,2742,939,222,694,23,t0461
kujawsko-pomorskie,Grudziądz,-,-,83,-,-,8.82,1,0,1,105,27,798,273,90,179,4,t0462
kujawsko-pomorskie,Toruń,-,-,179,-,-,8.9,3,0,3,201,47,1487,779,190,585,4,t0463
kujawsko-pomorskie,Włocławek,-,-,66,-,-,6.04,4,1,3,70,10,529,191,69,121,1,t0464
lubelskie,bialski,-,-,31,-,-,2.81,2,2,0,44,5,280,109,33,74,2,t0601
lubelskie,biłgorajski,-,-,17,-,-,1.69,0,0,0,21,1,192,113,18,89,6,t0602
lubelskie,chełmski,-,-,30,-,-,3.86,0,0,0,26,12,314,97,32,65,0,t0603
lubelskie,hrubieszowski,-,-,22,-,-,3.52,1,0,1,22,2,218,106,25,76,5,t0604
lubelskie,janowski,-,-,15,-,-,3.3,0,0,0,9,5,80,44,15,27,2,t0605
lubelskie,krasnostawski,-,-,33,-,-,5.24,2,2,0,24,11,352,99,33,66,0,t0606
lubelskie,kraśnicki,-,-,25,-,-,2.63,1,1,0,41,6,255,104,28,76,0,t0607
lubelskie,lubartowski,-,-,6,-,-,0.68,0,0,0,21,2,194,57,7,49,1,t0608
lubelskie,lubelski,-,-,39,-,-,2.5,1,0,1,86,17,607,195,43,152,0,t0609
lubelskie,łęczyński,-,-,37,-,-,6.46,2,0,2,25,2,270,93,39,53,1,t0610
lubelskie,łukowski,-,-,6,-,-,0.56,1,1,0,24,4,174,91,12,79,0,t0611
lubelskie,opolski,-,-,23,-,-,3.9,0,0,0,35,10,228,74,23,51,0,t0612
lubelskie,parczewski,-,-,1,-,-,0.29,1,0,1,11,0,81,17,3,14,0,t0613
lubelskie,puławski,-,-,23,-,-,2.04,1,0,1,59,14,444,164,29,133,2,t0614
lubelskie,radzyński,-,-,3,-,-,0.51,0,0,0,12,2,196,66,4,62,0,t0615
lubelskie,rycki,-,-,15,-,-,2.69,1,1,0,25,3,268,83,19,64,0,t0616
lubelskie,świdnicki,-,-,38,-,-,5.3,1,1,0,48,13,397,115,39,76,0,t0617
lubelskie,tomaszowski,-,-,25,-,-,3.04,1,0,1,24,4,201,71,28,42,1,t0618
lubelskie,włodawski,-,-,34,-,-,8.9,1,1,0,32,2,197,67,34,33,0,t0619
lubelskie,zamojski,-,-,23,-,-,2.17,0,0,0,24,2,188,101,27,72,2,t0620
lubelskie,Biała Podlaska,-,-,20,-,-,3.5,4,1,3,28,10,180,86,21,61,4,t0661
lubelskie,Chełm,-,-,32,-,-,5.2,0,0,0,29,13,279,87,32,54,1,t0662
lubelskie,Lublin,-,-,140,-,-,4.12,8,2,6,205,44,1355,581,157,417,7,t0663
lubelskie,Zamość,-,-,19,-,-,3.01,0,0,0,21,6,182,95,20,74,1,t0664
lubuskie,gorzowski,-,-,42,-,-,5.83,1,1,0,45,6,389,122,47,72,3,t0801
lubuskie,krośnieński,-,-,7,-,-,1.28,0,0,0,27,1,373,46,9,36,1,t0802
lubuskie,międzyrzecki,-,-,8,-,-,1.39,1,1,0,40,8,275,94,9,82,3,t0803
lubuskie,nowosolski,-,-,16,-,-,1.86,0,0,0,34,4,259,114,22,91,1,t0804
lubuskie,słubicki,-,-,23,-,-,4.9,2,0,2,33,7,387,63,24,36,3,t0805
lubuskie,strzelecko-drezdenecki,-,-,28,-,-,5.73,0,0,0,15,9,225,127,37,79,11,t0806
lubuskie,sulęciński,-,-,9,-,-,2.56,2,2,0,20,6,181,80,16,57,7,t0807
lubuskie,świebodziński,-,-,23,-,-,4.13,2,2,0,41,5,319,114,28,86,0,t0808
lubuskie,zielonogórski,-,-,28,-,-,3.7,0,0,0,30,7,359,138,35,102,1,t0809
lubuskie,żagański,-,-,12,-,-,1.53,0,0,0,35,5,246,92,12,79,1,t0810
lubuskie,żarski,-,-,45,-,-,4.7,0,0,0,34,22,350,114,46,66,2,t0811
lubuskie,wschowski,-,-,8,-,-,2.06,0,0,0,12,1,97,62,8,53,1,t0812
lubuskie,Gorzów Wielkopolski,-,-,72,-,-,5.84,3,0,3,86,19,641,297,83,211,3,t0861
lubuskie,Zielona Góra,-,-,47,-,-,3.33,0,0,0,71,19,672,225,50,168,7,t0862
łódzkie,bełchatowski,-,-,27,-,-,2.4,0,0,0,54,8,321,166,27,136,3,t1001
łódzkie,kutnowski,-,-,54,-,-,5.62,0,0,0,49,6,490,165,55,110,0,t1002
łódzkie,łaski,-,-,8,-,-,1.61,1,0,1,19,3,151,69,8,60,1,t1003
łódzkie,łęczycki,-,-,17,-,-,3.43,0,0,0,32,6,331,85,18,64,3,t1004
łódzkie,łowicki,-,-,35,-,-,4.5,0,0,0,31,4,226,142,38,103,1,t1005
łódzkie,łódzki wschodni,-,-,38,-,-,5.25,3,0,3,50,14,466,152,41,108,3,t1006
łódzkie,opoczyński,-,-,4,-,-,0.53,2,2,0,7,1,119,93,6,84,3,t1007
łódzkie,pabianicki,-,-,70,-,-,5.87,0,0,0,93,26,608,227,75,151,1,t1008
łódzkie,pajęczański,-,-,1,-,-,0.2,2,0,2,12,3,133,47,4,42,1,t1009
łódzkie,piotrkowski,-,-,25,-,-,2.74,26,26,0,34,13,326,146,25,116,5,t1010
łódzkie,poddębicki,-,-,23,-,-,5.6,1,0,1,12,0,182,79,27,51,1,t1011
łódzkie,radomszczański,-,-,20,-,-,1.78,5,0,5,37,11,329,149,22,126,1,t1012
łódzkie,rawski,-,-,8,-,-,1.65,0,0,0,16,1,203,74,9,65,0,t1013
łódzkie,sieradzki,-,-,29,-,-,2.47,3,0,3,45,9,411,159,34,117,8,t1014
łódzkie,skierniewicki,-,-,26,-,-,6.81,0,0,0,16,2,131,64,26,38,0,t1015
łódzkie,tomaszowski,-,-,37,-,-,3.19,5,0,5,32,7,384,180,38,139,3,t1016
łódzkie,wieluński,-,-,11,-,-,1.45,2,1,1,23,7,211,116,14,101,1,t1017
łódzkie,wieruszowski,-,-,5,-,-,1.19,0,0,0,8,2,92,28,5,23,0,t1018
łódzkie,zduńskowolski,-,-,41,-,-,6.19,0,0,0,46,4,223,121,44,76,1,t1019
łódzkie,zgierski,-,-,109,-,-,6.56,5,0,5,125,40,949,397,117,274,6,t1020
łódzkie,brzeziński,-,-,20,-,-,6.49,0,0,0,18,2,123,57,20,35,2,t1021
łódzkie,Łódź,-,-,403,-,-,5.95,44,0,44,520,109,3842,1696,434,1215,47,t1061
łódzkie,Piotrków Trybunalski,-,-,24,-,-,3.3,26,21,5,34,8,250,168,25,142,1,t1062
łódzkie,Skierniewice,-,-,23,-,-,4.8,0,0,0,22,1,196,81,24,57,0,t1063
małopolskie,bocheński,-,-,18,-,-,1.68,0,0,0,29,5,215,115,20,92,3,t1201
małopolskie,brzeski,-,-,8,-,-,0.86,0,0,0,11,5,164,135,8,124,3,t1202
małopolskie,chrzanowski,-,-,15,-,-,1.21,0,0,0,28,4,232,104,16,88,0,t1203
małopolskie,dąbrowski,-,-,11,-,-,1.86,0,0,0,8,0,85,54,12,41,1,t1204
małopolskie,gorlicki,-,-,12,-,-,1.1,2,0,2,9,3,136,108,16,90,2,t1205
małopolskie,krakowski,-,-,85,-,-,3.03,5,5,0,88,20,727,308,88,214,6,t1206
małopolskie,limanowski,-,-,13,-,-,0.98,0,0,0,12,1,158,140,15,120,5,t1207
małopolskie,miechowski,-,-,11,-,-,2.26,0,0,0,11,3,59,59,12,44,3,t1208
małopolskie,myślenicki,-,-,19,-,-,1.49,0,0,0,14,2,209,101,19,80,2,t1209
małopolskie,nowosądecki,-,-,10,-,-,0.46,2,0,2,20,2,174,214,12,196,6,t1210
małopolskie,nowotarski,-,-,11,-,-,0.57,1,0,1,8,2,165,110,12,98,0,t1211
małopolskie,olkuski,-,-,15,-,-,1.35,1,1,0,23,1,172,83,15,66,2,t1212
małopolskie,oświęcimski,-,-,48,-,-,3.13,1,0,1,53,7,335,210,52,156,2,t1213
małopolskie,proszowicki,-,-,5,-,-,1.16,0,0,0,7,0,67,37,5,31,1,t1214
małopolskie,suski,-,-,10,-,-,1.19,0,0,0,14,1,164,76,10,66,0,t1215
małopolskie,tarnowski,-,-,18,-,-,0.89,0,0,0,26,3,246,252,24,227,1,t1216
małopolskie,tatrzański,-,-,17,-,-,2.5,1,0,1,5,0,75,73,18,55,0,t1217
małopolskie,wadowicki,-,-,34,-,-,2.13,0,0,0,42,7,402,157,36,120,1,t1218
małopolskie,wielicki,-,-,18,-,-,1.38,0,0,0,33,3,345,102,18,81,3,t1219
małopolskie,Kraków,-,-,215,-,-,2.75,10,9,1,312,56,3373,924,224,684,16,t1261
małopolskie,Nowy Sącz,-,-,23,-,-,2.75,0,0,0,8,3,89,141,27,114,0,t1262
małopolskie,Tarnów,-,-,9,-,-,0.83,0,0,0,15,5,171,102,12,90,0,t1263
mazowieckie,białobrzeski,-,-,14,-,-,4.2,0,0,0,26,2,195,46,15,31,0,t1401
mazowieckie,ciechanowski,-,-,26,-,-,2.91,2,0,2,41,3,311,111,26,78,7,t1402
mazowieckie,garwoliński,-,-,14,-,-,1.29,0,0,0,23,2,253,111,16,93,2,t1403
mazowieckie,gostyniński,-,-,2,-,-,0.45,1,0,1,25,3,159,47,3,43,1,t1404
mazowieckie,grodziski,-,-,45,-,-,4.65,3,0,3,71,21,726,156,49,105,2,t1405
mazowieckie,grójecki,-,-,55,-,-,5.6,2,1,1,83,26,880,173,61,107,5,t1406
mazowieckie,kozienicki,-,-,32,-,-,5.35,0,0,0,28,2,296,126,34,92,0,t1407
mazowieckie,legionowski,-,-,46,-,-,3.86,1,0,1,92,23,738,156,47,107,2,t1408
mazowieckie,lipski,-,-,5,-,-,1.48,0,0,0,5,0,92,35,5,29,1,t1409
mazowieckie,łosicki,-,-,5,-,-,1.63,1,0,1,8,1,73,25,6,19,0,t1410
mazowieckie,makowski,-,-,7,-,-,1.57,0,0,0,20,4,200,28,7,21,0,t1411
mazowieckie,miński,-,-,18,-,-,1.16,2,1,1,72,10,668,138,19,111,8,t1412
mazowieckie,mławski,-,-,3,-,-,0.41,0,0,0,29,2,354,28,3,25,0,t1413
mazowieckie,nowodworski,-,-,66,-,-,8.31,1,1,0,43,2,428,150,67,81,2,t1414
mazowieckie,ostrołęcki,-,-,13,-,-,1.47,0,0,0,20,2,224,63,16,45,2,t1415
mazowieckie,ostrowski,-,-,23,-,-,3.19,0,0,0,24,3,207,72,23,47,2,t1416
mazowieckie,otwocki,-,-,38,-,-,3.05,0,0,0,85,19,694,193,42,147,4,t1417
mazowieckie,piaseczyński,-,-,106,-,-,5.59,1,0,1,165,27,1390,318,111,203,4,t1418
mazowieckie,płocki,-,-,20,-,-,1.8,0,0,0,64,8,491,95,22,71,2,t1419
mazowieckie,płoński,-,-,7,-,-,0.81,0,0,0,30,7,370,35,9,23,3,t1420
mazowieckie,pruszkowski,-,-,37,-,-,2.22,3,0,3,116,8,1290,191,41,145,5,t1421
mazowieckie,przasnyski,-,-,23,-,-,4.39,2,2,0,32,3,285,66,24,41,1,t1422
mazowieckie,przysuski,-,-,3,-,-,0.73,1,0,1,7,0,96,51,4,45,2,t1423
mazowieckie,pułtuski,-,-,17,-,-,3.28,0,0,0,20,3,187,68,20,46,2,t1424
mazowieckie,radomski,-,-,45,-,-,2.96,0,0,0,54,13,381,204,46,155,3,t1425
mazowieckie,siedlecki,-,-,14,-,-,1.72,1,0,1,21,1,219,88,15,73,0,t1426
mazowieckie,sierpecki,-,-,5,-,-,0.97,0,0,0,19,3,246,29,5,24,0,t1427
mazowieckie,sochaczewski,-,-,30,-,-,3.53,1,0,1,68,6,554,112,33,78,1,t1428
mazowieckie,sokołowski,-,-,17,-,-,3.17,1,1,0,22,2,141,67,18,46,3,t1429
mazowieckie,szydłowiecki,-,-,4,-,-,1.01,0,0,0,8,1,61,28,4,21,3,t1430
mazowieckie,warszawski zachodni,-,-,40,-,-,3.35,0,0,0,85,14,851,154,42,109,3,t1432
mazowieckie,węgrowski,-,-,10,-,-,1.52,1,0,1,23,5,254,52,12,40,0,t1433
mazowieckie,wołomiński,-,-,150,-,-,5.97,2,1,1,133,32,1249,415,153,235,27,t1434
mazowieckie,wyszkowski,-,-,18,-,-,2.42,0,0,0,27,5,246,64,18,43,3,t1435
mazowieckie,zwoleński,-,-,4,-,-,1.11,0,0,0,11,0,94,38,4,33,1,t1436
mazowieckie,żuromiński,-,-,1,-,-,0.26,0,0,0,16,0,158,18,2,16,0,t1437
mazowieckie,żyrardowski,-,-,27,-,-,3.57,0,0,0,43,6,367,96,28,61,7,t1438
mazowieckie,Ostrołęka,-,-,12,-,-,2.31,1,0,1,27,2,159,59,12,45,2,t1461
mazowieckie,Płock,-,-,9,-,-,0.76,0,0,0,87,6,538,104,14,88,2,t1462
mazowieckie,Radom,-,-,41,-,-,1.95,0,0,0,93,9,654,400,46,347,7,t1463
mazowieckie,Siedlce,-,-,15,-,-,1.92,0,0,0,22,5,248,130,19,110,1,t1464
mazowieckie,Warszawa,-,-,616,-,-,3.43,12,0,12,1133,222,10351,3028,682,2250,96,t1465
opolskie,brzeski,-,-,27,-,-,3.01,1,0,1,40,4,360,72,27,45,0,t1601
opolskie,głubczycki,-,-,10,-,-,2.21,3,0,3,14,4,175,56,10,45,1,t1602
opolskie,kędzierzyńsko-kozielski,-,-,22,-,-,2.35,1,0,1,36,19,318,107,23,84,0,t1603
opolskie,kluczborski,-,-,28,-,-,4.29,1,0,1,12,4,201,88,31,56,1,t1604
opolskie,krapkowicki,-,-,2,-,-,0.31,0,0,0,14,4,154,67,4,61,2,t1605
opolskie,namysłowski,-,-,3,-,-,0.7,2,0,2,7,1,158,32,3,29,0,t1606
opolskie,nyski,-,-,28,-,-,2.07,1,1,0,41,9,369,175,29,146,0,t1607
opolskie,oleski,-,-,8,-,-,1.25,2,0,2,18,0,176,93,9,80,4,t1608
opolskie,opolski,-,-,25,-,-,2.02,1,0,1,48,11,390,122,27,92,3,t1609
opolskie,prudnicki,-,-,0,-,-,0.0,0,0,0,6,3,94,32,0,32,0,t1610
opolskie,strzelecki,-,-,21,-,-,2.83,1,0,1,27,7,232,98,22,74,2,t1611
opolskie,Opole,-,-,48,-,-,3.75,2,0,2,77,19,713,219,56,160,3,t1661
podkarpackie,bieszczadzki,-,-,2,-,-,0.93,0,0,0,3,0,52,27,2,25,0,t1801
podkarpackie,brzozowski,-,-,42,-,-,6.41,0,0,0,4,2,90,116,43,73,0,t1802
podkarpackie,dębicki,-,-,20,-,-,1.48,3,0,3,14,1,123,146,22,123,1,t1803
podkarpackie,jarosławski,-,-,54,-,-,4.5,0,0,0,23,3,310,257,66,190,1,t1804
podkarpackie,jasielski,-,-,75,-,-,6.62,2,0,2,21,4,164,205,76,127,2,t1805
podkarpackie,kolbuszowski,-,-,65,-,-,10.45,0,0,0,6,2,62,163,73,89,1,t1806
podkarpackie,krośnieński,-,-,46,-,-,4.1,1,0,1,8,4,102,121,48,71,2,t1807
podkarpackie,leżajski,-,-,9,-,-,1.3,2,0,2,16,2,112,74,11,61,2,t1808
podkarpackie,lubaczowski,-,-,22,-,-,4.0,0,0,0,17,3,246,82,27,55,0,t1809
podkarpackie,łańcucki,-,-,12,-,-,1.48,3,0,3,21,4,189,96,15,81,0,t1810
podkarpackie,mielecki,-,-,57,-,-,4.17,0,0,0,25,9,223,213,72,140,1,t1811
podkarpackie,niżański,-,-,5,-,-,0.75,1,0,1,19,2,183,28,5,23,0,t1812
podkarpackie,przemyski,-,-,15,-,-,2.03,1,0,1,15,4,171,75,15,59,1,t1813
podkarpackie,przeworski,-,-,25,-,-,3.2,1,0,1,7,2,99,87,26,60,1,t1814
podkarpackie,ropczycko-sędziszowski,-,-,5,-,-,0.67,0,0,0,7,3,83,88,8,80,0,t1815
podkarpackie,rzeszowski,-,-,36,-,-,2.12,2,0,2,63,9,403,220,42,176,2,t1816
podkarpackie,sanocki,-,-,5,-,-,0.53,1,0,1,14,1,94,103,5,98,0,t1817
podkarpackie,stalowowolski,-,-,8,-,-,0.76,2,0,2,39,8,338,58,8,49,1,t1818
podkarpackie,strzyżowski,-,-,1,-,-,0.16,2,0,2,5,1,101,54,2,52,0,t1819
podkarpackie,tarnobrzeski,-,-,19,-,-,3.59,2,0,2,10,4,149,78,22,55,1,t1820
podkarpackie,leski,-,-,0,-,-,0.0,0,0,0,8,0,55,22,0,22,0,t1821
podkarpackie,Krosno,-,-,20,-,-,4.33,0,0,0,12,1,59,54,21,33,0,t1861
podkarpackie,Przemyśl,-,-,21,-,-,3.47,0,0,0,28,3,210,109,23,83,3,t1862
podkarpackie,Rzeszów,-,-,69,-,-,3.51,1,0,1,56,9,471,324,72,250,2,t1863
podkarpackie,Tarnobrzeg,-,-,21,-,-,4.51,0,0,0,11,2,142,107,25,82,0,t1864
podlaskie,augustowski,-,-,10,-,-,1.73,2,0,2,18,4,277,34,10,24,0,t2001
podlaskie,białostocki,-,-,86,-,-,5.72,2,1,1,82,16,583,249,88,160,1,t2002
podlaskie,bielski,-,-,20,-,-,3.7,0,0,0,13,2,140,73,20,53,0,t2003
podlaskie,grajewski,-,-,10,-,-,2.13,0,0,0,5,1,122,53,12,40,1,t2004
podlaskie,hajnowski,-,-,17,-,-,4.02,1,0,1,30,4,135,69,19,47,3,t2005
podlaskie,kolneński,-,-,0,-,-,0.0,1,0,1,7,1,90,21,0,20,1,t2006
podlaskie,łomżyński,-,-,4,-,-,0.79,1,1,0,20,3,213,46,4,39,3,t2007
podlaskie,moniecki,-,-,13,-,-,3.23,0,0,0,3,0,112,48,13,34,1,t2008
podlaskie,sejneński,-,-,8,-,-,4.04,0,0,0,9,2,73,15,8,4,3,t2009
podlaskie,siemiatycki,-,-,2,-,-,0.46,1,0,1,15,1,80,28,2,26,0,t2010
podlaskie,sokólski,-,-,62,-,-,9.35,0,0,0,44,30,322,116,65,51,0,t2011
podlaskie,suwalski,-,-,10,-,-,2.81,1,0,1,15,5,126,27,10,14,3,t2012
podlaskie,wysokomazowiecki,-,-,9,-,-,1.59,0,0,0,8,3,165,47,9,38,0,t2013
podlaskie,zambrowski,-,-,17,-,-,3.92,0,0,0,18,1,145,69,20,49,0,t2014
podlaskie,Białystok,-,-,155,-,-,5.21,4,0,4,207,43,1228,505,163,333,9,t2061
podlaskie,Łomża,-,-,14,-,-,2.23,0,0,0,27,4,271,68,15,52,1,t2062
podlaskie,Suwałki,-,-,40,-,-,5.73,2,0,2,42,5,251,92,40,47,5,t2063
pomorskie,bytowski,-,-,23,-,-,2.91,2,0,2,28,4,270,146,24,116,6,t2201
pomorskie,chojnicki,-,-,22,-,-,2.25,0,0,0,45,20,304,106,22,82,2,t2202
pomorskie,człuchowski,-,-,33,-,-,5.9,0,0,0,41,3,306,88,33,53,2,t2203
pomorskie,gdański,-,-,60,-,-,5.03,5,2,3,103,23,997,208,61,136,11,t2204
pomorskie,kartuski,-,-,41,-,-,2.91,0,0,0,99,24,832,160,43,113,4,t2205
pomorskie,kościerski,-,-,19,-,-,2.61,2,1,1,31,7,341,110,20,84,6,t2206
pomorskie,kwidzyński,-,-,30,-,-,3.61,1,0,1,51,10,549,115,33,81,1,t2207
pomorskie,lęborski,-,-,7,-,-,1.06,3,0,3,22,5,211,70,9,59,2,t2208
pomorskie,malborski,-,-,77,-,-,12.14,0,0,0,35,22,454,143,77,57,9,t2209
pomorskie,nowodworski,-,-,11,-,-,3.1,0,0,0,15,12,253,50,13,32,5,t2210
pomorskie,pucki,-,-,57,-,-,6.54,1,1,0,106,18,718,153,59,91,3,t2211
pomorskie,słupski,-,-,54,-,-,5.47,0,0,0,67,16,617,179,59,113,7,t2212
pomorskie,starogardzki,-,-,59,-,-,4.6,1,1,0,67,14,576,157,59,91,7,t2213
pomorskie,tczewski,-,-,36,-,-,3.11,4,0,4,64,8,636,117,37,75,5,t2214
pomorskie,wejherowski,-,-,99,-,-,4.53,0,0,0,191,41,1369,381,101,262,18,t2215
pomorskie,sztumski,-,-,23,-,-,5.59,1,0,1,35,6,310,86,25,60,1,t2216
pomorskie,Gdańsk,-,-,225,-,-,4.77,7,0,7,414,95,3536,809,236,525,48,t2261
pomorskie,Gdynia,-,-,195,-,-,7.93,2,0,2,216,57,1615,465,204,247,14,t2262
pomorskie,Słupsk,-,-,62,-,-,6.86,0,0,0,80,9,720,250,68,175,7,t2263
pomorskie,Sopot,-,-,12,-,-,3.37,2,1,1,25,9,166,59,14,42,3,t2264
śląskie,będziński,-,-,45,-,-,3.04,1,0,1,53,16,537,161,46,109,6,t2401
śląskie,bielski,-,-,40,-,-,2.41,1,0,1,107,14,511,375,41,327,7,t2402
śląskie,cieszyński,-,-,39,-,-,2.19,0,0,0,37,8,441,175,40,134,1,t2403
śląskie,częstochowski,-,-,28,-,-,2.08,1,0,1,51,4,352,159,29,123,7,t2404
śląskie,gliwicki,-,-,58,-,-,5.02,4,0,4,72,10,495,202,60,141,1,t2405
śląskie,kłobucki,-,-,19,-,-,2.25,0,0,0,16,6,206,124,21,102,1,t2406
śląskie,lubliniecki,-,-,18,-,-,2.36,3,1,2,26,7,232,123,27,94,2,t2407
śląskie,mikołowski,-,-,35,-,-,3.53,3,0,3,32,6,309,126,35,85,6,t2408
