wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2127,870,2997,0.55,0.23,0.78,25,10,15,2634,0,0,6391,3128,3255,8,t0000,2023-12-15
dolnośląskie,bolesławiecki,7,3,10,0.78,0.33,1.11,0,0,0,1,0,0,15,10,5,0,t0201,2023-12-15
dolnośląskie,dzierżoniowski,7,2,9,0.7,0.2,0.9,0,0,0,12,0,0,21,9,12,0,t0202,2023-12-15
dolnośląskie,głogowski,7,5,12,0.79,0.56,1.35,0,0,0,0,0,0,26,13,13,0,t0203,2023-12-15
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,1,0,0,1,1,0,0,t0204,2023-12-15
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,0,0,0,1,1,0,0,t0205,2023-12-15
dolnośląskie,jeleniogórski,6,0,6,0.95,0.0,0.95,0,0,0,2,0,0,8,6,2,0,t0206,2023-12-15
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0207,2023-12-15
dolnośląskie,kłodzki,3,0,3,0.19,0.0,0.19,0,0,0,1,0,0,3,3,0,0,t0208,2023-12-15
dolnośląskie,legnicki,3,0,3,0.54,0.0,0.54,0,0,0,3,0,0,4,3,1,0,t0209,2023-12-15
dolnośląskie,lubański,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,2,1,1,0,t0210,2023-12-15
dolnośląskie,lubiński,1,4,5,0.09,0.38,0.47,0,0,0,5,0,0,7,5,2,0,t0211,2023-12-15
dolnośląskie,lwówecki,7,0,7,1.53,0.0,1.53,0,0,0,2,0,0,25,14,11,0,t0212,2023-12-15
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,1,0,0,3,3,0,0,t0213,2023-12-15
dolnośląskie,oleśnicki,2,0,2,0.19,0.0,0.19,0,0,0,1,0,0,4,2,2,0,t0214,2023-12-15
dolnośląskie,oławski,4,2,6,0.52,0.26,0.78,0,0,0,0,0,0,6,6,0,0,t0215,2023-12-15
dolnośląskie,polkowicki,3,0,3,0.48,0.0,0.48,0,0,0,3,0,0,3,3,0,0,t0216,2023-12-15
dolnośląskie,strzeliński,3,1,4,0.69,0.23,0.92,0,0,0,2,0,0,8,4,4,0,t0217,2023-12-15
dolnośląskie,średzki,3,0,3,0.54,0.0,0.54,0,0,0,7,0,0,7,3,4,0,t0218,2023-12-15
dolnośląskie,świdnicki,6,6,12,0.38,0.38,0.77,0,0,0,8,0,0,15,12,3,0,t0219,2023-12-15
dolnośląskie,trzebnicki,14,0,14,1.64,0.0,1.64,0,0,0,1,0,0,14,14,0,0,t0220,2023-12-15
