wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,11406,-,-,2.97,493,173,320,32762,7328,167062,92447,13360,78200,887,t0000,2022-01-10
dolnośląskie,bolesławiecki,-,-,47,-,-,5.22,0,0,0,86,8,361,319,55,261,3,t0201,2022-01-10
dolnośląskie,dzierżoniowski,-,-,11,-,-,1.09,0,0,0,76,7,412,141,12,129,0,t0202,2022-01-10
dolnośląskie,głogowski,-,-,10,-,-,1.13,3,1,2,44,15,224,131,12,118,1,t0203,2022-01-10
dolnośląskie,górowski,-,-,3,-,-,0.86,2,1,1,33,6,108,66,3,63,0,t0204,2022-01-10
dolnośląskie,jaworski,-,-,23,-,-,4.61,1,1,0,25,3,160,101,27,72,2,t0205,2022-01-10
dolnośląskie,jeleniogórski,-,-,7,-,-,1.1,0,0,0,34,6,200,110,7,102,1,t0206,2022-01-10
dolnośląskie,kamiennogórski,-,-,1,-,-,0.23,3,3,0,30,7,113,104,4,100,0,t0207,2022-01-10
dolnośląskie,kłodzki,-,-,12,-,-,0.76,4,0,4,114,21,577,302,41,261,0,t0208,2022-01-10
dolnośląskie,legnicki,-,-,6,-,-,1.09,1,1,0,31,5,231,126,12,114,0,t0209,2022-01-10
dolnośląskie,lubański,-,-,10,-,-,1.85,2,2,0,56,11,237,75,12,63,0,t0210,2022-01-10
dolnośląskie,lubiński,-,-,6,-,-,0.57,4,0,4,83,10,460,150,7,142,1,t0211,2022-01-10
dolnośląskie,lwówecki,-,-,7,-,-,1.53,0,0,0,49,11,111,116,9,104,3,t0212,2022-01-10
dolnośląskie,milicki,-,-,20,-,-,5.42,1,1,0,39,4,235,67,22,45,0,t0213,2022-01-10
dolnośląskie,oleśnicki,-,-,32,-,-,2.98,3,3,0,64,35,502,197,39,157,1,t0214,2022-01-10
dolnośląskie,oławski,-,-,25,-,-,3.25,0,0,0,58,16,380,126,29,96,1,t0215,2022-01-10
dolnośląskie,polkowicki,-,-,5,-,-,0.79,2,1,1,40,3,223,100,6,94,0,t0216,2022-01-10
dolnośląskie,strzeliński,-,-,20,-,-,4.6,0,0,0,53,3,198,76,23,52,1,t0217,2022-01-10
dolnośląskie,średzki,-,-,11,-,-,1.99,2,2,0,58,14,366,98,12,83,3,t0218,2022-01-10
dolnośląskie,świdnicki,-,-,72,-,-,4.6,1,0,1,113,26,804,331,83,246,2,t0219,2022-01-10
dolnośląskie,trzebnicki,-,-,20,-,-,2.34,0,0,0,69,9,460,172,22,147,3,t0220,2022-01-10
dolnośląskie,wałbrzyski,-,-,7,-,-,1.26,0,0,0,55,11,178,119,7,112,0,t0221,2022-01-10
dolnośląskie,wołowski,-,-,18,-,-,3.85,0,0,0,32,12,208,80,21,58,1,t0222,2022-01-10
dolnośląskie,wrocławski,-,-,80,-,-,5.2,0,0,0,195,36,1003,360,93,264,3,t0223,2022-01-10
dolnośląskie,ząbkowicki,-,-,3,-,-,0.47,0,0,0,40,9,155,78,3,75,0,t0224,2022-01-10
dolnośląskie,zgorzelecki,-,-,36,-,-,4.06,1,1,0,75,9,408,109,43,63,3,t0225,2022-01-10
dolnośląskie,złotoryjski,-,-,6,-,-,1.39,2,1,1,39,2,179,58,7,49,2,t0226,2022-01-10
