wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,4706,-,-,1.23,98,27,71,260,6030,162805,32276,5181,26573,522,t0000,2021-01-30
dolnośląskie,bolesławiecki,-,-,10,-,-,1.11,0,0,0,0,17,464,78,10,67,1,t0201,2021-01-30
dolnośląskie,dzierżoniowski,-,-,6,-,-,0.6,0,0,0,0,5,138,49,6,41,2,t0202,2021-01-30
dolnośląskie,głogowski,-,-,5,-,-,0.56,0,0,0,0,12,203,52,6,45,1,t0203,2021-01-30
dolnośląskie,górowski,-,-,2,-,-,0.58,0,0,0,0,0,52,19,3,16,0,t0204,2021-01-30
dolnośląskie,jaworski,-,-,5,-,-,1.0,0,0,0,0,8,105,37,5,32,0,t0205,2021-01-30
dolnośląskie,jeleniogórski,-,-,6,-,-,0.95,0,0,0,0,5,178,43,10,31,2,t0206,2021-01-30
dolnośląskie,kamiennogórski,-,-,1,-,-,0.23,0,0,0,0,0,65,13,1,12,0,t0207,2021-01-30
dolnośląskie,kłodzki,-,-,20,-,-,1.27,0,0,0,0,13,554,95,23,72,0,t0208,2021-01-30
dolnośląskie,legnicki,-,-,7,-,-,1.27,0,0,0,0,2,137,45,8,36,1,t0209,2021-01-30
dolnośląskie,lubański,-,-,1,-,-,0.18,0,0,0,0,5,243,19,1,18,0,t0210,2021-01-30
dolnośląskie,lubiński,-,-,43,-,-,4.05,1,0,1,0,8,188,182,55,117,10,t0211,2021-01-30
