wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
dolnośląskie,milicki,-,-,13.0,-,-,3.52,,,,21,1.0,165,42,15,27,0,t0213
dolnośląskie,oleśnicki,-,-,29.0,-,-,2.7,,,,54,8.0,478,112,30,82,0,t0214
dolnośląskie,oławski,-,-,10.0,-,-,1.3,2.0,1.0,1.0,21,6.0,404,73,11,59,3,t0215
dolnośląskie,polkowicki,-,-,18.0,-,-,2.85,1.0,,1.0,16,1.0,141,82,19,59,4,t0216
dolnośląskie,strzeliński,-,-,12.0,-,-,2.76,3.0,2.0,1.0,21,3.0,136,51,12,39,0,t0217
dolnośląskie,średzki,-,-,14.0,-,-,2.53,,,,17,5.0,200,57,14,42,1,t0218
dolnośląskie,świdnicki,-,-,29.0,-,-,1.85,1.0,,1.0,47,12.0,716,202,30,168,4,t0219
dolnośląskie,trzebnicki,-,-,9.0,-,-,1.05,1.0,,1.0,22,4.0,314,59,10,49,0,t0220
dolnośląskie,wałbrzyski,-,-,21.0,-,-,3.79,2.0,,2.0,11,18.0,198,111,25,86,0,t0221
dolnośląskie,wołowski,-,-,9.0,-,-,1.93,,,,14,2.0,215,47,12,35,0,t0222
dolnośląskie,wrocławski,-,-,36.0,-,-,2.34,1.0,,1.0,73,8.0,770,185,38,145,2,t0223
dolnośląskie,ząbkowicki,-,-,10.0,-,-,1.55,,,,15,4.0,200,41,12,29,0,t0224
dolnośląskie,zgorzelecki,-,-,41.0,-,-,4.62,2.0,2.0,,31,10.0,369,96,45,49,2,t0225
dolnośląskie,złotoryjski,-,-,7.0,-,-,1.62,1.0,1.0,,8,4.0,250,32,7,25,0,t0226
dolnośląskie,Jelenia Góra,-,-,6.0,-,-,0.76,,,,19,10.0,270,78,7,68,3,t0261
dolnośląskie,Legnica,-,-,19.0,-,-,1.92,3.0,3.0,,25,8.0,443,103,21,79,3,t0262
dolnośląskie,Wrocław,-,-,145.0,-,-,2.25,5.0,,5.0,280,48.0,2471,1092,158,913,21,t0264
dolnośląskie,Wałbrzych,-,-,22.0,-,-,1.99,,,,30,11.0,341,266,24,242,0,t0265
kujawsko-pomorskie,aleksandrowski,-,-,24.0,-,-,4.36,1.0,,1.0,22,3.0,201,74,41,33,0,t0401
kujawsko-pomorskie,brodnicki,-,-,31.0,-,-,3.92,,,,47,8.0,456,94,32,60,2,t0402
kujawsko-pomorskie,bydgoski,-,-,58.0,-,-,4.86,1.0,,1.0,155,60.0,1255,234,60,168,6,t0403
kujawsko-pomorskie,chełmiński,-,-,34.0,-,-,6.56,1.0,,1.0,46,10.0,434,112,38,72,2,t0404
kujawsko-pomorskie,golubsko-dobrzyński,-,-,14.0,-,-,3.11,1.0,,1.0,19,5.0,169,63,15,47,1,t0405
kujawsko-pomorskie,grudziądzki,-,-,36.0,-,-,8.95,1.0,1.0,,19,3.0,390,106,39,61,6,t0406
kujawsko-pomorskie,inowrocławski,-,-,119.0,-,-,7.47,,,,116,42.0,1033,291,123,158,10,t0407
kujawsko-pomorskie,lipnowski,-,-,15.0,-,-,2.29,,,,18,11.0,246,64,15,48,1,t0408
kujawsko-pomorskie,mogileński,-,-,19.0,-,-,4.17,,,,18,1.0,215,56,20,35,1,t0409
kujawsko-pomorskie,nakielski,-,-,100.0,-,-,11.6,3.0,,3.0,69,5.0,653,218,101,110,7,t0410
kujawsko-pomorskie,radziejowski,-,-,29.0,-,-,7.21,2.0,,2.0,16,11.0,230,49,31,18,0,t0411
kujawsko-pomorskie,rypiński,-,-,6.0,-,-,1.38,,,,12,4.0,119,32,7,19,6,t0412
kujawsko-pomorskie,sępoleński,-,-,21.0,-,-,5.13,3.0,1.0,2.0,31,7.0,322,59,29,29,1,t0413
kujawsko-pomorskie,świecki,-,-,69.0,-,-,6.97,9.0,,9.0,77,17.0,760,207,71,128,8,t0414
kujawsko-pomorskie,toruński,-,-,86.0,-,-,7.89,2.0,1.0,1.0,87,23.0,992,239,90,142,7,t0415
kujawsko-pomorskie,tucholski,-,-,20.0,-,-,4.14,1.0,,1.0,16,3.0,406,78,22,53,3,t0416
kujawsko-pomorskie,wąbrzeski,-,-,14.0,-,-,4.1,1.0,1.0,,21,7.0,204,70,16,54,0,t0417
kujawsko-pomorskie,włocławski,-,-,34.0,-,-,3.96,1.0,,1.0,44,6.0,419,88,34,52,2,t0418
kujawsko-pomorskie,żniński,-,-,26.0,-,-,3.71,,,,49,17.0,544,93,30,60,3,t0419
kujawsko-pomorskie,Bydgoszcz,-,-,126.0,-,-,3.63,9.0,,9.0,424,152.0,2833,739,148,580,11,t0461
kujawsko-pomorskie,Grudziądz,-,-,59.0,-,-,6.27,3.0,3.0,,71,22.0,751,286,67,209,10,t0462
kujawsko-pomorskie,Toruń,-,-,137.0,-,-,6.81,6.0,5.0,1.0,193,45.0,1500,607,141,457,9,t0463
kujawsko-pomorskie,Włocławek,-,-,29.0,-,-,2.65,2.0,,2.0,48,11.0,543,88,29,58,1,t0464
lubelskie,bialski,-,-,33.0,-,-,2.99,6.0,3.0,3.0,36,3.0,344,119,34,81,4,t0601
lubelskie,biłgorajski,-,-,20.0,-,-,1.99,2.0,1.0,1.0,20,2.0,149,101,21,79,1,t0602
lubelskie,chełmski,-,-,23.0,-,-,2.96,2.0,,2.0,17,5.0,309,103,24,78,1,t0603
lubelskie,hrubieszowski,-,-,29.0,-,-,4.64,,,,35,2.0,240,119,32,80,7,t0604
lubelskie,janowski,-,-,5.0,-,-,1.1,1.0,,1.0,7,2.0,51,34,5,29,0,t0605
lubelskie,krasnostawski,-,-,29.0,-,-,4.61,2.0,2.0,,35,12.0,407,98,30,67,1,t0606
lubelskie,kraśnicki,-,-,27.0,-,-,2.84,,,,28,8.0,185,82,28,54,0,t0607
lubelskie,lubartowski,-,-,10.0,-,-,1.13,1.0,1.0,,18,9.0,238,81,10,71,0,t0608
lubelskie,lubelski,-,-,44.0,-,-,2.82,3.0,,3.0,68,17.0,634,177,46,130,1,t0609
lubelskie,łęczyński,-,-,18.0,-,-,3.14,,,,38,2.0,321,64,19,45,0,t0610
lubelskie,łukowski,-,-,6.0,-,-,0.56,1.0,,1.0,20,6.0,188,61,6,55,0,t0611
lubelskie,opolski,-,-,9.0,-,-,1.53,2.0,,2.0,25,2.0,274,54,13,40,1,t0612
lubelskie,parczewski,-,-,8.0,-,-,2.31,1.0,,1.0,13,4.0,91,34,8,26,0,t0613
lubelskie,puławski,-,-,48.0,-,-,4.25,2.0,1.0,1.0,55,13.0,455,155,51,103,1,t0614
lubelskie,radzyński,-,-,3.0,-,-,0.51,,,,15,6.0,147,66,3,62,1,t0615
lubelskie,rycki,-,-,27.0,-,-,4.84,,,,32,4.0,209,72,30,42,0,t0616
lubelskie,świdnicki,-,-,27.0,-,-,3.76,1.0,1.0,,49,9.0,480,104,27,76,1,t0617
lubelskie,tomaszowski,-,-,15.0,-,-,1.82,1.0,,1.0,26,2.0,169,67,17,50,0,t0618
lubelskie,włodawski,-,-,17.0,-,-,4.45,,,,19,1.0,136,55,19,36,0,t0619
lubelskie,zamojski,-,-,12.0,-,-,1.13,2.0,,2.0,14,5.0,217,74,15,57,2,t0620
lubelskie,Biała Podlaska,-,-,23.0,-,-,4.02,1.0,1.0,,25,6.0,173,91,23,65,3,t0661
lubelskie,Chełm,-,-,26.0,-,-,4.22,,,,31,11.0,328,90,26,64,0,t0662
lubelskie,Lublin,-,-,132.0,-,-,3.89,6.0,3.0,3.0,201,42.0,1443,536,141,389,6,t0663
lubelskie,Zamość,-,-,18.0,-,-,2.85,3.0,1.0,2.0,23,4.0,174,107,21,85,1,t0664
lubuskie,gorzowski,-,-,32.0,-,-,4.44,,,,41,19.0,378,134,38,95,1,t0801
lubuskie,krośnieński,-,-,27.0,-,-,4.94,,,,27,15.0,501,65,29,36,0,t0802
lubuskie,międzyrzecki,-,-,12.0,-,-,2.09,2.0,2.0,,34,13.0,243,72,14,58,0,t0803
lubuskie,nowosolski,-,-,25.0,-,-,2.91,,,,23,5.0,295,109,28,81,0,t0804
lubuskie,słubicki,-,-,31.0,-,-,6.61,,,,44,38.0,434,96,41,53,2,t0805
lubuskie,strzelecko-drezdenecki,-,-,8.0,-,-,1.64,1.0,1.0,,31,17.0,228,51,9,42,0,t0806
lubuskie,sulęciński,-,-,21.0,-,-,5.98,,,,30,16.0,260,89,44,44,1,t0807
lubuskie,świebodziński,-,-,24.0,-,-,4.31,1.0,1.0,,28,10.0,321,99,29,69,1,t0808
lubuskie,zielonogórski,-,-,27.0,-,-,3.57,2.0,2.0,,53,14.0,417,129,30,97,2,t0809
lubuskie,żagański,-,-,8.0,-,-,1.02,1.0,1.0,,15,4.0,233,61,9,51,1,t0810
lubuskie,żarski,-,-,34.0,-,-,3.55,,,,42,12.0,355,91,37,53,1,t0811
lubuskie,wschowski,-,-,8.0,-,-,2.06,1.0,1.0,,8,6.0,120,62,9,52,1,t0812
lubuskie,Gorzów Wielkopolski,-,-,49.0,-,-,3.97,1.0,1.0,,79,23.0,576,216,62,146,8,t0861
lubuskie,Zielona Góra,-,-,43.0,-,-,3.04,2.0,2.0,,70,46.0,775,198,47,151,0,t0862
łódzkie,bełchatowski,-,-,12.0,-,-,1.06,2.0,,2.0,28,16.0,266,65,12,53,0,t1001
łódzkie,kutnowski,-,-,36.0,-,-,3.75,,,,56,19.0,467,126,37,88,1,t1002
łódzkie,łaski,-,-,2.0,-,-,0.4,,,,9,2.0,183,27,2,24,1,t1003
łódzkie,łęczycki,-,-,25.0,-,-,5.04,,,,39,4.0,304,100,28,64,8,t1004
łódzkie,łowicki,-,-,19.0,-,-,2.44,1.0,,1.0,30,4.0,295,80,21,58,1,t1005
łódzkie,łódzki wschodni,-,-,42.0,-,-,5.8,,,,56,15.0,349,130,44,85,1,t1006
łódzkie,opoczyński,-,-,3.0,-,-,0.4,2.0,1.0,1.0,13,3.0,119,30,4,26,0,t1007
łódzkie,pabianicki,-,-,48.0,-,-,4.03,,,,84,38.0,644,161,52,109,0,t1008
łódzkie,pajęczański,-,-,8.0,-,-,1.57,,,,11,,135,45,8,34,3,t1009
łódzkie,piotrkowski,-,-,18.0,-,-,1.97,4.0,3.0,1.0,26,6.0,296,90,19,69,2,t1010
łódzkie,poddębicki,-,-,11.0,-,-,2.68,1.0,,1.0,13,5.0,220,59,14,44,1,t1011
łódzkie,radomszczański,-,-,19.0,-,-,1.69,,,,26,2.0,253,113,20,91,2,t1012
łódzkie,rawski,-,-,18.0,-,-,3.71,,,,19,3.0,256,59,21,38,0,t1013
łódzkie,sieradzki,-,-,28.0,-,-,2.39,1.0,1.0,,45,16.0,446,138,29,100,9,t1014
łódzkie,skierniewicki,-,-,10.0,-,-,2.62,,,,8,,170,31,11,19,1,t1015
łódzkie,tomaszowski,-,-,38.0,-,-,3.27,4.0,,4.0,47,15.0,389,123,42,75,6,t1016
łódzkie,wieluński,-,-,18.0,-,-,2.37,2.0,2.0,,18,2.0,201,140,30,105,5,t1017
łódzkie,wieruszowski,-,-,9.0,-,-,2.14,,,,11,,105,33,10,23,0,t1018
łódzkie,zduńskowolski,-,-,7.0,-,-,1.06,3.0,,3.0,26,4.0,204,58,8,46,4,t1019
łódzkie,zgierski,-,-,71.0,-,-,4.27,3.0,,3.0,96,23.0,953,251,76,173,2,t1020
łódzkie,brzeziński,-,-,2.0,-,-,0.65,,,,14,3.0,102,25,2,23,0,t1021
łódzkie,Łódź,-,-,326.0,-,-,4.81,11.0,1.0,10.0,481,145.0,3776,1434,359,1023,52,t1061
łódzkie,Piotrków Trybunalski,-,-,15.0,-,-,2.06,2.0,,2.0,27,8.0,254,93,21,72,0,t1062
łódzkie,Skierniewice,-,-,16.0,-,-,3.34,,,,17,7.0,230,51,17,34,0,t1063
małopolskie,bocheński,-,-,8.0,-,-,0.75,2.0,,2.0,11,4.0,149,88,9,74,5,t1201
małopolskie,brzeski,-,-,,-,-,,3.0,1.0,2.0,11,2.0,145,75,2,73,0,t1202
małopolskie,chrzanowski,-,-,18.0,-,-,1.45,1.0,1.0,,25,15.0,231,106,19,84,3,t1203
małopolskie,dąbrowski,-,-,6.0,-,-,1.01,,,,8,1.0,51,48,6,42,0,t1204
małopolskie,gorlicki,-,-,11.0,-,-,1.01,2.0,,2.0,21,2.0,133,77,11,66,0,t1205
małopolskie,krakowski,-,-,56.0,-,-,2.0,1.0,1.0,,60,11.0,627,313,60,239,14,t1206
małopolskie,limanowski,-,-,10.0,-,-,0.76,,,,16,3.0,123,99,12,85,2,t1207
małopolskie,miechowski,-,-,2.0,-,-,0.41,1.0,1.0,,8,1.0,44,35,4,29,2,t1208
małopolskie,myślenicki,-,-,16.0,-,-,1.25,,,,15,8.0,163,116,18,95,3,t1209
małopolskie,nowosądecki,-,-,6.0,-,-,0.28,,,,15,4.0,141,123,10,110,3,t1210
małopolskie,nowotarski,-,-,14.0,-,-,0.73,,,,8,2.0,129,145,16,128,1,t1211
małopolskie,olkuski,-,-,12.0,-,-,1.08,3.0,,3.0,26,4.0,147,66,14,51,1,t1212
małopolskie,oświęcimski,-,-,25.0,-,-,1.63,1.0,,1.0,39,5.0,336,96,26,69,1,t1213
małopolskie,proszowicki,-,-,4.0,-,-,0.93,,,,3,,36,40,4,36,0,t1214
małopolskie,suski,-,-,15.0,-,-,1.78,,,,12,7.0,114,87,16,70,1,t1215
małopolskie,tarnowski,-,-,20.0,-,-,0.99,2.0,1.0,1.0,20,5.0,223,115,22,90,3,t1216
małopolskie,tatrzański,-,-,9.0,-,-,1.32,1.0,,1.0,11,2.0,65,79,12,67,0,t1217
małopolskie,wadowicki,-,-,58.0,-,-,3.63,2.0,,2.0,52,9.0,394,157,63,94,0,t1218
małopolskie,wielicki,-,-,33.0,-,-,2.54,2.0,,2.0,42,19.0,319,114,35,77,2,t1219
małopolskie,Kraków,-,-,196.0,-,-,2.51,9.0,9.0,,249,70.0,2002,927,213,687,27,t1261
małopolskie,Nowy Sącz,-,-,8.0,-,-,0.96,,,,6,8.0,69,95,12,82,1,t1262
małopolskie,Tarnów,-,-,14.0,-,-,1.29,,,,23,5.0,182,89,14,73,2,t1263
mazowieckie,białobrzeski,-,-,7.0,-,-,2.1,,,,25,2.0,135,24,8,14,2,t1401
mazowieckie,ciechanowski,-,-,18.0,-,-,2.02,4.0,,4.0,41,9.0,413,115,19,91,5,t1402
mazowieckie,garwoliński,-,-,25.0,-,-,2.29,4.0,,4.0,17,6.0,195,114,28,84,2,t1403
mazowieckie,gostyniński,-,-,6.0,-,-,1.34,1.0,,1.0,1,3.0,156,30,7,22,1,t1404
mazowieckie,grodziski,-,-,49.0,-,-,5.07,2.0,,2.0,87,18.0,737,175,52,122,1,t1405
mazowieckie,grójecki,-,-,22.0,-,-,2.24,1.0,,1.0,45,5.0,807,84,25,56,3,t1406
mazowieckie,kozienicki,-,-,18.0,-,-,3.01,,,,23,8.0,236,68,18,48,2,t1407
mazowieckie,legionowski,-,-,39.0,-,-,3.27,1.0,,1.0,81,9.0,771,138,40,93,5,t1408
mazowieckie,lipski,-,-,9.0,-,-,2.67,,,,7,2.0,96,31,9,17,5,t1409
mazowieckie,łosicki,-,-,1.0,-,-,0.33,2.0,,2.0,11,3.0,93,29,1,27,1,t1410
mazowieckie,makowski,-,-,13.0,-,-,2.91,3.0,2.0,1.0,21,8.0,189,36,13,23,0,t1411
mazowieckie,miński,-,-,23.0,-,-,1.48,3.0,2.0,1.0,67,17.0,553,197,26,163,8,t1412
mazowieckie,mławski,-,-,6.0,-,-,0.83,3.0,,3.0,31,4.0,538,48,8,39,1,t1413
mazowieckie,nowodworski,-,-,40.0,-,-,5.04,,,,34,3.0,351,113,40,73,0,t1414
mazowieckie,ostrołęcki,-,-,9.0,-,-,1.02,,,,24,4.0,233,86,10,72,4,t1415
mazowieckie,ostrowski,-,-,18.0,-,-,2.5,1.0,,1.0,28,2.0,218,60,20,36,4,t1416
mazowieckie,otwocki,-,-,49.0,-,-,3.94,,,,68,23.0,581,206,52,146,8,t1417
mazowieckie,piaseczyński,-,-,64.0,-,-,3.38,1.0,,1.0,155,20.0,1260,306,73,222,11,t1418
mazowieckie,płocki,-,-,9.0,-,-,0.81,,,,48,15.0,487,70,11,59,0,t1419
mazowieckie,płoński,-,-,4.0,-,-,0.46,3.0,,3.0,26,13.0,388,44,4,40,0,t1420
mazowieckie,pruszkowski,-,-,66.0,-,-,3.97,,,,113,27.0,1128,271,76,191,4,t1421
mazowieckie,przasnyski,-,-,14.0,-,-,2.67,2.0,,2.0,24,3.0,323,74,14,60,0,t1422
mazowieckie,przysuski,-,-,2.0,-,-,0.48,2.0,,2.0,6,1.0,89,23,3,20,0,t1423
mazowieckie,pułtuski,-,-,2.0,-,-,0.39,1.0,,1.0,9,3.0,157,36,2,32,2,t1424
mazowieckie,radomski,-,-,30.0,-,-,1.97,2.0,1.0,1.0,49,5.0,336,135,35,98,2,t1425
mazowieckie,siedlecki,-,-,14.0,-,-,1.72,1.0,,1.0,14,5.0,222,81,19,60,2,t1426
mazowieckie,sierpecki,-,-,7.0,-,-,1.35,1.0,,1.0,24,4.0,246,29,7,22,0,t1427
mazowieckie,sochaczewski,-,-,36.0,-,-,4.24,2.0,,2.0,49,4.0,470,134,38,95,1,t1428
mazowieckie,sokołowski,-,-,17.0,-,-,3.17,,,,15,2.0,138,38,17,19,2,t1429
mazowieckie,szydłowiecki,-,-,1.0,-,-,0.25,,,,4,2.0,55,15,2,13,0,t1430
mazowieckie,warszawski zachodni,-,-,54.0,-,-,4.52,1.0,,1.0,71,19.0,807,186,58,123,5,t1432
mazowieckie,węgrowski,-,-,19.0,-,-,2.89,,,,21,3.0,228,39,20,17,2,t1433
mazowieckie,wołomiński,-,-,90.0,-,-,3.58,,,,139,33.0,1258,370,99,259,12,t1434
mazowieckie,wyszkowski,-,-,11.0,-,-,1.48,5.0,,5.0,13,3.0,213,50,11,38,1,t1435
mazowieckie,zwoleński,-,-,4.0,-,-,1.11,1.0,,1.0,8,1.0,102,41,5,35,1,t1436
mazowieckie,żuromiński,-,-,4.0,-,-,1.04,,,,11,8.0,142,25,8,17,0,t1437
mazowieckie,żyrardowski,-,-,25.0,-,-,3.31,,,,47,4.0,388,115,27,87,1,t1438
mazowieckie,Ostrołęka,-,-,16.0,-,-,3.08,,,,15,1.0,125,66,18,43,5,t1461
mazowieckie,Płock,-,-,18.0,-,-,1.51,,,,79,19.0,608,80,19,59,2,t1462
mazowieckie,Radom,-,-,96.0,-,-,4.56,4.0,4.0,,117,12.0,586,419,106,304,9,t1463
mazowieckie,Siedlce,-,-,8.0,-,-,1.02,3.0,,3.0,12,2.0,237,120,14,105,1,t1464
mazowieckie,Warszawa,-,-,637.0,-,-,3.55,26.0,,26.0,1043,212.0,8171,3447,704,2657,86,t1465
opolskie,brzeski,-,-,10.0,-,-,1.12,,,,21,11.0,356,47,11,35,1,t1601
opolskie,głubczycki,-,-,21.0,-,-,4.64,3.0,,3.0,27,2.0,168,53,22,28,3,t1602
opolskie,kędzierzyńsko-kozielski,-,-,20.0,-,-,2.14,2.0,,2.0,29,12.0,315,92,23,68,1,t1603
opolskie,kluczborski,-,-,6.0,-,-,0.92,4.0,,4.0,16,8.0,180,68,20,47,1,t1604
opolskie,krapkowicki,-,-,5.0,-,-,0.79,1.0,,1.0,9,2.0,204,53,5,48,0,t1605
opolskie,namysłowski,-,-,12.0,-,-,2.81,4.0,,4.0,4,1.0,172,48,13,34,1,t1606
opolskie,nyski,-,-,30.0,-,-,2.21,4.0,3.0,1.0,43,24.0,336,120,36,83,1,t1607
opolskie,oleski,-,-,14.0,-,-,2.18,1.0,,1.0,10,5.0,157,77,24,52,1,t1608
opolskie,opolski,-,-,23.0,-,-,1.86,2.0,,2.0,38,4.0,402,143,26,116,1,t1609
opolskie,prudnicki,-,-,7.0,-,-,1.27,1.0,,1.0,7,10.0,122,55,8,45,2,t1610
opolskie,strzelecki,-,-,16.0,-,-,2.16,3.0,,3.0,22,10.0,300,71,20,49,2,t1611
opolskie,Opole,-,-,42.0,-,-,3.28,3.0,,3.0,51,20.0,864,234,50,181,3,t1661
podkarpackie,bieszczadzki,-,-,6.0,-,-,2.78,,,,2,1.0,34,26,6,20,0,t1801
podkarpackie,brzozowski,-,-,8.0,-,-,1.22,1.0,,1.0,6,3.0,88,62,8,54,0,t1802
podkarpackie,dębicki,-,-,10.0,-,-,0.74,,,,9,6.0,130,100,11,89,0,t1803
podkarpackie,jarosławski,-,-,21.0,-,-,1.75,,,,20,4.0,296,111,26,83,2,t1804
podkarpackie,jasielski,-,-,3.0,-,-,0.26,3.0,,3.0,17,4.0,139,54,3,49,2,t1805
podkarpackie,kolbuszowski,-,-,4.0,-,-,0.64,,,,16,1.0,73,40,5,34,1,t1806
podkarpackie,krośnieński,-,-,6.0,-,-,0.53,1.0,,1.0,10,1.0,122,74,7,67,0,t1807
podkarpackie,leżajski,-,-,7.0,-,-,1.01,1.0,,1.0,2,7.0,86,47,7,39,1,t1808
podkarpackie,lubaczowski,-,-,16.0,-,-,2.91,,,,24,6.0,202,76,18,57,1,t1809
podkarpackie,łańcucki,-,-,25.0,-,-,3.08,1.0,,1.0,18,3.0,256,87,25,59,3,t1810
podkarpackie,mielecki,-,-,10.0,-,-,0.73,,,,20,5.0,175,75,15,60,0,t1811
podkarpackie,niżański,-,-,8.0,-,-,1.2,,,,15,9.0,152,39,9,30,0,t1812
podkarpackie,przemyski,-,-,11.0,-,-,1.49,,,,9,1.0,184,53,13,40,0,t1813
podkarpackie,przeworski,-,-,4.0,-,-,0.51,4.0,,4.0,6,1.0,129,49,6,42,1,t1814
podkarpackie,ropczycko-sędziszowski,-,-,,-,-,,,,,6,3.0,66,32,1,31,0,t1815
podkarpackie,rzeszowski,-,-,39.0,-,-,2.29,4.0,,4.0,25,4.0,355,160,41,118,1,t1816
podkarpackie,sanocki,-,-,5.0,-,-,0.53,,,,20,1.0,87,62,5,57,0,t1817
podkarpackie,stalowowolski,-,-,13.0,-,-,1.23,1.0,,1.0,18,16.0,284,63,15,47,1,t1818
podkarpackie,strzyżowski,-,-,4.0,-,-,0.65,,,,9,5.0,113,40,4,36,0,t1819
podkarpackie,tarnobrzeski,-,-,14.0,-,-,2.65,,,,8,1.0,144,57,18,39,0,t1820
podkarpackie,leski,-,-,1.0,-,-,0.38,1.0,,1.0,11,5.0,55,13,1,12,0,t1821
podkarpackie,Krosno,-,-,2.0,-,-,0.43,,,,10,1.0,40,23,2,19,2,t1861
podkarpackie,Przemyśl,-,-,16.0,-,-,2.65,,,,16,15.0,156,92,17,75,0,t1862
podkarpackie,Rzeszów,-,-,28.0,-,-,1.42,2.0,,2.0,59,9.0,433,193,29,163,1,t1863
podkarpackie,Tarnobrzeg,-,-,18.0,-,-,3.86,,,,19,3.0,118,62,26,36,0,t1864
podlaskie,augustowski,-,-,19.0,-,-,3.28,1.0,,1.0,21,6.0,216,53,20,29,4,t2001
podlaskie,białostocki,-,-,64.0,-,-,4.26,3.0,,3.0,63,9.0,462,206,66,135,5,t2002
podlaskie,bielski,-,-,21.0,-,-,3.88,,,,15,3.0,163,64,21,43,0,t2003
podlaskie,grajewski,-,-,7.0,-,-,1.49,,,,9,4.0,125,39,7,31,1,t2004
podlaskie,hajnowski,-,-,15.0,-,-,3.55,1.0,,1.0,10,1.0,125,64,16,47,1,t2005
podlaskie,kolneński,-,-,2.0,-,-,0.53,,,,9,1.0,64,22,2,19,1,t2006
podlaskie,łomżyński,-,-,6.0,-,-,1.18,,,,5,1.0,179,38,6,31,1,t2007
podlaskie,moniecki,-,-,14.0,-,-,3.48,,,,10,1.0,95,28,14,14,0,t2008
podlaskie,sejneński,-,-,2.0,-,-,1.01,,,,6,2.0,44,13,3,9,1,t2009
podlaskie,siemiatycki,-,-,3.0,-,-,0.68,,,,8,,95,34,3,31,0,t2010
podlaskie,sokólski,-,-,43.0,-,-,6.49,2.0,,2.0,32,1.0,321,81,43,36,2,t2011
podlaskie,suwalski,-,-,14.0,-,-,3.93,,,,12,1.0,113,33,16,17,0,t2012
podlaskie,wysokomazowiecki,-,-,11.0,-,-,1.94,2.0,,2.0,15,4.0,179,46,11,35,0,t2013
podlaskie,zambrowski,-,-,14.0,-,-,3.23,,,,17,3.0,200,55,15,40,0,t2014
podlaskie,Białystok,-,-,145.0,-,-,4.87,4.0,,4.0,180,28.0,1009,443,149,286,8,t2061
podlaskie,Łomża,-,-,30.0,-,-,4.78,1.0,,1.0,36,7.0,289,78,32,43,3,t2062
podlaskie,Suwałki,-,-,16.0,-,-,2.29,2.0,,2.0,29,5.0,314,60,17,42,1,t2063
pomorskie,bytowski,-,-,25.0,-,-,3.16,,,,20,20.0,274,147,27,120,0,t2201
pomorskie,chojnicki,-,-,8.0,-,-,0.82,,,,31,17.0,288,63,10,53,0,t2202
pomorskie,człuchowski,-,-,31.0,-,-,5.54,3.0,,3.0,24,18.0,303,61,32,28,1,t2203
pomorskie,gdański,-,-,80.0,-,-,6.7,1.0,,1.0,76,37.0,971,259,83,172,4,t2204
pomorskie,kartuski,-,-,33.0,-,-,2.34,,,,74,21.0,716,223,38,183,2,t2205
