wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,6586,-,-,1.72,284,45,239,11803,6662,147961,49712,7284,41783,645,t0000,2021-02-12
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,1,0,1,19,9,208,73,2,71,0,t0201,2021-02-12
dolnośląskie,dzierżoniowski,-,-,9,-,-,0.9,0,0,0,22,11,142,78,10,68,0,t0202,2021-02-12
dolnośląskie,głogowski,-,-,6,-,-,0.68,0,0,0,11,6,131,93,7,86,0,t0203,2021-02-12
dolnośląskie,górowski,-,-,4,-,-,1.15,0,0,0,3,0,42,32,5,27,0,t0204,2021-02-12
dolnośląskie,jaworski,-,-,2,-,-,0.4,0,0,0,6,10,68,32,5,27,0,t0205,2021-02-12
dolnośląskie,jeleniogórski,-,-,5,-,-,0.79,1,0,1,7,8,146,49,5,44,0,t0206,2021-02-12
dolnośląskie,kamiennogórski,-,-,5,-,-,1.16,0,0,0,6,3,143,43,5,38,0,t0207,2021-02-12
dolnośląskie,kłodzki,-,-,42,-,-,2.67,3,0,3,67,28,803,177,51,124,2,t0208,2021-02-12
dolnośląskie,legnicki,-,-,5,-,-,0.91,0,0,0,13,9,130,37,5,31,1,t0209,2021-02-12
dolnośląskie,lubański,-,-,10,-,-,1.85,0,0,0,20,17,162,44,10,34,0,t0210,2021-02-12
dolnośląskie,lubiński,-,-,6,-,-,0.57,2,0,2,14,9,126,96,7,87,2,t0211,2021-02-12
dolnośląskie,lwówecki,-,-,2,-,-,0.44,0,0,0,8,7,77,71,2,68,1,t0212,2021-02-12
dolnośląskie,milicki,-,-,2,-,-,0.54,0,0,0,3,0,59,50,3,47,0,t0213,2021-02-12
dolnośląskie,oleśnicki,-,-,13,-,-,1.21,0,0,0,27,9,269,150,16,132,2,t0214,2021-02-12
dolnośląskie,oławski,-,-,7,-,-,0.91,0,0,0,14,4,284,73,7,66,0,t0215,2021-02-12
dolnośląskie,polkowicki,-,-,6,-,-,0.95,1,0,1,15,14,129,52,6,46,0,t0216,2021-02-12
