wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,1098,103,1201,0.29,0.03,0.31,34,9,25,1680,102,3,14101,1567,12474,60,t0000,2022-04-14
dolnośląskie,bolesławiecki,1,0,1,0.11,0.0,0.11,0,0,0,0,3,0,14,1,13,0,t0201,2022-04-14
dolnośląskie,dzierżoniowski,2,0,2,0.2,0.0,0.2,0,0,0,3,0,0,14,2,12,0,t0202,2022-04-14
dolnośląskie,głogowski,1,0,1,0.11,0.0,0.11,0,0,0,1,0,0,17,1,16,0,t0203,2022-04-14
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,6,0,6,0,t0204,2022-04-14
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,13,0,t0205,2022-04-14
dolnośląskie,jeleniogórski,0,1,1,0.0,0.16,0.16,0,0,0,2,0,0,12,2,10,0,t0206,2022-04-14
dolnośląskie,kamiennogórski,1,1,2,0.23,0.23,0.46,1,1,0,0,0,0,4,2,2,0,t0207,2022-04-14
dolnośląskie,kłodzki,2,0,2,0.13,0.0,0.13,0,0,0,5,0,0,28,2,25,1,t0208,2022-04-14
dolnośląskie,legnicki,2,0,2,0.36,0.0,0.36,0,0,0,0,0,0,33,3,30,0,t0209,2022-04-14
dolnośląskie,lubański,1,0,1,0.18,0.0,0.18,0,0,0,2,0,0,6,1,5,0,t0210,2022-04-14
dolnośląskie,lubiński,4,0,4,0.38,0.0,0.38,0,0,0,4,0,0,24,5,19,0,t0211,2022-04-14
dolnośląskie,lwówecki,3,0,3,0.66,0.0,0.66,0,0,0,8,0,0,22,3,18,1,t0212,2022-04-14
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,1,0,0,4,1,3,0,t0213,2022-04-14
dolnośląskie,oleśnicki,5,0,5,0.47,0.0,0.47,0,0,0,4,0,0,36,5,31,0,t0214,2022-04-14
dolnośląskie,oławski,5,0,5,0.65,0.0,0.65,0,0,0,2,0,0,23,5,18,0,t0215,2022-04-14
dolnośląskie,polkowicki,2,1,3,0.32,0.16,0.48,0,0,0,3,0,0,19,3,16,0,t0216,2022-04-14
dolnośląskie,strzeliński,2,0,2,0.46,0.0,0.46,0,0,0,4,0,0,19,3,16,0,t0217,2022-04-14
dolnośląskie,średzki,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,17,1,16,0,t0218,2022-04-14
dolnośląskie,świdnicki,2,1,3,0.13,0.06,0.19,0,0,0,2,0,0,32,5,27,0,t0219,2022-04-14
dolnośląskie,trzebnicki,3,0,3,0.35,0.0,0.35,0,0,0,2,0,0,14,3,10,1,t0220,2022-04-14
dolnośląskie,wałbrzyski,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,2,1,1,0,t0221,2022-04-14
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7,0,t0222,2022-04-14
dolnośląskie,wrocławski,4,0,4,0.26,0.0,0.26,0,0,0,10,0,0,81,8,73,0,t0223,2022-04-14
dolnośląskie,ząbkowicki,1,0,1,0.16,0.0,0.16,0,0,0,0,0,0,10,1,9,0,t0224,2022-04-14
dolnośląskie,zgorzelecki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,t0225,2022-04-14
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,27,1,26,0,t0226,2022-04-14
dolnośląskie,Jelenia Góra,1,0,1,0.13,0.0,0.13,0,0,0,3,0,0,17,3,14,0,t0261,2022-04-14
dolnośląskie,Legnica,1,0,1,0.1,0.0,0.1,0,0,0,0,4,0,47,1,46,0,t0262,2022-04-14
dolnośląskie,Wrocław,40,3,43,0.62,0.05,0.67,1,1,0,47,8,0,365,58,305,2,t0264,2022-04-14
dolnośląskie,Wałbrzych,2,0,2,0.18,0.0,0.18,0,0,0,5,0,0,25,2,23,0,t0265,2022-04-14
kujawsko-pomorskie,aleksandrowski,2,0,2,0.36,0.0,0.36,0,0,0,1,1,0,8,2,6,0,t0401,2022-04-14
kujawsko-pomorskie,brodnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,15,0,t0402,2022-04-14
kujawsko-pomorskie,bydgoski,1,2,3,0.08,0.17,0.25,0,0,0,6,0,0,41,3,38,0,t0403,2022-04-14
kujawsko-pomorskie,chełmiński,1,1,2,0.19,0.19,0.39,0,0,0,5,0,0,15,3,12,0,t0404,2022-04-14
kujawsko-pomorskie,golubsko-dobrzyński,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,2,0,2,0,t0405,2022-04-14
kujawsko-pomorskie,grudziądzki,0,0,0,0.0,0.0,0.0,0,0,0,3,0,0,5,0,5,0,t0406,2022-04-14
kujawsko-pomorskie,inowrocławski,2,0,2,0.13,0.0,0.13,0,0,0,10,1,0,45,3,42,0,t0407,2022-04-14
kujawsko-pomorskie,lipnowski,1,0,1,0.15,0.0,0.15,0,0,0,1,0,0,11,1,10,0,t0408,2022-04-14
kujawsko-pomorskie,mogileński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,18,0,t0409,2022-04-14
kujawsko-pomorskie,nakielski,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,13,0,13,0,t0410,2022-04-14
kujawsko-pomorskie,radziejowski,0,1,1,0.0,0.25,0.25,0,0,0,4,0,0,7,1,6,0,t0411,2022-04-14
kujawsko-pomorskie,rypiński,1,0,1,0.23,0.0,0.23,0,0,0,2,0,0,7,1,6,0,t0412,2022-04-14
kujawsko-pomorskie,sępoleński,1,0,1,0.24,0.0,0.24,1,0,1,3,0,0,9,1,8,0,t0413,2022-04-14
kujawsko-pomorskie,świecki,0,0,0,0.0,0.0,0.0,0,0,0,5,0,0,18,0,18,0,t0414,2022-04-14
kujawsko-pomorskie,toruński,3,0,3,0.28,0.0,0.28,0,0,0,4,0,0,26,5,21,0,t0415,2022-04-14
kujawsko-pomorskie,tucholski,3,0,3,0.62,0.0,0.62,0,0,0,0,1,0,14,3,11,0,t0416,2022-04-14
