wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,347,101,448,0.09,0.03,0.12,8,2,6,1182,0,0,5458,502,4942,14,t0000,2022-12-02
dolnośląskie,bolesławiecki,3,1,4,0.33,0.11,0.44,0,0,0,7,0,0,24,4,19,1,t0201,2022-12-02
dolnośląskie,dzierżoniowski,2,1,3,0.2,0.1,0.3,0,0,0,1,0,0,6,3,3,0,t0202,2022-12-02
dolnośląskie,głogowski,0,1,1,0.0,0.11,0.11,0,0,0,1,0,0,11,1,10,0,t0203,2022-12-02
dolnośląskie,górowski,0,1,1,0.0,0.29,0.29,0,0,0,5,0,0,6,1,5,0,t0204,2022-12-02
dolnośląskie,jaworski,2,0,2,0.4,0.0,0.4,0,0,0,0,0,0,5,2,3,0,t0205,2022-12-02
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,2,0,0,5,1,4,0,t0206,2022-12-02
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0207,2022-12-02
dolnośląskie,kłodzki,2,0,2,0.13,0.0,0.13,0,0,0,2,0,0,11,2,9,0,t0208,2022-12-02
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,2,1,1,0,t0209,2022-12-02
dolnośląskie,lubański,1,0,1,0.18,0.0,0.18,0,0,0,2,0,0,3,1,2,0,t0210,2022-12-02
dolnośląskie,lubiński,2,0,2,0.19,0.0,0.19,0,0,0,1,0,0,11,2,9,0,t0211,2022-12-02
dolnośląskie,lwówecki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,13,0,t0212,2022-12-02
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,t0213,2022-12-02
dolnośląskie,oleśnicki,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,5,0,5,0,t0214,2022-12-02
dolnośląskie,oławski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0215,2022-12-02
dolnośląskie,polkowicki,3,0,3,0.48,0.0,0.48,0,0,0,0,0,0,6,3,3,0,t0216,2022-12-02
dolnośląskie,strzeliński,1,0,1,0.23,0.0,0.23,0,0,0,2,0,0,6,1,5,0,t0217,2022-12-02
dolnośląskie,średzki,2,0,2,0.36,0.0,0.36,0,0,0,7,0,0,12,2,10,0,t0218,2022-12-02
dolnośląskie,świdnicki,3,0,3,0.19,0.0,0.19,0,0,0,2,0,0,10,3,7,0,t0219,2022-12-02
dolnośląskie,trzebnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7,0,t0220,2022-12-02
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,5,0,5,0,t0221,2022-12-02
dolnośląskie,wołowski,1,0,1,0.21,0.0,0.21,0,0,0,0,0,0,6,1,5,0,t0222,2022-12-02
dolnośląskie,wrocławski,2,2,4,0.13,0.13,0.26,0,0,0,7,0,0,15,4,11,0,t0223,2022-12-02
dolnośląskie,ząbkowicki,1,0,1,0.16,0.0,0.16,0,0,0,4,0,0,10,1,9,0,t0224,2022-12-02
dolnośląskie,zgorzelecki,0,0,0,0.0,0.0,0.0,0,0,0,6,0,0,7,0,7,0,t0225,2022-12-02
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0226,2022-12-02
dolnośląskie,Jelenia Góra,1,0,1,0.13,0.0,0.13,0,0,0,5,0,0,12,1,11,0,t0261,2022-12-02
