wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,51695,-,-,13.48,231,47,184,52753,39348,989320,176130,60392,112203,3535,t0000,2022-01-28
dolnośląskie,bolesławiecki,-,-,115,-,-,12.77,0,0,0,116,143,3136,392,135,245,12,t0201,2022-01-28
dolnośląskie,dzierżoniowski,-,-,162,-,-,16.12,0,0,0,115,92,2530,490,196,290,4,t0202,2022-01-28
dolnośląskie,głogowski,-,-,115,-,-,12.94,1,0,1,89,76,2900,380,130,250,0,t0203,2022-01-28
dolnośląskie,górowski,-,-,40,-,-,11.53,0,0,0,63,14,646,130,45,85,0,t0204,2022-01-28
dolnośląskie,jaworski,-,-,58,-,-,11.61,0,0,0,49,45,1387,164,61,93,10,t0205,2022-01-28
dolnośląskie,jeleniogórski,-,-,61,-,-,9.62,0,0,0,70,45,1548,209,72,136,1,t0206,2022-01-28
dolnośląskie,kamiennogórski,-,-,48,-,-,11.15,0,0,0,45,24,1203,154,56,93,5,t0207,2022-01-28
dolnośląskie,kłodzki,-,-,201,-,-,12.79,1,0,1,236,135,4353,599,247,346,6,t0208,2022-01-28
dolnośląskie,legnicki,-,-,45,-,-,8.15,0,0,0,67,54,1819,167,49,112,6,t0209,2022-01-28
dolnośląskie,lubański,-,-,72,-,-,13.32,1,1,0,75,43,1584,188,83,101,4,t0210,2022-01-28
dolnośląskie,lubiński,-,-,147,-,-,13.85,0,0,0,149,96,3811,502,171,317,14,t0211,2022-01-28
dolnośląskie,lwówecki,-,-,52,-,-,11.36,0,0,0,89,17,1048,226,63,154,9,t0212,2022-01-28
dolnośląskie,milicki,-,-,79,-,-,21.4,0,0,0,95,94,1909,215,94,118,3,t0213,2022-01-28
dolnośląskie,oleśnicki,-,-,129,-,-,12.02,0,0,0,148,167,3970,423,143,273,7,t0214,2022-01-28
dolnośląskie,oławski,-,-,149,-,-,19.39,0,0,0,76,84,2701,419,171,242,6,t0215,2022-01-28
dolnośląskie,polkowicki,-,-,100,-,-,15.85,0,0,0,60,49,2660,298,110,184,4,t0216,2022-01-28
dolnośląskie,strzeliński,-,-,76,-,-,17.49,0,0,0,113,55,2096,237,94,143,0,t0217,2022-01-28
dolnośląskie,średzki,-,-,73,-,-,13.19,0,0,0,81,65,2338,248,84,158,6,t0218,2022-01-28
dolnośląskie,świdnicki,-,-,263,-,-,16.8,1,0,1,180,200,5254,708,297,406,5,t0219,2022-01-28
dolnośląskie,trzebnicki,-,-,149,-,-,17.45,1,1,0,95,70,2648,449,168,273,8,t0220,2022-01-28
dolnośląskie,wałbrzyski,-,-,58,-,-,10.47,2,1,1,76,65,1559,232,65,166,1,t0221,2022-01-28
dolnośląskie,wołowski,-,-,27,-,-,5.78,0,0,0,54,9,1781,103,31,72,0,t0222,2022-01-28
dolnośląskie,wrocławski,-,-,308,-,-,20.02,0,0,0,335,327,6769,1168,358,797,13,t0223,2022-01-28
dolnośląskie,ząbkowicki,-,-,59,-,-,9.15,1,0,1,116,59,1644,165,64,99,2,t0224,2022-01-28
dolnośląskie,zgorzelecki,-,-,99,-,-,11.15,2,2,0,98,51,2599,249,112,127,10,t0225,2022-01-28
dolnośląskie,złotoryjski,-,-,56,-,-,12.94,0,0,0,58,22,1430,174,59,110,5,t0226,2022-01-28
dolnośląskie,Jelenia Góra,-,-,98,-,-,12.44,3,0,3,92,70,2556,322,109,202,11,t0261,2022-01-28
dolnośląskie,Legnica,-,-,67,-,-,6.76,1,1,0,105,104,2637,230,76,149,5,t0262,2022-01-28
dolnośląskie,Wrocław,-,-,1093,-,-,16.98,3,1,2,847,1144,16433,3876,1246,2568,62,t0264,2022-01-28
dolnośląskie,Wałbrzych,-,-,115,-,-,10.4,5,2,3,128,105,2853,463,130,329,4,t0265,2022-01-28
kujawsko-pomorskie,aleksandrowski,-,-,48,-,-,8.73,0,0,0,63,26,393,181,58,122,1,t0401,2022-01-28
kujawsko-pomorskie,brodnicki,-,-,75,-,-,9.48,0,0,0,102,39,656,268,84,179,5,t0402,2022-01-28
kujawsko-pomorskie,bydgoski,-,-,151,-,-,12.64,0,0,0,252,147,1878,528,180,332,16,t0403,2022-01-28
kujawsko-pomorskie,chełmiński,-,-,33,-,-,6.37,0,0,0,50,83,488,119,39,79,1,t0404,2022-01-28
kujawsko-pomorskie,golubsko-dobrzyński,-,-,45,-,-,10.01,0,0,0,51,22,345,145,53,88,4,t0405,2022-01-28
