wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,563,130,693,0.15,0.03,0.18,14,2,12,1862,0,0,7882,767,7094,21,t0000,2022-11-03
dolnośląskie,bolesławiecki,1,2,3,0.11,0.22,0.33,0,0,0,3,0,0,22,3,19,0,t0201,2022-11-03
dolnośląskie,dzierżoniowski,1,0,1,0.1,0.0,0.1,1,0,1,1,0,0,7,1,6,0,t0202,2022-11-03
dolnośląskie,głogowski,1,1,2,0.11,0.11,0.23,0,0,0,0,0,0,20,2,18,0,t0203,2022-11-03
dolnośląskie,górowski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,4,0,4,0,t0204,2022-11-03
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0205,2022-11-03
dolnośląskie,jeleniogórski,3,0,3,0.47,0.0,0.47,0,0,0,5,0,0,10,3,7,0,t0206,2022-11-03
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0207,2022-11-03
dolnośląskie,kłodzki,4,0,4,0.25,0.0,0.25,0,0,0,5,0,0,19,4,15,0,t0208,2022-11-03
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,3,0,0,18,1,17,0,t0209,2022-11-03
dolnośląskie,lubański,1,0,1,0.18,0.0,0.18,0,0,0,0,0,0,2,1,1,0,t0210,2022-11-03
dolnośląskie,lubiński,4,0,4,0.38,0.0,0.38,1,0,1,8,0,0,17,5,12,0,t0211,2022-11-03
dolnośląskie,lwówecki,1,1,2,0.22,0.22,0.44,0,0,0,2,0,0,4,2,2,0,t0212,2022-11-03
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,t0213,2022-11-03
dolnośląskie,oleśnicki,1,0,1,0.09,0.0,0.09,0,0,0,1,0,0,6,1,5,0,t0214,2022-11-03
dolnośląskie,oławski,2,0,2,0.26,0.0,0.26,0,0,0,0,0,0,7,2,5,0,t0215,2022-11-03
dolnośląskie,polkowicki,1,0,1,0.16,0.0,0.16,0,0,0,3,0,0,12,2,10,0,t0216,2022-11-03
dolnośląskie,strzeliński,0,1,1,0.0,0.23,0.23,0,0,0,0,0,0,4,1,3,0,t0217,2022-11-03
dolnośląskie,średzki,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,t0218,2022-11-03
dolnośląskie,świdnicki,5,1,6,0.32,0.06,0.38,0,0,0,5,0,0,16,6,10,0,t0219,2022-11-03
dolnośląskie,trzebnicki,1,0,1,0.12,0.0,0.12,0,0,0,2,0,0,7,2,5,0,t0220,2022-11-03
dolnośląskie,wałbrzyski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,6,0,t0221,2022-11-03
dolnośląskie,wołowski,1,0,1,0.21,0.0,0.21,0,0,0,2,0,0,2,1,1,0,t0222,2022-11-03
dolnośląskie,wrocławski,2,1,3,0.13,0.06,0.19,0,0,0,15,0,0,24,3,21,0,t0223,2022-11-03
dolnośląskie,ząbkowicki,2,0,2,0.31,0.0,0.31,0,0,0,5,0,0,16,2,14,0,t0224,2022-11-03
dolnośląskie,zgorzelecki,5,0,5,0.56,0.0,0.56,0,0,0,9,0,0,10,5,4,1,t0225,2022-11-03
dolnośląskie,złotoryjski,1,0,1,0.23,0.0,0.23,0,0,0,0,0,0,6,1,5,0,t0226,2022-11-03
