wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,7038,-,-,1.84,94,21,73,414,6215,156100,37407,7534,29220,653,t0000,2021-02-20
dolnośląskie,bolesławiecki,-,-,5,-,-,0.56,0,0,0,0,3,232,41,5,35,1,t0201,2021-02-20
dolnośląskie,dzierżoniowski,-,-,18,-,-,1.79,0,0,0,0,15,154,71,18,53,0,t0202,2021-02-20
dolnośląskie,głogowski,-,-,5,-,-,0.56,0,0,0,0,11,152,40,6,34,0,t0203,2021-02-20
dolnośląskie,górowski,-,-,5,-,-,1.44,0,0,0,0,2,43,17,5,12,0,t0204,2021-02-20
dolnośląskie,jaworski,-,-,3,-,-,0.6,0,0,0,0,5,77,34,4,29,1,t0205,2021-02-20
dolnośląskie,jeleniogórski,-,-,5,-,-,0.79,0,0,0,0,3,114,45,5,40,0,t0206,2021-02-20
dolnośląskie,kamiennogórski,-,-,21,-,-,4.88,0,0,0,0,7,226,35,22,13,0,t0207,2021-02-20
dolnośląskie,kłodzki,-,-,55,-,-,3.5,0,0,0,2,33,816,133,61,70,2,t0208,2021-02-20
dolnośląskie,legnicki,-,-,2,-,-,0.36,0,0,0,0,2,102,12,2,10,0,t0209,2021-02-20
dolnośląskie,lubański,-,-,3,-,-,0.55,0,0,0,1,6,114,25,3,22,0,t0210,2021-02-20
dolnośląskie,lubiński,-,-,2,-,-,0.19,0,0,0,1,2,163,59,2,57,0,t0211,2021-02-20
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,2,37,9,0,9,0,t0212,2021-02-20
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,0,1,49,29,0,29,0,t0213,2021-02-20
dolnośląskie,oleśnicki,-,-,11,-,-,1.02,0,0,0,1,10,259,44,11,32,1,t0214,2021-02-20
dolnośląskie,oławski,-,-,8,-,-,1.04,1,1,0,1,3,244,40,8,32,0,t0215,2021-02-20
dolnośląskie,polkowicki,-,-,3,-,-,0.48,0,0,0,0,7,159,26,3,23,0,t0216,2021-02-20
dolnośląskie,strzeliński,-,-,5,-,-,1.15,0,0,0,0,1,71,32,5,27,0,t0217,2021-02-20
dolnośląskie,średzki,-,-,16,-,-,2.89,0,0,0,0,12,217,55,16,36,3,t0218,2021-02-20
dolnośląskie,świdnicki,-,-,20,-,-,1.28,0,0,0,0,14,454,70,20,49,1,t0219,2021-02-20
dolnośląskie,trzebnicki,-,-,9,-,-,1.05,0,0,0,0,9,290,59,10,48,1,t0220,2021-02-20
dolnośląskie,wałbrzyski,-,-,6,-,-,1.08,1,1,0,0,10,139,37,6,31,0,t0221,2021-02-20
dolnośląskie,wołowski,-,-,2,-,-,0.43,0,0,0,0,2,58,20,2,18,0,t0222,2021-02-20
dolnośląskie,wrocławski,-,-,31,-,-,2.01,1,1,0,0,29,586,121,32,88,1,t0223,2021-02-20
dolnośląskie,ząbkowicki,-,-,11,-,-,1.71,0,0,0,0,4,95,56,11,44,1,t0224,2021-02-20
dolnośląskie,zgorzelecki,-,-,2,-,-,0.23,0,0,0,1,12,264,21,2,19,0,t0225,2021-02-20
dolnośląskie,złotoryjski,-,-,3,-,-,0.69,0,0,0,0,2,59,15,3,11,1,t0226,2021-02-20
dolnośląskie,Jelenia Góra,-,-,6,-,-,0.76,0,0,0,0,11,191,67,7,59,1,t0261,2021-02-20
dolnośląskie,Legnica,-,-,4,-,-,0.4,0,0,0,1,8,306,40,4,35,1,t0262,2021-02-20
