wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,30586,-,-,7.97,375,75,300,39626,8652,493483,122345,35667,84919,1759,t0000,2022-01-18
dolnośląskie,bolesławiecki,-,-,60,-,-,6.66,1,0,1,104,10,1409,236,74,159,3,t0201,2022-01-18
dolnośląskie,dzierżoniowski,-,-,31,-,-,3.08,1,0,1,85,10,1116,149,35,114,0,t0202,2022-01-18
dolnośląskie,głogowski,-,-,42,-,-,4.73,0,0,0,56,14,898,213,52,160,1,t0203,2022-01-18
dolnośląskie,górowski,-,-,9,-,-,2.59,0,0,0,34,2,151,87,11,75,1,t0204,2022-01-18
dolnośląskie,jaworski,-,-,9,-,-,1.8,0,0,0,29,4,470,51,9,42,0,t0205,2022-01-18
dolnośląskie,jeleniogórski,-,-,29,-,-,4.57,0,0,0,50,16,576,151,35,115,1,t0206,2022-01-18
dolnośląskie,kamiennogórski,-,-,28,-,-,6.5,0,0,0,32,4,307,112,30,80,2,t0207,2022-01-18
dolnośląskie,kłodzki,-,-,68,-,-,4.33,1,0,1,167,16,1886,260,78,182,0,t0208,2022-01-18
dolnośląskie,legnicki,-,-,22,-,-,3.98,0,0,0,33,2,409,112,26,85,1,t0209,2022-01-18
dolnośląskie,lubański,-,-,33,-,-,6.1,0,0,0,51,14,678,113,35,77,1,t0210,2022-01-18
dolnośląskie,lubiński,-,-,64,-,-,6.03,4,0,4,129,22,1274,281,76,196,9,t0211,2022-01-18
dolnośląskie,lwówecki,-,-,16,-,-,3.5,0,0,0,52,7,367,117,17,99,1,t0212,2022-01-18
dolnośląskie,milicki,-,-,66,-,-,17.88,0,0,0,90,6,1226,125,73,51,1,t0213,2022-01-18
dolnośląskie,oleśnicki,-,-,97,-,-,9.04,0,0,0,124,26,2215,290,118,169,3,t0214,2022-01-18
dolnośląskie,oławski,-,-,54,-,-,7.03,0,0,0,84,17,1390,162,62,98,2,t0215,2022-01-18
dolnośląskie,polkowicki,-,-,42,-,-,6.66,0,0,0,49,3,644,173,46,123,4,t0216,2022-01-18
dolnośląskie,strzeliński,-,-,59,-,-,13.58,0,0,0,85,8,647,158,66,90,2,t0217,2022-01-18
dolnośląskie,średzki,-,-,49,-,-,8.85,0,0,0,103,17,1218,187,59,121,7,t0218,2022-01-18
dolnośląskie,świdnicki,-,-,149,-,-,9.52,0,0,0,188,41,2475,377,160,215,2,t0219,2022-01-18
dolnośląskie,trzebnicki,-,-,65,-,-,7.61,0,0,0,73,15,827,217,76,138,3,t0220,2022-01-18
dolnośląskie,wałbrzyski,-,-,39,-,-,7.04,0,0,0,56,13,733,146,43,103,0,t0221,2022-01-18
dolnośląskie,wołowski,-,-,21,-,-,4.49,1,1,0,25,10,492,83,23,59,1,t0222,2022-01-18
dolnośląskie,wrocławski,-,-,225,-,-,14.62,0,0,0,273,59,3994,730,258,466,6,t0223,2022-01-18
dolnośląskie,ząbkowicki,-,-,11,-,-,1.71,0,0,0,100,3,806,71,14,56,1,t0224,2022-01-18
dolnośląskie,zgorzelecki,-,-,48,-,-,5.41,0,0,0,70,14,1015,174,64,102,8,t0225,2022-01-18
dolnośląskie,złotoryjski,-,-,11,-,-,2.54,0,0,0,29,8,182,69,12,57,0,t0226,2022-01-18
dolnośląskie,Jelenia Góra,-,-,32,-,-,4.06,0,0,0,73,32,822,185,39,143,3,t0261,2022-01-18
dolnośląskie,Legnica,-,-,35,-,-,3.53,0,0,0,79,5,1023,197,47,145,5,t0262,2022-01-18
dolnośląskie,Wrocław,-,-,981,-,-,15.24,0,0,0,815,328,9444,2905,1112,1740,53,t0264,2022-01-18
dolnośląskie,Wałbrzych,-,-,61,-,-,5.52,1,1,0,101,14,1201,290,70,218,2,t0265,2022-01-18
kujawsko-pomorskie,aleksandrowski,-,-,12,-,-,2.18,1,1,0,34,2,233,115,16,97,2,t0401,2022-01-18
kujawsko-pomorskie,brodnicki,-,-,29,-,-,3.66,0,0,0,43,10,443,147,33,113,1,t0402,2022-01-18
kujawsko-pomorskie,bydgoski,-,-,115,-,-,9.63,0,0,0,146,32,1157,411,135,272,4,t0403,2022-01-18
kujawsko-pomorskie,chełmiński,-,-,6,-,-,1.16,1,0,1,132,3,483,79,9,68,2,t0404,2022-01-18
kujawsko-pomorskie,golubsko-dobrzyński,-,-,12,-,-,2.67,0,0,0,34,13,264,107,14,92,1,t0405,2022-01-18
kujawsko-pomorskie,grudziądzki,-,-,21,-,-,5.22,3,3,0,29,1,321,128,28,96,4,t0406,2022-01-18
kujawsko-pomorskie,inowrocławski,-,-,90,-,-,5.65,1,0,1,120,43,1242,394,108,283,3,t0407,2022-01-18
kujawsko-pomorskie,lipnowski,-,-,16,-,-,2.44,0,0,0,36,3,336,110,17,93,0,t0408,2022-01-18
kujawsko-pomorskie,mogileński,-,-,12,-,-,2.64,0,0,0,18,7,188,59,14,45,0,t0409,2022-01-18
kujawsko-pomorskie,nakielski,-,-,24,-,-,2.78,2,0,2,48,14,409,144,27,116,1,t0410,2022-01-18
kujawsko-pomorskie,radziejowski,-,-,17,-,-,4.23,0,0,0,32,6,190,76,19,57,0,t0411,2022-01-18
kujawsko-pomorskie,rypiński,-,-,10,-,-,2.3,0,0,0,32,2,305,82,14,68,0,t0412,2022-01-18
kujawsko-pomorskie,sępoleński,-,-,3,-,-,0.73,0,0,0,12,4,189,66,4,61,1,t0413,2022-01-18
kujawsko-pomorskie,świecki,-,-,30,-,-,3.03,3,1,2,75,14,838,261,40,219,2,t0414,2022-01-18
kujawsko-pomorskie,toruński,-,-,60,-,-,5.51,0,0,0,95,17,1019,311,80,229,2,t0415,2022-01-18
kujawsko-pomorskie,tucholski,-,-,11,-,-,2.28,0,0,0,29,6,282,79,14,64,1,t0416,2022-01-18
kujawsko-pomorskie,wąbrzeski,-,-,6,-,-,1.76,0,0,0,27,3,148,61,8,52,1,t0417,2022-01-18
kujawsko-pomorskie,włocławski,-,-,30,-,-,3.49,1,0,1,39,6,571,161,30,131,0,t0418,2022-01-18
kujawsko-pomorskie,żniński,-,-,25,-,-,3.57,0,0,0,44,10,318,175,30,144,1,t0419,2022-01-18
kujawsko-pomorskie,Bydgoszcz,-,-,231,-,-,6.66,3,0,3,302,69,2003,1046,270,759,17,t0461,2022-01-18
kujawsko-pomorskie,Grudziądz,-,-,38,-,-,4.04,3,2,1,86,21,734,270,45,216,9,t0462,2022-01-18
kujawsko-pomorskie,Toruń,-,-,166,-,-,8.25,2,0,2,208,41,1594,734,201,531,2,t0463,2022-01-18
kujawsko-pomorskie,Włocławek,-,-,22,-,-,2.01,0,0,0,40,7,427,200,27,172,1,t0464,2022-01-18
lubelskie,bialski,-,-,22,-,-,1.99,1,1,0,70,7,768,199,30,169,0,t0601,2022-01-18
lubelskie,biłgorajski,-,-,55,-,-,5.47,0,0,0,80,15,695,273,64,207,2,t0602,2022-01-18
lubelskie,chełmski,-,-,54,-,-,6.95,0,0,0,84,6,930,239,59,177,3,t0603,2022-01-18
lubelskie,hrubieszowski,-,-,27,-,-,4.32,0,0,0,48,3,544,144,28,116,0,t0604,2022-01-18
lubelskie,janowski,-,-,20,-,-,4.4,0,0,0,37,10,440,169,23,146,0,t0605,2022-01-18
lubelskie,krasnostawski,-,-,29,-,-,4.61,0,0,0,47,4,723,182,33,147,2,t0606,2022-01-18
lubelskie,kraśnicki,-,-,63,-,-,6.63,1,1,0,83,12,684,236,69,167,0,t0607,2022-01-18
