wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,5869,1306,7175,1.53,0.34,1.87,25,10,15,6603,12,0,17065,7564,9442,59,t0000,2022-08-16
dolnośląskie,bolesławiecki,14,6,20,1.56,0.67,2.22,0,0,0,17,0,0,44,21,23,0,t0201,2022-08-16
dolnośląskie,dzierżoniowski,10,1,11,0.99,0.1,1.09,0,0,0,4,0,0,19,11,8,0,t0202,2022-08-16
dolnośląskie,głogowski,19,2,21,2.14,0.23,2.36,0,0,0,5,0,0,38,21,17,0,t0203,2022-08-16
dolnośląskie,górowski,5,2,7,1.44,0.58,2.02,0,0,0,5,0,0,12,7,5,0,t0204,2022-08-16
dolnośląskie,jaworski,3,0,3,0.6,0.0,0.6,0,0,0,2,0,0,7,3,4,0,t0205,2022-08-16
dolnośląskie,jeleniogórski,8,1,9,1.26,0.16,1.42,0,0,0,10,0,0,17,10,7,0,t0206,2022-08-16
dolnośląskie,kamiennogórski,5,2,7,1.16,0.46,1.63,0,0,0,6,0,0,8,7,1,0,t0207,2022-08-16
dolnośląskie,kłodzki,10,2,12,0.64,0.13,0.76,0,0,0,11,0,0,30,14,16,0,t0208,2022-08-16
dolnośląskie,legnicki,9,0,9,1.63,0.0,1.63,0,0,0,7,0,0,22,9,12,1,t0209,2022-08-16
dolnośląskie,lubański,6,2,8,1.11,0.37,1.48,0,0,0,12,0,0,18,9,9,0,t0210,2022-08-16
dolnośląskie,lubiński,19,4,23,1.79,0.38,2.17,0,0,0,28,0,0,44,26,18,0,t0211,2022-08-16
dolnośląskie,lwówecki,7,0,7,1.53,0.0,1.53,0,0,0,6,0,0,11,7,4,0,t0212,2022-08-16
dolnośląskie,milicki,1,0,1,0.27,0.0,0.27,0,0,0,2,0,0,4,1,3,0,t0213,2022-08-16
dolnośląskie,oleśnicki,11,4,15,1.02,0.37,1.4,0,0,0,13,0,0,22,15,7,0,t0214,2022-08-16
dolnośląskie,oławski,5,0,5,0.65,0.0,0.65,0,0,0,1,0,0,13,6,7,0,t0215,2022-08-16
dolnośląskie,polkowicki,3,2,5,0.48,0.32,0.79,0,0,0,3,0,0,10,5,5,0,t0216,2022-08-16
dolnośląskie,strzeliński,4,1,5,0.92,0.23,1.15,0,0,0,3,0,0,10,5,5,0,t0217,2022-08-16
dolnośląskie,średzki,15,1,16,2.71,0.18,2.89,0,0,0,16,0,0,23,17,6,0,t0218,2022-08-16
dolnośląskie,świdnicki,23,5,28,1.47,0.32,1.79,0,0,0,5,0,0,61,29,32,0,t0219,2022-08-16
dolnośląskie,trzebnicki,11,4,15,1.29,0.47,1.76,0,0,0,6,0,0,26,16,10,0,t0220,2022-08-16
dolnośląskie,wałbrzyski,14,2,16,2.53,0.36,2.89,0,0,0,12,0,0,26,18,8,0,t0221,2022-08-16
dolnośląskie,wołowski,5,1,6,1.07,0.21,1.28,0,0,0,1,0,0,8,6,2,0,t0222,2022-08-16
dolnośląskie,wrocławski,25,7,32,1.62,0.45,2.08,0,0,0,34,0,0,62,32,29,1,t0223,2022-08-16
dolnośląskie,ząbkowicki,10,1,11,1.55,0.16,1.71,0,0,0,12,0,0,28,11,17,0,t0224,2022-08-16
dolnośląskie,zgorzelecki,4,3,7,0.45,0.34,0.79,0,0,0,9,0,0,16,7,9,0,t0225,2022-08-16
dolnośląskie,złotoryjski,2,0,2,0.46,0.0,0.46,0,0,0,4,0,0,8,3,5,0,t0226,2022-08-16
dolnośląskie,Jelenia Góra,8,2,10,1.02,0.25,1.27,0,0,0,7,0,0,16,11,5,0,t0261,2022-08-16
dolnośląskie,Legnica,10,3,13,1.01,0.3,1.31,3,3,0,6,0,0,26,14,12,0,t0262,2022-08-16
dolnośląskie,Wrocław,122,20,142,1.9,0.31,2.21,1,1,0,124,1,0,257,146,109,2,t0264,2022-08-16
dolnośląskie,Wałbrzych,15,1,16,1.36,0.09,1.45,0,0,0,14,0,0,31,16,15,0,t0265,2022-08-16
kujawsko-pomorskie,aleksandrowski,3,1,4,0.55,0.18,0.73,0,0,0,1,0,0,11,5,6,0,t0401,2022-08-16
kujawsko-pomorskie,brodnicki,10,2,12,1.26,0.25,1.52,0,0,0,7,0,0,24,13,11,0,t0402,2022-08-16
kujawsko-pomorskie,bydgoski,15,5,20,1.26,0.42,1.67,0,0,0,29,0,0,50,20,29,1,t0403,2022-08-16
kujawsko-pomorskie,chełmiński,3,0,3,0.58,0.0,0.58,0,0,0,6,0,0,15,3,12,0,t0404,2022-08-16
kujawsko-pomorskie,golubsko-dobrzyński,3,1,4,0.67,0.22,0.89,0,0,0,7,0,0,12,4,8,0,t0405,2022-08-16
kujawsko-pomorskie,grudziądzki,3,0,3,0.75,0.0,0.75,0,0,0,5,0,0,9,3,6,0,t0406,2022-08-16
kujawsko-pomorskie,inowrocławski,46,11,57,2.89,0.69,3.58,0,0,0,45,0,0,99,57,42,0,t0407,2022-08-16
kujawsko-pomorskie,lipnowski,4,1,5,0.61,0.15,0.76,0,0,0,2,0,0,13,6,7,0,t0408,2022-08-16
kujawsko-pomorskie,mogileński,3,1,4,0.66,0.22,0.88,0,0,0,1,0,0,9,6,3,0,t0409,2022-08-16
kujawsko-pomorskie,nakielski,11,3,14,1.28,0.35,1.62,0,0,0,10,0,0,32,14,18,0,t0410,2022-08-16
kujawsko-pomorskie,radziejowski,10,0,10,2.49,0.0,2.49,0,0,0,12,0,0,18,10,8,0,t0411,2022-08-16
kujawsko-pomorskie,rypiński,3,0,3,0.69,0.0,0.69,0,0,0,4,0,0,12,3,8,1,t0412,2022-08-16
kujawsko-pomorskie,sępoleński,13,4,17,3.18,0.98,4.15,0,0,0,18,0,0,25,17,8,0,t0413,2022-08-16
kujawsko-pomorskie,świecki,7,2,9,0.71,0.2,0.91,1,0,1,5,0,0,14,9,5,0,t0414,2022-08-16
kujawsko-pomorskie,toruński,13,7,20,1.19,0.64,1.84,0,0,0,26,0,0,53,20,33,0,t0415,2022-08-16
