wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,12521,1547,14068,3.26,0.4,3.67,266,76,190,15398,16804,87221,81091,15245,64789,1057,t0000,2022-03-02
dolnośląskie,bolesławiecki,25,1,26,2.78,0.11,2.89,1,0,1,38,22,147,175,28,144,3,t0201,2022-03-02
dolnośląskie,dzierżoniowski,8,3,11,0.8,0.3,1.09,2,1,1,17,30,141,116,12,104,0,t0202,2022-03-02
dolnośląskie,głogowski,26,4,30,2.93,0.45,3.38,0,0,0,26,31,193,192,32,159,1,t0203,2022-03-02
dolnośląskie,górowski,15,2,17,4.32,0.58,4.9,0,0,0,16,11,105,76,17,59,0,t0204,2022-03-02
dolnośląskie,jaworski,14,1,15,2.8,0.2,3.0,0,0,0,19,13,81,69,16,53,0,t0205,2022-03-02
dolnośląskie,jeleniogórski,12,0,12,1.89,0.0,1.89,0,0,0,15,22,111,105,12,92,1,t0206,2022-03-02
dolnośląskie,kamiennogórski,3,0,3,0.7,0.0,0.7,0,0,0,5,14,59,36,4,32,0,t0207,2022-03-02
dolnośląskie,kłodzki,20,2,22,1.27,0.13,1.4,0,0,0,34,32,210,183,26,156,1,t0208,2022-03-02
dolnośląskie,legnicki,5,1,6,0.91,0.18,1.09,0,0,0,18,21,139,85,8,75,2,t0209,2022-03-02
dolnośląskie,lubański,19,1,20,3.51,0.18,3.7,0,0,0,14,30,120,109,22,82,5,t0210,2022-03-02
dolnośląskie,lubiński,12,2,14,1.13,0.19,1.32,0,0,0,37,58,199,130,15,111,4,t0211,2022-03-02
dolnośląskie,lwówecki,9,1,10,1.97,0.22,2.18,0,0,0,27,12,89,85,11,71,3,t0212,2022-03-02
dolnośląskie,milicki,9,0,9,2.44,0.0,2.44,0,0,0,11,18,97,86,10,75,1,t0213,2022-03-02
