wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,17196,-,-,4.48,632,183,449,28635,5658,183605,112988,19418,92279,1291,t0000,2022-01-04
dolnośląskie,bolesławiecki,-,-,57,-,-,6.33,0,0,0,73,8,438,304,78,218,8,t0201,2022-01-04
dolnośląskie,dzierżoniowski,-,-,43,-,-,4.28,7,0,7,67,15,457,227,44,181,2,t0202,2022-01-04
dolnośląskie,głogowski,-,-,18,-,-,2.03,0,0,0,42,14,345,219,19,199,1,t0203,2022-01-04
dolnośląskie,górowski,-,-,7,-,-,2.02,1,1,0,32,1,152,86,7,79,0,t0204,2022-01-04
dolnośląskie,jaworski,-,-,33,-,-,6.61,2,2,0,14,6,243,129,33,94,2,t0205,2022-01-04
dolnośląskie,jeleniogórski,-,-,14,-,-,2.21,0,0,0,43,9,275,128,14,114,0,t0206,2022-01-04
dolnośląskie,kamiennogórski,-,-,7,-,-,1.63,0,0,0,29,1,151,85,9,76,0,t0207,2022-01-04
dolnośląskie,kłodzki,-,-,36,-,-,2.29,1,0,1,78,15,593,283,40,240,3,t0208,2022-01-04
dolnośląskie,legnicki,-,-,18,-,-,3.26,0,0,0,30,4,247,77,20,56,1,t0209,2022-01-04
dolnośląskie,lubański,-,-,12,-,-,2.22,2,2,0,54,4,329,59,14,45,0,t0210,2022-01-04
dolnośląskie,lubiński,-,-,46,-,-,4.34,1,1,0,69,6,478,227,50,172,5,t0211,2022-01-04
dolnośląskie,lwówecki,-,-,2,-,-,0.44,0,0,0,40,3,123,96,5,90,1,t0212,2022-01-04
dolnośląskie,milicki,-,-,17,-,-,4.61,0,0,0,24,6,210,70,19,51,0,t0213,2022-01-04
dolnośląskie,oleśnicki,-,-,46,-,-,4.29,1,1,0,81,20,591,210,56,154,0,t0214,2022-01-04
dolnośląskie,oławski,-,-,43,-,-,5.6,0,0,0,46,5,503,170,52,117,1,t0215,2022-01-04
dolnośląskie,polkowicki,-,-,15,-,-,2.38,0,0,0,37,6,321,131,17,112,2,t0216,2022-01-04
dolnośląskie,strzeliński,-,-,27,-,-,6.21,2,2,0,57,4,251,126,31,94,1,t0217,2022-01-04
dolnośląskie,średzki,-,-,45,-,-,8.13,2,2,0,54,15,395,123,48,73,2,t0218,2022-01-04
dolnośląskie,świdnicki,-,-,61,-,-,3.9,2,0,2,69,20,751,320,68,246,6,t0219,2022-01-04
dolnośląskie,trzebnicki,-,-,39,-,-,4.57,0,0,0,41,6,481,189,40,148,1,t0220,2022-01-04
dolnośląskie,wałbrzyski,-,-,15,-,-,2.71,0,0,0,48,3,229,123,17,106,0,t0221,2022-01-04
dolnośląskie,wołowski,-,-,11,-,-,2.35,0,0,0,22,6,284,104,13,89,2,t0222,2022-01-04
dolnośląskie,wrocławski,-,-,86,-,-,5.59,2,2,0,144,34,970,467,107,356,4,t0223,2022-01-04
dolnośląskie,ząbkowicki,-,-,7,-,-,1.09,0,0,0,49,7,213,92,7,85,0,t0224,2022-01-04
dolnośląskie,zgorzelecki,-,-,42,-,-,4.73,1,1,0,81,17,536,175,45,123,7,t0225,2022-01-04
dolnośląskie,złotoryjski,-,-,9,-,-,2.08,0,0,0,24,3,214,74,12,59,3,t0226,2022-01-04
dolnośląskie,Jelenia Góra,-,-,17,-,-,2.16,5,0,5,63,15,352,184,23,160,1,t0261,2022-01-04
dolnośląskie,Legnica,-,-,24,-,-,2.42,1,1,0,80,8,537,179,31,144,4,t0262,2022-01-04
dolnośląskie,Wrocław,-,-,468,-,-,7.27,9,9,0,554,153,3948,2202,536,1645,21,t0264,2022-01-04
dolnośląskie,Wałbrzych,-,-,27,-,-,2.44,3,1,2,82,19,395,278,31,245,2,t0265,2022-01-04
kujawsko-pomorskie,aleksandrowski,-,-,12,-,-,2.18,0,0,0,36,2,184,107,13,92,2,t0401,2022-01-04
kujawsko-pomorskie,brodnicki,-,-,23,-,-,2.91,2,0,2,59,3,406,182,25,157,0,t0402,2022-01-04
kujawsko-pomorskie,bydgoski,-,-,53,-,-,4.44,0,0,0,118,10,622,426,55,360,11,t0403,2022-01-04
kujawsko-pomorskie,chełmiński,-,-,3,-,-,0.58,2,2,0,51,7,242,104,4,98,2,t0404,2022-01-04
kujawsko-pomorskie,golubsko-dobrzyński,-,-,20,-,-,4.45,0,0,0,34,5,158,136,23,108,5,t0405,2022-01-04
kujawsko-pomorskie,grudziądzki,-,-,22,-,-,5.47,1,1,0,33,7,236,155,25,130,0,t0406,2022-01-04
kujawsko-pomorskie,inowrocławski,-,-,64,-,-,4.02,9,0,9,157,10,727,373,67,302,4,t0407,2022-01-04
kujawsko-pomorskie,lipnowski,-,-,12,-,-,1.83,0,0,0,17,1,195,107,12,95,0,t0408,2022-01-04
kujawsko-pomorskie,mogileński,-,-,17,-,-,3.74,2,0,2,38,4,276,101,21,78,2,t0409,2022-01-04
kujawsko-pomorskie,nakielski,-,-,55,-,-,6.38,0,0,0,88,10,431,277,59,216,2,t0410,2022-01-04
kujawsko-pomorskie,radziejowski,-,-,8,-,-,1.99,4,0,4,22,5,149,67,8,58,1,t0411,2022-01-04
kujawsko-pomorskie,rypiński,-,-,7,-,-,1.61,1,0,1,40,0,125,93,9,84,0,t0412,2022-01-04
kujawsko-pomorskie,sępoleński,-,-,13,-,-,3.18,0,0,0,31,5,168,71,13,57,1,t0413,2022-01-04
kujawsko-pomorskie,świecki,-,-,38,-,-,3.84,1,0,1,46,8,468,283,42,230,11,t0414,2022-01-04
kujawsko-pomorskie,toruński,-,-,41,-,-,3.76,0,0,0,99,10,434,301,46,251,4,t0415,2022-01-04
kujawsko-pomorskie,tucholski,-,-,13,-,-,2.69,0,0,0,61,3,282,110,15,95,0,t0416,2022-01-04
kujawsko-pomorskie,wąbrzeski,-,-,10,-,-,2.93,0,0,0,11,2,164,86,11,74,1,t0417,2022-01-04
kujawsko-pomorskie,włocławski,-,-,24,-,-,2.79,0,0,0,31,10,375,146,24,122,0,t0418,2022-01-04
kujawsko-pomorskie,żniński,-,-,20,-,-,2.85,1,0,1,44,10,244,252,22,230,0,t0419,2022-01-04
kujawsko-pomorskie,Bydgoszcz,-,-,153,-,-,4.41,1,0,1,281,63,1489,1224,163,1023,38,t0461,2022-01-04
kujawsko-pomorskie,Grudziądz,-,-,53,-,-,5.63,4,4,0,92,6,408,317,61,246,10,t0462,2022-01-04
kujawsko-pomorskie,Toruń,-,-,77,-,-,3.83,3,2,1,184,31,677,621,89,524,8,t0463,2022-01-04
kujawsko-pomorskie,Włocławek,-,-,27,-,-,2.47,2,0,2,62,9,323,246,32,210,4,t0464,2022-01-04
lubelskie,bialski,-,-,14,-,-,1.27,0,0,0,40,3,226,264,15,246,3,t0601,2022-01-04
lubelskie,biłgorajski,-,-,34,-,-,3.38,1,0,1,62,5,316,227,37,190,0,t0602,2022-01-04
lubelskie,chełmski,-,-,12,-,-,1.54,8,0,8,43,3,212,157,14,142,1,t0603,2022-01-04
lubelskie,hrubieszowski,-,-,24,-,-,3.84,1,0,1,47,5,176,152,24,128,0,t0604,2022-01-04
lubelskie,janowski,-,-,13,-,-,2.86,1,0,1,30,7,137,131,13,115,3,t0605,2022-01-04
lubelskie,krasnostawski,-,-,12,-,-,1.91,0,0,0,33,1,153,130,14,114,2,t0606,2022-01-04
lubelskie,kraśnicki,-,-,24,-,-,2.52,0,0,0,48,2,228,228,27,201,0,t0607,2022-01-04
lubelskie,lubartowski,-,-,27,-,-,3.06,2,2,0,38,3,224,180,30,150,0,t0608,2022-01-04
lubelskie,lubelski,-,-,72,-,-,4.62,1,0,1,136,8,679,474,96,376,2,t0609,2022-01-04
lubelskie,łęczyński,-,-,26,-,-,4.54,2,1,1,36,1,178,176,27,149,0,t0610,2022-01-04
lubelskie,łukowski,-,-,20,-,-,1.88,1,1,0,49,4,243,182,22,158,2,t0611,2022-01-04
lubelskie,opolski,-,-,13,-,-,2.21,0,0,0,30,3,113,93,14,79,0,t0612,2022-01-04
lubelskie,parczewski,-,-,9,-,-,2.6,1,0,1,13,0,85,75,9,66,0,t0613,2022-01-04
lubelskie,puławski,-,-,53,-,-,4.7,0,0,0,123,11,429,375,61,314,0,t0614,2022-01-04
lubelskie,radzyński,-,-,2,-,-,0.34,0,0,0,17,3,97,77,2,74,1,t0615,2022-01-04
lubelskie,rycki,-,-,26,-,-,4.66,1,1,0,73,1,248,180,27,150,3,t0616,2022-01-04
lubelskie,świdnicki,-,-,38,-,-,5.3,0,0,0,93,5,282,250,42,208,0,t0617,2022-01-04
lubelskie,tomaszowski,-,-,27,-,-,3.28,0,0,0,61,5,267,157,30,126,1,t0618,2022-01-04
lubelskie,włodawski,-,-,7,-,-,1.83,1,0,1,30,0,97,97,8,89,0,t0619,2022-01-04
lubelskie,zamojski,-,-,26,-,-,2.46,2,1,1,64,7,320,242,28,214,0,t0620,2022-01-04
