wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,104,-,-,0.03,16,3,13,1739,98,74745,50088,150,49819,119,t0000,2021-06-29
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,3,0,278,125,0,125,0,t0201,2021-06-29
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,4,0,116,114,0,114,0,t0202,2021-06-29
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,4,0,143,89,0,89,0,t0203,2021-06-29
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,3,0,51,22,0,22,0,t0204,2021-06-29
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,2,0,65,46,0,46,0,t0205,2021-06-29
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,2,0,107,84,0,84,0,t0206,2021-06-29
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,1,0,64,31,0,31,0,t0207,2021-06-29
dolnośląskie,kłodzki,-,-,1,-,-,0.06,0,0,0,10,0,199,150,1,149,0,t0208,2021-06-29
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,4,0,147,40,0,40,0,t0209,2021-06-29
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,2,0,70,40,0,40,0,t0210,2021-06-29
dolnośląskie,lubiński,-,-,0,-,-,0.0,0,0,0,4,0,118,97,0,97,0,t0211,2021-06-29
