wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,1109,-,-,0.29,11,7,4,649,4835,100096,33095,1277,31609,209,t0000,2021-05-16
dolnośląskie,bolesławiecki,-,-,5,-,-,0.56,0,0,0,1,23,406,67,5,61,1,t0201,2021-05-16
dolnośląskie,dzierżoniowski,-,-,2,-,-,0.2,0,0,0,0,12,151,23,2,21,0,t0202,2021-05-16
dolnośląskie,głogowski,-,-,7,-,-,0.79,0,0,0,0,15,213,63,8,54,1,t0203,2021-05-16
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,7,93,18,0,18,0,t0204,2021-05-16
dolnośląskie,jaworski,-,-,8,-,-,1.6,0,0,0,0,8,139,25,8,16,1,t0205,2021-05-16
dolnośląskie,jeleniogórski,-,-,5,-,-,0.79,0,0,0,3,5,214,66,6,60,0,t0206,2021-05-16
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,2,42,16,0,16,0,t0207,2021-05-16
dolnośląskie,kłodzki,-,-,2,-,-,0.13,0,0,0,3,13,288,85,3,82,0,t0208,2021-05-16
dolnośląskie,legnicki,-,-,2,-,-,0.36,0,0,0,0,12,212,18,2,16,0,t0209,2021-05-16
dolnośląskie,lubański,-,-,7,-,-,1.29,0,0,0,1,9,139,36,7,28,1,t0210,2021-05-16
dolnośląskie,lubiński,-,-,2,-,-,0.19,0,0,0,2,20,277,56,3,53,0,t0211,2021-05-16
dolnośląskie,lwówecki,-,-,1,-,-,0.22,0,0,0,2,12,180,22,1,21,0,t0212,2021-05-16
