wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,40876,-,-,10.66,193,30,163,48899,19215,828763,150984,47233,101267,2484,t0000,2022-01-21
dolnośląskie,bolesławiecki,-,-,86,-,-,9.55,0,0,0,123,60,2605,293,108,173,12,t0201,2022-01-21
dolnośląskie,dzierżoniowski,-,-,125,-,-,12.44,0,0,0,108,32,1906,311,136,171,4,t0202,2022-01-21
dolnośląskie,głogowski,-,-,102,-,-,11.48,0,0,0,81,25,1904,316,120,190,6,t0203,2022-01-21
dolnośląskie,górowski,-,-,21,-,-,6.05,0,0,0,47,5,353,85,24,61,0,t0204,2022-01-21
dolnośląskie,jaworski,-,-,42,-,-,8.41,0,0,0,49,4,873,103,49,45,9,t0205,2022-01-21
dolnośląskie,jeleniogórski,-,-,40,-,-,6.31,0,0,0,50,38,1169,163,48,114,1,t0206,2022-01-21
dolnośląskie,kamiennogórski,-,-,36,-,-,8.36,0,0,0,34,15,741,109,40,69,0,t0207,2022-01-21
dolnośląskie,kłodzki,-,-,118,-,-,7.51,1,0,1,227,70,3453,317,134,181,2,t0208,2022-01-21
dolnośląskie,legnicki,-,-,21,-,-,3.8,0,0,0,48,12,860,100,24,73,3,t0209,2022-01-21
dolnośląskie,lubański,-,-,37,-,-,6.84,0,0,0,87,22,1160,111,48,53,10,t0210,2022-01-21
dolnośląskie,lubiński,-,-,126,-,-,11.87,1,0,1,137,53,2363,426,151,261,14,t0211,2022-01-21
dolnośląskie,lwówecki,-,-,37,-,-,8.08,0,0,0,56,19,617,159,44,104,11,t0212,2022-01-21
dolnośląskie,milicki,-,-,81,-,-,21.94,0,0,0,107,17,2066,156,93,62,1,t0213,2022-01-21
dolnośląskie,oleśnicki,-,-,143,-,-,13.32,3,3,0,153,43,3823,374,162,208,4,t0214,2022-01-21
dolnośląskie,oławski,-,-,152,-,-,19.78,0,0,0,105,42,2343,460,189,263,8,t0215,2022-01-21
