wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,9349,1088,10437,2.44,0.28,2.72,124,34,90,13233,12566,62516,73690,11423,61541,726,t0000,2022-03-22
dolnośląskie,bolesławiecki,22,4,26,2.44,0.44,2.89,1,0,1,31,15,143,215,31,180,4,t0201,2022-03-22
dolnośląskie,dzierżoniowski,7,2,9,0.7,0.2,0.9,1,0,1,15,18,79,103,9,93,1,t0202,2022-03-22
dolnośląskie,głogowski,3,1,4,0.34,0.11,0.45,0,0,0,18,22,103,165,5,158,2,t0203,2022-03-22
dolnośląskie,górowski,8,0,8,2.31,0.0,2.31,1,1,0,14,9,71,63,8,55,0,t0204,2022-03-22
dolnośląskie,jaworski,13,1,14,2.6,0.2,2.8,1,1,0,18,6,56,80,16,64,0,t0205,2022-03-22
dolnośląskie,jeleniogórski,7,2,9,1.1,0.32,1.42,0,0,0,18,14,54,87,10,77,0,t0206,2022-03-22
dolnośląskie,kamiennogórski,4,0,4,0.93,0.0,0.93,0,0,0,7,6,31,39,5,34,0,t0207,2022-03-22
dolnośląskie,kłodzki,44,2,46,2.8,0.13,2.93,1,0,1,29,27,161,192,57,134,1,t0208,2022-03-22
dolnośląskie,legnicki,7,1,8,1.27,0.18,1.45,0,0,0,11,11,83,74,9,64,1,t0209,2022-03-22
dolnośląskie,lubański,14,0,14,2.59,0.0,2.59,0,0,0,26,18,100,97,15,81,1,t0210,2022-03-22
dolnośląskie,lubiński,28,2,30,2.64,0.19,2.83,0,0,0,39,34,213,192,31,160,1,t0211,2022-03-22
dolnośląskie,lwówecki,4,1,5,0.87,0.22,1.09,0,0,0,21,14,76,81,7,74,0,t0212,2022-03-22
dolnośląskie,milicki,6,1,7,1.63,0.27,1.9,0,0,0,10,15,42,37,8,29,0,t0213,2022-03-22
dolnośląskie,oleśnicki,22,2,24,2.05,0.19,2.24,0,0,0,21,34,136,146,29,115,2,t0214,2022-03-22
dolnośląskie,oławski,23,2,25,2.99,0.26,3.25,0,0,0,15,18,101,114,26,88,0,t0215,2022-03-22
dolnośląskie,polkowicki,16,0,16,2.54,0.0,2.54,0,0,0,25,17,131,91,18,72,1,t0216,2022-03-22
dolnośląskie,strzeliński,13,1,14,2.99,0.23,3.22,1,1,0,24,19,73,61,16,42,3,t0217,2022-03-22
dolnośląskie,średzki,10,1,11,1.81,0.18,1.99,0,0,0,26,11,129,62,11,49,2,t0218,2022-03-22
dolnośląskie,świdnicki,17,0,17,1.09,0.0,1.09,0,0,0,27,22,168,177,21,155,1,t0219,2022-03-22
dolnośląskie,trzebnicki,17,6,23,1.99,0.7,2.69,0,0,0,30,38,138,148,25,120,3,t0220,2022-03-22
dolnośląskie,wałbrzyski,3,1,4,0.54,0.18,0.72,0,0,0,18,4,61,92,7,85,0,t0221,2022-03-22
dolnośląskie,wołowski,15,0,15,3.21,0.0,3.21,1,1,0,14,14,89,120,16,102,2,t0222,2022-03-22
dolnośląskie,wrocławski,69,7,76,4.48,0.45,4.94,0,0,0,78,88,341,378,77,298,3,t0223,2022-03-22
dolnośląskie,ząbkowicki,4,1,5,0.62,0.16,0.78,0,0,0,9,7,54,70,5,65,0,t0224,2022-03-22
dolnośląskie,zgorzelecki,29,2,31,3.27,0.23,3.49,0,0,0,22,17,175,134,33,100,1,t0225,2022-03-22
dolnośląskie,złotoryjski,9,1,10,2.08,0.23,2.31,0,0,0,17,10,70,64,10,53,1,t0226,2022-03-22
dolnośląskie,Jelenia Góra,17,1,18,2.16,0.13,2.28,1,0,1,21,21,85,128,22,105,1,t0261,2022-03-22
dolnośląskie,Legnica,23,4,27,2.32,0.4,2.73,0,0,0,31,38,191,163,31,131,1,t0262,2022-03-22
dolnośląskie,Wrocław,304,34,338,4.72,0.53,5.25,4,2,2,320,388,1638,1676,378,1274,24,t0264,2022-03-22
dolnośląskie,Wałbrzych,24,2,26,2.17,0.18,2.35,0,0,0,34,24,135,223,27,194,2,t0265,2022-03-22
kujawsko-pomorskie,aleksandrowski,22,1,23,4.0,0.18,4.18,1,1,0,36,16,86,97,26,71,0,t0401,2022-03-22
kujawsko-pomorskie,brodnicki,11,2,13,1.39,0.25,1.64,1,0,1,26,13,105,113,15,98,0,t0402,2022-03-22
kujawsko-pomorskie,bydgoski,44,7,51,3.68,0.59,4.27,0,0,0,64,59,247,302,52,246,4,t0403,2022-03-22
kujawsko-pomorskie,chełmiński,2,1,3,0.39,0.19,0.58,0,0,0,34,25,120,63,4,57,2,t0404,2022-03-22
kujawsko-pomorskie,golubsko-dobrzyński,5,2,7,1.11,0.44,1.56,0,0,0,18,18,75,83,7,76,0,t0405,2022-03-22
kujawsko-pomorskie,grudziądzki,14,2,16,3.48,0.5,3.98,1,1,0,10,22,84,96,17,79,0,t0406,2022-03-22
kujawsko-pomorskie,inowrocławski,44,5,49,2.76,0.31,3.08,1,0,1,92,86,277,333,56,270,7,t0407,2022-03-22
kujawsko-pomorskie,lipnowski,7,1,8,1.07,0.15,1.22,2,1,1,16,18,87,78,8,70,0,t0408,2022-03-22
kujawsko-pomorskie,mogileński,7,1,8,1.54,0.22,1.76,0,0,0,13,9,48,59,8,51,0,t0409,2022-03-22
kujawsko-pomorskie,nakielski,23,3,26,2.67,0.35,3.02,1,0,1,49,28,144,151,29,120,2,t0410,2022-03-22
kujawsko-pomorskie,radziejowski,6,0,6,1.49,0.0,1.49,2,1,1,14,17,51,50,7,43,0,t0411,2022-03-22
kujawsko-pomorskie,rypiński,5,3,8,1.15,0.69,1.84,0,0,0,27,8,70,95,9,86,0,t0412,2022-03-22
kujawsko-pomorskie,sępoleński,3,0,3,0.73,0.0,0.73,0,0,0,9,6,35,63,3,60,0,t0413,2022-03-22
kujawsko-pomorskie,świecki,18,1,19,1.82,0.1,1.92,0,0,0,43,27,184,188,19,166,3,t0414,2022-03-22
kujawsko-pomorskie,toruński,34,6,40,3.12,0.55,3.67,0,0,0,47,52,232,199,42,155,2,t0415,2022-03-22
kujawsko-pomorskie,tucholski,6,0,6,1.24,0.0,1.24,0,0,0,12,18,98,77,7,68,2,t0416,2022-03-22
kujawsko-pomorskie,wąbrzeski,10,1,11,2.93,0.29,3.22,0,0,0,11,5,76,77,11,66,0,t0417,2022-03-22
kujawsko-pomorskie,włocławski,7,2,9,0.81,0.23,1.05,0,0,0,26,23,124,109,11,98,0,t0418,2022-03-22
kujawsko-pomorskie,żniński,12,0,12,1.71,0.0,1.71,1,0,1,28,15,127,124,13,110,1,t0419,2022-03-22
kujawsko-pomorskie,Bydgoszcz,103,15,118,2.97,0.43,3.4,2,0,2,140,189,611,810,123,681,6,t0461,2022-03-22
kujawsko-pomorskie,Grudziądz,38,6,44,4.04,0.64,4.68,0,0,0,62,62,233,275,45,227,3,t0462,2022-03-22
kujawsko-pomorskie,Toruń,97,11,108,4.82,0.55,5.37,2,0,2,126,146,464,485,111,369,5,t0463,2022-03-22
kujawsko-pomorskie,Włocławek,14,0,14,1.28,0.0,1.28,0,0,0,20,30,120,136,17,118,1,t0464,2022-03-22
lubelskie,bialski,28,5,33,2.53,0.45,2.99,1,1,0,32,35,187,248,36,212,0,t0601,2022-03-22
lubelskie,biłgorajski,21,6,27,2.09,0.6,2.68,0,0,0,41,26,149,156,27,127,2,t0602,2022-03-22
lubelskie,chełmski,28,3,31,3.6,0.39,3.99,0,0,0,35,27,128,150,31,118,1,t0603,2022-03-22
lubelskie,hrubieszowski,11,2,13,1.76,0.32,2.08,0,0,0,13,17,62,88,15,73,0,t0604,2022-03-22
lubelskie,janowski,8,0,8,1.76,0.0,1.76,0,0,0,13,8,30,174,9,162,3,t0605,2022-03-22
lubelskie,krasnostawski,16,2,18,2.54,0.32,2.86,0,0,0,16,15,117,121,19,100,2,t0606,2022-03-22
lubelskie,kraśnicki,17,6,23,1.79,0.63,2.42,1,0,1,22,28,137,176,24,149,3,t0607,2022-03-22
lubelskie,lubartowski,21,3,24,2.38,0.34,2.72,0,0,0,18,24,114,168,26,140,2,t0608,2022-03-22
lubelskie,lubelski,54,2,56,3.46,0.13,3.59,0,0,0,75,83,343,368,57,309,2,t0609,2022-03-22
