wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt
lubelskie,Lublin,-,-,25.0,-,-,0.74,1.0,,1.0,,119.0,1301,113,32,79,2,t0663
lubelskie,Zamość,-,-,3.0,-,-,0.47,,,,,19.0,173,16,4,12,0,t0664
lubuskie,gorzowski,-,-,3.0,-,-,0.42,,,,,26.0,348,10,3,7,0,t0801
lubuskie,krośnieński,-,-,3.0,-,-,0.55,,,,,29.0,500,16,7,8,1,t0802
lubuskie,międzyrzecki,-,-,2.0,-,-,0.35,,,,,34.0,321,22,2,19,1,t0803
lubuskie,nowosolski,-,-,8.0,-,-,0.93,,,,,6.0,310,25,10,14,1,t0804
lubuskie,słubicki,-,-,12.0,-,-,2.56,,,,2.0,30.0,392,41,15,25,1,t0805
lubuskie,strzelecko-drezdenecki,-,-,2.0,-,-,0.41,,,,,13.0,212,20,6,14,0,t0806
lubuskie,sulęciński,-,-,3.0,-,-,0.85,,,,,8.0,334,37,6,31,0,t0807
lubuskie,świebodziński,-,-,2.0,-,-,0.36,,,,,22.0,344,9,3,6,0,t0808
lubuskie,zielonogórski,-,-,2.0,-,-,0.26,,,,,29.0,466,18,3,14,1,t0809
lubuskie,żagański,-,-,6.0,-,-,0.76,,,,,10.0,233,17,6,10,1,t0810
lubuskie,żarski,-,-,6.0,-,-,0.63,,,,,18.0,348,38,8,28,2,t0811
lubuskie,wschowski,-,-,,-,-,,,,,,4.0,155,8,0,8,0,t0812
lubuskie,Gorzów Wielkopolski,-,-,7.0,-,-,0.57,,,,1.0,37.0,513,36,8,28,0,t0861
lubuskie,Zielona Góra,-,-,9.0,-,-,0.64,,,,,47.0,770,48,9,37,2,t0862
łódzkie,bełchatowski,-,-,3.0,-,-,0.27,,,,,12.0,302,33,3,30,0,t1001
łódzkie,kutnowski,-,-,13.0,-,-,1.35,,,,,15.0,409,28,13,15,0,t1002
łódzkie,łaski,-,-,2.0,-,-,0.4,,,,,10.0,186,14,3,11,0,t1003
łódzkie,łęczycki,-,-,1.0,-,-,0.2,,,,,14.0,288,24,4,19,1,t1004
łódzkie,łowicki,-,-,6.0,-,-,0.77,,,,,10.0,266,29,7,22,0,t1005
łódzkie,łódzki wschodni,-,-,9.0,-,-,1.24,,,,3.0,20.0,291,47,10,35,2,t1006
łódzkie,opoczyński,-,-,2.0,-,-,0.26,,,,,5.0,95,13,2,11,0,t1007
łódzkie,pabianicki,-,-,11.0,-,-,0.92,,,,4.0,55.0,493,43,14,29,0,t1008
łódzkie,pajęczański,-,-,,-,-,,,,,1.0,4.0,121,6,1,5,0,t1009
łódzkie,piotrkowski,-,-,5.0,-,-,0.55,,,,1.0,16.0,258,30,8,21,1,t1010
łódzkie,poddębicki,-,-,,-,-,,,,,,27.0,219,10,1,9,0,t1011
łódzkie,radomszczański,-,-,6.0,-,-,0.53,,,,,22.0,259,42,7,35,0,t1012
łódzkie,rawski,-,-,6.0,-,-,1.24,,,,,1.0,270,28,6,22,0,t1013
łódzkie,sieradzki,-,-,6.0,-,-,0.51,1.0,1.0,,,19.0,462,59,7,47,5,t1014
łódzkie,skierniewicki,-,-,2.0,-,-,0.52,,,,,5.0,191,10,2,8,0,t1015
łódzkie,tomaszowski,-,-,3.0,-,-,0.26,1.0,,1.0,1.0,32.0,418,51,6,44,1,t1016
łódzkie,wieluński,-,-,,-,-,,,,,1.0,19.0,183,16,0,15,1,t1017
łódzkie,wieruszowski,-,-,1.0,-,-,0.24,,,,,3.0,134,5,1,4,0,t1018
łódzkie,zduńskowolski,-,-,2.0,-,-,0.3,,,,,28.0,193,28,2,25,1,t1019
łódzkie,zgierski,-,-,26.0,-,-,1.56,,,,3.0,40.0,886,117,30,83,4,t1020
łódzkie,brzeziński,-,-,2.0,-,-,0.65,,,,,7.0,113,13,3,9,1,t1021
łódzkie,Łódź,-,-,90.0,-,-,1.33,,,,3.0,212.0,3449,511,108,392,11,t1061
łódzkie,Piotrków Trybunalski,-,-,3.0,-,-,0.41,,,,,15.0,323,28,5,21,2,t1062
łódzkie,Skierniewice,-,-,,-,-,,,,,,18.0,262,11,0,11,0,t1063
małopolskie,bocheński,-,-,5.0,-,-,0.47,,,,,5.0,150,36,6,30,0,t1201
małopolskie,brzeski,-,-,3.0,-,-,0.32,,,,,3.0,111,27,3,23,1,t1202
małopolskie,chrzanowski,-,-,4.0,-,-,0.32,,,,,15.0,218,25,4,21,0,t1203
małopolskie,dąbrowski,-,-,2.0,-,-,0.34,,,,,6.0,52,10,2,8,0,t1204
małopolskie,gorlicki,-,-,1.0,-,-,0.09,,,,,10.0,137,32,2,30,0,t1205
małopolskie,krakowski,-,-,16.0,-,-,0.57,,,,,30.0,537,68,16,51,1,t1206
małopolskie,limanowski,-,-,2.0,-,-,0.15,,,,,4.0,110,25,3,22,0,t1207
małopolskie,miechowski,-,-,1.0,-,-,0.21,,,,,6.0,58,13,1,12,0,t1208
małopolskie,myślenicki,-,-,3.0,-,-,0.23,,,,,12.0,158,21,3,18,0,t1209
małopolskie,nowosądecki,-,-,3.0,-,-,0.14,,,,,9.0,139,56,7,47,2,t1210
małopolskie,nowotarski,-,-,1.0,-,-,0.05,1.0,,1.0,,3.0,62,17,1,16,0,t1211
małopolskie,olkuski,-,-,1.0,-,-,0.09,,,,,9.0,129,11,1,9,1,t1212
małopolskie,oświęcimski,-,-,4.0,-,-,0.26,,,,1.0,24.0,320,27,4,23,0,t1213
małopolskie,proszowicki,-,-,,-,-,,,,,,,41,6,0,5,1,t1214
małopolskie,suski,-,-,,-,-,,,,,,13.0,109,25,1,24,0,t1215
małopolskie,tarnowski,-,-,2.0,-,-,0.1,,,,,19.0,233,26,2,24,0,t1216
małopolskie,tatrzański,-,-,2.0,-,-,0.29,,,,,1.0,90,36,4,32,0,t1217
małopolskie,wadowicki,-,-,12.0,-,-,0.75,,,,,14.0,303,60,13,47,0,t1218
małopolskie,wielicki,-,-,3.0,-,-,0.23,,,,,17.0,285,14,3,11,0,t1219
małopolskie,Kraków,-,-,41.0,-,-,0.52,1.0,1.0,,2.0,110.0,1739,235,44,185,6,t1261
małopolskie,Nowy Sącz,-,-,5.0,-,-,0.6,,,,,2.0,56,48,9,38,1,t1262
małopolskie,Tarnów,-,-,4.0,-,-,0.37,,,,,17.0,151,25,5,20,0,t1263
mazowieckie,białobrzeski,-,-,,-,-,,,,,,3.0,163,6,0,6,0,t1401
mazowieckie,ciechanowski,-,-,22.0,-,-,2.47,,,,1.0,13.0,378,42,24,18,0,t1402
mazowieckie,garwoliński,-,-,1.0,-,-,0.09,,,,,5.0,133,4,1,3,0,t1403
mazowieckie,gostyniński,-,-,3.0,-,-,0.67,,,,,5.0,134,10,4,5,1,t1404
mazowieckie,grodziski,-,-,19.0,-,-,1.96,,,,,41.0,791,61,21,38,2,t1405
mazowieckie,grójecki,-,-,2.0,-,-,0.2,,,,,21.0,832,24,2,22,0,t1406
mazowieckie,kozienicki,-,-,2.0,-,-,0.33,,,,1.0,15.0,242,32,4,27,1,t1407
mazowieckie,legionowski,-,-,13.0,-,-,1.09,,,,,16.0,755,46,16,29,1,t1408
mazowieckie,lipski,-,-,6.0,-,-,1.78,1.0,,1.0,,10.0,99,15,6,9,0,t1409
mazowieckie,łosicki,-,-,4.0,-,-,1.3,,,,,3.0,105,6,4,2,0,t1410
mazowieckie,makowski,-,-,2.0,-,-,0.45,,,,,3.0,146,19,3,16,0,t1411
mazowieckie,miński,-,-,4.0,-,-,0.26,,,,,15.0,459,32,5,25,2,t1412
mazowieckie,mławski,-,-,3.0,-,-,0.41,,,,,12.0,515,11,4,6,1,t1413
mazowieckie,nowodworski,-,-,4.0,-,-,0.5,,,,,3.0,321,14,5,9,0,t1414
mazowieckie,ostrołęcki,-,-,5.0,-,-,0.56,,,,,9.0,215,14,5,9,0,t1415
mazowieckie,ostrowski,-,-,3.0,-,-,0.42,,,,,6.0,231,17,3,14,0,t1416
mazowieckie,otwocki,-,-,24.0,-,-,1.93,,,,1.0,19.0,569,80,24,51,5,t1417
mazowieckie,piaseczyński,-,-,23.0,-,-,1.21,,,,2.0,73.0,1031,90,25,64,1,t1418
mazowieckie,płocki,-,-,6.0,-,-,0.54,,,,3.0,28.0,392,26,6,18,2,t1419
mazowieckie,płoński,-,-,7.0,-,-,0.81,,,,,11.0,426,22,7,13,2,t1420
mazowieckie,pruszkowski,-,-,51.0,-,-,3.06,,,,,57.0,1191,134,54,79,1,t1421
mazowieckie,przasnyski,-,-,20.0,-,-,3.82,,,,,10.0,267,46,22,24,0,t1422
mazowieckie,przysuski,-,-,1.0,-,-,0.24,,,,,11.0,77,10,1,7,2,t1423
mazowieckie,pułtuski,-,-,7.0,-,-,1.35,,,,,9.0,150,24,7,17,0,t1424
mazowieckie,radomski,-,-,3.0,-,-,0.2,,,,,17.0,318,39,7,32,0,t1425
mazowieckie,siedlecki,-,-,3.0,-,-,0.37,,,,,4.0,205,21,5,16,0,t1426
mazowieckie,sierpecki,-,-,10.0,-,-,1.93,,,,,10.0,198,24,11,13,0,t1427
mazowieckie,sochaczewski,-,-,3.0,-,-,0.35,,,,,4.0,408,30,5,25,0,t1428
mazowieckie,sokołowski,-,-,1.0,-,-,0.19,,,,,3.0,114,5,2,2,1,t1429
mazowieckie,szydłowiecki,-,-,,-,-,,,,,,2.0,65,4,0,4,0,t1430
mazowieckie,warszawski zachodni,-,-,22.0,-,-,1.84,,,,,35.0,826,74,23,49,2,t1432
mazowieckie,węgrowski,-,-,1.0,-,-,0.15,,,,,10.0,228,5,1,3,1,t1433
mazowieckie,wołomiński,-,-,18.0,-,-,0.72,,,,7.0,47.0,1253,74,24,48,2,t1434
mazowieckie,wyszkowski,-,-,4.0,-,-,0.54,,,,,4.0,198,26,6,19,1,t1435
mazowieckie,zwoleński,-,-,,-,-,,,,,,3.0,134,4,0,4,0,t1436
mazowieckie,żuromiński,-,-,,-,-,,,,,2.0,3.0,120,10,0,9,1,t1437
mazowieckie,żyrardowski,-,-,6.0,-,-,0.79,,,,,26.0,338,39,7,32,0,t1438
mazowieckie,Ostrołęka,-,-,3.0,-,-,0.58,,,,,7.0,112,21,4,16,1,t1461
mazowieckie,Płock,-,-,6.0,-,-,0.5,,,,,47.0,522,52,10,39,3,t1462
mazowieckie,Radom,-,-,18.0,-,-,0.85,,,,,31.0,498,67,24,43,0,t1463
mazowieckie,Siedlce,-,-,1.0,-,-,0.13,,,,,15.0,252,18,3,15,0,t1464
mazowieckie,Warszawa,-,-,201.0,-,-,1.12,7.0,,7.0,10.0,495.0,7737,1063,244,788,31,t1465
opolskie,brzeski,-,-,5.0,-,-,0.56,,,,2.0,22.0,285,24,7,17,0,t1601
opolskie,głubczycki,-,-,5.0,-,-,1.1,1.0,,1.0,2.0,14.0,167,18,8,9,1,t1602
opolskie,kędzierzyńsko-kozielski,-,-,2.0,-,-,0.21,,,,2.0,20.0,339,56,7,47,2,t1603
opolskie,kluczborski,-,-,12.0,-,-,1.84,,,,,10.0,195,30,13,17,0,t1604
opolskie,krapkowicki,-,-,9.0,-,-,1.42,,,,,9.0,162,32,10,22,0,t1605
opolskie,namysłowski,-,-,6.0,-,-,1.41,,,,,8.0,131,17,7,10,0,t1606
opolskie,nyski,-,-,14.0,-,-,1.03,,,,,53.0,276,48,15,33,0,t1607
opolskie,oleski,-,-,6.0,-,-,0.94,,,,,8.0,204,15,6,9,0,t1608
opolskie,opolski,-,-,15.0,-,-,1.21,,,,1.0,27.0,369,64,15,48,1,t1609
opolskie,prudnicki,-,-,3.0,-,-,0.54,,,,,21.0,120,19,3,16,0,t1610
opolskie,strzelecki,-,-,4.0,-,-,0.54,,,,,21.0,322,22,5,16,1,t1611
opolskie,Opole,-,-,18.0,-,-,1.41,,,,1.0,31.0,744,84,22,62,0,t1661
podkarpackie,bieszczadzki,-,-,4.0,-,-,1.85,,,,,,27,8,4,4,0,t1801
podkarpackie,brzozowski,-,-,1.0,-,-,0.15,,,,,4.0,102,22,2,20,0,t1802
podkarpackie,dębicki,-,-,2.0,-,-,0.15,,,,,9.0,140,13,2,10,1,t1803
podkarpackie,jarosławski,-,-,2.0,-,-,0.17,1.0,1.0,,,19.0,274,27,6,20,1,t1804
podkarpackie,jasielski,-,-,1.0,-,-,0.09,,,,,8.0,145,13,1,11,1,t1805
podkarpackie,kolbuszowski,-,-,,-,-,,,,,,6.0,61,13,1,12,0,t1806
podkarpackie,krośnieński,-,-,1.0,-,-,0.09,,,,2.0,7.0,108,20,2,18,0,t1807
podkarpackie,leżajski,-,-,4.0,-,-,0.58,,,,,5.0,91,20,4,15,1,t1808
podkarpackie,lubaczowski,-,-,,-,-,,,,,,15.0,212,34,0,34,0,t1809
podkarpackie,łańcucki,-,-,5.0,-,-,0.62,,,,,13.0,234,21,5,16,0,t1810
podkarpackie,mielecki,-,-,4.0,-,-,0.29,,,,,11.0,127,38,12,26,0,t1811
podkarpackie,niżański,-,-,2.0,-,-,0.3,,,,,4.0,179,11,3,8,0,t1812
podkarpackie,przemyski,-,-,2.0,-,-,0.27,,,,,9.0,208,38,2,33,3,t1813
podkarpackie,przeworski,-,-,4.0,-,-,0.51,,,,,5.0,116,15,5,10,0,t1814
podkarpackie,ropczycko-sędziszowski,-,-,,-,-,,,,,,5.0,58,14,0,14,0,t1815
podkarpackie,rzeszowski,-,-,3.0,-,-,0.18,,,,,21.0,336,31,4,27,0,t1816
podkarpackie,sanocki,-,-,2.0,-,-,0.21,,,,,4.0,69,17,2,15,0,t1817
podkarpackie,stalowowolski,-,-,8.0,-,-,0.76,,,,3.0,5.0,296,28,9,19,0,t1818
podkarpackie,strzyżowski,-,-,2.0,-,-,0.33,,,,,5.0,118,9,2,7,0,t1819
podkarpackie,tarnobrzeski,-,-,1.0,-,-,0.19,,,,,11.0,136,22,8,14,0,t1820
podkarpackie,leski,-,-,1.0,-,-,0.38,,,,,,43,4,1,3,0,t1821
podkarpackie,Krosno,-,-,,-,-,,,,,,7.0,52,10,0,10,0,t1861
podkarpackie,Przemyśl,-,-,7.0,-,-,1.16,,,,,11.0,134,34,8,24,2,t1862
podkarpackie,Rzeszów,-,-,11.0,-,-,0.56,,,,,27.0,427,63,12,51,0,t1863
podkarpackie,Tarnobrzeg,-,-,1.0,-,-,0.21,,,,1.0,12.0,96,28,6,21,1,t1864
podlaskie,augustowski,-,-,6.0,-,-,1.04,,,,,,161,18,6,12,0,t2001
podlaskie,białostocki,-,-,9.0,-,-,0.6,,,,,34.0,424,51,10,40,1,t2002
podlaskie,bielski,-,-,2.0,-,-,0.37,,,,,12.0,166,8,2,6,0,t2003
podlaskie,grajewski,-,-,2.0,-,-,0.43,,,,,2.0,106,9,2,7,0,t2004
podlaskie,hajnowski,-,-,6.0,-,-,1.42,,,,,9.0,150,14,6,8,0,t2005
podlaskie,kolneński,-,-,2.0,-,-,0.53,,,,,7.0,78,8,2,6,0,t2006
podlaskie,łomżyński,-,-,4.0,-,-,0.79,,,,,7.0,174,10,5,5,0,t2007
podlaskie,moniecki,-,-,,-,-,,,,,2.0,6.0,96,6,0,6,0,t2008
podlaskie,sejneński,-,-,1.0,-,-,0.5,,,,,3.0,29,6,2,4,0,t2009
podlaskie,siemiatycki,-,-,,-,-,,,,,,7.0,100,4,0,4,0,t2010
podlaskie,sokólski,-,-,7.0,-,-,1.06,,,,1.0,22.0,366,24,9,15,0,t2011
podlaskie,suwalski,-,-,7.0,-,-,1.97,,,,,7.0,99,14,8,6,0,t2012
podlaskie,wysokomazowiecki,-,-,,-,-,,,,,,5.0,172,9,0,9,0,t2013
podlaskie,zambrowski,-,-,1.0,-,-,0.23,1.0,,1.0,1.0,16.0,212,17,2,15,0,t2014
podlaskie,Białystok,-,-,32.0,-,-,1.08,,,,,75.0,966,130,37,88,5,t2061
podlaskie,Łomża,-,-,9.0,-,-,1.43,,,,,17.0,234,34,11,22,1,t2062
podlaskie,Suwałki,-,-,5.0,-,-,0.72,,,,,20.0,335,17,10,7,0,t2063
pomorskie,bytowski,-,-,8.0,-,-,1.01,,,,1.0,24.0,271,33,10,22,1,t2201
pomorskie,chojnicki,-,-,8.0,-,-,0.82,,,,,20.0,263,31,8,23,0,t2202
pomorskie,człuchowski,-,-,4.0,-,-,0.72,,,,,47.0,311,11,4,7,0,t2203
pomorskie,gdański,-,-,36.0,-,-,3.02,,,,2.0,55.0,990,104,37,65,2,t2204
pomorskie,kartuski,-,-,24.0,-,-,1.7,,,,1.0,26.0,663,57,26,27,4,t2205
pomorskie,kościerski,-,-,5.0,-,-,0.69,1.0,,1.0,,12.0,282,34,5,29,0,t2206
pomorskie,kwidzyński,-,-,16.0,-,-,1.93,,,,,27.0,426,47,17,30,0,t2207
pomorskie,lęborski,-,-,11.0,-,-,1.66,2.0,,2.0,2.0,12.0,202,32,12,20,0,t2208
pomorskie,malborski,-,-,10.0,-,-,1.58,,,,5.0,60.0,603,33,10,22,1,t2209
pomorskie,nowodworski,-,-,7.0,-,-,1.97,,,,2.0,12.0,283,17,7,10,0,t2210
pomorskie,pucki,-,-,22.0,-,-,2.52,,,,1.0,29.0,515,48,23,24,1,t2211
pomorskie,słupski,-,-,5.0,-,-,0.51,,,,,36.0,613,22,6,16,0,t2212
pomorskie,starogardzki,-,-,28.0,-,-,2.18,,,,5.0,35.0,629,64,29,35,0,t2213
pomorskie,tczewski,-,-,34.0,-,-,2.94,,,,,26.0,608,107,38,67,2,t2214
pomorskie,wejherowski,-,-,41.0,-,-,1.87,,,,,71.0,1114,123,42,79,2,t2215
pomorskie,sztumski,-,-,7.0,-,-,1.7,,,,,21.0,423,31,7,24,0,t2216
pomorskie,Gdańsk,-,-,196.0,-,-,4.16,1.0,,1.0,16.0,216.0,3319,629,202,411,16,t2261
pomorskie,Gdynia,-,-,41.0,-,-,1.67,,,,2.0,149.0,1432,196,44,145,7,t2262
pomorskie,Słupsk,-,-,27.0,-,-,2.99,,,,1.0,61.0,668,75,28,44,3,t2263
pomorskie,Sopot,-,-,6.0,-,-,1.69,,,,,14.0,130,23,6,17,0,t2264
śląskie,będziński,-,-,9.0,-,-,0.61,,,,2.0,40.0,510,39,10,29,0,t2401
śląskie,bielski,-,-,7.0,-,-,0.42,,,,3.0,38.0,480,55,7,47,1,t2402
śląskie,cieszyński,-,-,4.0,-,-,0.22,1.0,,1.0,1.0,27.0,469,30,4,26,0,t2403
śląskie,częstochowski,-,-,,-,-,,,,,,11.0,296,39,2,37,0,t2404
śląskie,gliwicki,-,-,9.0,-,-,0.78,,,,,26.0,367,45,10,35,0,t2405
