wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,29100,-,-,7.59,2,1,1,1317,18849,819306,97455,33654,61954,1847,t0000,2022-01-23
dolnośląskie,bolesławiecki,-,-,35,-,-,3.89,0,0,0,1,29,2479,135,44,90,1,t0201,2022-01-23
dolnośląskie,dzierżoniowski,-,-,81,-,-,8.06,0,0,0,3,76,2057,177,88,86,3,t0202,2022-01-23
dolnośląskie,głogowski,-,-,59,-,-,6.64,0,0,0,0,12,1975,172,65,95,12,t0203,2022-01-23
dolnośląskie,górowski,-,-,8,-,-,2.31,0,0,0,0,3,381,44,12,30,2,t0204,2022-01-23
dolnośląskie,jaworski,-,-,18,-,-,3.6,0,0,0,0,7,704,68,22,44,2,t0205,2022-01-23
dolnośląskie,jeleniogórski,-,-,15,-,-,2.37,0,0,0,1,11,1147,109,20,85,4,t0206,2022-01-23
dolnośląskie,kamiennogórski,-,-,10,-,-,2.32,0,0,0,0,19,796,28,11,17,0,t0207,2022-01-23
dolnośląskie,kłodzki,-,-,223,-,-,14.19,0,0,0,2,44,3068,616,272,340,4,t0208,2022-01-23
dolnośląskie,legnicki,-,-,12,-,-,2.17,0,0,0,1,11,1208,44,16,26,2,t0209,2022-01-23
dolnośląskie,lubański,-,-,33,-,-,6.1,0,0,0,2,13,1071,89,39,47,3,t0210,2022-01-23
dolnośląskie,lubiński,-,-,83,-,-,7.82,0,0,0,8,31,2287,241,90,145,6,t0211,2022-01-23
dolnośląskie,lwówecki,-,-,32,-,-,6.99,0,0,0,1,14,540,95,35,55,5,t0212,2022-01-23
dolnośląskie,milicki,-,-,105,-,-,28.45,0,0,0,2,41,1940,248,123,125,0,t0213,2022-01-23
dolnośląskie,oleśnicki,-,-,100,-,-,9.32,0,0,0,2,56,3602,259,114,143,2,t0214,2022-01-23
dolnośląskie,oławski,-,-,105,-,-,13.67,0,0,0,1,40,2280,319,117,201,1,t0215,2022-01-23
dolnośląskie,polkowicki,-,-,23,-,-,3.65,0,0,0,0,8,1784,88,26,60,2,t0216,2022-01-23
dolnośląskie,strzeliński,-,-,51,-,-,11.74,0,0,0,0,23,1701,120,62,57,1,t0217,2022-01-23
dolnośląskie,średzki,-,-,44,-,-,7.95,0,0,0,2,66,2009,115,50,63,2,t0218,2022-01-23
dolnośląskie,świdnicki,-,-,154,-,-,9.84,0,0,0,2,83,5401,378,180,193,5,t0219,2022-01-23
dolnośląskie,trzebnicki,-,-,83,-,-,9.72,0,0,0,6,42,1789,321,88,230,3,t0220,2022-01-23
dolnośląskie,wałbrzyski,-,-,86,-,-,15.52,0,0,0,2,23,1571,192,100,90,2,t0221,2022-01-23
dolnośląskie,wołowski,-,-,80,-,-,17.12,0,0,0,0,24,1099,172,98,69,5,t0222,2022-01-23
dolnośląskie,wrocławski,-,-,240,-,-,15.6,0,0,0,19,145,5879,677,272,385,20,t0223,2022-01-23
dolnośląskie,ząbkowicki,-,-,73,-,-,11.32,0,0,0,1,41,1403,165,81,82,2,t0224,2022-01-23
dolnośląskie,zgorzelecki,-,-,41,-,-,4.62,0,0,0,2,33,1717,140,44,85,11,t0225,2022-01-23
dolnośląskie,złotoryjski,-,-,11,-,-,2.54,0,0,0,0,12,594,45,13,32,0,t0226,2022-01-23
dolnośląskie,Jelenia Góra,-,-,36,-,-,4.57,0,0,0,3,25,1722,166,41,120,5,t0261,2022-01-23
dolnośląskie,Legnica,-,-,17,-,-,1.72,0,0,0,2,52,2039,66,20,44,2,t0262,2022-01-23
dolnośląskie,Wrocław,-,-,727,-,-,11.29,0,0,0,18,565,13410,2035,818,1161,56,t0264,2022-01-23
dolnośląskie,Wałbrzych,-,-,173,-,-,15.64,0,0,0,0,38,2454,357,192,163,2,t0265,2022-01-23
kujawsko-pomorskie,aleksandrowski,-,-,14,-,-,2.55,0,0,0,6,11,321,55,16,39,0,t0401,2022-01-23
kujawsko-pomorskie,brodnicki,-,-,15,-,-,1.9,0,0,0,0,15,546,129,21,107,1,t0402,2022-01-23
kujawsko-pomorskie,bydgoski,-,-,86,-,-,7.2,0,0,0,18,73,1541,325,108,210,7,t0403,2022-01-23
kujawsko-pomorskie,chełmiński,-,-,9,-,-,1.74,0,0,0,2,19,401,39,10,27,2,t0404,2022-01-23
kujawsko-pomorskie,golubsko-dobrzyński,-,-,15,-,-,3.34,0,0,0,0,22,216,48,18,30,0,t0405,2022-01-23
kujawsko-pomorskie,grudziądzki,-,-,16,-,-,3.98,0,0,0,1,21,437,70,17,53,0,t0406,2022-01-23
kujawsko-pomorskie,inowrocławski,-,-,40,-,-,2.51,0,0,0,1,66,1137,198,47,149,2,t0407,2022-01-23
kujawsko-pomorskie,lipnowski,-,-,10,-,-,1.52,0,0,0,0,14,328,65,13,51,1,t0408,2022-01-23
kujawsko-pomorskie,mogileński,-,-,17,-,-,3.74,0,0,0,0,14,308,76,19,56,1,t0409,2022-01-23
kujawsko-pomorskie,nakielski,-,-,13,-,-,1.51,0,0,0,0,9,555,73,14,58,1,t0410,2022-01-23
kujawsko-pomorskie,radziejowski,-,-,7,-,-,1.74,0,0,0,0,3,343,34,8,26,0,t0411,2022-01-23
kujawsko-pomorskie,rypiński,-,-,22,-,-,5.07,0,0,0,0,6,374,82,23,57,2,t0412,2022-01-23
kujawsko-pomorskie,sępoleński,-,-,2,-,-,0.49,0,0,0,0,6,181,21,2,19,0,t0413,2022-01-23
kujawsko-pomorskie,świecki,-,-,29,-,-,2.93,0,0,0,3,23,845,135,34,99,2,t0414,2022-01-23
kujawsko-pomorskie,toruński,-,-,34,-,-,3.12,0,0,0,4,52,1088,153,39,112,2,t0415,2022-01-23
kujawsko-pomorskie,tucholski,-,-,15,-,-,3.1,0,0,0,6,21,372,63,15,48,0,t0416,2022-01-23
kujawsko-pomorskie,wąbrzeski,-,-,2,-,-,0.59,0,0,0,0,11,169,20,3,17,0,t0417,2022-01-23
kujawsko-pomorskie,włocławski,-,-,21,-,-,2.44,0,0,0,0,21,871,96,23,71,2,t0418,2022-01-23
kujawsko-pomorskie,żniński,-,-,12,-,-,1.71,0,0,0,1,13,328,110,16,92,2,t0419,2022-01-23
kujawsko-pomorskie,Bydgoszcz,-,-,229,-,-,6.6,0,0,0,41,155,2589,796,254,529,13,t0461,2022-01-23
kujawsko-pomorskie,Grudziądz,-,-,24,-,-,2.55,0,0,0,2,55,846,156,34,117,5,t0462,2022-01-23
kujawsko-pomorskie,Toruń,-,-,92,-,-,4.57,0,0,0,14,88,1815,353,116,234,3,t0463,2022-01-23
kujawsko-pomorskie,Włocławek,-,-,20,-,-,1.83,0,0,0,1,31,608,110,20,89,1,t0464,2022-01-23
lubelskie,bialski,-,-,19,-,-,1.72,0,0,0,1,24,1233,95,22,72,1,t0601,2022-01-23
lubelskie,biłgorajski,-,-,20,-,-,1.99,0,0,0,0,32,1510,100,23,76,1,t0602,2022-01-23
lubelskie,chełmski,-,-,28,-,-,3.6,0,0,0,0,30,1460,134,29,103,2,t0603,2022-01-23
lubelskie,hrubieszowski,-,-,19,-,-,3.04,0,0,0,4,17,1088,66,19,46,1,t0604,2022-01-23
lubelskie,janowski,-,-,6,-,-,1.32,0,0,0,0,18,983,21,7,13,1,t0605,2022-01-23
lubelskie,krasnostawski,-,-,17,-,-,2.7,0,0,0,8,19,1350,89,19,69,1,t0606,2022-01-23
lubelskie,kraśnicki,-,-,19,-,-,2.0,0,0,0,1,34,1415,112,21,90,1,t0607,2022-01-23
lubelskie,lubartowski,-,-,44,-,-,4.99,0,0,0,1,26,1198,153,49,104,0,t0608,2022-01-23
lubelskie,lubelski,-,-,128,-,-,8.21,0,0,0,7,94,3630,427,151,272,4,t0609,2022-01-23
lubelskie,łęczyński,-,-,46,-,-,8.03,0,0,0,0,17,1880,163,51,111,1,t0610,2022-01-23
lubelskie,łukowski,-,-,48,-,-,4.5,0,0,0,1,29,3157,181,54,125,2,t0611,2022-01-23
lubelskie,opolski,-,-,37,-,-,6.28,0,0,0,0,21,645,123,41,80,2,t0612,2022-01-23
lubelskie,parczewski,-,-,10,-,-,2.89,0,0,0,0,13,525,30,10,20,0,t0613,2022-01-23
