wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,6170,-,-,1.61,32,4,28,559,11634,219104,31747,6920,24277,550,t0000,2021-03-07
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,0,0,0,1,6,136,35,2,33,0,t0201,2021-03-07
dolnośląskie,dzierżoniowski,-,-,6,-,-,0.6,0,0,0,0,35,255,42,6,36,0,t0202,2021-03-07
dolnośląskie,głogowski,-,-,9,-,-,1.01,0,0,0,0,7,329,43,9,34,0,t0203,2021-03-07
dolnośląskie,górowski,-,-,1,-,-,0.29,0,0,0,0,3,61,15,1,14,0,t0204,2021-03-07
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,4,106,14,0,14,0,t0205,2021-03-07
dolnośląskie,jeleniogórski,-,-,6,-,-,0.95,0,0,0,0,5,169,15,7,8,0,t0206,2021-03-07
dolnośląskie,kamiennogórski,-,-,8,-,-,1.86,0,0,0,0,23,499,14,10,4,0,t0207,2021-03-07
dolnośląskie,kłodzki,-,-,72,-,-,4.58,0,0,0,6,113,1366,166,76,89,1,t0208,2021-03-07
dolnośląskie,legnicki,-,-,14,-,-,2.54,0,0,0,0,6,231,34,14,20,0,t0209,2021-03-07
dolnośląskie,lubański,-,-,5,-,-,0.92,0,0,0,0,5,150,20,5,15,0,t0210,2021-03-07
dolnośląskie,lubiński,-,-,6,-,-,0.57,0,0,0,0,11,282,29,6,22,1,t0211,2021-03-07
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,7,42,9,0,9,0,t0212,2021-03-07
dolnośląskie,milicki,-,-,6,-,-,1.63,0,0,0,0,5,128,25,6,19,0,t0213,2021-03-07
dolnośląskie,oleśnicki,-,-,16,-,-,1.49,0,0,0,1,27,451,55,16,38,1,t0214,2021-03-07
dolnośląskie,oławski,-,-,16,-,-,2.08,0,0,0,0,2,364,68,17,51,0,t0215,2021-03-07
dolnośląskie,polkowicki,-,-,4,-,-,0.63,0,0,0,2,5,205,19,5,14,0,t0216,2021-03-07
dolnośląskie,strzeliński,-,-,3,-,-,0.69,0,0,0,2,11,331,16,5,10,1,t0217,2021-03-07
dolnośląskie,średzki,-,-,4,-,-,0.72,0,0,0,0,9,305,22,4,18,0,t0218,2021-03-07
dolnośląskie,świdnicki,-,-,7,-,-,0.45,0,0,0,0,38,807,40,11,28,1,t0219,2021-03-07
dolnośląskie,trzebnicki,-,-,13,-,-,1.52,0,0,0,0,28,502,71,13,58,0,t0220,2021-03-07
dolnośląskie,wałbrzyski,-,-,19,-,-,3.43,0,0,0,1,11,356,35,19,16,0,t0221,2021-03-07
dolnośląskie,wołowski,-,-,3,-,-,0.64,0,0,0,0,8,151,27,3,23,1,t0222,2021-03-07
dolnośląskie,wrocławski,-,-,38,-,-,2.47,0,0,0,2,45,968,119,38,81,0,t0223,2021-03-07
dolnośląskie,ząbkowicki,-,-,16,-,-,2.48,0,0,0,0,17,200,54,16,38,0,t0224,2021-03-07
dolnośląskie,zgorzelecki,-,-,1,-,-,0.11,0,0,0,0,9,295,16,1,15,0,t0225,2021-03-07
dolnośląskie,złotoryjski,-,-,1,-,-,0.23,0,0,0,0,2,84,6,1,5,0,t0226,2021-03-07
dolnośląskie,Jelenia Góra,-,-,15,-,-,1.9,0,0,0,0,10,247,44,17,27,0,t0261,2021-03-07
dolnośląskie,Legnica,-,-,22,-,-,2.22,0,0,0,0,9,377,56,22,33,1,t0262,2021-03-07
dolnośląskie,Wrocław,-,-,118,-,-,1.83,0,0,0,10,231,2998,563,130,424,9,t0264,2021-03-07
dolnośląskie,Wałbrzych,-,-,17,-,-,1.54,0,0,0,0,33,439,45,18,27,0,t0265,2021-03-07
kujawsko-pomorskie,aleksandrowski,-,-,2,-,-,0.36,1,0,1,0,23,247,23,2,20,1,t0401,2021-03-07
kujawsko-pomorskie,brodnicki,-,-,10,-,-,1.26,0,0,0,0,18,314,39,10,27,2,t0402,2021-03-07
kujawsko-pomorskie,bydgoski,-,-,26,-,-,2.18,0,0,0,14,42,907,118,34,83,1,t0403,2021-03-07
