wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,194,-,-,0.05,8,2,6,632,878,58527,32135,262,31764,109,t0000,2021-06-06
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,1,4,226,47,0,47,0,t0201,2021-06-06
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,0,4,86,25,0,25,0,t0202,2021-06-06
dolnośląskie,głogowski,-,-,1,-,-,0.11,0,0,0,1,1,100,50,1,49,0,t0203,2021-06-06
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,46,7,0,7,0,t0204,2021-06-06
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,0,0,53,22,0,22,0,t0205,2021-06-06
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,5,60,25,0,25,0,t0206,2021-06-06
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,0,1,59,8,0,8,0,t0207,2021-06-06
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,0,3,84,68,0,68,0,t0208,2021-06-06
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,0,0,84,16,0,16,0,t0209,2021-06-06
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,0,3,56,21,0,21,0,t0210,2021-06-06
dolnośląskie,lubiński,-,-,0,-,-,0.0,0,0,0,1,3,56,57,0,57,0,t0211,2021-06-06
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,0,3,48,13,0,13,0,t0212,2021-06-06
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,0,0,34,20,0,20,0,t0213,2021-06-06
dolnośląskie,oleśnicki,-,-,1,-,-,0.09,0,0,0,0,2,120,41,2,39,0,t0214,2021-06-06
dolnośląskie,oławski,-,-,1,-,-,0.13,0,0,0,2,2,149,61,1,60,0,t0215,2021-06-06
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,0,2,59,29,0,29,0,t0216,2021-06-06
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,1,1,15,22,0,21,1,t0217,2021-06-06
dolnośląskie,średzki,-,-,1,-,-,0.18,0,0,0,0,1,85,24,1,23,0,t0218,2021-06-06
dolnośląskie,świdnicki,-,-,0,-,-,0.0,0,0,0,1,10,177,60,0,60,0,t0219,2021-06-06
dolnośląskie,trzebnicki,-,-,1,-,-,0.12,0,0,0,0,2,192,54,1,53,0,t0220,2021-06-06
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,0,1,29,22,0,22,0,t0221,2021-06-06
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,1,0,85,30,0,30,0,t0222,2021-06-06
dolnośląskie,wrocławski,-,-,1,-,-,0.06,0,0,0,3,3,270,119,1,118,0,t0223,2021-06-06
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,0,3,44,36,0,36,0,t0224,2021-06-06
dolnośląskie,zgorzelecki,-,-,0,-,-,0.0,0,0,0,0,4,98,33,0,33,0,t0225,2021-06-06
dolnośląskie,złotoryjski,-,-,2,-,-,0.46,0,0,0,0,2,48,15,2,13,0,t0226,2021-06-06
dolnośląskie,Jelenia Góra,-,-,0,-,-,0.0,0,0,0,0,2,61,47,0,47,0,t0261,2021-06-06
dolnośląskie,Legnica,-,-,1,-,-,0.1,0,0,0,0,0,156,52,1,51,0,t0262,2021-06-06
dolnośląskie,Wrocław,-,-,1,-,-,0.02,1,1,0,11,23,1512,693,7,680,6,t0264,2021-06-06
dolnośląskie,Wałbrzych,-,-,0,-,-,0.0,0,0,0,0,1,62,57,0,57,0,t0265,2021-06-06
kujawsko-pomorskie,aleksandrowski,-,-,1,-,-,0.18,0,0,0,0,0,34,15,1,14,0,t0401,2021-06-06
kujawsko-pomorskie,brodnicki,-,-,0,-,-,0.0,0,0,0,2,0,44,55,0,55,0,t0402,2021-06-06
kujawsko-pomorskie,bydgoski,-,-,0,-,-,0.0,0,0,0,2,2,134,87,0,86,1,t0403,2021-06-06
kujawsko-pomorskie,chełmiński,-,-,0,-,-,0.0,0,0,0,0,0,37,39,0,39,0,t0404,2021-06-06
kujawsko-pomorskie,golubsko-dobrzyński,-,-,0,-,-,0.0,0,0,0,0,0,11,20,0,20,0,t0405,2021-06-06
kujawsko-pomorskie,grudziądzki,-,-,0,-,-,0.0,0,0,0,0,0,22,25,0,25,0,t0406,2021-06-06
kujawsko-pomorskie,inowrocławski,-,-,0,-,-,0.0,0,0,0,0,2,125,65,0,65,0,t0407,2021-06-06
kujawsko-pomorskie,lipnowski,-,-,3,-,-,0.46,0,0,0,1,0,64,56,3,53,0,t0408,2021-06-06
kujawsko-pomorskie,mogileński,-,-,0,-,-,0.0,0,0,0,0,1,15,13,0,13,0,t0409,2021-06-06
kujawsko-pomorskie,nakielski,-,-,0,-,-,0.0,0,0,0,0,6,75,45,0,45,0,t0410,2021-06-06
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,0,3,44,14,0,14,0,t0411,2021-06-06
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,0,0,0,0,0,27,29,0,29,0,t0412,2021-06-06
kujawsko-pomorskie,sępoleński,-,-,0,-,-,0.0,0,0,0,0,2,89,33,0,32,1,t0413,2021-06-06
kujawsko-pomorskie,świecki,-,-,0,-,-,0.0,0,0,0,0,1,131,47,0,47,0,t0414,2021-06-06
kujawsko-pomorskie,toruński,-,-,1,-,-,0.09,0,0,0,0,1,58,48,1,47,0,t0415,2021-06-06
kujawsko-pomorskie,tucholski,-,-,0,-,-,0.0,0,0,0,0,0,17,31,0,31,0,t0416,2021-06-06
kujawsko-pomorskie,wąbrzeski,-,-,0,-,-,0.0,0,0,0,0,0,19,14,0,14,0,t0417,2021-06-06
kujawsko-pomorskie,włocławski,-,-,0,-,-,0.0,0,0,0,0,1,44,44,1,43,0,t0418,2021-06-06
kujawsko-pomorskie,żniński,-,-,1,-,-,0.14,0,0,0,0,2,36,37,1,36,0,t0419,2021-06-06
kujawsko-pomorskie,Bydgoszcz,-,-,3,-,-,0.09,0,0,0,11,7,388,418,4,413,1,t0461,2021-06-06
