wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,54477,-,-,14.2,307,69,238,48312,42442,602336,175104,64116,106957,4031,t0000,2022-02-02
dolnośląskie,bolesławiecki,-,-,164,-,-,18.22,0,0,0,118,197,1349,449,200,203,46,t0201,2022-02-02
dolnośląskie,dzierżoniowski,-,-,123,-,-,12.24,2,0,2,83,58,1380,341,136,202,3,t0202,2022-02-02
dolnośląskie,głogowski,-,-,123,-,-,13.84,0,0,0,86,60,1304,304,133,165,6,t0203,2022-02-02
dolnośląskie,górowski,-,-,28,-,-,8.07,0,0,0,41,29,404,99,29,69,1,t0204,2022-02-02
dolnośląskie,jaworski,-,-,88,-,-,17.62,0,0,0,31,63,669,210,104,89,17,t0205,2022-02-02
dolnośląskie,jeleniogórski,-,-,90,-,-,14.2,0,0,0,81,68,788,252,99,141,12,t0206,2022-02-02
dolnośląskie,kamiennogórski,-,-,63,-,-,14.63,1,1,0,31,28,514,194,75,113,6,t0207,2022-02-02
dolnośląskie,kłodzki,-,-,197,-,-,12.53,1,0,1,141,111,2162,525,230,282,13,t0208,2022-02-02
dolnośląskie,legnicki,-,-,39,-,-,7.06,0,0,0,47,54,991,123,43,76,4,t0209,2022-02-02
dolnośląskie,lubański,-,-,104,-,-,19.23,0,0,0,104,42,814,218,124,74,20,t0210,2022-02-02
dolnośląskie,lubiński,-,-,225,-,-,21.21,0,0,0,132,90,1628,595,260,294,41,t0211,2022-02-02
dolnośląskie,lwówecki,-,-,67,-,-,14.64,0,0,0,80,49,733,222,78,119,25,t0212,2022-02-02
dolnośląskie,milicki,-,-,71,-,-,19.23,0,0,0,57,102,957,164,80,83,1,t0213,2022-02-02
dolnośląskie,oleśnicki,-,-,128,-,-,11.93,2,2,0,95,191,1673,373,151,218,4,t0214,2022-02-02
dolnośląskie,oławski,-,-,143,-,-,18.61,0,0,0,87,61,1599,339,159,173,7,t0215,2022-02-02
dolnośląskie,polkowicki,-,-,128,-,-,20.29,0,0,0,74,56,1131,332,157,145,30,t0216,2022-02-02
dolnośląskie,strzeliński,-,-,68,-,-,15.65,0,0,0,77,75,693,187,76,109,2,t0217,2022-02-02
dolnośląskie,średzki,-,-,101,-,-,18.25,0,0,0,78,69,1230,246,119,112,15,t0218,2022-02-02
dolnośląskie,świdnicki,-,-,261,-,-,16.67,0,0,0,156,190,2712,688,297,367,24,t0219,2022-02-02
dolnośląskie,trzebnicki,-,-,103,-,-,12.06,0,0,0,96,118,1355,317,121,188,8,t0220,2022-02-02
dolnośląskie,wałbrzyski,-,-,60,-,-,10.83,0,0,0,78,58,744,207,66,139,2,t0221,2022-02-02
dolnośląskie,wołowski,-,-,73,-,-,15.62,0,0,0,39,83,793,237,90,144,3,t0222,2022-02-02
