wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,222,-,-,0.06,1,1,0,1833,232,60581,44492,267,44178,47,t0000,2021-08-20
dolnośląskie,bolesławiecki,-,-,0,-,-,0.0,0,0,0,2,0,174,105,0,105,0,t0201,2021-08-20
dolnośląskie,dzierżoniowski,-,-,0,-,-,0.0,0,0,0,4,1,67,133,0,133,0,t0202,2021-08-20
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,3,1,68,104,0,104,0,t0203,2021-08-20
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,0,0,26,40,0,40,0,t0204,2021-08-20
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,1,0,44,33,0,33,0,t0205,2021-08-20
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,0,0,97,61,0,61,0,t0206,2021-08-20
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,1,0,55,47,0,47,0,t0207,2021-08-20
dolnośląskie,kłodzki,-,-,1,-,-,0.06,0,0,0,5,0,126,131,2,129,0,t0208,2021-08-20
dolnośląskie,legnicki,-,-,0,-,-,0.0,0,0,0,3,0,88,32,0,32,0,t0209,2021-08-20
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,2,0,41,38,0,38,0,t0210,2021-08-20
dolnośląskie,lubiński,-,-,2,-,-,0.19,0,0,0,4,1,58,109,2,107,0,t0211,2021-08-20
dolnośląskie,lwówecki,-,-,0,-,-,0.0,0,0,0,10,0,53,47,0,47,0,t0212,2021-08-20
dolnośląskie,milicki,-,-,0,-,-,0.0,0,0,0,1,0,36,22,0,22,0,t0213,2021-08-20
dolnośląskie,oleśnicki,-,-,0,-,-,0.0,0,0,0,5,1,145,57,0,57,0,t0214,2021-08-20
dolnośląskie,oławski,-,-,0,-,-,0.0,0,0,0,2,0,229,67,0,67,0,t0215,2021-08-20
dolnośląskie,polkowicki,-,-,0,-,-,0.0,0,0,0,0,0,78,56,0,56,0,t0216,2021-08-20
dolnośląskie,strzeliński,-,-,0,-,-,0.0,0,0,0,1,0,30,28,0,28,0,t0217,2021-08-20
dolnośląskie,średzki,-,-,0,-,-,0.0,0,0,0,3,0,97,55,0,55,0,t0218,2021-08-20
dolnośląskie,świdnicki,-,-,1,-,-,0.06,0,0,0,4,1,406,130,1,129,0,t0219,2021-08-20
dolnośląskie,trzebnicki,-,-,0,-,-,0.0,0,0,0,0,0,200,54,0,54,0,t0220,2021-08-20
dolnośląskie,wałbrzyski,-,-,0,-,-,0.0,0,0,0,0,0,40,50,0,50,0,t0221,2021-08-20
dolnośląskie,wołowski,-,-,0,-,-,0.0,0,0,0,2,0,55,24,0,24,0,t0222,2021-08-20
dolnośląskie,wrocławski,-,-,0,-,-,0.0,0,0,0,9,1,448,167,0,167,0,t0223,2021-08-20
dolnośląskie,ząbkowicki,-,-,0,-,-,0.0,0,0,0,3,1,41,57,0,57,0,t0224,2021-08-20
dolnośląskie,zgorzelecki,-,-,0,-,-,0.0,0,0,0,3,0,80,49,0,49,0,t0225,2021-08-20
dolnośląskie,złotoryjski,-,-,0,-,-,0.0,0,0,0,1,0,34,24,0,24,0,t0226,2021-08-20
dolnośląskie,Jelenia Góra,-,-,1,-,-,0.13,0,0,0,5,1,100,92,1,91,0,t0261,2021-08-20
dolnośląskie,Legnica,-,-,0,-,-,0.0,0,0,0,4,1,411,77,0,77,0,t0262,2021-08-20
dolnośląskie,Wrocław,-,-,2,-,-,0.03,0,0,0,35,7,2344,614,4,609,1,t0264,2021-08-20
dolnośląskie,Wałbrzych,-,-,2,-,-,0.18,0,0,0,3,2,139,100,2,98,0,t0265,2021-08-20
kujawsko-pomorskie,aleksandrowski,-,-,1,-,-,0.18,0,0,0,3,0,34,40,1,39,0,t0401,2021-08-20
kujawsko-pomorskie,brodnicki,-,-,2,-,-,0.25,0,0,0,4,0,54,69,2,67,0,t0402,2021-08-20
kujawsko-pomorskie,bydgoski,-,-,0,-,-,0.0,0,0,0,7,0,110,96,0,96,0,t0403,2021-08-20
kujawsko-pomorskie,chełmiński,-,-,0,-,-,0.0,0,0,0,0,0,46,43,0,43,0,t0404,2021-08-20
kujawsko-pomorskie,golubsko-dobrzyński,-,-,2,-,-,0.44,0,0,0,6,0,17,57,2,55,0,t0405,2021-08-20
kujawsko-pomorskie,grudziądzki,-,-,0,-,-,0.0,0,0,0,3,0,30,26,0,26,0,t0406,2021-08-20
kujawsko-pomorskie,inowrocławski,-,-,0,-,-,0.0,0,0,0,7,2,122,105,0,105,0,t0407,2021-08-20
kujawsko-pomorskie,lipnowski,-,-,1,-,-,0.15,0,0,0,1,0,47,74,1,73,0,t0408,2021-08-20
kujawsko-pomorskie,mogileński,-,-,0,-,-,0.0,0,0,0,0,1,30,46,0,46,0,t0409,2021-08-20
kujawsko-pomorskie,nakielski,-,-,0,-,-,0.0,0,0,0,2,0,32,65,0,65,0,t0410,2021-08-20
kujawsko-pomorskie,radziejowski,-,-,0,-,-,0.0,0,0,0,2,0,21,33,0,33,0,t0411,2021-08-20
kujawsko-pomorskie,rypiński,-,-,0,-,-,0.0,0,0,0,1,0,8,23,0,23,0,t0412,2021-08-20
kujawsko-pomorskie,sępoleński,-,-,0,-,-,0.0,0,0,0,1,0,21,18,0,18,0,t0413,2021-08-20
kujawsko-pomorskie,świecki,-,-,1,-,-,0.1,0,0,0,4,1,103,130,3,127,0,t0414,2021-08-20
kujawsko-pomorskie,toruński,-,-,1,-,-,0.09,0,0,0,10,0,110,122,1,120,1,t0415,2021-08-20
kujawsko-pomorskie,tucholski,-,-,0,-,-,0.0,0,0,0,0,0,19,23,0,23,0,t0416,2021-08-20
kujawsko-pomorskie,wąbrzeski,-,-,0,-,-,0.0,0,0,0,0,0,7,16,0,16,0,t0417,2021-08-20
kujawsko-pomorskie,włocławski,-,-,0,-,-,0.0,0,0,0,6,0,44,79,0,79,0,t0418,2021-08-20
kujawsko-pomorskie,żniński,-,-,0,-,-,0.0,0,0,0,1,0,24,116,0,116,0,t0419,2021-08-20
kujawsko-pomorskie,Bydgoszcz,-,-,8,-,-,0.23,0,0,0,11,3,585,251,9,242,0,t0461,2021-08-20
kujawsko-pomorskie,Grudziądz,-,-,0,-,-,0.0,0,0,0,5,1,89,91,0,91,0,t0462,2021-08-20
kujawsko-pomorskie,Toruń,-,-,1,-,-,0.05,0,0,0,11,1,159,211,1,209,1,t0463,2021-08-20
kujawsko-pomorskie,Włocławek,-,-,0,-,-,0.0,0,0,0,3,0,76,130,0,129,1,t0464,2021-08-20
lubelskie,bialski,-,-,1,-,-,0.09,0,0,0,4,0,120,97,2,95,0,t0601,2021-08-20
lubelskie,biłgorajski,-,-,0,-,-,0.0,0,0,0,0,0,296,115,0,115,0,t0602,2021-08-20
lubelskie,chełmski,-,-,2,-,-,0.26,0,0,0,4,0,63,89,2,87,0,t0603,2021-08-20
lubelskie,hrubieszowski,-,-,0,-,-,0.0,0,0,0,1,0,64,77,0,77,0,t0604,2021-08-20
lubelskie,janowski,-,-,0,-,-,0.0,0,0,0,4,4,39,62,0,62,0,t0605,2021-08-20
lubelskie,krasnostawski,-,-,0,-,-,0.0,0,0,0,1,1,39,52,0,51,1,t0606,2021-08-20
lubelskie,kraśnicki,-,-,0,-,-,0.0,0,0,0,4,0,164,97,0,97,0,t0607,2021-08-20
lubelskie,lubartowski,-,-,1,-,-,0.11,0,0,0,7,0,93,87,1,86,0,t0608,2021-08-20
lubelskie,lubelski,-,-,0,-,-,0.0,0,0,0,7,5,222,144,0,144,0,t0609,2021-08-20
