wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3721,758,4479,0.97,0.2,1.17,16,3,13,4271,4,0,11856,4758,7058,40,t0000,2022-08-02
dolnośląskie,bolesławiecki,9,1,10,1.0,0.11,1.11,0,0,0,9,0,0,21,10,11,0,t0201,2022-08-02
dolnośląskie,dzierżoniowski,16,2,18,1.59,0.2,1.79,0,0,0,8,0,0,25,18,7,0,t0202,2022-08-02
dolnośląskie,głogowski,13,4,17,1.46,0.45,1.91,0,0,0,4,0,0,40,17,23,0,t0203,2022-08-02
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,7,0,0,7,2,5,0,t0204,2022-08-02
dolnośląskie,jaworski,0,1,1,0.0,0.2,0.2,0,0,0,1,0,0,2,1,1,0,t0205,2022-08-02
dolnośląskie,jeleniogórski,7,0,7,1.1,0.0,1.1,0,0,0,8,0,0,14,7,7,0,t0206,2022-08-02
dolnośląskie,kamiennogórski,4,3,7,0.93,0.7,1.63,0,0,0,3,0,0,8,7,1,0,t0207,2022-08-02
dolnośląskie,kłodzki,12,4,16,0.76,0.25,1.02,0,0,0,15,0,0,37,19,18,0,t0208,2022-08-02
dolnośląskie,legnicki,2,2,4,0.36,0.36,0.72,0,0,0,5,0,0,14,4,10,0,t0209,2022-08-02
dolnośląskie,lubański,6,0,6,1.11,0.0,1.11,0,0,0,4,0,0,7,6,1,0,t0210,2022-08-02
dolnośląskie,lubiński,11,5,16,1.04,0.47,1.51,0,0,0,14,0,0,21,16,5,0,t0211,2022-08-02
dolnośląskie,lwówecki,4,1,5,0.87,0.22,1.09,0,0,0,4,0,0,8,5,3,0,t0212,2022-08-02
dolnośląskie,milicki,3,0,3,0.81,0.0,0.81,0,0,0,2,0,0,4,3,1,0,t0213,2022-08-02
dolnośląskie,oleśnicki,10,2,12,0.93,0.19,1.12,0,0,0,12,0,0,26,13,13,0,t0214,2022-08-02
dolnośląskie,oławski,2,0,2,0.26,0.0,0.26,0,0,0,0,0,0,5,2,3,0,t0215,2022-08-02
dolnośląskie,polkowicki,2,1,3,0.32,0.16,0.48,0,0,0,5,0,0,15,3,12,0,t0216,2022-08-02
dolnośląskie,strzeliński,1,1,2,0.23,0.23,0.46,0,0,0,6,0,0,12,2,10,0,t0217,2022-08-02
