wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,3449,826,4275,0.9,0.22,1.11,30,10,20,5739,0,0,15260,4548,10660,52,t0000,2022-09-28
dolnośląskie,bolesławiecki,5,2,7,0.56,0.22,0.78,0,0,0,12,0,0,36,7,29,0,t0201,2022-09-28
dolnośląskie,dzierżoniowski,1,2,3,0.1,0.2,0.3,0,0,0,8,0,0,15,3,12,0,t0202,2022-09-28
dolnośląskie,głogowski,9,3,12,1.01,0.34,1.35,0,0,0,2,0,0,36,12,24,0,t0203,2022-09-28
dolnośląskie,górowski,3,0,3,0.86,0.0,0.86,0,0,0,4,0,0,9,3,6,0,t0204,2022-09-28
dolnośląskie,jaworski,1,1,2,0.2,0.2,0.4,0,0,0,0,0,0,6,2,4,0,t0205,2022-09-28
dolnośląskie,jeleniogórski,6,0,6,0.95,0.0,0.95,0,0,0,6,0,0,16,7,9,0,t0206,2022-09-28
dolnośląskie,kamiennogórski,3,0,3,0.7,0.0,0.7,0,0,0,1,0,0,9,4,5,0,t0207,2022-09-28
dolnośląskie,kłodzki,7,0,7,0.45,0.0,0.45,0,0,0,6,0,0,28,7,21,0,t0208,2022-09-28
dolnośląskie,legnicki,3,1,4,0.54,0.18,0.72,0,0,0,2,0,0,22,4,18,0,t0209,2022-09-28
dolnośląskie,lubański,3,1,4,0.55,0.18,0.74,0,0,0,6,0,0,12,4,8,0,t0210,2022-09-28
dolnośląskie,lubiński,10,1,11,0.94,0.09,1.04,0,0,0,26,0,0,34,11,23,0,t0211,2022-09-28
dolnośląskie,lwówecki,5,0,5,1.09,0.0,1.09,0,0,0,2,0,0,8,7,1,0,t0212,2022-09-28
dolnośląskie,milicki,2,0,2,0.54,0.0,0.54,0,0,0,0,0,0,4,3,1,0,t0213,2022-09-28
dolnośląskie,oleśnicki,13,3,16,1.21,0.28,1.49,0,0,0,17,0,0,30,16,14,0,t0214,2022-09-28
