wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,48251,-,-,12.58,23,1,22,1819,41427,763604,143752,55759,84841,3152,t0000,2022-01-29
dolnośląskie,bolesławiecki,-,-,114,-,-,12.66,0,0,0,0,94,2183,257,135,102,20,t0201,2022-01-29
dolnośląskie,dzierżoniowski,-,-,57,-,-,5.67,0,0,0,4,105,1708,162,64,95,3,t0202,2022-01-29
dolnośląskie,głogowski,-,-,81,-,-,9.12,0,0,0,1,83,2142,272,96,173,3,t0203,2022-01-29
dolnośląskie,górowski,-,-,9,-,-,2.59,0,0,0,3,22,549,70,11,58,1,t0204,2022-01-29
dolnośląskie,jaworski,-,-,53,-,-,10.61,0,0,0,0,28,922,142,59,75,8,t0205,2022-01-29
dolnośląskie,jeleniogórski,-,-,67,-,-,10.57,0,0,0,0,39,1065,217,81,126,10,t0206,2022-01-29
dolnośląskie,kamiennogórski,-,-,43,-,-,9.99,0,0,0,0,28,758,115,51,62,2,t0207,2022-01-29
dolnośląskie,kłodzki,-,-,41,-,-,2.61,0,0,0,1,141,3076,157,51,102,4,t0208,2022-01-29
dolnośląskie,legnicki,-,-,65,-,-,11.77,0,0,0,0,26,1457,131,68,58,5,t0209,2022-01-29
dolnośląskie,lubański,-,-,66,-,-,12.21,0,0,0,1,50,1118,138,79,52,7,t0210,2022-01-29
dolnośląskie,lubiński,-,-,163,-,-,15.36,0,0,0,0,92,2800,374,180,160,34,t0211,2022-01-29
dolnośląskie,lwówecki,-,-,47,-,-,10.27,0,0,0,0,31,767,159,97,49,13,t0212,2022-01-29
dolnośląskie,milicki,-,-,56,-,-,15.17,0,0,0,11,78,1459,140,60,80,0,t0213,2022-01-29
dolnośląskie,oleśnicki,-,-,148,-,-,13.79,0,0,0,6,86,2721,424,176,234,14,t0214,2022-01-29
dolnośląskie,oławski,-,-,105,-,-,13.67,0,0,0,0,108,2033,286,118,160,8,t0215,2022-01-29
dolnośląskie,polkowicki,-,-,52,-,-,8.24,0,0,0,2,61,1945,151,66,80,5,t0216,2022-01-29
dolnośląskie,strzeliński,-,-,63,-,-,14.5,0,0,0,4,79,1392,184,68,114,2,t0217,2022-01-29
dolnośląskie,średzki,-,-,125,-,-,22.58,0,0,0,0,68,1628,243,137,96,10,t0218,2022-01-29
dolnośląskie,świdnicki,-,-,236,-,-,15.08,0,0,0,5,207,3832,506,261,200,45,t0219,2022-01-29
dolnośląskie,trzebnicki,-,-,85,-,-,9.95,0,0,0,7,113,1912,278,93,183,2,t0220,2022-01-29
dolnośląskie,wałbrzyski,-,-,30,-,-,5.41,0,0,0,0,42,1257,90,33,56,1,t0221,2022-01-29
dolnośląskie,wołowski,-,-,70,-,-,14.98,0,0,0,0,40,1394,167,76,89,2,t0222,2022-01-29
dolnośląskie,wrocławski,-,-,342,-,-,22.23,0,0,0,16,321,4845,969,386,567,16,t0223,2022-01-29
dolnośląskie,ząbkowicki,-,-,41,-,-,6.36,0,0,0,0,58,1200,100,46,53,1,t0224,2022-01-29
dolnośląskie,zgorzelecki,-,-,86,-,-,9.69,0,0,0,0,87,1770,161,100,50,11,t0225,2022-01-29
dolnośląskie,złotoryjski,-,-,49,-,-,11.32,0,0,0,0,18,1067,121,58,58,5,t0226,2022-01-29
dolnośląskie,Jelenia Góra,-,-,137,-,-,17.39,0,0,0,5,66,1903,365,155,198,12,t0261,2022-01-29
dolnośląskie,Legnica,-,-,155,-,-,15.65,0,0,0,0,43,1981,373,184,172,17,t0262,2022-01-29
dolnośląskie,Wrocław,-,-,1357,-,-,21.08,0,0,0,27,1169,12566,3527,1531,1916,80,t0264,2022-01-29
dolnośląskie,Wałbrzych,-,-,62,-,-,5.61,0,0,0,1,105,2009,220,76,141,3,t0265,2022-01-29
kujawsko-pomorskie,aleksandrowski,-,-,48,-,-,8.73,0,0,0,1,24,410,142,53,87,2,t0401,2022-01-29
kujawsko-pomorskie,brodnicki,-,-,82,-,-,10.36,0,0,0,12,30,624,278,94,184,0,t0402,2022-01-29
kujawsko-pomorskie,bydgoski,-,-,220,-,-,18.42,0,0,0,19,112,1635,664,250,403,11,t0403,2022-01-29
kujawsko-pomorskie,chełmiński,-,-,60,-,-,11.58,0,0,0,2,63,455,154,70,82,2,t0404,2022-01-29
kujawsko-pomorskie,golubsko-dobrzyński,-,-,6,-,-,1.33,0,0,0,2,12,302,46,8,36,2,t0405,2022-01-29
kujawsko-pomorskie,grudziądzki,-,-,50,-,-,12.44,0,0,0,4,25,296,157,61,90,6,t0406,2022-01-29
kujawsko-pomorskie,inowrocławski,-,-,169,-,-,10.61,0,0,0,7,76,1273,469,191,270,8,t0407,2022-01-29
kujawsko-pomorskie,lipnowski,-,-,52,-,-,7.93,0,0,0,0,22,401,145,61,84,0,t0408,2022-01-29
kujawsko-pomorskie,mogileński,-,-,41,-,-,9.01,0,0,0,0,11,291,125,44,79,2,t0409,2022-01-29
kujawsko-pomorskie,nakielski,-,-,82,-,-,9.51,0,0,0,4,47,740,244,94,146,4,t0410,2022-01-29
