wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,4315,991,5306,1.13,0.26,1.38,29,5,24,5477,0,0,15299,5611,9638,50,t0000,2022-08-29
dolnośląskie,bolesławiecki,13,1,14,1.44,0.11,1.56,0,0,0,7,0,0,27,14,13,0,t0201,2022-08-29
dolnośląskie,dzierżoniowski,8,3,11,0.8,0.3,1.09,0,0,0,5,0,0,18,11,7,0,t0202,2022-08-29
dolnośląskie,głogowski,7,2,9,0.79,0.23,1.01,0,0,0,2,0,0,28,10,18,0,t0203,2022-08-29
dolnośląskie,górowski,5,1,6,1.44,0.29,1.73,0,0,0,9,0,0,12,6,6,0,t0204,2022-08-29
dolnośląskie,jaworski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,6,0,6,0,t0205,2022-08-29
dolnośląskie,jeleniogórski,6,0,6,0.95,0.0,0.95,0,0,0,4,0,0,16,6,10,0,t0206,2022-08-29
dolnośląskie,kamiennogórski,1,1,2,0.23,0.23,0.46,0,0,0,1,0,0,2,2,0,0,t0207,2022-08-29
dolnośląskie,kłodzki,14,6,20,0.89,0.38,1.27,0,0,0,11,0,0,43,21,22,0,t0208,2022-08-29
dolnośląskie,legnicki,1,1,2,0.18,0.18,0.36,0,0,0,3,0,0,9,3,6,0,t0209,2022-08-29
dolnośląskie,lubański,11,1,12,2.03,0.18,2.22,0,0,0,10,0,0,24,12,11,1,t0210,2022-08-29
dolnośląskie,lubiński,14,3,17,1.32,0.28,1.6,0,0,0,16,0,0,33,17,16,0,t0211,2022-08-29
