wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,4024,795,4819,1.05,0.21,1.26,34,4,30,4253,8,0,12840,5090,7704,46,t0000,2022-08-18
dolnośląskie,bolesławiecki,16,1,17,1.78,0.11,1.89,0,0,0,14,0,0,37,17,20,0,t0201,2022-08-18
dolnośląskie,dzierżoniowski,11,0,11,1.09,0.0,1.09,0,0,0,8,0,0,35,13,22,0,t0202,2022-08-18
dolnośląskie,głogowski,5,1,6,0.56,0.11,0.68,0,0,0,4,0,0,19,6,13,0,t0203,2022-08-18
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,0,0,0,1,1,0,0,t0204,2022-08-18
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,0,0,0,6,1,5,0,t0205,2022-08-18
dolnośląskie,jeleniogórski,6,1,7,0.95,0.16,1.1,0,0,0,7,0,0,15,7,8,0,t0206,2022-08-18
dolnośląskie,kamiennogórski,3,1,4,0.7,0.23,0.93,0,0,0,0,0,0,4,4,0,0,t0207,2022-08-18
dolnośląskie,kłodzki,12,0,12,0.76,0.0,0.76,0,0,0,8,0,0,24,12,12,0,t0208,2022-08-18
dolnośląskie,legnicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,7,0,t0209,2022-08-18
dolnośląskie,lubański,3,0,3,0.55,0.0,0.55,0,0,0,3,0,0,10,3,7,0,t0210,2022-08-18
dolnośląskie,lubiński,12,2,14,1.13,0.19,1.32,0,0,0,20,0,0,27,14,13,0,t0211,2022-08-18
dolnośląskie,lwówecki,3,0,3,0.66,0.0,0.66,0,0,0,0,0,0,16,6,10,0,t0212,2022-08-18
dolnośląskie,milicki,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,t0213,2022-08-18
dolnośląskie,oleśnicki,5,0,5,0.47,0.0,0.47,0,0,0,6,0,0,12,5,7,0,t0214,2022-08-18
dolnośląskie,oławski,8,2,10,1.04,0.26,1.3,0,0,0,2,0,0,18,11,7,0,t0215,2022-08-18
dolnośląskie,polkowicki,7,3,10,1.11,0.48,1.59,0,0,0,1,0,0,19,10,9,0,t0216,2022-08-18
dolnośląskie,strzeliński,2,0,2,0.46,0.0,0.46,0,0,0,3,0,0,8,2,6,0,t0217,2022-08-18
dolnośląskie,średzki,6,1,7,1.08,0.18,1.26,0,0,0,12,0,0,15,7,8,0,t0218,2022-08-18
dolnośląskie,świdnicki,11,3,14,0.7,0.19,0.89,0,0,0,4,0,0,33,15,18,0,t0219,2022-08-18
dolnośląskie,trzebnicki,6,0,6,0.7,0.0,0.7,0,0,0,7,0,0,20,7,12,1,t0220,2022-08-18
dolnośląskie,wałbrzyski,9,1,10,1.62,0.18,1.8,1,0,1,10,0,0,21,10,11,0,t0221,2022-08-18
dolnośląskie,wołowski,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,t0222,2022-08-18
dolnośląskie,wrocławski,15,5,20,0.97,0.32,1.3,0,0,0,24,0,0,53,20,33,0,t0223,2022-08-18
dolnośląskie,ząbkowicki,9,1,10,1.4,0.16,1.55,0,0,0,10,0,0,21,10,11,0,t0224,2022-08-18
dolnośląskie,zgorzelecki,2,0,2,0.23,0.0,0.23,0,0,0,0,0,0,5,2,3,0,t0225,2022-08-18
dolnośląskie,złotoryjski,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,5,1,4,0,t0226,2022-08-18
dolnośląskie,Jelenia Góra,4,5,9,0.51,0.63,1.14,0,0,0,6,0,0,26,9,17,0,t0261,2022-08-18
dolnośląskie,Legnica,3,1,4,0.3,0.1,0.4,0,0,0,3,0,0,8,5,3,0,t0262,2022-08-18
dolnośląskie,Wrocław,64,16,80,0.99,0.25,1.24,0,0,0,70,0,0,182,87,95,0,t0264,2022-08-18
dolnośląskie,Wałbrzych,13,5,18,1.18,0.45,1.63,2,0,2,10,0,0,43,19,24,0,t0265,2022-08-18
kujawsko-pomorskie,aleksandrowski,2,1,3,0.36,0.18,0.55,0,0,0,2,1,0,9,3,6,0,t0401,2022-08-18
