wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,4643,1006,5649,1.21,0.26,1.47,22,4,18,5567,5,0,14218,5942,8242,34,t0000,2022-08-01
dolnośląskie,bolesławiecki,18,5,23,2.0,0.56,2.55,0,0,0,23,0,0,44,23,20,1,t0201,2022-08-01
dolnośląskie,dzierżoniowski,11,3,14,1.09,0.3,1.39,0,0,0,13,0,0,26,14,11,1,t0202,2022-08-01
dolnośląskie,głogowski,12,3,15,1.35,0.34,1.69,0,0,0,2,0,0,33,16,17,0,t0203,2022-08-01
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,3,0,0,6,2,4,0,t0204,2022-08-01
dolnośląskie,jaworski,2,0,2,0.4,0.0,0.4,0,0,0,0,0,0,4,2,2,0,t0205,2022-08-01
dolnośląskie,jeleniogórski,4,2,6,0.63,0.32,0.95,0,0,0,9,0,0,16,7,9,0,t0206,2022-08-01
dolnośląskie,kamiennogórski,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0,t0207,2022-08-01
dolnośląskie,kłodzki,16,2,18,1.02,0.13,1.15,0,0,0,23,0,0,45,21,24,0,t0208,2022-08-01
dolnośląskie,legnicki,2,1,3,0.36,0.18,0.54,0,0,0,2,0,0,5,3,2,0,t0209,2022-08-01
dolnośląskie,lubański,6,0,6,1.11,0.0,1.11,0,0,0,6,0,0,14,6,8,0,t0210,2022-08-01
dolnośląskie,lubiński,15,3,18,1.41,0.28,1.7,0,0,0,24,0,0,35,18,17,0,t0211,2022-08-01
dolnośląskie,lwówecki,10,3,13,2.18,0.66,2.84,0,0,0,12,0,0,22,13,9,0,t0212,2022-08-01
dolnośląskie,milicki,4,1,5,1.08,0.27,1.35,0,0,0,6,0,0,6,5,1,0,t0213,2022-08-01
dolnośląskie,oleśnicki,13,3,16,1.21,0.28,1.49,0,0,0,13,0,0,36,16,20,0,t0214,2022-08-01
dolnośląskie,oławski,4,0,4,0.52,0.0,0.52,0,0,0,4,0,0,9,4,5,0,t0215,2022-08-01
dolnośląskie,polkowicki,4,0,4,0.63,0.0,0.63,0,0,0,4,0,0,11,4,6,1,t0216,2022-08-01
dolnośląskie,strzeliński,2,0,2,0.46,0.0,0.46,0,0,0,1,0,0,4,2,2,0,t0217,2022-08-01
dolnośląskie,średzki,7,2,9,1.26,0.36,1.63,0,0,0,9,0,0,16,9,7,0,t0218,2022-08-01
dolnośląskie,świdnicki,21,4,25,1.34,0.26,1.6,0,0,0,17,0,0,46,25,21,0,t0219,2022-08-01
dolnośląskie,trzebnicki,5,0,5,0.59,0.0,0.59,0,0,0,6,0,0,14,5,9,0,t0220,2022-08-01
dolnośląskie,wałbrzyski,13,0,13,2.35,0.0,2.35,0,0,0,11,0,0,20,13,7,0,t0221,2022-08-01
dolnośląskie,wołowski,1,2,3,0.21,0.43,0.64,0,0,0,1,0,0,7,3,4,0,t0222,2022-08-01
dolnośląskie,wrocławski,25,5,30,1.62,0.32,1.95,0,0,0,42,0,0,68,32,36,0,t0223,2022-08-01
dolnośląskie,ząbkowicki,8,3,11,1.24,0.47,1.71,0,0,0,16,0,0,25,11,14,0,t0224,2022-08-01
dolnośląskie,zgorzelecki,2,0,2,0.23,0.0,0.23,0,0,0,3,0,0,5,2,3,0,t0225,2022-08-01
dolnośląskie,złotoryjski,5,2,7,1.16,0.46,1.62,0,0,0,2,0,0,10,8,2,0,t0226,2022-08-01
dolnośląskie,Jelenia Góra,20,2,22,2.54,0.25,2.79,0,0,0,23,0,0,52,31,20,1,t0261,2022-08-01
dolnośląskie,Legnica,17,1,18,1.72,0.1,1.82,0,0,0,11,0,0,27,19,8,0,t0262,2022-08-01
dolnośląskie,Wrocław,126,30,156,1.96,0.47,2.42,0,0,0,144,0,0,296,168,128,0,t0264,2022-08-01
dolnośląskie,Wałbrzych,19,4,23,1.72,0.36,2.08,0,0,0,9,0,0,33,23,10,0,t0265,2022-08-01
kujawsko-pomorskie,aleksandrowski,3,0,3,0.55,0.0,0.55,1,0,1,2,0,0,14,3,11,0,t0401,2022-08-01
kujawsko-pomorskie,brodnicki,7,4,11,0.88,0.51,1.39,0,0,0,7,0,0,17,11,6,0,t0402,2022-08-01
kujawsko-pomorskie,bydgoski,16,11,27,1.34,0.92,2.26,0,0,0,25,0,0,45,27,17,1,t0403,2022-08-01
kujawsko-pomorskie,chełmiński,5,0,5,0.96,0.0,0.96,0,0,0,4,0,0,12,5,7,0,t0404,2022-08-01
kujawsko-pomorskie,golubsko-dobrzyński,3,1,4,0.67,0.22,0.89,0,0,0,4,0,0,12,4,8,0,t0405,2022-08-01
kujawsko-pomorskie,grudziądzki,4,0,4,0.99,0.0,0.99,0,0,0,2,0,0,13,4,9,0,t0406,2022-08-01
kujawsko-pomorskie,inowrocławski,22,7,29,1.38,0.44,1.82,0,0,0,25,0,0,56,29,27,0,t0407,2022-08-01
kujawsko-pomorskie,lipnowski,3,1,4,0.46,0.15,0.61,1,0,1,7,0,0,18,4,14,0,t0408,2022-08-01
kujawsko-pomorskie,mogileński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,t0409,2022-08-01
kujawsko-pomorskie,nakielski,2,2,4,0.23,0.23,0.46,0,0,0,2,0,0,11,6,5,0,t0410,2022-08-01
kujawsko-pomorskie,radziejowski,9,1,10,2.24,0.25,2.49,0,0,0,14,0,0,19,10,9,0,t0411,2022-08-01
kujawsko-pomorskie,rypiński,5,0,5,1.15,0.0,1.15,0,0,0,2,0,0,9,5,4,0,t0412,2022-08-01
kujawsko-pomorskie,sępoleński,6,1,7,1.47,0.24,1.71,0,0,0,6,0,0,12,8,4,0,t0413,2022-08-01
kujawsko-pomorskie,świecki,5,1,6,0.51,0.1,0.61,0,0,0,6,0,0,14,6,8,0,t0414,2022-08-01
kujawsko-pomorskie,toruński,3,3,6,0.28,0.28,0.55,0,0,0,9,0,0,19,6,13,0,t0415,2022-08-01
kujawsko-pomorskie,tucholski,7,2,9,1.45,0.41,1.86,0,0,0,9,0,0,21,9,10,2,t0416,2022-08-01
kujawsko-pomorskie,wąbrzeski,1,1,2,0.29,0.29,0.59,0,0,0,3,0,0,10,2,8,0,t0417,2022-08-01
kujawsko-pomorskie,włocławski,9,0,9,1.05,0.0,1.05,0,0,0,7,0,0,23,10,13,0,t0418,2022-08-01
kujawsko-pomorskie,żniński,11,2,13,1.57,0.29,1.86,0,0,0,13,0,0,33,13,20,0,t0419,2022-08-01
kujawsko-pomorskie,Bydgoszcz,61,14,75,1.76,0.4,2.16,1,0,1,72,1,0,139,81,58,0,t0461,2022-08-01
kujawsko-pomorskie,Grudziądz,7,3,10,0.74,0.32,1.06,0,0,0,12,0,0,32,11,21,0,t0462,2022-08-01
kujawsko-pomorskie,Toruń,28,8,36,1.39,0.4,1.79,0,0,0,42,0,0,79,37,42,0,t0463,2022-08-01
kujawsko-pomorskie,Włocławek,8,1,9,0.73,0.09,0.82,0,0,0,4,0,0,29,11,18,0,t0464,2022-08-01
lubelskie,bialski,6,2,8,0.54,0.18,0.72,0,0,0,5,0,0,26,8,18,0,t0601,2022-08-01
lubelskie,biłgorajski,20,1,21,1.99,0.1,2.09,0,0,0,29,0,0,57,22,35,0,t0602,2022-08-01
lubelskie,chełmski,8,1,9,1.03,0.13,1.16,0,0,0,11,0,0,23,9,14,0,t0603,2022-08-01
lubelskie,hrubieszowski,1,1,2,0.16,0.16,0.32,0,0,0,3,0,0,25,3,22,0,t0604,2022-08-01
lubelskie,janowski,10,0,10,2.2,0.0,2.2,0,0,0,8,0,0,60,10,48,2,t0605,2022-08-01
lubelskie,krasnostawski,1,0,1,0.16,0.0,0.16,0,0,0,1,0,0,12,1,11,0,t0606,2022-08-01
lubelskie,kraśnicki,10,2,12,1.05,0.21,1.26,0,0,0,9,0,0,46,12,33,1,t0607,2022-08-01
lubelskie,lubartowski,12,1,13,1.36,0.11,1.47,0,0,0,11,0,0,33,13,20,0,t0608,2022-08-01
lubelskie,lubelski,8,6,14,0.51,0.38,0.9,0,0,0,14,0,0,86,18,68,0,t0609,2022-08-01
lubelskie,łęczyński,5,2,7,0.87,0.35,1.22,0,0,0,4,0,0,19,7,12,0,t0610,2022-08-01
lubelskie,łukowski,10,0,10,0.94,0.0,0.94,0,0,0,6,0,0,22,10,12,0,t0611,2022-08-01
lubelskie,opolski,7,1,8,1.19,0.17,1.36,0,0,0,5,0,0,31,8,23,0,t0612,2022-08-01
lubelskie,parczewski,6,1,7,1.73,0.29,2.02,0,0,0,2,0,0,11,7,4,0,t0613,2022-08-01
lubelskie,puławski,16,14,30,1.42,1.24,2.66,0,0,0,39,0,0,86,31,55,0,t0614,2022-08-01
lubelskie,radzyński,2,1,3,0.34,0.17,0.51,0,0,0,4,0,0,11,3,8,0,t0615,2022-08-01
lubelskie,rycki,9,3,12,1.61,0.54,2.15,0,0,0,13,0,0,43,12,31,0,t0616,2022-08-01
lubelskie,świdnicki,5,3,8,0.7,0.42,1.12,0,0,0,10,0,0,41,9,32,0,t0617,2022-08-01
lubelskie,tomaszowski,4,0,4,0.49,0.0,0.49,0,0,0,2,0,0,11,4,7,0,t0618,2022-08-01
lubelskie,włodawski,2,0,2,0.52,0.0,0.52,0,0,0,2,0,0,16,2,14,0,t0619,2022-08-01
lubelskie,zamojski,8,1,9,0.76,0.09,0.85,0,0,0,10,0,0,29,9,20,0,t0620,2022-08-01
lubelskie,Biała Podlaska,4,0,4,0.7,0.0,0.7,0,0,0,6,0,0,15,4,11,0,t0661,2022-08-01
lubelskie,Chełm,4,1,5,0.65,0.16,0.81,0,0,0,7,0,0,22,5,17,0,t0662,2022-08-01
lubelskie,Lublin,57,17,74,1.68,0.5,2.18,0,0,0,61,0,0,284,79,205,0,t0663,2022-08-01
lubelskie,Zamość,4,1,5,0.63,0.16,0.79,0,0,0,8,0,0,22,5,17,0,t0664,2022-08-01
lubuskie,gorzowski,2,1,3,0.28,0.14,0.42,0,0,0,5,0,0,13,3,10,0,t0801,2022-08-01
lubuskie,krośnieński,6,0,6,1.1,0.0,1.1,0,0,0,4,0,0,10,7,3,0,t0802,2022-08-01
lubuskie,międzyrzecki,8,0,8,1.39,0.0,1.39,0,0,0,2,0,0,13,8,5,0,t0803,2022-08-01
lubuskie,nowosolski,7,2,9,0.81,0.23,1.05,0,0,0,15,0,0,26,9,17,0,t0804,2022-08-01
lubuskie,słubicki,3,1,4,0.64,0.21,0.85,0,0,0,9,0,0,18,4,14,0,t0805,2022-08-01
lubuskie,strzelecko-drezdenecki,3,0,3,0.61,0.0,0.61,0,0,0,4,0,0,19,3,16,0,t0806,2022-08-01
lubuskie,sulęciński,2,1,3,0.57,0.28,0.85,0,0,0,1,0,0,12,3,9,0,t0807,2022-08-01
lubuskie,świebodziński,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,7,0,t0808,2022-08-01
lubuskie,zielonogórski,6,0,6,0.79,0.0,0.79,0,0,0,8,0,0,23,6,17,0,t0809,2022-08-01
lubuskie,żagański,9,2,11,1.14,0.25,1.4,0,0,0,12,0,0,29,11,18,0,t0810,2022-08-01
lubuskie,żarski,14,1,15,1.46,0.1,1.57,0,0,0,17,0,0,32,15,17,0,t0811,2022-08-01
lubuskie,wschowski,1,0,1,0.26,0.0,0.26,0,0,0,2,0,0,8,1,7,0,t0812,2022-08-01
