wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,33480,-,-,8.73,33,4,29,1259,44853,666689,106663,39053,64694,2916,t0000,2022-01-30
dolnośląskie,bolesławiecki,-,-,57,-,-,6.33,0,0,0,3,102,1756,173,63,99,11,t0201,2022-01-30
dolnośląskie,dzierżoniowski,-,-,152,-,-,15.12,0,0,0,0,137,1415,357,170,181,6,t0202,2022-01-30
dolnośląskie,głogowski,-,-,80,-,-,9.0,0,0,0,1,91,1672,244,92,146,6,t0203,2022-01-30
dolnośląskie,górowski,-,-,13,-,-,3.75,0,0,0,0,20,493,48,14,33,1,t0204,2022-01-30
dolnośląskie,jaworski,-,-,29,-,-,5.81,0,0,0,0,49,792,80,35,39,6,t0205,2022-01-30
dolnośląskie,jeleniogórski,-,-,32,-,-,5.05,0,0,0,0,41,910,125,39,82,4,t0206,2022-01-30
dolnośląskie,kamiennogórski,-,-,17,-,-,3.95,0,0,0,0,40,670,40,23,16,1,t0207,2022-01-30
dolnośląskie,kłodzki,-,-,269,-,-,17.11,0,0,0,1,122,2434,707,300,395,12,t0208,2022-01-30
dolnośląskie,legnicki,-,-,37,-,-,6.7,0,0,0,2,28,1292,89,42,43,4,t0209,2022-01-30
dolnośląskie,lubański,-,-,82,-,-,15.17,0,0,0,3,45,877,129,90,25,14,t0210,2022-01-30
dolnośląskie,lubiński,-,-,193,-,-,18.19,0,0,0,5,145,2061,335,228,71,36,t0211,2022-01-30
dolnośląskie,lwówecki,-,-,36,-,-,7.87,0,0,0,1,32,706,102,48,44,10,t0212,2022-01-30
dolnośląskie,milicki,-,-,31,-,-,8.4,0,0,0,4,88,1153,93,33,54,6,t0213,2022-01-30
dolnośląskie,oleśnicki,-,-,124,-,-,11.55,0,0,0,0,203,2225,399,143,246,10,t0214,2022-01-30
dolnośląskie,oławski,-,-,110,-,-,14.32,2,1,1,0,164,1705,315,129,181,5,t0215,2022-01-30
dolnośląskie,polkowicki,-,-,110,-,-,17.44,0,0,0,4,117,1773,183,126,47,10,t0216,2022-01-30
dolnośląskie,strzeliński,-,-,23,-,-,5.29,0,0,0,0,82,1099,68,28,38,2,t0217,2022-01-30
dolnośląskie,średzki,-,-,39,-,-,7.05,0,0,0,5,81,1473,98,45,49,4,t0218,2022-01-30
dolnośląskie,świdnicki,-,-,238,-,-,15.2,0,0,0,2,250,3159,442,266,149,27,t0219,2022-01-30
dolnośląskie,trzebnicki,-,-,33,-,-,3.86,0,0,0,4,106,1633,170,44,121,5,t0220,2022-01-30
dolnośląskie,wałbrzyski,-,-,44,-,-,7.94,0,0,0,1,77,1025,136,50,79,7,t0221,2022-01-30
dolnośląskie,wołowski,-,-,67,-,-,14.34,0,0,0,0,55,1140,190,76,111,3,t0222,2022-01-30
dolnośląskie,wrocławski,-,-,186,-,-,12.09,0,0,0,15,337,3965,567,225,326,16,t0223,2022-01-30
dolnośląskie,ząbkowicki,-,-,112,-,-,17.37,0,0,0,0,43,941,249,128,104,17,t0224,2022-01-30
dolnośląskie,zgorzelecki,-,-,122,-,-,13.74,0,0,0,0,64,1474,239,144,60,35,t0225,2022-01-30
dolnośląskie,złotoryjski,-,-,25,-,-,5.78,0,0,0,0,27,983,86,32,47,7,t0226,2022-01-30
dolnośląskie,Jelenia Góra,-,-,58,-,-,7.36,0,0,0,0,70,1437,189,67,115,7,t0261,2022-01-30
dolnośląskie,Legnica,-,-,102,-,-,10.3,0,0,0,2,79,1867,192,111,69,12,t0262,2022-01-30
dolnośląskie,Wrocław,-,-,785,-,-,12.19,0,0,0,16,979,10741,2224,895,1285,44,t0264,2022-01-30
dolnośląskie,Wałbrzych,-,-,152,-,-,13.74,0,0,0,0,106,1697,372,171,189,12,t0265,2022-01-30
kujawsko-pomorskie,aleksandrowski,-,-,21,-,-,3.82,0,0,0,0,31,398,73,21,51,1,t0401,2022-01-30
kujawsko-pomorskie,brodnicki,-,-,48,-,-,6.07,0,0,0,6,35,582,162,61,99,2,t0402,2022-01-30
kujawsko-pomorskie,bydgoski,-,-,126,-,-,10.55,0,0,0,14,140,1529,429,160,265,4,t0403,2022-01-30
kujawsko-pomorskie,chełmiński,-,-,21,-,-,4.05,0,0,0,0,45,427,91,31,60,0,t0404,2022-01-30
kujawsko-pomorskie,golubsko-dobrzyński,-,-,20,-,-,4.45,0,0,0,0,35,275,74,21,50,3,t0405,2022-01-30
kujawsko-pomorskie,grudziądzki,-,-,15,-,-,3.73,0,0,0,0,34,284,59,20,34,5,t0406,2022-01-30
