wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,7986,916,8902,2.08,0.24,2.32,40,4,36,655,9753,106447,49801,9681,39329,791,t0000,2022-02-26
dolnośląskie,bolesławiecki,1,0,1,0.11,0.0,0.11,0,0,0,0,9,212,37,3,33,1,t0201,2022-02-26
dolnośląskie,dzierżoniowski,9,0,9,0.9,0.0,0.9,0,0,0,0,9,125,69,11,57,1,t0202,2022-02-26
dolnośląskie,głogowski,22,2,24,2.48,0.23,2.7,0,0,0,0,8,189,105,26,79,0,t0203,2022-02-26
dolnośląskie,górowski,7,0,7,2.02,0.0,2.02,0,0,0,0,8,126,32,7,25,0,t0204,2022-02-26
dolnośląskie,jaworski,19,0,19,3.8,0.0,3.8,0,0,0,0,12,123,49,19,28,2,t0205,2022-02-26
dolnośląskie,jeleniogórski,3,0,3,0.47,0.0,0.47,0,0,0,0,6,130,23,3,20,0,t0206,2022-02-26
dolnośląskie,kamiennogórski,14,2,16,3.25,0.46,3.72,0,0,0,2,2,96,32,16,13,3,t0207,2022-02-26
dolnośląskie,kłodzki,22,0,22,1.4,0.0,1.4,0,0,0,0,32,272,149,24,124,1,t0208,2022-02-26
dolnośląskie,legnicki,15,2,17,2.72,0.36,3.08,0,0,0,1,11,185,50,18,31,1,t0209,2022-02-26
dolnośląskie,lubański,8,1,9,1.48,0.18,1.66,0,0,0,1,10,122,33,9,24,0,t0210,2022-02-26
dolnośląskie,lubiński,22,2,24,2.07,0.19,2.26,0,0,0,0,21,262,116,25,89,2,t0211,2022-02-26
