wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,5894,670,6564,1.54,0.17,1.71,1,0,1,462,19888,91748,42701,7305,34871,525,t0000,2022-02-27
dolnośląskie,bolesławiecki,7,2,9,0.78,0.22,1.0,0,0,0,0,60,189,69,10,58,1,t0201,2022-02-27
dolnośląskie,dzierżoniowski,4,0,4,0.4,0.0,0.4,0,0,0,0,12,89,31,4,27,0,t0202,2022-02-27
dolnośląskie,głogowski,18,1,19,2.03,0.11,2.14,0,0,0,0,30,167,93,20,73,0,t0203,2022-02-27
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,0,28,113,20,2,18,0,t0204,2022-02-27
dolnośląskie,jaworski,4,1,5,0.8,0.2,1.0,0,0,0,0,4,101,19,5,14,0,t0205,2022-02-27
dolnośląskie,jeleniogórski,10,1,11,1.58,0.16,1.74,0,0,0,0,28,117,62,12,49,1,t0206,2022-02-27
dolnośląskie,kamiennogórski,2,2,4,0.46,0.46,0.93,0,0,0,1,7,87,27,6,21,0,t0207,2022-02-27
dolnośląskie,kłodzki,14,1,15,0.89,0.06,0.95,0,0,0,0,21,217,130,18,112,0,t0208,2022-02-27
dolnośląskie,legnicki,9,1,10,1.63,0.18,1.81,0,0,0,1,22,163,35,11,23,1,t0209,2022-02-27
dolnośląskie,lubański,4,0,4,0.74,0.0,0.74,0,0,0,0,38,113,11,4,7,0,t0210,2022-02-27
dolnośląskie,lubiński,13,1,14,1.23,0.09,1.32,0,0,0,4,34,192,76,14,60,2,t0211,2022-02-27
dolnośląskie,lwówecki,3,0,3,0.66,0.0,0.66,0,0,0,1,29,111,18,5,13,0,t0212,2022-02-27
dolnośląskie,milicki,4,0,4,1.08,0.0,1.08,0,0,0,0,25,101,48,4,43,1,t0213,2022-02-27
dolnośląskie,oleśnicki,15,0,15,1.4,0.0,1.4,0,0,0,0,40,175,143,16,126,1,t0214,2022-02-27
dolnośląskie,oławski,14,0,14,1.82,0.0,1.82,0,0,0,0,31,214,71,15,55,1,t0215,2022-02-27
dolnośląskie,polkowicki,6,1,7,0.95,0.16,1.11,0,0,0,0,14,157,34,10,23,1,t0216,2022-02-27
dolnośląskie,strzeliński,2,0,2,0.46,0.0,0.46,0,0,0,0,16,83,27,4,22,1,t0217,2022-02-27
dolnośląskie,średzki,7,0,7,1.26,0.0,1.26,0,0,0,0,11,134,28,8,20,0,t0218,2022-02-27
dolnośląskie,świdnicki,15,1,16,0.96,0.06,1.02,0,0,0,0,34,316,83,16,67,0,t0219,2022-02-27
dolnośląskie,trzebnicki,4,2,6,0.47,0.23,0.7,0,0,0,0,50,180,79,9,68,2,t0220,2022-02-27
dolnośląskie,wałbrzyski,3,0,3,0.54,0.0,0.54,0,0,0,0,10,76,22,3,19,0,t0221,2022-02-27
dolnośląskie,wołowski,6,2,8,1.28,0.43,1.71,0,0,0,1,12,81,29,8,21,0,t0222,2022-02-27
dolnośląskie,wrocławski,33,6,39,2.14,0.39,2.53,0,0,0,1,93,490,142,41,97,4,t0223,2022-02-27
dolnośląskie,ząbkowicki,1,0,1,0.16,0.0,0.16,0,0,0,0,14,101,23,2,21,0,t0224,2022-02-27
dolnośląskie,zgorzelecki,20,0,20,2.25,0.0,2.25,0,0,0,0,37,328,52,20,32,0,t0225,2022-02-27
dolnośląskie,złotoryjski,2,0,2,0.46,0.0,0.46,0,0,0,0,13,81,26,2,24,0,t0226,2022-02-27
dolnośląskie,Jelenia Góra,9,0,9,1.14,0.0,1.14,0,0,0,1,26,107,63,9,54,0,t0261,2022-02-27
dolnośląskie,Legnica,12,1,13,1.21,0.1,1.31,0,0,0,2,46,291,62,13,48,1,t0262,2022-02-27
dolnośląskie,Wrocław,173,11,184,2.69,0.17,2.86,0,0,0,9,428,1844,912,212,696,4,t0264,2022-02-27
dolnośląskie,Wałbrzych,1,0,1,0.09,0.0,0.09,0,0,0,0,26,137,36,1,35,0,t0265,2022-02-27
kujawsko-pomorskie,aleksandrowski,6,1,7,1.09,0.18,1.27,0,0,0,0,44,205,40,7,33,0,t0401,2022-02-27
kujawsko-pomorskie,brodnicki,10,0,10,1.26,0.0,1.26,0,0,0,0,45,186,52,10,42,0,t0402,2022-02-27
kujawsko-pomorskie,bydgoski,48,9,57,4.02,0.75,4.77,0,0,0,2,130,703,245,65,174,6,t0403,2022-02-27
kujawsko-pomorskie,chełmiński,12,5,17,2.32,0.96,3.28,0,0,0,1,15,205,87,30,57,0,t0404,2022-02-27
kujawsko-pomorskie,golubsko-dobrzyński,9,0,9,2.0,0.0,2.0,0,0,0,1,30,167,38,10,28,0,t0405,2022-02-27
kujawsko-pomorskie,grudziądzki,4,2,6,0.99,0.5,1.49,0,0,0,0,27,150,39,6,33,0,t0406,2022-02-27
kujawsko-pomorskie,inowrocławski,46,5,51,2.89,0.31,3.2,0,0,0,1,133,615,219,53,157,9,t0407,2022-02-27
kujawsko-pomorskie,lipnowski,12,1,13,1.83,0.15,1.98,0,0,0,0,50,219,50,15,35,0,t0408,2022-02-27
kujawsko-pomorskie,mogileński,6,0,6,1.32,0.0,1.32,0,0,0,0,41,171,49,6,43,0,t0409,2022-02-27
kujawsko-pomorskie,nakielski,24,2,26,2.78,0.23,3.02,0,0,0,5,104,453,92,29,62,1,t0410,2022-02-27
kujawsko-pomorskie,radziejowski,3,0,3,0.75,0.0,0.75,0,0,0,0,55,150,21,3,18,0,t0411,2022-02-27
kujawsko-pomorskie,rypiński,8,0,8,1.84,0.0,1.84,0,0,0,0,29,99,33,8,25,0,t0412,2022-02-27
kujawsko-pomorskie,sępoleński,9,0,9,2.2,0.0,2.2,0,0,0,0,38,147,55,9,46,0,t0413,2022-02-27
kujawsko-pomorskie,świecki,15,1,16,1.52,0.1,1.62,0,0,0,4,117,392,94,19,75,0,t0414,2022-02-27
kujawsko-pomorskie,toruński,22,6,28,2.02,0.55,2.57,0,0,0,4,119,432,132,29,102,1,t0415,2022-02-27
kujawsko-pomorskie,tucholski,17,0,17,3.52,0.0,3.52,0,0,0,0,62,225,56,19,36,1,t0416,2022-02-27
kujawsko-pomorskie,wąbrzeski,10,2,12,2.93,0.59,3.52,0,0,0,0,36,184,33,12,21,0,t0417,2022-02-27
kujawsko-pomorskie,włocławski,9,1,10,1.05,0.12,1.16,0,0,0,0,46,288,39,10,28,1,t0418,2022-02-27
kujawsko-pomorskie,żniński,27,3,30,3.85,0.43,4.28,0,0,0,1,59,390,107,30,77,0,t0419,2022-02-27
kujawsko-pomorskie,Bydgoszcz,138,17,155,3.98,0.49,4.47,0,0,0,21,598,1467,682,177,493,12,t0461,2022-02-27
kujawsko-pomorskie,Grudziądz,26,2,28,2.76,0.21,2.98,0,0,0,2,105,402,155,29,121,5,t0462,2022-02-27
kujawsko-pomorskie,Toruń,75,14,89,3.73,0.7,4.43,0,0,0,1,204,662,268,90,176,2,t0463,2022-02-27
kujawsko-pomorskie,Włocławek,7,0,7,0.64,0.0,0.64,0,0,0,0,49,270,66,7,59,0,t0464,2022-02-27
lubelskie,bialski,7,1,8,0.63,0.09,0.72,0,0,0,0,41,221,80,8,72,0,t0601,2022-02-27
lubelskie,biłgorajski,5,0,5,0.5,0.0,0.5,0,0,0,0,26,146,50,6,44,0,t0602,2022-02-27
