wojewodztwo,powiat_miasto,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_przypadkow,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,-,-,96,-,-,0.03,10,4,6,2565,96,104225,49463,131,49222,110,t0000,2021-07-05
dolnośląskie,bolesławiecki,-,-,2,-,-,0.22,0,0,0,10,0,294,187,2,184,1,t0201,2021-07-05
dolnośląskie,dzierżoniowski,-,-,1,-,-,0.1,0,0,0,7,0,169,109,1,108,0,t0202,2021-07-05
dolnośląskie,głogowski,-,-,0,-,-,0.0,0,0,0,2,0,180,72,0,72,0,t0203,2021-07-05
dolnośląskie,górowski,-,-,0,-,-,0.0,0,0,0,5,0,54,26,0,26,0,t0204,2021-07-05
dolnośląskie,jaworski,-,-,0,-,-,0.0,0,0,0,2,0,68,45,0,45,0,t0205,2021-07-05
dolnośląskie,jeleniogórski,-,-,0,-,-,0.0,0,0,0,4,1,186,83,0,83,0,t0206,2021-07-05
dolnośląskie,kamiennogórski,-,-,0,-,-,0.0,0,0,0,4,0,110,55,0,54,1,t0207,2021-07-05
dolnośląskie,kłodzki,-,-,0,-,-,0.0,0,0,0,19,0,271,126,0,126,0,t0208,2021-07-05
dolnośląskie,legnicki,-,-,1,-,-,0.18,0,0,0,1,0,204,55,1,54,0,t0209,2021-07-05
dolnośląskie,lubański,-,-,0,-,-,0.0,0,0,0,3,0,85,33,0,33,0,t0210,2021-07-05
