Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2024-03-26,Entire Country,Entire Country,0000,0.003661861032,0.01,39.46756956,2024-03-23,3823.1926
2024-03-26,dolnośląskie,Bolesławiecki,0201,0,0,32.73545598,2024-03-23,8.9762
2024-03-26,dolnośląskie,Dzierżoniowski,0202,0,0,36.39665783,2024-03-23,9.9935
2024-03-26,dolnośląskie,Głogowski,0203,0,0,44.50348796,2024-03-23,8.8447
2024-03-26,dolnośląskie,Górowski,0204,0,0,29.0402871,2024-03-23,3.4552
2024-03-26,dolnośląskie,Jaworski,0205,0,0,37.08730446,2024-03-23,4.9734
2024-03-26,dolnośląskie,Karkonoski,0206,0,0.02285714286,30.05384239,2024-03-23,6.3333
2024-03-26,dolnośląskie,Kamiennogórski,0207,0,0,37.4883243,2024-03-23,4.2824
2024-03-26,dolnośląskie,Kłodzki,0208,0,0,36.70392813,2024-03-23,15.6283
2024-03-26,dolnośląskie,Legnicki,0209,0,0,33.24442025,2024-03-23,5.511
2024-03-26,dolnośląskie,Lubański,0210,0,0,32.89757112,2024-03-23,5.3852
2024-03-26,dolnośląskie,Lubiński,0211,0,0,45.45780766,2024-03-23,10.5896
2024-03-26,dolnośląskie,Lwówecki,0212,0,0,40.91756398,2024-03-23,4.5599
2024-03-26,dolnośląskie,Milicki,0213,0,0,36.41576087,2024-03-23,3.68
2024-03-26,dolnośląskie,Oleśnicki,0214,0,0,54.02636387,2024-03-23,10.7268
2024-03-26,dolnośląskie,Oławski,0215,0,0,27.52142235,2024-03-23,4.3646
2024-03-26,dolnośląskie,Polkowicki,0216,0,0.02285714286,28.49183294,2024-03-23,6.2997
2024-03-26,dolnośląskie,Strzeliński,0217,0,0,36.72983041,2024-03-23,4.3221
2024-03-26,dolnośląskie,Średzki,0218,0,0,25.64675362,2024-03-23,5.5508
2024-03-26,dolnośląskie,Świdnicki,0219,0,0,37.94571035,2024-03-23,15.6015
2024-03-26,dolnośląskie,Trzebnicki,0220,0,0,34.11869617,2024-03-23,8.5226
2024-03-26,dolnośląskie,Wałbrzyski,0221,0,0,25.03130274,2024-03-23,5.5107
2024-03-26,dolnośląskie,Wołowski,0222,0,0,36.41550308,2024-03-23,4.6623
2024-03-26,dolnośląskie,Wrocławski,0223,0,0,33.96642827,2024-03-23,15.6322
2024-03-26,dolnośląskie,Ząbkowicki,0224,0,0,35.40730337,2024-03-23,6.408
2024-03-26,dolnośląskie,Zgorzelecki,0225,0,0,36.80220849,2024-03-23,8.8386
2024-03-26,dolnośląskie,Złotoryjski,0226,0,0,38.5171244,2024-03-23,4.3038
2024-03-26,dolnośląskie,Jelenia Góra,0261,0,0,57.92557605,2024-03-23,7.8335
2024-03-26,dolnośląskie,Legnica,0262,0,0,46.05733675,2024-03-23,9.8436
2024-03-26,dolnośląskie,Wrocław,0264,0,0.002857142857,73.36741815,2024-03-23,64.1928
2024-03-26,dolnośląskie,Wałbrzych,0265,0,0,56.38850242,2024-03-23,10.9971
2024-03-26,kujawsko-pomorskie,Aleksandrowski,0401,0,0,46.38829681,2024-03-23,5.4891
2024-03-26,kujawsko-pomorskie,Brodnicki,0402,0,0,34.12297685,2024-03-23,7.9023
2024-03-26,kujawsko-pomorskie,Bydgoski,0403,0,0.01142857143,29.36096718,2024-03-23,12.0432
2024-03-26,kujawsko-pomorskie,Chełmiński,0404,0,0,38.18456356,2024-03-23,5.1657
2024-03-26,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0,0.06285714286,25.82320812,2024-03-23,4.4855
2024-03-26,kujawsko-pomorskie,Grudziądzki,0406,0,0.1428571429,21.58044908,2024-03-23,4.0305
2024-03-26,kujawsko-pomorskie,Inowrocławski,0407,0,0.03571428571,31.81089744,2024-03-23,15.8496
2024-03-26,kujawsko-pomorskie,Lipnowski,0408,0,0,29.51107716,2024-03-23,6.545
2024-03-26,kujawsko-pomorskie,Mogileński,0409,0,0,38.11617783,2024-03-23,4.5482
2024-03-26,kujawsko-pomorskie,Nakielski,0410,0,0.01714285714,40.13167826,2024-03-23,8.6119
2024-03-26,kujawsko-pomorskie,Radziejowski,0411,0,0.03571428571,33.67645222,2024-03-23,4.0025
2024-03-26,kujawsko-pomorskie,Rypiński,0412,0,0,34.11846047,2024-03-23,4.339
2024-03-26,kujawsko-pomorskie,Sępoleński,0413,0,0,38.14970852,2024-03-23,4.0826
2024-03-26,kujawsko-pomorskie,Świecki,0414,0,0.01428571429,36.1640477,2024-03-23,9.8703
2024-03-26,kujawsko-pomorskie,Toruński,0415,0,0,20.67996167,2024-03-23,10.9565
2024-03-26,kujawsko-pomorskie,Tucholski,0416,0,0.03,33.40093539,2024-03-23,4.8322
2024-03-26,kujawsko-pomorskie,Wąbrzeski,0417,0,0,33.20505288,2024-03-23,3.404
2024-03-26,kujawsko-pomorskie,Włocławski,0418,0,0.01714285714,26.42388436,2024-03-23,8.5646
2024-03-26,kujawsko-pomorskie,Żniński,0419,0.1430901754,0,25.07941505,2024-03-23,6.9886
2024-03-26,kujawsko-pomorskie,Bydgoszcz,0461,0,0.01285714286,66.67422281,2024-03-23,34.4091
