Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2024-01-07,Entire Country,Entire Country,0000,0.04132671736,0.32,38.90907682,2024-01-06,3823.1926
2024-01-07,dolnośląskie,Bolesławiecki,0201,0,0.3485714286,32.17285711,2024-01-06,8.9762
2024-01-07,dolnośląskie,Dzierżoniowski,0202,0.1000650423,0.1857142857,35.78726172,2024-01-06,9.9935
2024-01-07,dolnośląskie,Głogowski,0203,0,0.5142857143,43.52663177,2024-01-06,8.8447
2024-01-07,dolnośląskie,Górowski,0204,0,0.2471428571,28.45566103,2024-01-06,3.4552
2024-01-07,dolnośląskie,Jaworski,0205,0.2010696908,0.1714285714,36.56653396,2024-01-06,4.9734
2024-01-07,dolnośląskie,Karkonoski,0206,0,0.2942857143,29.50278686,2024-01-06,6.3333
2024-01-07,dolnośląskie,Kamiennogórski,0207,0,0.1657142857,37.29684289,2024-01-06,4.2824
2024-01-07,dolnośląskie,Kłodzki,0208,0,0.09,36.09669638,2024-01-06,15.6283
2024-01-07,dolnośląskie,Legnicki,0209,0,0.1542857143,32.70005444,2024-01-06,5.511
2024-01-07,dolnośląskie,Lubański,0210,0.1856941246,0.05142857143,32.63202852,2024-01-06,5.3852
2024-01-07,dolnośląskie,Lubiński,0211,0,0.5385714286,44.74106671,2024-01-06,10.5896
2024-01-07,dolnośląskie,Lwówecki,0212,0.2193030549,0.06285714286,40.14561723,2024-01-06,4.5599
2024-01-07,dolnośląskie,Milicki,0213,0,0.6571428571,35.76630435,2024-01-06,3.68
2024-01-07,dolnośląskie,Oleśnicki,0214,0,0.2257142857,53.54346124,2024-01-06,10.7268
2024-01-07,dolnośląskie,Oławski,0215,0,0.13,26.32314531,2024-01-06,4.3646
2024-01-07,dolnośląskie,Polkowicki,0216,0,0.2714285714,28.07594012,2024-01-06,6.2997
