Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2024-07-30,Entire Country,Entire Country,0000,0.001046246009,0.06857142857,39.49649623,2024-07-27,3823.1926
2024-07-30,dolnośląskie,Bolesławiecki,0201,0,0.1585714286,32.75105278,2024-07-27,8.9762
2024-07-30,dolnośląskie,Dzierżoniowski,0202,0,0.05714285714,36.40366238,2024-07-27,9.9935
2024-07-30,dolnośląskie,Głogowski,0203,0,0.1285714286,44.52157789,2024-07-27,8.8447
2024-07-30,dolnośląskie,Górowski,0204,0,0.04142857143,29.05186386,2024-07-27,3.4552
2024-07-30,dolnośląskie,Jaworski,0205,0,0,37.09735794,2024-07-27,4.9734
2024-07-30,dolnośląskie,Karkonoski,0206,0,0.09142857143,30.11068479,2024-07-27,6.3333
2024-07-30,dolnośląskie,Kamiennogórski,0207,0,0,37.50467028,2024-07-27,4.2824
2024-07-30,dolnośląskie,Kłodzki,0208,0,0.02714285714,36.70904705,2024-07-27,15.6283
2024-07-30,dolnośląskie,Legnicki,0209,0,0.07714285714,33.2462348,2024-07-27,5.511
2024-07-30,dolnośląskie,Lubański,0210,0,0,32.901285,2024-07-27,5.3852
2024-07-30,dolnośląskie,Lubiński,0211,0,0.1342857143,45.47669411,2024-07-27,10.5896
2024-07-30,dolnośląskie,Lwówecki,0212,0,0,40.93949429,2024-07-27,4.5599
2024-07-30,dolnośląskie,Milicki,0213,0,0.1928571429,36.42391304,2024-07-27,3.68
2024-07-30,dolnośląskie,Oleśnicki,0214,0,0.01285714286,54.03568632,2024-07-27,10.7268
2024-07-30,dolnośląskie,Oławski,0215,0,0.03714285714,27.53975164,2024-07-27,4.3646
2024-07-30,dolnośląskie,Polkowicki,0216,0,0,28.49818245,2024-07-27,6.2997
2024-07-30,dolnośląskie,Strzeliński,0217,0,0.06571428571,36.76684945,2024-07-27,4.3221
2024-07-30,dolnośląskie,Średzki,0218,0,0.02571428571,25.65035671,2024-07-27,5.5508
2024-07-30,dolnośląskie,Świdnicki,0219,0,0.02714285714,37.97583566,2024-07-27,15.6015
2024-07-30,dolnośląskie,Trzebnicki,0220,0,0,34.12925633,2024-07-27,8.5226
2024-07-30,dolnośląskie,Wałbrzyski,0221,0,0,25.0512639,2024-07-27,5.5107
2024-07-30,dolnośląskie,Wołowski,0222,0,0.03,36.47341441,2024-07-27,4.6623
