Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2024-01-11,Entire Country,Entire Country,0000,0.04498857839,0.25,38.90907682,2024-01-06,3823.1926
2024-01-11,dolnośląskie,Bolesławiecki,0201,0,0.2685714286,32.17285711,2024-01-06,8.9762
2024-01-11,dolnośląskie,Dzierżoniowski,0202,0.1000650423,0.1857142857,35.78726172,2024-01-06,9.9935
2024-01-11,dolnośląskie,Głogowski,0203,0,0.3885714286,43.52663177,2024-01-06,8.8447
2024-01-11,dolnośląskie,Górowski,0204,0,0.2057142857,28.45566103,2024-01-06,3.4552
2024-01-11,dolnośląskie,Jaworski,0205,0.2010696908,0.1714285714,36.56653396,2024-01-06,4.9734
2024-01-11,dolnośląskie,Karkonoski,0206,0.1578955679,0.1128571429,29.50278686,2024-01-06,6.3333
2024-01-11,dolnośląskie,Kamiennogórski,0207,0,0.1314285714,37.29684289,2024-01-06,4.2824
2024-01-11,dolnośląskie,Kłodzki,0208,0,0.09857142857,36.09669638,2024-01-06,15.6283
2024-01-11,dolnośląskie,Legnicki,0209,0,0.1028571429,32.70005444,2024-01-06,5.511
2024-01-11,dolnośląskie,Lubański,0210,0.1856941246,0.07857142857,32.63202852,2024-01-06,5.3852
2024-01-11,dolnośląskie,Lubiński,0211,0,0.3228571429,44.74106671,2024-01-06,10.5896
2024-01-11,dolnośląskie,Lwówecki,0212,0.2193030549,0.09428571429,40.14561723,2024-01-06,4.5599
2024-01-11,dolnośląskie,Milicki,0213,0,0.4628571429,35.76630435,2024-01-06,3.68
2024-01-11,dolnośląskie,Oleśnicki,0214,0,0.1328571429,53.54346124,2024-01-06,10.7268
2024-01-11,dolnośląskie,Oławski,0215,0,0.05571428571,26.32314531,2024-01-06,4.3646
2024-01-11,dolnośląskie,Polkowicki,0216,0,0.04571428571,28.07594012,2024-01-06,6.2997
2024-01-11,dolnośląskie,Strzeliński,0217,0,0.1642857143,36.07042873,2024-01-06,4.3221
2024-01-11,dolnośląskie,Średzki,0218,0,0.1542857143,25.47740866,2024-01-06,5.5508
2024-01-11,dolnośląskie,Świdnicki,0219,0.192289203,0.1242857143,37.41499215,2024-01-06,15.6015
2024-01-11,dolnośląskie,Trzebnicki,0220,0,0.1514285714,33.23281628,2024-01-06,8.5226
2024-01-11,dolnośląskie,Wałbrzyski,0221,0,0.1285714286,24.56856661,2024-01-06,5.5107
2024-01-11,dolnośląskie,Wołowski,0222,0,0,35.72485683,2024-01-06,4.6623
2024-01-11,dolnośląskie,Wrocławski,0223,0,0.2757142857,33.59731836,2024-01-06,15.6322
2024-01-11,dolnośląskie,Ząbkowicki,0224,0,0.2457142857,34.96410737,2024-01-06,6.408
2024-01-11,dolnośląskie,Zgorzelecki,0225,0,0.3057142857,36.36096214,2024-01-06,8.8386
2024-01-11,dolnośląskie,Złotoryjski,0226,0,0.23,38.17091872,2024-01-06,4.3038
2024-01-11,dolnośląskie,Jelenia Góra,0261,0.2553137167,0.07285714286,56.98985128,2024-01-06,7.8335
2024-01-11,dolnośląskie,Legnica,0262,0,0.1714285714,44.96119306,2024-01-06,9.8436
2024-01-11,dolnośląskie,Wrocław,0264,0.01557807106,0.1242857143,72.1233534,2024-01-06,64.1928
2024-01-11,dolnośląskie,Wałbrzych,0265,0,0.01285714286,55.76561093,2024-01-06,10.9971
2024-01-11,kujawsko-pomorskie,Aleksandrowski,0401,0,0.07714285714,46.22797909,2024-01-06,5.4891
2024-01-11,kujawsko-pomorskie,Brodnicki,0402,0,0.07285714286,33.43710059,2024-01-06,7.9023
2024-01-11,kujawsko-pomorskie,Bydgoski,0403,0.1660688189,0.2271428571,28.88434967,2024-01-06,12.0432
2024-01-11,kujawsko-pomorskie,Chełmiński,0404,0,0.33,37.27858761,2024-01-06,5.1657
2024-01-11,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0,0.4114285714,25.55345001,2024-01-06,4.4855
2024-01-11,kujawsko-pomorskie,Grudziądzki,0406,0,0.8157142857,21.39684903,2024-01-06,4.0305
2024-01-11,kujawsko-pomorskie,Inowrocławski,0407,0,0.4571428571,31.14842015,2024-01-06,15.8496
2024-01-11,kujawsko-pomorskie,Lipnowski,0408,0,0.3042857143,28.99618029,2024-01-06,6.545
2024-01-11,kujawsko-pomorskie,Mogileński,0409,0,0.09428571429,37.88091992,2024-01-06,4.5482
2024-01-11,kujawsko-pomorskie,Nakielski,0410,0,0.3157142857,39.58824417,2024-01-06,8.6119
2024-01-11,kujawsko-pomorskie,Radziejowski,0411,0,0.4642857143,32.93691443,2024-01-06,4.0025
2024-01-11,kujawsko-pomorskie,Rypiński,0412,0,0.3942857143,33.42705693,2024-01-06,4.339
2024-01-11,kujawsko-pomorskie,Sępoleński,0413,0,0.1042857143,37.76759908,2024-01-06,4.0826
2024-01-11,kujawsko-pomorskie,Świecki,0414,0.1013140431,0.3457142857,35.68179285,2024-01-06,9.8703
2024-01-11,kujawsko-pomorskie,Toruński,0415,0.1825400447,0.2357142857,20.46638981,2024-01-06,10.9565
2024-01-11,kujawsko-pomorskie,Tucholski,0416,0,0.09,33.23744878,2024-01-06,4.8322
2024-01-11,kujawsko-pomorskie,Wąbrzeski,0417,0,0.08285714286,32.72326675,2024-01-06,3.404
2024-01-11,kujawsko-pomorskie,Włocławski,0418,0,0.4157142857,25.89262779,2024-01-06,8.5646
2024-01-11,kujawsko-pomorskie,Żniński,0419,0.1430901754,0.6528571429,24.65586813,2024-01-06,6.9886
2024-01-11,kujawsko-pomorskie,Bydgoszcz,0461,0.174372477,0.2228571429,65.65240009,2024-01-06,34.4091
2024-01-11,kujawsko-pomorskie,Grudziądz,0462,0,0.5771428571,51.97618742,2024-01-06,9.3564
2024-01-11,kujawsko-pomorskie,Toruń,0463,0.1510475145,0.2571428571,63.17461596,2024-01-06,19.8613
2024-01-11,kujawsko-pomorskie,Włocławek,0464,0.09211411096,0.1557142857,47.72800545,2024-01-06,10.8561
2024-01-11,lubelskie,Bialski,0601,0.1818876298,0.4242857143,20.39142218,2024-01-06,10.9958
