Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2023-12-01,Entire Country,Entire Country,0000,0.02537146572,0.4585714286,38.19378814,2023-11-25,3823.1926
2023-12-01,dolnośląskie,Bolesławiecki,0201,0,0.6028571429,31.77959493,2023-11-25,8.9762
2023-12-01,dolnośląskie,Dzierżoniowski,0202,0,0.6971428571,35.09981488,2023-11-25,9.9935
2023-12-01,dolnośląskie,Głogowski,0203,0,0.6285714286,42.53281626,2023-11-25,8.8447
2023-12-01,dolnośląskie,Górowski,0204,0,0.08285714286,28.22123177,2023-11-25,3.4552
2023-12-01,dolnośląskie,Jaworski,0205,0,0.1714285714,35.60944223,2023-11-25,4.9734
2023-12-01,dolnośląskie,Karkonoski,0206,0,0.45,29.28962784,2023-11-25,6.3333
2023-12-01,dolnośląskie,Kamiennogórski,0207,0,0.4628571429,36.62432281,2023-11-25,4.2824
2023-12-01,dolnośląskie,Kłodzki,0208,0,0.1257142857,35.80619773,2023-11-25,15.6283
2023-12-01,dolnośląskie,Legnicki,0209,0,0.02571428571,32.11213936,2023-11-25,5.511
2023-12-01,dolnośląskie,Lubański,0210,0,0.02571428571,31.80197579,2023-11-25,5.3852
2023-12-01,dolnośląskie,Lubiński,0211,0,0.5,43.735363,2023-11-25,10.5896
2023-12-01,dolnośląskie,Lwówecki,0212,0,0.1885714286,39.38024957,2023-11-25,4.5599
2023-12-01,dolnośląskie,Milicki,0213,0,0.3857142857,35.52717391,2023-11-25,3.68
2023-12-01,dolnośląskie,Oleśnicki,0214,0,0.1728571429,52.76410486,2023-11-25,10.7268
2023-12-01,dolnośląskie,Oławski,0215,0,0.26,25.65183522,2023-11-25,4.3646
2023-12-01,dolnośląskie,Polkowicki,0216,0,0.3414285714,27.46797467,2023-11-25,6.2997
2023-12-01,dolnośląskie,Strzeliński,0217,0,0.46,35.71874783,2023-11-25,4.3221
2023-12-01,dolnośląskie,Średzki,0218,0,0.1028571429,25.07926785,2023-11-25,5.5508
2023-12-01,dolnośląskie,Świdnicki,0219,0,0.1914285714,36.57468833,2023-11-25,15.6015
2023-12-01,dolnośląskie,Trzebnicki,0220,0,0.05,32.67547462,2023-11-25,8.5226
2023-12-01,dolnośląskie,Wałbrzyski,0221,0.1814651496,0.18,24.37621355,2023-11-25,5.5107
2023-12-01,dolnośląskie,Wołowski,0222,0,0.03,35.30446346,2023-11-25,4.6623
2023-12-01,dolnośląskie,Wrocławski,0223,0,0.5557142857,33.13353207,2023-11-25,15.6322
2023-12-01,dolnośląskie,Ząbkowicki,0224,0,0.8885714286,34.72378277,2023-11-25,6.408
2023-12-01,dolnośląskie,Zgorzelecki,0225,0,0.4842857143,35.62215736,2023-11-25,8.8386
2023-12-01,dolnośląskie,Złotoryjski,0226,0,0.1642857143,37.44597797,2023-11-25,4.3038
2023-12-01,dolnośląskie,Jelenia Góra,0261,0.1276568584,0.2514285714,54.47245803,2023-11-25,7.8335
2023-12-01,dolnośląskie,Legnica,0262,0,0.1714285714,43.89552603,2023-11-25,9.8436
2023-12-01,dolnośląskie,Wrocław,0264,0.1090464974,0.3457142857,69.85175908,2023-11-25,64.1928
2023-12-01,dolnośląskie,Wałbrzych,0265,0,0.1414285714,55.58101681,2023-11-25,10.9971
2023-12-01,kujawsko-pomorskie,Aleksandrowski,0401,0,0.1285714286,45.78892715,2023-11-25,5.4891
2023-12-01,kujawsko-pomorskie,Brodnicki,0402,0,0.05428571429,32.86764613,2023-11-25,7.9023
