Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2024-05-05,Entire Country,Entire Country,0000,0.0005231230046,0.004285714286,39.48490659,2024-05-04,3823.1926
2024-05-05,dolnośląskie,Bolesławiecki,0201,0,0,32.74436844,2024-05-04,8.9762
2024-05-05,dolnośląskie,Dzierżoniowski,0202,0,0.01428571429,36.40366238,2024-05-04,9.9935
2024-05-05,dolnośląskie,Głogowski,0203,0,0,44.51931665,2024-05-04,8.8447
2024-05-05,dolnośląskie,Górowski,0204,0,0,29.0402871,2024-05-04,3.4552
2024-05-05,dolnośląskie,Jaworski,0205,0,0,37.09735794,2024-05-04,4.9734
2024-05-05,dolnośląskie,Karkonoski,0206,0,0,30.06805299,2024-05-04,6.3333
2024-05-05,dolnośląskie,Kamiennogórski,0207,0,0,37.5,2024-05-04,4.2824
2024-05-05,dolnośląskie,Kłodzki,0208,0,0,36.70776732,2024-05-04,15.6283
2024-05-05,dolnośląskie,Legnicki,0209,0,0,33.24442025,2024-05-04,5.511
2024-05-05,dolnośląskie,Lubański,0210,0,0,32.89757112,2024-05-04,5.3852
2024-05-05,dolnośląskie,Lubiński,0211,0,0,45.4719725,2024-05-04,10.5896
2024-05-05,dolnośląskie,Lwówecki,0212,0,0,40.94168732,2024-05-04,4.5599
2024-05-05,dolnośląskie,Milicki,0213,0,0,36.42391304,2024-05-04,3.68
2024-05-05,dolnośląskie,Oleśnicki,0214,0,0,54.03009285,2024-05-04,10.7268
2024-05-05,dolnośląskie,Oławski,0215,0,0,27.53746048,2024-05-04,4.3646
2024-05-05,dolnośląskie,Polkowicki,0216,0,0,28.49342032,2024-05-04,6.2997
2024-05-05,dolnośląskie,Strzeliński,0217,0,0,36.76684945,2024-05-04,4.3221
2024-05-05,dolnośląskie,Średzki,0218,0,0,25.65035671,2024-05-04,5.5508
2024-05-05,dolnośląskie,Świdnicki,0219,0,0,37.94571035,2024-05-04,15.6015
2024-05-05,dolnośląskie,Trzebnicki,0220,0,0,34.12573628,2024-05-04,8.5226
2024-05-05,dolnośląskie,Wałbrzyski,0221,0,0,25.04581995,2024-05-04,5.5107
2024-05-05,dolnośląskie,Wołowski,0222,0,0,36.45411063,2024-05-04,4.6623
2024-05-05,dolnośląskie,Wrocławski,0223,0,0,33.96770768,2024-05-04,15.6322
2024-05-05,dolnośląskie,Ząbkowicki,0224,0,0,35.40730337,2024-05-04,6.408
2024-05-05,dolnośląskie,Zgorzelecki,0225,0,0,36.8078655,2024-05-04,8.8386
2024-05-05,dolnośląskie,Złotoryjski,0226,0,0,38.52409499,2024-05-04,4.3038
2024-05-05,dolnośląskie,Jelenia Góra,0261,0,0,57.94600115,2024-05-04,7.8335
2024-05-05,dolnośląskie,Legnica,0262,0,0,46.09086107,2024-05-04,9.8436
2024-05-05,dolnośląskie,Wrocław,0264,0,0,73.40480552,2024-05-04,64.1928
2024-05-05,dolnośląskie,Wałbrzych,0265,0,0,56.42760364,2024-05-04,10.9971
2024-05-05,kujawsko-pomorskie,Aleksandrowski,0401,0,0.02571428571,46.3901186,2024-05-04,5.4891
2024-05-05,kujawsko-pomorskie,Brodnicki,0402,0,0,34.12803867,2024-05-04,7.9023
2024-05-05,kujawsko-pomorskie,Bydgoski,0403,0,0.01142857143,29.38089544,2024-05-04,12.0432
2024-05-05,kujawsko-pomorskie,Chełmiński,0404,0,0,38.19230695,2024-05-04,5.1657
2024-05-05,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0,0,25.82320812,2024-05-04,4.4855
2024-05-05,kujawsko-pomorskie,Grudziądzki,0406,0,0,21.58044908,2024-05-04,4.0305
2024-05-05,kujawsko-pomorskie,Inowrocławski,0407,0.0630930749,0,31.81342116,2024-05-04,15.8496
2024-05-05,kujawsko-pomorskie,Lipnowski,0408,0,0,29.53093965,2024-05-04,6.545
