Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2023-04-23,Entire Country,Entire Country,0000,0.02537146572,0.12,38.08253204,2023-04-22,3823.1926
2023-04-23,dolnośląskie,Bolesławiecki,0201,0,0.06285714286,31.77625276,2023-04-22,8.9762
2023-04-23,dolnośląskie,Dzierżoniowski,0202,0,0.05714285714,35.05178366,2023-04-22,9.9935
2023-04-23,dolnośląskie,Głogowski,0203,0,0.08142857143,42.4966364,2023-04-22,8.8447
2023-04-23,dolnośląskie,Górowski,0204,0,0,28.22123177,2023-04-22,3.4552
2023-04-23,dolnośląskie,Jaworski,0205,0,0.05714285714,35.57928178,2023-04-22,4.9734
2023-04-23,dolnośląskie,Karkonoski,0206,0,0.04571428571,29.21857483,2023-04-22,6.3333
2023-04-23,dolnośląskie,Kamiennogórski,0207,0,0.1642857143,36.61965253,2023-04-22,4.2824
2023-04-23,dolnośląskie,Kłodzki,0208,0.06398648605,0.04428571429,35.7940403,2023-04-22,15.6283
2023-04-23,dolnośląskie,Legnicki,0209,0.1814552713,0.05142857143,32.1066957,2023-04-22,5.511
2023-04-23,dolnośląskie,Lubański,0210,0,0.1042857143,31.74441061,2023-04-22,5.3852
2023-04-23,dolnośląskie,Lubiński,0211,0,0.08,43.69664577,2023-04-22,10.5896
2023-04-23,dolnośląskie,Lwówecki,0212,0.2193030549,0.03142857143,39.34954714,2023-04-22,4.5599
2023-04-23,dolnośląskie,Milicki,0213,0,0.1157142857,35.46195652,2023-04-22,3.68
2023-04-23,dolnośląskie,Oleśnicki,0214,0,0,52.71935712,2023-04-22,10.7268
2023-04-23,dolnośląskie,Oławski,0215,0,0.1114285714,25.61746781,2023-04-22,4.3646
2023-04-23,dolnośląskie,Polkowicki,0216,0,0.06857142857,27.45368827,2023-04-22,6.2997
2023-04-23,dolnośląskie,Strzeliński,0217,0,0.03285714286,35.69561093,2023-04-22,4.3221
2023-04-23,dolnośląskie,Średzki,0218,0,0.07714285714,25.07566477,2023-04-22,5.5508
2023-04-23,dolnośląskie,Świdnicki,0219,0,0.07285714286,36.54007627,2023-04-22,15.6015
2023-04-23,dolnośląskie,Trzebnicki,0220,0,0.05,32.65787436,2023-04-22,8.5226
2023-04-23,dolnośląskie,Wałbrzyski,0221,0,0.1285714286,24.37076959,2023-04-22,5.5107
2023-04-23,dolnośląskie,Wołowski,0222,0,0.03,35.20150998,2023-04-22,4.6623
2023-04-23,dolnośląskie,Wrocławski,0223,0,0.1571428571,33.1009071,2023-04-22,15.6322
2023-04-23,dolnośląskie,Ząbkowicki,0224,0,0.1557142857,34.69725343,2023-04-22,6.408
2023-04-23,dolnośląskie,Zgorzelecki,0225,0,0.1114285714,35.60518634,2023-04-22,8.8386
2023-04-23,dolnośląskie,Złotoryjski,0226,0,0.09857142857,37.43668386,2023-04-22,4.3038
2023-04-23,dolnośląskie,Jelenia Góra,0261,0,0.1271428571,54.44054382,2023-04-22,7.8335
2023-04-23,dolnośląskie,Legnica,0262,0,0.1857142857,43.84168394,2023-04-22,9.8436
2023-04-23,dolnośląskie,Wrocław,0264,0.01557807106,0.1185714286,69.67292282,2023-04-22,64.1928
2023-04-23,dolnośląskie,Wałbrzych,0265,0.09093306417,0.07714285714,55.50463304,2023-04-22,10.9971
2023-04-23,kujawsko-pomorskie,Aleksandrowski,0401,0,0,45.76524385,2023-04-22,5.4891
2023-04-23,kujawsko-pomorskie,Brodnicki,0402,0,0.03714285714,32.84992977,2023-04-22,7.9023
2023-04-23,kujawsko-pomorskie,Bydgoski,0403,0,0.09571428571,28.32220672,2023-04-22,12.0432
2023-04-23,kujawsko-pomorskie,Chełmiński,0404,0.1935846062,0.1385714286,37.11597654,2023-04-22,5.1657
2023-04-23,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0,0.09428571429,25.35280348,2023-04-22,4.4855
2023-04-23,kujawsko-pomorskie,Grudziądzki,0406,0,0.1071428571,21.37700037,2023-04-22,4.0305
2023-04-23,kujawsko-pomorskie,Inowrocławski,0407,0.0630930749,0.1514285714,30.30423481,2023-04-22,15.8496
2023-04-23,kujawsko-pomorskie,Lipnowski,0408,0,0.06428571429,28.68449198,2023-04-22,6.545
2023-04-23,kujawsko-pomorskie,Mogileński,0409,0,0,37.26968911,2023-04-22,4.5482
2023-04-23,kujawsko-pomorskie,Nakielski,0410,0,0.06857142857,39.25962912,2023-04-22,8.6119
2023-04-23,kujawsko-pomorskie,Radziejowski,0411,0,0.03571428571,32.73953779,2023-04-22,4.0025
