Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2023-11-24,Entire Country,Entire Country,0000,0.02197116619,0.35,38.19240253,2023-11-18,3823.1926
2023-11-24,dolnośląskie,Bolesławiecki,0201,0,0.4928571429,31.77959493,2023-11-18,8.9762
2023-11-24,dolnośląskie,Dzierżoniowski,0202,0,0.4128571429,35.09781358,2023-11-18,9.9935
2023-11-24,dolnośląskie,Głogowski,0203,0,0.7714285714,42.53281626,2023-11-18,8.8447
2023-11-24,dolnośląskie,Górowski,0204,0,0.1657142857,28.22123177,2023-11-18,3.4552
2023-11-24,dolnośląskie,Jaworski,0205,0,0.1142857143,35.60944223,2023-11-18,4.9734
2023-11-24,dolnośląskie,Karkonoski,0206,0,0.1585714286,29.28804888,2023-11-18,6.3333
2023-11-24,dolnośląskie,Kamiennogórski,0207,0,0.3957142857,36.62432281,2023-11-18,4.2824
2023-11-24,dolnośląskie,Kłodzki,0208,0,0.1457142857,35.80619773,2023-11-18,15.6283
2023-11-24,dolnośląskie,Legnicki,0209,0,0.07714285714,32.11213936,2023-11-18,5.511
2023-11-24,dolnośląskie,Lubański,0210,0,0.05142857143,31.80197579,2023-11-18,5.3852
2023-11-24,dolnośląskie,Lubiński,0211,0,0.2171428571,43.735363,2023-11-18,10.5896
2023-11-24,dolnośląskie,Lwówecki,0212,0,0.22,39.38024957,2023-11-18,4.5599
2023-11-24,dolnośląskie,Milicki,0213,0,0.4242857143,35.52717391,2023-11-18,3.68
2023-11-24,dolnośląskie,Oleśnicki,0214,0,0.2542857143,52.76410486,2023-11-18,10.7268
2023-11-24,dolnośląskie,Oławski,0215,0,0.2414285714,25.65183522,2023-11-18,4.3646
2023-11-24,dolnośląskie,Polkowicki,0216,0,0.3614285714,27.46797467,2023-11-18,6.2997
2023-11-24,dolnośląskie,Strzeliński,0217,0,0.3285714286,35.71874783,2023-11-18,4.3221
2023-11-24,dolnośląskie,Średzki,0218,0,0.36,25.07926785,2023-11-18,5.5508
2023-11-24,dolnośląskie,Świdnicki,0219,0,0.3014285714,36.57468833,2023-11-18,15.6015
2023-11-24,dolnośląskie,Trzebnicki,0220,0,0.08428571429,32.67547462,2023-11-18,8.5226
2023-11-24,dolnośląskie,Wałbrzyski,0221,0,0.02571428571,24.37621355,2023-11-18,5.5107
2023-11-24,dolnośląskie,Wołowski,0222,0,0.09,35.30446346,2023-11-18,4.6623
2023-11-24,dolnośląskie,Wrocławski,0223,0,0.3614285714,33.13225266,2023-11-18,15.6322
2023-11-24,dolnośląskie,Ząbkowicki,0224,0,0.5785714286,34.72378277,2023-11-18,6.408
2023-11-24,dolnośląskie,Zgorzelecki,0225,0,0.21,35.62215736,2023-11-18,8.8386
2023-11-24,dolnośląskie,Złotoryjski,0226,0,0.2628571429,37.44597797,2023-11-18,4.3038
2023-11-24,dolnośląskie,Jelenia Góra,0261,0.1276568584,0.1985714286,54.47245803,2023-11-18,7.8335
2023-11-24,dolnośląskie,Legnica,0262,0,0.1,43.89552603,2023-11-18,9.8436
2023-11-24,dolnośląskie,Wrocław,0264,0.1090464974,0.3371428571,69.84178911,2023-11-18,64.1928
2023-11-24,dolnośląskie,Wałbrzych,0265,0,0.1285714286,55.57919815,2023-11-18,10.9971
2023-11-24,kujawsko-pomorskie,Aleksandrowski,0401,0,0.05142857143,45.78892715,2023-11-18,5.4891
2023-11-24,kujawsko-pomorskie,Brodnicki,0402,0,0.07285714286,32.86764613,2023-11-18,7.9023
2023-11-24,kujawsko-pomorskie,Bydgoski,0403,0,0.7542857143,28.33217085,2023-11-18,12.0432
2023-11-24,kujawsko-pomorskie,Chełmiński,0404,0,0.47,37.14888592,2023-11-18,5.1657
2023-11-24,kujawsko-pomorskie,Golubsko-Dobrzyński,0405,0,0.8257142857,25.3617211,2023-11-18,4.4855
2023-11-24,kujawsko-pomorskie,Grudziądzki,0406,0,0.8542857143,21.37948145,2023-11-18,4.0305
2023-11-24,kujawsko-pomorskie,Inowrocławski,0407,0,0.7442857143,30.32442459,2023-11-18,15.8496
2023-11-24,kujawsko-pomorskie,Lipnowski,0408,0,0.1071428571,28.69365928,2023-11-18,6.545
2023-11-24,kujawsko-pomorskie,Mogileński,0409,0,0.03142857143,37.26968911,2023-11-18,4.5482
2023-11-24,kujawsko-pomorskie,Nakielski,0410,0,0.2814285714,39.27704688,2023-11-18,8.6119
2023-11-24,kujawsko-pomorskie,Radziejowski,0411,0,0.6385714286,32.73953779,2023-11-18,4.0025
2023-11-24,kujawsko-pomorskie,Rypiński,0412,0,0.4928571429,33.16432358,2023-11-18,4.339
2023-11-24,kujawsko-pomorskie,Sępoleński,0413,0,0.2428571429,37.02542497,2023-11-18,4.0826
2023-11-24,kujawsko-pomorskie,Świecki,0414,0,0.2314285714,35.52171667,2023-11-18,9.8703
2023-11-24,kujawsko-pomorskie,Toruński,0415,0.09127002236,0.4985714286,20.31123078,2023-11-18,10.9565
2023-11-24,kujawsko-pomorskie,Tucholski,0416,0,0.5328571429,33.03671206,2023-11-18,4.8322
2023-11-24,kujawsko-pomorskie,Wąbrzeski,0417,0,0.67,32.64688602,2023-11-18,3.404
2023-11-24,kujawsko-pomorskie,Włocławski,0418,0,0.3657142857,25.2586227,2023-11-18,8.5646
2023-11-24,kujawsko-pomorskie,Żniński,0419,0,0.7742857143,24.43550926,2023-11-18,6.9886
2023-11-24,kujawsko-pomorskie,Bydgoszcz,0461,0.05812415902,0.46,63.87002276,2023-11-18,34.4091
2023-11-24,kujawsko-pomorskie,Grudziądz,0462,0,0.5157142857,50.18596896,2023-11-18,9.3564
2023-11-24,kujawsko-pomorskie,Toruń,0463,0,0.5071428571,61.653064,2023-11-18,19.8613
2023-11-24,kujawsko-pomorskie,Włocławek,0464,0,0.22,47.42495003,2023-11-18,10.8561
2023-11-24,lubelskie,Bialski,0601,0,0.9585714286,20.01855254,2023-11-18,10.9958
2023-11-24,lubelskie,Biłgorajski,0602,0,0.7514285714,21.40272891,2023-11-18,10.0333
2023-11-24,lubelskie,Chełmski,0603,0,0.3857142857,17.24213569,2023-11-18,7.7502
2023-11-24,lubelskie,Hrubieszowski,0604,0,0.7771428571,26.53001984,2023-11-18,6.2009
2023-11-24,lubelskie,Janowski,0605,0,0.9428571429,18.81839529,2023-11-18,4.5142
2023-11-24,lubelskie,Krasnostawski,0606,0,0.41,27.31167668,2023-11-18,6.2552
2023-11-24,lubelskie,Kraśnicki,0607,0,0.5714285714,25.57044779,2023-11-18,9.4531
2023-11-24,lubelskie,Lubartowski,0608,0,0.5171428571,21.09504838,2023-11-18,8.785
2023-11-24,lubelskie,Lubelski,0609,0,0.6514285714,19.41812094,2023-11-18,15.6493
2023-11-24,lubelskie,Łęczyński,0610,0,0.3728571429,21.98259289,2023-11-18,5.7218
2023-11-24,lubelskie,Łukowski,0611,0,0.6028571429,18.44218693,2023-11-18,10.6213
2023-11-24,lubelskie,Opolski,0612,0,0.1942857143,28.27138623,2023-11-18,5.8706
2023-11-24,lubelskie,Parczewski,0613,0,0.2485714286,26.50413127,2023-11-18,3.4372
2023-11-24,lubelskie,Puławski,0614,0,1.671428571,34.68287301,2023-11-18,11.2384
2023-11-24,lubelskie,Radzyński,0615,0,0.2914285714,19.09842533,2023-11-18,5.8298
2023-11-24,lubelskie,Rycki,0616,0,1.74,34.52188006,2023-11-18,5.553
2023-11-24,lubelskie,Świdnicki,0617,0,0.16,32.58483593,2023-11-18,7.1432
2023-11-24,lubelskie,Tomaszowski,0618,0,0.5214285714,23.86629894,2023-11-18,8.1944
2023-11-24,lubelskie,Włodawski,0619,0,0.2985714286,32.54099871,2023-11-18,3.7989
2023-11-24,lubelskie,Zamojski,0620,0,0.4042857143,16.83941758,2023-11-18,10.5354
2023-11-24,lubelskie,Biała Podlaska,0661,0,1.624285714,43.43191317,2023-11-18,5.6942
2023-11-24,lubelskie,Chełm,0662,0,0.6957142857,43.81941605,2023-11-18,6.1135
2023-11-24,lubelskie,Lublin,0663,0,0.5442857143,51.60697725,2023-11-18,33.8586
2023-11-24,lubelskie,Zamość,0664,0,0.25,51.54097316,2023-11-18,6.2785
2023-11-24,lubuskie,Gorzowski,0801,0,0.2985714286,18.43521324,2023-11-18,7.2291
2023-11-24,lubuskie,Krośnieński,0802,0,0.1828571429,35.59837357,2023-11-18,5.4598
2023-11-24,lubuskie,Międzyrzecki,0803,0,0.05,42.25043783,2023-11-18,5.71
2023-11-24,lubuskie,Nowosolski,0804,0.1166412,0.88,44.35631554,2023-11-18,8.5733
2023-11-24,lubuskie,Słubicki,0805,0,0.5785714286,35.55086912,2023-11-18,4.6944
2023-11-24,lubuskie,Strzelecko-Drezdenecki,0806,0,0.8771428571,36.61997902,2023-11-18,4.8621
2023-11-24,lubuskie,Sulęciński,0807,0,0,38.89142857,2023-11-18,3.5
2023-11-24,lubuskie,Świebodziński,0808,0,0.1028571429,36.4787464,2023-11-18,5.552
2023-11-24,lubuskie,Zielonogórski,0809,0,0.4914285714,36.81498024,2023-11-18,7.5673
2023-11-24,lubuskie,Żagański,0810,0,0.18,41.37661872,2023-11-18,7.8148
2023-11-24,lubuskie,Żarski,0811,0,0.1185714286,40.950295,2023-11-18,9.5423
2023-11-24,lubuskie,Wschowski,0812,0,0.2214285714,28.58363763,2023-11-18,3.8613
2023-11-24,lubuskie,Gorzów Wielkopolski,0861,0,0.4642857143,56.36150062,2023-11-18,12.2589
2023-11-24,lubuskie,Zielona Góra,0862,0,0.3128571429,52.19742782,2023-11-18,14.0892
2023-11-24,łódzkie,Bełchatowski,1001,0,0.09,28.32457334,2023-11-18,11.2443
2023-11-24,łódzkie,Kutnowski,1002,0,0.1642857143,38.42706981,2023-11-18,9.5516
2023-11-24,łódzkie,Łaski,1003,0,0.05714285714,26.73516165,2023-11-18,4.9736
2023-11-24,łódzkie,Łęczycki,1004,0,0.1442857143,36.86645295,2023-11-18,4.9286
2023-11-24,łódzkie,Łowicki,1005,0,0.5142857143,35.09160718,2023-11-18,7.7614
2023-11-24,łódzkie,Łódzki Wschodni,1006,0,0.1185714286,32.43850341,2023-11-18,7.2565
2023-11-24,łódzkie,Opoczyński,1007,0,0.13,26.1969705,2023-11-18,7.5524
2023-11-24,łódzkie,Pabianicki,1008,0,0.3328571429,47.39913066,2023-11-18,11.8941
2023-11-24,łódzkie,Pajęczański,1009,0,0.1685714286,20.85099702,2023-11-18,5.0952
2023-11-24,łódzkie,Piotrkowski,1010,0,0.1571428571,19.42483116,2023-11-18,9.1208
2023-11-24,łódzkie,Poddębicki,1011,0,0.1028571429,32.27154941,2023-11-18,4.0906
