Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2024-10-03,Entire Country,Entire Country,0000,0.004446545539,0.3071428571,39.49910004,2024-09-28,3823.1926
2024-10-03,dolnośląskie,Bolesławiecki,0201,0,0.5085714286,32.75439496,2024-09-28,8.9762
2024-10-03,dolnośląskie,Dzierżoniowski,0202,0,0.5542857143,36.40666433,2024-09-28,9.9935
2024-10-03,dolnośląskie,Głogowski,0203,0,0.1928571429,44.52157789,2024-09-28,8.8447
2024-10-03,dolnośląskie,Górowski,0204,0.289418847,0.1642857143,29.05186386,2024-09-28,3.4552
2024-10-03,dolnośląskie,Jaworski,0205,0,0.05714285714,37.09735794,2024-09-28,4.9734
2024-10-03,dolnośląskie,Karkonoski,0206,0,0.2714285714,30.11542166,2024-09-28,6.3333
2024-10-03,dolnośląskie,Kamiennogórski,0207,0,0.1642857143,37.50467028,2024-09-28,4.2824
2024-10-03,dolnośląskie,Kłodzki,0208,0,0.03714285714,36.70904705,2024-09-28,15.6283
2024-10-03,dolnośląskie,Legnicki,0209,0,0.1028571429,33.2462348,2024-09-28,5.511
2024-10-03,dolnośląskie,Lubański,0210,0,0.05142857143,32.90685583,2024-09-28,5.3852
2024-10-03,dolnośląskie,Lubiński,0211,0,0.5528571429,45.47952708,2024-09-28,10.5896
2024-10-03,dolnośląskie,Lwówecki,0212,0,0.1257142857,40.93949429,2024-09-28,4.5599
2024-10-03,dolnośląskie,Milicki,0213,0,0.6957142857,36.42391304,2024-09-28,3.68
2024-10-03,dolnośląskie,Oleśnicki,0214,0,0.09428571429,54.03848305,2024-09-28,10.7268
2024-10-03,dolnośląskie,Oławski,0215,0,0.1671428571,27.53975164,2024-09-28,4.3646
2024-10-03,dolnośląskie,Polkowicki,0216,0.1587377177,0.25,28.49818245,2024-09-28,6.2997
2024-10-03,dolnośląskie,Strzeliński,0217,0,0.09857142857,36.76684945,2024-09-28,4.3221
2024-10-03,dolnośląskie,Średzki,0218,0,0.2571428571,25.65936442,2024-09-28,5.5508
2024-10-03,dolnośląskie,Świdnicki,0219,0,0.08285714286,37.97583566,2024-09-28,15.6015
2024-10-03,dolnośląskie,Trzebnicki,0220,0,0.1685714286,34.12925633,2024-09-28,8.5226
2024-10-03,dolnośląskie,Wałbrzyski,0221,0,0.05142857143,25.05670786,2024-09-28,5.5107
2024-10-03,dolnośląskie,Wołowski,0222,0,0.03,36.47341441,2024-09-28,4.6623
2024-10-03,dolnośląskie,Wrocławski,0223,0,0.22,33.99009736,2024-09-28,15.6322
2024-10-03,dolnośląskie,Ząbkowicki,0224,0,0.1114285714,35.43383271,2024-09-28,6.408
2024-10-03,dolnośląskie,Zgorzelecki,0225,0,0.03142857143,36.82936212,2024-09-28,8.8386
2024-10-03,dolnośląskie,Złotoryjski,0226,0,0.1642857143,38.52409499,2024-09-28,4.3038
2024-10-03,dolnośląskie,Jelenia Góra,0261,0,0.3442857143,57.97280909,2024-09-28,7.8335
2024-10-03,dolnośląskie,Legnica,0262,0,0.01428571429,46.12743305,2024-09-28,9.8436
