Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2023-12-29,Entire Country,Entire Country,0000,0.0570204075,0.2828571429,38.75167544,2023-12-23,3823.1926
2023-12-29,dolnośląskie,Bolesławiecki,0201,0,0.4771428571,32.00686259,2023-12-23,8.9762
2023-12-29,dolnośląskie,Dzierżoniowski,0202,0.1000650423,0.4685714286,35.56511733,2023-12-23,9.9935
2023-12-29,dolnośląskie,Głogowski,0203,0,0.4028571429,43.31859758,2023-12-23,8.8447
2023-12-29,dolnośląskie,Górowski,0204,0,0.1657142857,28.45566103,2023-12-23,3.4552
2023-12-29,dolnośląskie,Jaworski,0205,0.2010696908,0.3142857143,36.44187075,2023-12-23,4.9734
2023-12-29,dolnośląskie,Karkonoski,0206,0,0.06857142857,29.48226043,2023-12-23,6.3333
2023-12-29,dolnośląskie,Kamiennogórski,0207,0,0.06571428571,37.29684289,2023-12-23,4.2824
2023-12-29,dolnośląskie,Kłodzki,0208,0,0.1185714286,36.04486732,2023-12-23,15.6283
2023-12-29,dolnośląskie,Legnicki,0209,0,0.1542857143,32.67646525,2023-12-23,5.511
2023-12-29,dolnośląskie,Lubański,0210,0.1856941246,0.02571428571,32.43147887,2023-12-23,5.3852
2023-12-29,dolnośląskie,Lubiński,0211,0,0.1214285714,44.39733323,2023-12-23,10.5896
2023-12-29,dolnośląskie,Lwówecki,0212,0.2193030549,0.03142857143,40.14561723,2023-12-23,4.5599
2023-12-29,dolnośląskie,Milicki,0213,0,0.7342857143,35.52717391,2023-12-23,3.68
2023-12-29,dolnośląskie,Oleśnicki,0214,0.09322444718,0.1185714286,53.47820412,2023-12-23,10.7268
2023-12-29,dolnośląskie,Oławski,0215,0,0.01857142857,26.14901709,2023-12-23,4.3646
2023-12-29,dolnośląskie,Polkowicki,0216,0,0.1371428571,28.0219693,2023-12-23,6.2997
2023-12-29,dolnośląskie,Strzeliński,0217,0,0.1971428571,36.07042873,2023-12-23,4.3221
2023-12-29,dolnośląskie,Średzki,0218,0,0.1285714286,25.47740866,2023-12-23,5.5508
2023-12-29,dolnośląskie,Świdnicki,0219,0.06409640099,0.1742857143,37.22654873,2023-12-23,15.6015
2023-12-29,dolnośląskie,Trzebnicki,0220,0.1173350855,0.2014285714,32.96646563,2023-12-23,8.5226
2023-12-29,dolnośląskie,Wałbrzyski,0221,0,0.1028571429,24.56856661,2023-12-23,5.5107
2023-12-29,dolnośląskie,Wołowski,0222,0.2144864123,0.06142857143,35.54897797,2023-12-23,4.6623
2023-12-29,dolnośląskie,Wrocławski,0223,0.1279410448,0.24,33.48984788,2023-12-23,15.6322
2023-12-29,dolnośląskie,Ząbkowicki,0224,0,0.2214285714,34.90012484,2023-12-23,6.408
2023-12-29,dolnośląskie,Zgorzelecki,0225,0,0.3371428571,35.92310999,2023-12-23,8.8386
2023-12-29,dolnośląskie,Złotoryjski,0226,0,0.1314285714,37.95715414,2023-12-23,4.3038
2023-12-29,dolnośląskie,Jelenia Góra,0261,0.1276568584,0.05428571429,56.62602923,2023-12-23,7.8335
2023-12-29,dolnośląskie,Legnica,0262,0,0.07142857143,44.69096672,2023-12-23,9.8436
2023-12-29,dolnośląskie,Wrocław,0264,0.01557807106,0.3028571429,71.58295011,2023-12-23,64.1928
2023-12-29,dolnośląskie,Wałbrzych,0265,0.09093306417,0.05142857143,55.76561093,2023-12-23,10.9971
2023-12-29,kujawsko-pomorskie,Aleksandrowski,0401,0,0.05142857143,46.17332532,2023-12-23,5.4891
