Date,Voivodeships,Districts,Terytorial Code,14D Total Deaths / 10000,7D AVR Infections / 10000,(% ) Booster Dose,Date - Booster Dose,Population / 10000
2023-12-20,Entire Country,Entire Country,0000,0.05911289952,0.6385714286,38.51984529,2023-12-16,3823.1926
2023-12-20,dolnośląskie,Bolesławiecki,0201,0,0.9371428571,31.83195562,2023-12-16,8.9762
2023-12-20,dolnośląskie,Dzierżoniowski,0202,0.2001300846,0.7114285714,35.30394757,2023-12-16,9.9935
2023-12-20,dolnośląskie,Głogowski,0203,0,0.9014285714,42.92627223,2023-12-16,8.8447
2023-12-20,dolnośląskie,Górowski,0204,0,0.33,28.45566103,2023-12-16,3.4552
2023-12-20,dolnośląskie,Jaworski,0205,0,0.1142857143,35.98745325,2023-12-16,4.9734
2023-12-20,dolnośląskie,Karkonoski,0206,0.1578955679,0.6328571429,29.47436565,2023-12-16,6.3333
2023-12-20,dolnośląskie,Kamiennogórski,0207,0,0.4657142857,37.04931814,2023-12-16,4.2824
2023-12-20,dolnośląskie,Kłodzki,0208,0,0.38,35.99943692,2023-12-16,15.6283
2023-12-20,dolnośląskie,Legnicki,0209,0,0.1285714286,32.25004536,2023-12-16,5.511
2023-12-20,dolnośląskie,Lubański,0210,0,0.07857142857,31.8836812,2023-12-16,5.3852
2023-12-20,dolnośląskie,Lubiński,0211,0,0.5657142857,44.06398731,2023-12-16,10.5896
2023-12-20,dolnośląskie,Lwówecki,0212,0,0.4685714286,39.93727933,2023-12-16,4.5599
2023-12-20,dolnośląskie,Milicki,0213,0,1.081428571,35.52717391,2023-12-16,3.68
2023-12-20,dolnośląskie,Oleśnicki,0214,0.09322444718,0.4528571429,53.30387441,2023-12-16,10.7268
2023-12-20,dolnośląskie,Oławski,0215,0,0.39,26.03675022,2023-12-16,4.3646
2023-12-20,dolnośląskie,Polkowicki,0216,0,0.34,27.76640157,2023-12-16,6.2997
2023-12-20,dolnośląskie,Strzeliński,0217,0.2313690104,0.7885714286,36.05886028,2023-12-16,4.3221
2023-12-20,dolnośląskie,Średzki,0218,0.180154212,0.4371428571,25.29545291,2023-12-16,5.5508
2023-12-20,dolnośląskie,Świdnicki,0219,0,0.4742857143,36.9208089,2023-12-16,15.6015
2023-12-20,dolnośląskie,Trzebnicki,0220,0,0.2842857143,32.75526248,2023-12-16,8.5226
2023-12-20,dolnośląskie,Wałbrzyski,0221,0,0.4114285714,24.39254541,2023-12-16,5.5107
2023-12-20,dolnośląskie,Wołowski,0222,0,0.1214285714,35.48248718,2023-12-16,4.6623
2023-12-20,dolnośląskie,Wrocławski,0223,0,0.5285714286,33.24420107,2023-12-16,15.6322
2023-12-20,dolnośląskie,Ząbkowicki,0224,0.1560549313,0.9528571429,34.84394507,2023-12-16,6.408
2023-12-20,dolnośląskie,Zgorzelecki,0225,0,0.7085714286,35.65383658,2023-12-16,8.8386
2023-12-20,dolnośląskie,Złotoryjski,0226,0,0.5928571429,37.62953669,2023-12-16,4.3038
